;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
change_primogeniture_succession_law_desc;§Y$CLAIMANT$§£¡¿ÉÒÔ·¢¶¯Õ½ÕùÒÔ½«§Y$TITLE$§£¡µÄ¼Ì³Ğ·¨¸ÄÎª³¤×Ó¼Ì³Ğ£¡;§Y$CLAIMANT$§! peut déclarer la guerre pour imposer la loi de succession par primogéniture en §Y$TITLE$§!;§Y$CLAIMANT$§! kann einen Krieg erklären, um das Nachfolgerecht für den Titel §Y$TITLE$§! auf Ältestenrecht zu ändern.;;¡§Y$CLAIMANT$§! puede declarar la guerra para basar la ley de sucesión del §Y$TITLE$§! en la primogenitura!;;;;;;;;;x
change_feudal_elective_succession_law_desc;§Y$CLAIMANT$§£¡¿ÉÒÔ·¢¶¯Õ½ÕùÒÔ½«§Y$TITLE$§£¡µÄ¼Ì³Ğ·¨¸ÄÎªÑ¡¾Ù¼Ì³Ğ£¡;§Y$CLAIMANT$§! peut déclarer la guerre pour imposer une loi basée sur la succession élective féodale en §Y$TITLE$§!;§Y$CLAIMANT$§! kann einen Krieg erklären, um das Nachfolgerecht für den Titel §Y$TITLE$§! auf Feudalwahl zu ändern.;;¡§Y$CLAIMANT$§! puede declarar la guerra para basar la ley de sucesión del §Y$TITLE$§! en el feudalismo electivo!;;;;;;;;;x
crusade_desc;§Y$CLAIMANT$§£¡¿ÉÒÔÓÃÕâ¸öĞûÕ½ÀíÓÉ¶áÈ¡Òì½ÌÍ½§Y$TARGET$§£¡ÔÚ§Y$TITLE$§£¡µÄËùÓĞÁìµØ.ÉñµÄÖ¼Òâ£¡;§Y$CLAIMANT$§! peut utiliser ce casus belli pour s'emparer de tous les titres que possède l'infidèle §Y$TARGET$§! au sein de §Y$TITLE$§! de jure.;§Y$CLAIMANT$§! kann diesen Kriegsgrund dazu benutzen, dem ungläubigen Ziel, §Y$TARGET$§!, sämtliche Titel unter dem de jure-Titel §Y$TITLE$§! abzunehmen.;;§Y$CLAIMANT$§! puede usar este Casus Belli para apoderarse de todos los títulos que posee el infiel, §Y$TARGET$§!, dentro del §Y$TITLE$§! de iure.;;;;;;;;;x
change_gavelkind_succession_law_desc;§Y$CLAIMANT$§£¡¿ÉÒÔ·¢¶¯Õ½ÕùÒÔ½«§Y$TITLE$§£¡µÄ¼Ì³Ğ·¨¸ÄÎª¾ù·Ö¼Ì³Ğ£¡;§Y$CLAIMANT$§! peut déclarer la guerre pour imposer une loi de succession basée sur le partage salique en §Y$TITLE$§!;§Y$CLAIMANT$§! kann einen Krieg erklären, um das Nachfolgerecht für den Titel §Y$TITLE$§! auf Gavelkind zu ändern.;;¡§Y$CLAIMANT$§! puede declarar la guerra para basar la ley de sucesión del §Y$TITLE$§! en la herencia a partes iguales!;;;;;;;;;x
CB_NAME_GAVELKIND_SUCCESSION_LAW;¾ù·Ö¼Ì³Ğ·¨;Succession par partage salique;Realteilung-Erbfolgerecht;;Ley de sucesión por herencia a partes iguales;;;;;;;;;x
WAR_NAME_GAVELKIND_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$¾ù·Ö¼Ì³Ğ·¨ÄÚÕ½;$ORDER$Guerre civile en $SECOND$ pour instaurer la succession par §Ypartage salique§!;$ORDER$$SECOND_ADJ$ Bürgerkrieg um Realteilung;;$ORDER$ Guerra Civil $SECOND_ADJ$ por la Sucesión a Partes Iguales;;;;;;;;;x
lower_crown_authority_law_desc;§Y$CLAIMANT$§£¡¿ÉÒÔ·¢¶¯Õ½ÕùÒÔÏ÷ÈõÔÚ§Y$TITLE$§£¡µÄÍõÈ¨;§Y$CLAIMANT$§! peut déclarer la guerre pour affaiblir l'autorité de la Couronne de §Y$TITLE$§!;§Y$CLAIMANT$§! kann einen Krieg zur Reduzierung der Kronenautorität in §Y$TITLE$§! erklären;;§Y$CLAIMANT$§! puede declarar la guerra para reducir la autoridad de la Corona en el §Y$TITLE$§!;;;;;;;;;x
CB_NAME_LOWER_CROWN_AUTHORITY_LAW;Ï÷ÈõÍõÈ¨;Affaiblir l'autorité de la couronne;Kronenautorität reduzieren;;Reducir autoridad de la Corona;;;;;;;;;x
WAR_NAME_LOWER_CROWN_AUTHORITY_LAW;$ORDER$$SECOND_ADJ$Ï÷ÈõÍõÈ¨ÄÚÕ½;$ORDER$Guerre civile $SECOND_ADJ$ visant à affaiblir l'autorité de la couronne;$ORDER$$SECOND_ADJ$ Bürgerkrieg zur Reduzierung der Kronenautorität;;$ORDER$ Guerra Civil $SECOND_ADJ$ para Reducir la Autoridad Regia;;;;;;;;;x
SEARCH_ALL;ËÑË÷È«²¿;Monde;Alle durchsuchen;;Buscar todos;;;;;;;;;x
SEARCH_REALM;ËÑË÷±¾¹ú;Pays;Reich durchsuchen;;Buscar reino;;;;;;;;;x
SEARCH_VASSALS;ËÑË÷·â³¼;Vassaux;Vasallen durchsuchen;;Buscar vasallos;;;;;;;;;x
CHAR_MARRIED;ÒÑ»é;Mariés;Verheiratet;;Casado;;;;;;;;;x
CHAR_UNMARRIED;Î´»é;Non mariés;Unverheiratet;;Soltero;;;;;;;;;x
FILTER_YES;ÊÇ;Oui;Ja;;Sí;;;;;;;;;x
FILTER_NO;·ñ;Non;Nein;;No;;;;;;;;;x
FILTER_ANY;ËùÓĞ;Tous;Beliebig:;;Cualquiera;;;;;;;;;x
FILTER_RULER;¾ıÖ÷;Titré;Herrscher;;Gobernante;;;;;;;;;x
FILTER_PRISON;¼à½ûÖĞ;En prison;Eingekerkert;;En prisión;;;;;;;;;x
FILTER_GENDER;ĞÔ±ğ;Sexe;Geschlecht;;Sexo;;;;;;;;;x
FILTER_MARRIAGE;ÒÑ»é;Marié(e);Verheiratet;;Casado;;;;;;;;;x
FILTER_ADULT;³ÉÄê;Adulte;Erwachsen;;Adulto;;;;;;;;;x
FILTER_LANDED_DYNASTY;Î°´ó¼Ò×å;Haut lignage;Dynastie mit Landbesitz;;Gran Dinastía;;;;;;;;;x
CHAR_NAME;ĞÕÃû;Nom;Name;;Nombre;;;;;;;;;x
CHAR_BOTH;ËùÓĞ;Les deux;Beide;;Ambos;;;;;;;;;x
YOUR_RELATION;ÄãµÄ$RELATION$;Votre $RELATION$;Eure/Euer $RELATION$;;Tu $RELATION$;;;;;;;;;x
YOU;Äã;Vous;Ihr;;Tú;;;;;;;;;x
CHARACTER_TOOLTIP;§Y[GetBestName]§£¡§P[GetHumanNameLine]§£¡§G[GetPlayerRelation]§£¡\n[GetHighestTitles];§Y[GetBestName]§!§P[GetHumanNameLine]§!§G[GetPlayerRelation]§!\n[GetHighestTitles];§Y[GetBestName]§!§G[GetPlayerRelation]§!\n[GetHighestTitles];;§Y[GetBestName]§!§G[GetPlayerRelation]§!\n[GetHighestTitles];;;;;;;;;x
CHARACTER_TOOLTIP_DELAYED;[GetStatusInfo];[GetStatusInfo];[GetStatusInfo];;[GetStatusInfo];;;;;;;;;x
no_tactic;ÎŞÕ½Êõ;Aucune tactique;Keine Taktik;;Sin táctica;;;;;;;;;x
generic_skirmish_tactic;ÆÕÍ¨Éä»÷Õ½Êõ;Escarmouche générale;Allgemeine Scharmützeltaktik;;Táctica de escaramuza genérica;;;;;;;;;x
harass_tactic;É§ÈÅÕ½Êõ;Harcèlement;Bedrängungstaktik;;Táctica de acoso;;;;;;;;;x
volley_tactic;ÆëÉäÕ½Êõ;Salves;Salventaktik;;Táctica de salvas;;;;;;;;;x
swarm_volley_tactic;ÃÜ¼¯Éä»÷Õ½Êõ;Salves en essaim;Schwarm-Salventaktik;;Táctica de salvas en grupo;;;;;;;;;x
swarm_tactic;ÃÜ¼¯Ï®»÷Õ½Êõ;Essaim;Schwarmtaktik;;Táctica de ataque en grupo;;;;;;;;;x
shieldwall_tactic;¶ÜÇ½Õ½Êõ;Mur de boucliers;Schildwalltaktik;;Táctica de muro de escudos;;;;;;;;;x
fient_tactic;Ïê¹¥;Feinte;Fintentaktik;;Táctica de fingimiento;;;;;;;;;x
prepare_tactic;×¼±¸;Préparation;Vorbereitungstaktik;;Preparar táctica;;;;;;;;;x
charge_of_opportunity_tactic;³å·æ;Charge opportuniste;Spontansturm;;Carga de oportunidad;;;;;;;;;x
charge_tactic;³å·æÕ½Êõ;Charge;Sturmtaktik;;Táctica de carga;;;;;;;;;x
wait_tactic;µÈ´ı;Attente;Abwartetaktik;;Táctica de espera;;;;;;;;;x
advance_tactic;ÍÆ½øÕ½Êõ;Avance rapide;Vormarschtaktik;;Táctica de avance;;;;;;;;;x
awesome_advance_tactic;Í»ÆÆÕ½Êõ;Progression impressionnante;Fantastische Vorrücktaktik;;Táctica de avance pavoroso;;;;;;;;;x
stand_fast_tactic;¹ÌÊØÕ½Êõ;Maintien de position;Haltetaktik;;Táctica de mantener la posición;;;;;;;;;x
slow_advance_tactic;»ºÂıÍÆ½ø;Progression lente;Langsames Vorrücken;;Avance lento;;;;;;;;;x
barrage_tactic;¼¯ÖĞ»ğÁ¦Õ½Êõ;Barrage;Sperrfeuertaktik;;Táctica de bombardeo;;;;;;;;;x
raid_tactic;Í»È»Ï®»÷;Raid;Überfalltaktik;;Táctica de asalto;;;;;;;;;x
pursue_tactic;×·»÷Õ½Êõ;Poursuite;Verfolgungstaktik;;Táctica de persecución;;;;;;;;;x
CHAR_BORN_AND_DEATH_DATE;[GetBornAndDeathDate];[GetBornAndDeathDate];[GetBornAndDeathDate];;[GetBornAndDeathDate];;;;;;;;;x
CHAR_INSTANT_PLAYER_OPINION;[GetInstantPlayerOpinion];[GetInstantPlayerOpinion];[GetInstantPlayerOpinion];;[GetInstantPlayerOpinion];;;;;;;;;x
CHAR_DELAYED_PLAYER_OPINION;[GetDelayedPlayerOpinion];[GetDelayedPlayerOpinion];[GetDelayedPlayerOpinion];;[GetDelayedPlayerOpinion];;;;;;;;;x
CHAR_INSTANT_LIEGE_OPINION;[GetInstantLiegeOpinion];[GetInstantLiegeOpinion];[GetInstantLiegeOpinion];;[GetInstantLiegeOpinion];;;;;;;;;x
CHAR_DELAYED_LIEGE_OPINION;[GetDelayedLiegeOpinion];[GetDelayedLiegeOpinion];[GetDelayedLiegeOpinion];;[GetDelayedLiegeOpinion];;;;;;;;;x
CHAR_DIPLOMACY;Íâ½»£º§Y[GetDiplomacy]§W;Diplomatie : §Y[GetDiplomacy]§W;Diplomatie: §Y[GetDiplomacy]§W;;Diplomacia: §Y[GetDiplomacy]§W;;;;;;;;;x
CHAR_DIPLOMACY_BREAKDOWN;[GetDiplomacyBreakdown];[GetDiplomacyBreakdown];[GetDiplomacyBreakdown];;[GetDiplomacyBreakdown];;;;;;;;;x
CHAR_MARTIAL;Í³ÂÊ£º§Y[GetMartial]§W;Martial : §Y[GetMartial]§W;Kriegskunst: §Y[GetMartial]§W;;Marcial: §Y[GetMartial]§W;;;;;;;;;x
CHAR_MARTIAL_BREAKDOWN;[GetMartialBreakdown];[GetMartialBreakdown];[GetMartialBreakdown];;[GetMartialBreakdown];;;;;;;;;x
CHAR_STEWARDSHIP;²ÆÕş£º§Y[GetStewardship]§W;Intendance : §Y[GetStewardship]§W;Verwaltung: §Y[GetStewardship]§W;;Administración: §Y[GetStewardship]§W;;;;;;;;;x
CHAR_STEWARDSHIP_BREAKDOWN;[GetStewardshipBreakdown];[GetStewardshipBreakdown];[GetStewardshipBreakdown];;[GetStewardshipBreakdown];;;;;;;;;x
CHAR_INTRIGUE;ÖÇÄ±£º§Y[GetIntrigue]§W;Intrigue : §Y[GetIntrigue]§W;Intrige: §Y[GetIntrigue]§W;;Intriga: §Y[GetIntrigue]§W;;;;;;;;;x
CHAR_INTRIGUE_BREAKDOWN;[GetIntrigueBreakdown];[GetIntrigueBreakdown];[GetIntrigueBreakdown];;[GetIntrigueBreakdown];;;;;;;;;x
CHAR_LEARNING;Ñ§Ê¶£º§Y[GetLearning]§W;Érudition : §Y[GetLearning]§W;Bildung: §Y[GetLearning]§W;;Aprendizaje: §Y[GetLearning]§W;;;;;;;;;x
CHAR_LEARNING_BREAKDOWN;[GetLearningBreakdown];[GetLearningBreakdown];[GetLearningBreakdown];;[GetLearningBreakdown];;;;;;;;;x
CHAR_PRIMARY_TITLES;[GetPrimaryTitles];[GetPrimaryTitles];[GetPrimaryTitles];;[GetPrimaryTitles];;;;;;;;;x
CHAR_ONLY_DYNASTYNAME;[GetOnlyDynastyName];[GetOnlyDynastyName];[GetOnlyDynastyName];;[GetOnlyDynastyName];;;;;;;;;x
CHAR_DEBUG_INFO;[GetStatusInfo];[GetStatusInfo];[GetStatusInfo];;[GetStatusInfo];;;;;;;;;x
CHAR_FULLNAME;[GetFullName];[GetFullName];[GetFullName];;[GetFullName];;;;;;;;;x
CHAR_DEMESNESIZERATIO;[GetDemesneSizeRatio];[GetDemesneSizeRatio];[GetDemesneSizeRatio];;[GetDemesneSizeRatio];;;;;;;;;x
CHAR_MONTHLY_INCOME;[GetMonthlyIncome];[GetMonthlyIncome];[GetMonthlyIncome];;[GetMonthlyIncome];;;;;;;;;x
CHAR_MONTHLY_PRESTIGE;[GetMonthlyPrestige];[GetMonthlyPrestige];[GetMonthlyPrestige];;[GetMonthlyPrestige];;;;;;;;;x
CHAR_MONTHLY_PRESTIGE_BREAKDOWN;[GetMonthlyPrestigeBreakdown];[GetMonthlyPrestigeBreakdown];[GetMonthlyPrestigeBreakdown];;[GetMonthlyPrestigeBreakdown];;;;;;;;;x
CHAR_MONTHLY_PIETY;[GetMonthlyPiety];[GetMonthlyPiety];[GetMonthlyPiety];;[GetMonthlyPiety];;;;;;;;;x
CHAR_MONTHLY_PIETY_BREAKDOWN;[GetMonthlyPietyBreakdown];[GetMonthlyPietyBreakdown];[GetMonthlyPietyBreakdown];;[GetMonthlyPietyBreakdown];;;;;;;;;x
alpha_story_load;Ò»¸öÊµÑéĞÔ¹ÊÊÂ;Histoire test;Eine Testgeschichte;;Historia de prueba;;;;;;;;;x
alpha_story_title;ÊµÑé¹ÊÊÂ;Test de l'histoire;Testgeschichte;;Probar historia;;;;;;;;;x
alpha_story_desc;Èç¹ûÊÇÒ»¸öÕæÊµµÄ¹ÊÊÂ£¬Õâ¸ö½«»áÃèÊöËü¡£;Description de l'histoire si celle-ci est vraie.;Diese Geschichte würde wie eine wahre Geschichte klingen ...;;Esto se contaría así si fuera una historia real...;;;;;;;;;x
swedish;ÈğµäÈË;suédoise;Schwedisch;;Sueca;;;;;;;;;x
norwegian;Å²ÍşÈË;norvégienne;Norwegisch;;Noruega;;;;;;;;;x
danish;µ¤ÂóÈË;danoise;Dänisch;;Danesa;;;;;;;;;x
german;ÈÕ¶úÂüÈË;allemande;Deutsch;;Alemana;;;;;;;;;x
english;Ó¢¸ñÀ¼ÈË;anglaise;Englisch;;Inglaterra;;;;;;;;;x
saxon;°»¸ñÂ³Èø¿ËÑ·ÈË;anglo-saxonne;Angel-Sächsisch;;Anglosajon;;;;;;;;;x
dutch;ºÉÀ¼ÈË;hollandaise;Holländisch;;Holandesa;;;;;;;;;x
;#frankish;Frankish;;Fr?nkisch;;Francesa;;;;;;;;;x;
norman;ÅµÂüÈË;normande;Normannisch;;Normanda;;;;;;;;;x
italian;Òâ´óÀûÈË;italienne;Italienisch;;Italiana;;;;;;;;;x
occitan;°Â¿ËÈË;occitane;Okzitanisch;;Occitana;;;;;;;;;x
basque;°ÍË¹¿ËÈË;basque;Baskisch;;Vasca;;;;;;;;;x
castillan;¿¨Ë¹Ìá¶ûÈË;castillane;Kastilisch;;Castellana;;;;;;;;;x
catalan;¼ÓÌ©ÂŞÄáÑÇÈË;catalane;Katalanisch;;Catalana;;;;;;;;;x
portuguese;ÆÏÌÑÑÀÈË;portugaise;Portugiesisch;;Portuguesa;;;;;;;;;x
armenian;ÑÇÃÀÄáÑÇÈË;arménienne;Armenisch;;Armenia;;;;;;;;;x
abghazian;°¢²¼¹ş×ÈÈË;abkhazienne;Abchasisch;;Abjaza;;;;;;;;;x
greek;Ï£À°ÈË;grecque;Griechisch;;Griega;;;;;;;;;x
alan;°¢À¼ÈË;alaine;Alanisch;;Alana;;;;;;;;;x
georgian;¸ñÂ³¼ªÑÇÈË;géorgienne;Georgisch;;Georgiana;;;;;;;;;x
irish;°®¶ûÀ¼ÈË;irlandaise;Irisch;;Irlandesa;;;;;;;;;x
scottish;ËÕ¸ñÀ¼ÈË;écossaise;Schottisch;;Escocesa;;;;;;;;;x
welsh;Íş¶ûÊ¿ÈË;galloise;Walisisch;;Galesa;;;;;;;;;x
breton;²¼ÁĞËşÄáÈË;bretonne;Bretonisch;;Bretona;;;;;;;;;x
finnish;·ÒÀ¼ÈË;finnoise;Finnisch;;Finesa;;;;;;;;;x
;#lappish;Lappish;;Lappl?ndisch;;Lapona;;;;;;;;;x;
ugricbaltic;°®É³ÄáÑÇÈË;estonienne;Estländischer;;Estonia;;;;;;;;;x
komi;¿ÆÃ×ÈË;komie;Komi;;Komi;;;;;;;;;x
lettigallish;À­ÌØ¼ÓÀ³ÈË;latgaline;Lettigallisch;;Letigala;;;;;;;;;x
lithuanian;Á¢ÌÕÍğÈË;lituanienne;Lithauisch;;Lituana;;;;;;;;;x
prussian;ÆÕÂ³Ê¿ÈË;prussienne;Preußisch;;Prusiana;;;;;;;;;x
turkish;Í»ØÊÈË;turque;Türkisch;;Turca;;;;;;;;;x
mongol;ÃÉ¹ÅÈË;mongole;Mongolisch;;Mongola;;;;;;;;;x
cuman;¿âÂüÈË;coumane;Kumanisch;;Cumana;;;;;;;;;x
pecheneg;ÅåÇĞÄù¸ñÈË;petchénègue;Petschenegisch;;Pechenega;;;;;;;;;x
bedouin_arabic;±´¶¼ÒòÈË;bédouine;Beduinisch;;Beduina;;;;;;;;;x
levantine_arabic;Àè·²ÌØÈË;levantine;Levantinisch;;Levantina;;;;;;;;;x
egyptian_arabic;°£¼°ÈË;égyptienne;Ägyptisch;;Egipcia;;;;;;;;;x
andalusian_arabic;°²´ïÂ¬Î÷ÑÇÈË;andalouse;Andalusisch;;Andalusí;;;;;;;;;x
russian;ÂŞË¹ÈË;russe;Russisch;;Rusa;;;;;;;;;x
;#pommeranian;Pommeranian;;Pommerisch;;Pomerana;;;;;;;;;x;
bohemian;²¨Î÷Ã×ÑÇÈË;bohémienne;Bömisch;;Bohemia;;;;;;;;;x
polish;²¨À¼ÈË;polonaise;Polnisch;;Polaca;;;;;;;;;x
croatian;¿ËÂŞµØÑÇÈË;croate;Kroatisch;;Croata;;;;;;;;;x
serbian;Èû¶ûÎ¬ÑÇÈË;serbe;Serbisch;;Serbia;;;;;;;;;x
;#romanian;Romanian;;Rum?nisch;;Rumana;;;;;;;;;x;
bulgarian;±£¼ÓÀûÑÇÈË;bulgare;Bulgarisch;;Búlgara;;;;;;;;;x
hungarian;ĞÙÑÀÀûÈË;hongroise;Ungarisch;;Húngara;;;;;;;;;x
persian;²¨Ë¹ÈË;perse;Persisch;;Persa;;;;;;;;;x
ethiopian;°£Èû¶í±ÈÑÇÈË;éthiopienne;Äthiopisch;;Etíope;;;;;;;;;x
north_germanic;±±ÈÕ¶úÂüÎÄ»¯;germanique nordique;Nordgermarnisch;;Norgermánica;;;;;;;;;x
central_germanic;ÖĞÈÕ¶úÂüÎÄ»¯;germanique central;Zentralgermanisch;;Germánica Central;;;;;;;;;x
west_germanic;Î÷ÈÕ¶úÂüÎÄ»¯;germanique occidental;Westgermanisch;;Germánica Occidental;;;;;;;;;x
latin;À­¶¡ÎÄ»¯;latin;Lateinisch;;Latina;;;;;;;;;x
iberian;ÒÁ±ÈÀûÑÇÎÄ»¯;ibérique;Iberisch;;Ibérica;;;;;;;;;x
byzantine;°İÕ¼Í¥ÎÄ»¯;byzantin;Byzantinisch;;Bizantina;;;;;;;;;x
celtic;¿­¶ûÌØÎÄ»¯;celte;Keltisch;;Céltica;;;;;;;;;x
finno_ugric;·ÒÀ¼¡ª¡ªÎÚ¸ê¶ûÎÄ»¯;finno-ougrien;Finnisch-ugrisch;;Ugro-finesa;;;;;;;;;x
baltic;²¨ÂŞµØÎÄ»¯;balte;Baltisch;;Báltica;;;;;;;;;x
altaic;°¢¶ûÌ©ÎÄ»¯;altaïque;Altaisch;;Altaica;;;;;;;;;x
arabic;°¢À­²®ÎÄ»¯;arabe;Arabisch;;Arábiga;;;;;;;;;x
east_slavic;¶«Ë¹À­·òÎÄ»¯;slave oriental;Ostslawisch;;Eslava Oriental;;;;;;;;;x
west_slavic;Î÷Ë¹À­·òÎÄ»¯;slave occidental;Westslawisch;;Eslava Occidental;;;;;;;;;x
south_slavic;ÄÏË¹À­·òÎÄ»¯;slave méridional;Südslawisch;;Sureslava;;;;;;;;;x
magyar;ÂíÔú¶ûÎÄ»¯;magyar;Magyarisch;;Magiar;;;;;;;;;x
iranian;ÒÁÀÊÎÄ»¯;iranien;Iranisch;;Iraní;;;;;;;;;x
east_african;¶«·ÇÎÄ»¯;est-africain;Ostafrikanisch;;Africana Oriental;;;;;;;;;x
ACTOR_EXTRA;[ActorExtra.GetBestName];[ActorExtra.GetBestName];[ActorExtra.GetBestName];;[ActorExtra.GetBestName];;;;;;;;;x
RECIPIENT_EXTRA;[RecipientExtra.GetBestName];[RecipientExtra.GetBestName];[RecipientExtra.GetBestName];;[RecipientExtra.GetBestName];;;;;;;;;x
GETISVALIDDESC;[GetIsValidDesc];[GetIsValidDesc];[GetIsValidDesc];;[GetIsValidDesc];;;;;;;;;x
THIRDPARTYTITLE;[ThirdPartyTitle.GetFullName];[ThirdPartyTitle.GetFullName];[ThirdPartyTitle.GetFullName];;[ThirdPartyTitle.GetFullName];;;;;;;;;x
DIPLOOPENING_RELATIVE;Ç×°®µÄ$RELATION$£¬\n;À notre $RELATION$,\n;Seid geehrt, $RELATION$,\n;;$RELATION$ amada,\n;;;;;;;;;x
DIPLOOPENING_OTHER;ÖÂ$ADJ$$TO$£¬\n;Oyez donc, $ADJ$ $TO$,\n;An den/die $ADJ$ $TO$,\n;;Al $ADJ$ $TO$,\n;;;;;;;;;x
DIPLOOPENING_ABOVE_LIEGE;"$FOA$£¬\n";$FOA$,\n;$FOA$,\n;;$FOA$,\n;;;;;;;;;x
DIPLOOPENING_LIEGE;Ö÷¾ı£¬\n;Mon seigneur,\n;Mein Lehnsherr,\n;;Mi señor,\n;;;;;;;;;x
DIPLOWINDOW_ACCEPT;½ÓÊÜ;Accepter;Akzeptieren;;Aceptar;;;;;;;;;x
DIPLOWINDOW_REJECT;¾Ü¾ø;Refuser;Ablehnen;;Rechazar;;;;;;;;;x
GREET_ADJ_BAD_0;±°±ÉÏÂÁ÷µÄ;méprisable;Schändlichst;;De lo más despreciable;;;;;;;;;x
GREET_ADJ_BAD_1;¿É¶ñµÄ;misérable;Erbärmlich;;Miserable;;;;;;;;;x
GREET_ADJ_BAD_2;¿É±¯µÄ;déplorable;Bedauerlich;;Deplorable;;;;;;;;;x
GREET_ADJ_BAD_3;¿É³ÜµÄ;pitoyable;Kläglich;;Penoso;;;;;;;;;x
GREET_ADJ_GOOD_0;Î°´óµÄ;grand;Großartig;;Estupendo;;;;;;;;;x
GREET_ADJ_GOOD_1;ÁîÈË¾´ÅåµÄ;honorable;Herrlich;;Magnífico;;;;;;;;;x
GREET_ADJ_GOOD_2;ÈÙÒ«µÄ;magnifique;Ehrenhaft;;Honorable;;;;;;;;;x
GREET_ADJ_GOOD_3;¹âÈÙµÄ;glorieux;Glorreich;;Glorioso;;;;;;;;;x
GREET_ADJ_GOOD_4;Ó¢ĞÛ°ãµÄ;héroïque;Heldenhaft;;Heróico;;;;;;;;;x
GREET_ADJ_GOOD_5;½Ü³öµÄ;illustre;Überragend;;De lo más excelente;;;;;;;;;x
DIPLOFLAVOR_INSULT_0;ÄãµÄ¶ñĞĞ´Ó°®¶ûÀ¼µ½Æõµ¤²»Öª£¬ÎŞÈË²»Ïş¡£;Vos méfaits sont connus depuis l'Irlande jusqu'à Cathay.;Von Euren Missetaten erzählt man sich von Irland bis China!;;Se cuentan historias de tus fechorías desde Irlanda hasta Catay.;;;;;;;;;x
DIPLOFLAVOR_INSULT_1;ÄãÏÂ¼úµÄÆ·ĞĞÓĞÈçÏ£À°Ï·¾çµÄÖ÷½ÇÒ»°ã¡£;Votre bassesse est telle qu'elle a inspiré des pièces de théâtre grecques ! ;Euer niederer Charakter ist Mittelpunkt griechischer Theaterstücke!;;Tu escaso carácter es el tema de las obras de teatro griegas.;;;;;;;;;x
DIPLOFLAVOR_INSULT_2;Ô¸ÄãµÄÌåÒºÔÚÇûÌåÀïĞàÀÃ¡£;Puissent vos humeurs pourrir en vous ! ;Mögen Euch die Säfte im lebendigem Leib austrocknen!;;Que tus fluidos se pudran en tu cuerpo en vida.;;;;;;;;;x
DIPLOFLAVOR_INSULT_3;Ô¸ÄãµÄÒ»Éú¶ÌÔİ¶ø²»ĞÒ¡£;Que votre vie soit brève et misérable ! ;Mögen Eure Jahre kurz und elend sein!;;Que tus años sean escasos y miserables.;;;;;;;;;x
DIPLOFLAVOR_INSULT_4;Ô¸ÖÇ»ÛÓÀÔ¶ÆúÄã¶øÈ¥¡£;Puissiez-vous ne jamais connaître la sagesse ! ;Möge Euch Weisheit stets fremd bleiben!;;Que la sabiduría siempre te eluda.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_0;×çÖäÄãµÄÆß´ú×æ×Ú£¡;Maudits soient vos aïeuls jusqu'au septième degré ! ;Verflucht sei Euer siebter Großvater!;;Maldigo a tu séptimo abuelo.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_1;Ô¸Äã»î»î±»·ì½øËÀÂæÍÕµÄ¶Ç×ÓÀï£¡;Soyez cousu vivant dans le ventre d'un chameau mort ! ;Mögt Ihr lebendig im Bauch eines toten Kamels eingenäht werden!;;Que te cosan vivo al vientre de un camello muerto.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_2;Ô¸°²À­´İ»ÙÄãµÄ¼Ò×å£¡;Qu'Allah détruise votre Maison ! ;Möge Allah Euer Haus vernichten!;;Que Alá destruya tu casa.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_3;ÄãÕâÌõÎÛ»àµÄ¹·¡£;Espèce d'enfant de chien galeux ! ;Ihr Bastard eines räudigen Hundes!;;Hijo de un perro sarnoso.;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_0;×£ÄúºÍÄúµÄ¼ÒÈËÆ½°²¡£;Soyez bénis, vous et votre Maison ! ;Ihr und Euer Haus mögen gesegnet sein!;;Bendiciones para ti y tu casa.;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_1;ÄúµÄÖÇ»ÛÓëÈÊµÂ¹ãÎª´«ËÌ¡£;Votre sagesse et votre clémence sont légendaires. ;Eure Weisheit und Gnade sind legendär!;;Tu sabiduría y piedad son legendarias.;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_2;×£ÄúÆ½°²¡£;Que la paix soit avec vous ! ;Friede sei mit Euch!;;La paz sea contigo.;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_3;×£ÄúÉú»îÆ½¾²³äÊµ¡£;Puissiez-vous vivre dans l'harmonie et la satisfaction ! ;Mögt Ihr in Harmonie und Zufriedenheit leben!;;Que vivas en goce y armonía.;;;;;;;;;x
tuberculosis;ğì²¡;Consomption;Schwindsucht;;Consunción;;;;;;;;;x
TUBERCULOSIS_INFO;ğì²¡¾ÍÊÇ½áºË²¡µÄ¾É³Æ£¬µÃÁËÕâ²¡ÓÌÈçÔâÊÜÌì·£¡£;La consomption est l'ancien nom de ce terrible fléau qu'est la tuberculose.;Schwindsucht ist ein älterer Ausdruck für die schreckliche Geißel Tuberkulose.;;Consunción es un antiguo nombre del terrible azote de la tuberculosis.;;;;;;;;;x
