;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
;#MODIFIER_COMBAT_RATING;Combat Rating;;Kampfkraft;;Clasificaci¨®n de combate;;;;;;;;;x;
CR_DIFF_LOWER_THAN;§Y$FIRST$§!ºÍ§Y$SECOND$§!µÄ¾ö¶·µÈ¼¶²îÖµµÍÓÚ§Y$VAL$§!;La différence de classement de combat entre §Y$FIRST$? et §Y$SECOND$? est inférieure ?§Y$VAL$?;Kampfkraftunterschied zwischen §Y$FIRST$? und §Y$SECOND$? niedriger als §Y$VAL$?;;Clasificación de combate entre §Y$FIRST$?y §Y$SECOND$? §Y$VAL$? menor que §Y$VAL$?;;;;;;;;;x
focus_intrigue_desc;[This.GetTitledFirstName]Ñ°Çó³ÉÎªÒ»Ãû¸üºÃµÄÄ±Ê¿£¬»¨µô[This.GetPossPronoun]´óÁ¿Ê±¼äÒÔ×¨×¢ÓÚ¹¬Í¢ÃÜÄ±¡£\n¸ÃÉú»îÖØĞÄ½âËø¶ÔÓÚºÏÊÊÄ¿±êµÄ§Y¸ú×Ùµ÷²é§!ºÍ§Y´ÓÇô½ûÖĞÊÍ·Å§!Ñ¡Ïî¡£;[This.GetTitledFirstName] cherche ?améliorer ses compétences en conspiration et passe le plus clair de son temps ?s'impliquer dans les intrigues de la cour. Cet intérêt débloque les options §YEspionner? et §YFaire libérer? sur les cibles applicables.;[This.GetTitledFirstName] hat sich vorgenommen, ein besserer Intrigant zu werden und verbringt die Freizeit hauptsächlich mit Intrigen am Hofe.\nDieser Fokus schaltet die Optionen §YSpionieren? and §YBefreiung aus der Gefangenschaft? bei passenden Zielen frei.;;[This.GetTitledFirstName] pretende convertirse en un mejor intrigante, pasando la mayor parte de [This.GetPossPronoun] tiempo inmerso en intrigas de la corte.\nEste Foco abre las opciones §YSigue espiando? y §YLibre de cautiverio? contra objetivos apropiados..;;;;;;;;;x
opinion_spying_on;¸ú×Ùµ÷²é;Espionne;Spionage;;Espiando;;;;;;;;;x
opinion_breaking_out;ÌÓÍÑ;S'évade;Ausbrechen;;Escapando.;;;;;;;;;x
ANY_OPINION_TARGET_STARTS;ÈÎÒâºÃ¸ĞÄ¿±ê;A une opinion sur;Meinung Ziel;;Cualquier opinión objetivo;;;;;;;;;x
hunting_white_stag;°×Â¹´ÓÎÒµÄÊÖÖĞÌÓÍÑÁË¡­¡­;Le cerf blanc m'échappe...;Ich kann den Weißen Hirschen einfach nicht erlegen...;;El ciervo blanco se me escapa...;;;;;;;;;x
hunting_white_bear;°×ĞÜ´ÓÎÒµÄÊÖÖĞÌÓÍÑÁË¡­¡­;L'ours blanc m'échappe...;Ich kann den Weißen Bären einfach nicht erlegen...;;El oso blanco se me escapa...;;;;;;;;;x
hunting_white_tiger;°×»¢´ÓÎÒµÄÊÖÖĞÌÓÍÑÁË¡­¡­;Le tigre blanc m'échappe...;Ich kann den Weißen Tiger einfach nicht erlegen...;;El tigre blanco se me escapa...;;;;;;;;;x
hunting_white_lion;°×Ê¨´ÓÎÒµÄÊÖÖĞÌÓÍÑÁË¡­¡­;Le lion blanc m'échappe...;Ich kann den Weißen Löwen einfach nicht erlegen...;;El león blanco se me escapa...;;;;;;;;;x
potion_unforeseen_effects;ÕâÑù¿ÉÄÜÔì³ÉÄÑÒÔÔ¤²âµÄÓ°Ïì¡­¡­;Ceci pourrait avoir des conséquences imprévues...;Dies könnte unvorhersehbare Auswirkungen haben...;;Esto podría tener efectos imprevistos...;;;;;;;;;x
cottage_person_dies;ÄãÉ±µôÁËÄÇ¸ö±³ĞÅÆúÒåµÄĞ¡ÈË£¡\n;Vous tuez ce traître de vagabond?\n;Du tötest den heimtückischen Landstreicher!\n;;¡Mata al vagabundo traidor!\n;;;;;;;;;x
nick_the_pilgrim;³¯Ê¥Õß;le Pèlerin;der Pilger;;el Peregrino;;;;;;;;;x
nick_the_shadow;¹îÓ°Õß;l'Ombre;der Schatten;;la Sombra;;;;;;;;;x
nick_the_whisperer;¶úÓïÕß;le Chuchoteur;der Flüsterer;;el Chismoso;;;;;;;;;x
nick_the_spider;Ö©Öë;l'Araignée;die Spinne;;la Araña;;;;;;;;;x
nick_of_the_wilds;Ò°ÈË;des Terres sauvages;Kind der Wildnis;;de la Selva;;;;;;;;;x
nick_the_impaler;´©´ÌÕß;l'Empaleur;der Pfähler;;el Empalador;;;;;;;;;x
nick_the_viking;Î¬¾©ÈË;le Viking;der Wikinger;;el Vikingo;;;;;;;;;x
nick_the_decadent;Öû³æ;le Décadent;der Dekadente;;el Decadente;;;;;;;;;x
nick_bloodaxe;Ñª¸«;?la Hache Sanglante;Blutaxt;;Hacha sangrienta;;;;;;;;;x
nick_the_sword_of_god;[Root.Religion.GetRandomGodName]Ö®½£;l'Épée de [Root.Religion.GetRandomGodName];das Schwert [Root.Religion.GetRandomGodName]s;;La Espada de [Root.Religion.GetRandomGodName];;;;;;;;;x
nick_the_culture;[Root.Culture.GetName];de culture [Root.Culture.GetName];d. [Root.Culture.GetName];;el [Root.Culture.GetName];;;;;;;;;x
nick_the_rel_group;[Root.Religion.GetGroupName];le [Root.Religion.GetGroupName];d. [Root.Religion.GetGroupName];;la [Root.Religion.GetGroupName];;;;;;;;;x
ARMY_LEVIES_DESC;¹úÍÁÖ®ÄÚµÄ×ÜÕ÷ÕÙ±øÊı¡£;Nombre total de troupes que vous pouvez lever.;Die Gesamtzahl der Lehnstruppen im Reich.;;Cantidad total de levas en el reino;;;;;;;;;x
RAISED;ÒÑÆôÓÃ;Levées;Ausgehoben;;Ensalzado;;;;;;;;;x
UNRAISED;Î´ÆôÓÃ;En attente;Noch nicht ausgehoben;;No ensalzado;;;;;;;;;x
EVTTITLE_WoL_5001_stag;°×Â¹;Le Cerf blanc;Der Weiße Hirsch;;El ciervo blanco;;;;;;;;;x
EVTTITLE_WoL_5001_bear;°×ĞÜ;L'Ours blanc;Der Weiße Bär;;El oso blanco;;;;;;;;;x
EVTTITLE_WoL_5001_tiger;°×»¢;Le Tigre blanc;Der Weiße Tiger;;El tigre blanco;;;;;;;;;x
EVTTITLE_WoL_5001_lion;°×Ê¨;Le Lion blanc;Der Weiße Löwe;;El león blanco;;;;;;;;;x
EVTDESC_WoL_5001_stag;×î½ü£¬Äã²»¶ÏµØ´ÓÒ°ÍâµÄÅ©ÃñºÍÂÃĞĞÕß¿ÚÖĞµÃµ½´«ÑÔ£ºÒ»Ö»Ä°ÉúµÄÉñÊŞ³öÏÖÔÚÁËÄãµÄ¹ú¼ÒÀï¡£ÄÇÊÇÒ»Í·°×Â¹£¬Ç¿´ó¶øÓÖÄÑÒÔÑ°ÕÒ£¬·»¼ä´«ÎÅËüÀ´×ÔÁíÍâÒ»¸öÊÀ½ç£¬¶ø´şµ½ËüµÄÁÔÊÖ½«»á»ñµÃÉñÊ¥µÄÁ¦Á¿¡£;Ces derniers temps, les paysans et les voyageurs font courir le bruit qu'une bête mythique a ét?aperçue dans vos terres. C'est un cerf blanc, puissant et insaisissable. Le peuple dit que cette créature vient d'un autre monde et que le chasseur qui abattra l'animal recevra un pouvoir divin.;Seit Kurzem verbreitet sich unter Bauern und Reisenden das Gerücht, dass ein seltsames, mythisches Tier in Eurem Reich gesichtet wurde. Es handelt sich um einen weißen Hirschen, mächtig und scheu. Das gemeine Volk behauptet, er stamme aus einer anderen Welt und wer ihn erlegte, der werde von göttlicher Macht erfüllt.;;Últimamente, has escuchado rumores persistentes de campesinos y viajeros de las regiones desoladas que se ha visto una bestia extraña, mítica en tu reino. Se trata de un ciervo blanco, poderoso y evasivo. El pueblo llano afirmar que proviene de otro mundo y que el cazador que lo reclame se imbuir?de poder divino.;;;;;;;;;x
EVTDESC_WoL_5001_bear;×î½ü£¬Äã²»¶ÏµØ´ÓÒ°ÍâµÄÅ©ÃñºÍÂÃĞĞÕß¿ÚÖĞµÃµ½´«ÑÔ£ºÒ»Ö»Ä°ÉúµÄÉñÊŞ³öÏÖÔÚÁËÄãµÄ¹ú¼ÒÀï¡£ÄÇÊÇÒ»Í·°×ĞÜ£¬Ç¿´ó¶øÓÖÄÑÒÔÑ°ÕÒ£¬·»¼ä´«ÎÅËüÀ´×ÔÁíÍâÒ»¸öÊÀ½ç£¬¶ø´şµ½ËüµÄÁÔÊÖ½«»á»ñµÃÉñÊ¥µÄÁ¦Á¿¡£;Ces derniers temps, les paysans et les voyageurs font courir le bruit qu'une bête mythique a ét?aperçue dans vos terres. C'est un ours blanc, puissant et insaisissable. Le peuple dit que cette créature vient d'un autre monde et que le chasseur qui abattra l'animal recevra un pouvoir divin.;Seit Kurzem verbreitet sich unter Bauern und Reisenden das Gerücht, dass ein seltsames, mythisches Tier in Eurem Reich gesichtet wurde. Es handelt sich um einen weißen Bären, mächtig und scheu. Das gemeine Volk behauptet, er stamme aus einer anderen Welt und wer ihn erlegte, der werde von göttlicher Macht erfüllt.;;Últimamente, has escuchado rumores persistentes de campesinos y viajeros de las regiones desoladas que se ha visto una bestia extraña, mítica en tu reino. Se trata de un oso blanco, poderoso y evasivo. El pueblo llano afirmar que proviene de otro mundo y que el cazador que lo reclame se imbuir?de poder divino.;;;;;;;;;x
EVTDESC_WoL_5001_tiger;×î½ü£¬Äã²»¶ÏµØ´ÓÒ°ÍâµÄÅ©ÃñºÍÂÃĞĞÕß¿ÚÖĞµÃµ½´«ÑÔ£ºÒ»Ö»Ä°ÉúµÄÉñÊŞ³öÏÖÔÚÁËÄãµÄ¹ú¼ÒÀï¡£ÄÇÊÇÒ»Í·°×»¢£¬Ç¿´ó¶øÓÖÄÑÒÔÑ°ÕÒ£¬·»¼ä´«ÎÅËüÀ´×ÔÁíÍâÒ»¸öÊÀ½ç£¬¶ø´şµ½ËüµÄÁÔÊÖ½«»á»ñµÃÉñÊ¥µÄÁ¦Á¿¡£;Ces derniers temps, les paysans et les voyageurs font courir le bruit qu'une bête mythique a ét?aperçue dans vos terres. C'est un tigre blanc, puissant et insaisissable. Le peuple dit que cette créature vient d'un autre monde et que le chasseur qui abattra l'animal recevra un pouvoir divin.;Seit Kurzem verbreitet sich unter Bauern und Reisenden das Gerücht, dass ein seltsames, mythisches Tier in Eurem Reich gesichtet wurde. Es handelt sich um einen weißen Tiger, mächtig und scheu. Das gemeine Volk behauptet, er stamme aus einer anderen Welt und wer ihn erlegte, der werde von göttlicher Macht erfüllt.;;Últimamente, has escuchado rumores persistentes de campesinos y viajeros de las regiones desoladas que se ha visto una bestia extraña, mítica en tu reino. Se trata de un tigre blanco, poderoso y evasivo. El pueblo llano afirmar que proviene de otro mundo y que el cazador que lo reclame se imbuir?de poder divino.;;;;;;;;;x
EVTDESC_WoL_5001_lion;×î½ü£¬Äã²»¶ÏµØ´ÓÒ°ÍâµÄÅ©ÃñºÍÂÃĞĞÕß¿ÚÖĞµÃµ½´«ÑÔ£ºÒ»Ö»Ä°ÉúµÄÉñÊŞ³öÏÖÔÚÁËÄãµÄ¹ú¼ÒÀï¡£ÄÇÊÇÒ»Í·°×Ê¨£¬Ç¿´ó¶øÓÖÄÑÒÔÑ°ÕÒ£¬·»¼ä´«ÎÅËüÀ´×ÔÁíÍâÒ»¸öÊÀ½ç£¬¶ø´şµ½ËüµÄÁÔÊÖ½«»á»ñµÃÉñÊ¥µÄÁ¦Á¿¡£;Ces derniers temps, les paysans et les voyageurs font courir le bruit qu'une bête mythique a ét?aperçue dans vos terres. C'est un lion blanc, puissant et insaisissable. Le peuple dit que cette créature vient d'un autre monde et que le chasseur qui abattra l'animal recevra un pouvoir divin.;Seit Kurzem verbreitet sich unter Bauern und Reisenden das Gerücht, dass ein seltsames, mythisches Tier in Eurem Reich gesichtet wurde. Es handelt sich um einen weißen Löwen, mächtig und scheu. Das gemeine Volk behauptet, er stamme aus einer anderen Welt und wer ihn erlegte, der werde von göttlicher Macht erfüllt.;;Últimamente, has escuchado rumores persistentes de campesinos y viajeros de las regiones desoladas que se ha visto una bestia extraña, mítica en tu reino. Se trata de un león blanco, poderoso y evasivo. El pueblo llano afirmar que proviene de otro mundo y que el cazador que lo reclame se imbuir?de poder divino.;;;;;;;;;x
EVTOPTA_WoL_5001;ÎÒ±ØĞëÅÉ³öÈËÊÖÑ°ÕÒËü£¡;Je dois envoyer mes hommes ?sa poursuite?;Ich muss Leute aussenden, um dieses Tier zu finden!;;¡Debo enviar gente a encontrarlo!;;;;;;;;;x
EVTOPTB_WoL_5001;ÎÒÃ»¿Õ´¦ÀíÕâĞ©Ò¥ÑÔºÍÃÎ»°¡£;Je n'ai pas de temps ?consacrer aux rêves et aux rumeurs.;Ich habe keine Zeit für Träume und Gerüchte.;;No tengo tiempo para sueños y rumores.;;;;;;;;;x
EVTDESC_WoL_5004_stag;ºÃÏûÏ¢£¬ÎÒµÄ [Root.GetLordLady]£¡ÎÒÃÇÊÕµ½ÁË¿É¿¿µÄ±¨¸æ£¬×î½üÓĞÈËÔÚ [From.GetName] ¿´µ½ÁËË¶´óµÄ°×Â¹¡£;Bonne nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Des personnes dignes de confiance nous disent avoir récemment crois?le grand cerf blanc dans le comt?de [From.GetName].;Gute Nachrichten, oh [Root.GetLordLady]! Wir haben glaubwürdige Berichte erhalten, dass ein großer weißer Hirsch vor kurzem in der Provinz [From.GetName] gesichtet wurde.;;¡Buenas noticias, mi [Root.GetLordLady]! Hemos recibido informes creíbles de un avistamiento reciente del gran ciervo blanco en la provincia de [From.GetName].;;;;;;;;;x
EVTDESC_WoL_5004_bear;ºÃÏûÏ¢£¬ÎÒµÄ [Root.GetLordLady]£¡ÎÒÃÇÊÕµ½ÁË¿É¿¿µÄ±¨¸æ£¬×î½üÓĞÈËÔÚ [From.GetName] ¿´µ½ÁËË¶´óµÄ°×ĞÜ¡£;Bonne nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Des personnes dignes de confiance nous disent avoir récemment crois?le grand ours blanc dans le comt?de [From.GetName].;Gute Nachrichten, oh [Root.GetLordLady]! Wir haben glaubwürdige Berichte erhalten, dass ein großer weißer Bär vor kurzem in der Provinz [From.GetName] gesichtet wurde.;;Buenas noticias, mi [Root.GetLordLady]! Hemos recibido informes creíbles de un avistamiento reciente del gran oso blanco en la provincia de [From.GetName].;;;;;;;;;x
EVTDESC_WoL_5004_tiger;ºÃÏûÏ¢£¬ÎÒµÄ [Root.GetLordLady]£¡ÎÒÃÇÊÕµ½ÁË¿É¿¿µÄ±¨¸æ£¬×î½üÓĞÈËÔÚ [From.GetName] ¿´µ½ÁËË¶´óµÄ°×»¢¡£;Bonne nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Des personnes dignes de confiance nous disent avoir récemment crois?le grand tigre blanc dans le comt?de [From.GetName].;Gute Nachrichten, oh [Root.GetLordLady]! Wir haben glaubwürdige Berichte erhalten, dass ein großer weißer Tiger vor kurzem in der Provinz [From.GetName] gesichtet wurde.;;Buenas noticias, mi [Root.GetLordLady]! Hemos recibido informes creíbles de un avistamiento reciente del gran tigre blanco en la provincia de [From.GetName].;;;;;;;;;x
EVTDESC_WoL_5004_lion;ºÃÏûÏ¢£¬ÎÒµÄ [Root.GetLordLady]£¡ÎÒÃÇÊÕµ½ÁË¿É¿¿µÄ±¨¸æ£¬×î½üÓĞÈËÔÚ [From.GetName] ¿´µ½ÁËË¶´óµÄ°×Ê¨¡£;Bonne nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Des personnes dignes de confiance nous disent avoir récemment crois?le grand lion blanc dans le comt?de [From.GetName].;Gute Nachrichten, oh [Root.GetLordLady]! Wir haben glaubwürdige Berichte erhalten, dass ein großer weißer Löwe vor kurzem in der Provinz [From.GetName] gesichtet wurde.;;Buenas noticias, mi [Root.GetLordLady]! Hemos recibido informes creíbles de un avistamiento reciente del gran león blanco en la provincia de [From.GetName];;;;;;;;;x
EVTOPTA_WoL_5004;¿ì±¸Âí£¡;Sellez mon cheval?;Sattelt mein Pferd!;;¡Ensilla mi caballo!;;;;;;;;;x
EVTOPTB_WoL_5004;ÎÒÏÖÔÚÃ»¿Õ¡£;Je n'ai pas le temps.;Ich habe jetzt keine Zeit dafür.;;No tengo tiempo ahora.;;;;;;;;;x
EVTDESC_WoL_5007_stag;á÷ÁÔ¿ªÊ¼ºó£¬ÄãºÍ´ó²¿¶ÓÔÚÒ°Íâ×ßÉ¢ÁË¡£µ±ÄãÕıÔÚËÄ´¦Ñ°ÕÒ×Ô¼ºµÄ·½Î»Ê±£¬ÄãÇÆ¼ûÁËÔ¶´¦ÓĞ¸öÄ°ÉúµÄ¶«Î÷¡­¡­Äã²ßÂí¿¿½üÁËÒ»Ğ©£¬·¢ÏÖËüÊÇÒ»Í·ĞÛÎ°×³Ë¶µÄ°×Â¹£¡¾¡¹ÜÄãĞ¡ĞÄµØ¿¿½üËü£¬ËüÈÔÈ»·¢ÏÖÁËÄã²¢ÌÓ×ßÁË¡£ÄãÊÔÍ¼È¥×·Ëü£¬µ«ÊÇÒòÎªµØĞÎ¸´ÔÓÒ»Ö±×·²»ÉÏ¡£\n\nÔÚÄã»Øµ½¶ÓÎéÖ®ºó£¬Äã·¢ÏÖ×Ô¼ºÒ»Ö±¶ÔÄÇ¸öÄ°ÉúµÄ¶¯ÎïÄîÄî²»Íü¡£;Pendant la chasse, vous perdez votre groupe de vue et vous vous retrouvez seul dans la nature. Alors que vous essayez de vous repérer, vous entrevoyez quelque chose d'étrange au loin... Vous chevauchez dans sa direction et découvrez un majestueux cerf blanc? Vous vous approchez doucement, mais la bête vous aperçoit et s'enfuit. Vous tentez de la suivre mais le terrain accident?vous empêche de la rattraper.\n\nVous rejoignez votre groupe de chasse sans parvenir ?chasser l'étrange animal de votre mémoire.;Als Ihr auf der Jagd in der Wildnis von Eurer Jagdgesellschaft getrennt. Beim Versuch die Gruppe wiederzufinden erblickt Ihr in der Ferne etwas Seltsames... Es scheint sich um einen majestätischen weißen Hirschen zu handeln! Doch dann, beim Versuch sich ihm zu nähern, wird er auf Euch aufmerksam und ergreift die Flucht. Ihr versucht, ihn zu verfolgen, könnt ihn aber aufgrund des schwierigen Geländes nicht einholen.\n\nWährend Ihr zur Jagdgesellschaft zurückkehrt, müsst Ihr ständig an dieses seltsame Tier denken.;;Durante la caza, te separas de tus compañeros en el páramo. Mientras das vueltas y tratas de encontrar tu rumbo, vislumbras a algo extraño en la distancia?¡Cabalgas cerca y ves un majestuoso gran ciervo blanco! Como te lo acercas cautelosamente, te ve y se escapa. Tratas de seguirlo pero eres incapaz de alcanzarlo en este terreno difícil.\n\nCuando vuelvas con los tuyos, descubres que no puedes dejar de pensar en este extraño animal.;;;;;;;;;x
EVTDESC_WoL_5007_bear;á÷ÁÔ¿ªÊ¼ºó£¬ÄãºÍ´ó²¿¶ÓÔÚÒ°Íâ×ßÉ¢ÁË¡£µ±ÄãÕıÔÚËÄ´¦Ñ°ÕÒ×Ô¼ºµÄ·½Î»Ê±£¬ÄãÇÆ¼ûÁËÔ¶´¦ÓĞ¸öÄ°ÉúµÄ¶«Î÷¡­¡­Äã²ßÂí¿¿½üÁËÒ»Ğ©£¬·¢ÏÖËüÊÇÒ»Í·ĞÛÎ°×³Ë¶µÄ°×ĞÜ£¡¾¡¹ÜÄãĞ¡ĞÄµØ¿¿½üËü£¬ËüÈÔÈ»·¢ÏÖÁËÄã²¢ÌÓ×ßÁË¡£ÄãÊÔÍ¼È¥×·Ëü£¬µ«ÊÇÒòÎªµØĞÎ¸´ÔÓÒ»Ö±×·²»ÉÏ¡£\n\nÔÚÄã»Øµ½¶ÓÎéÖ®ºó£¬Äã·¢ÏÖ×Ô¼ºÒ»Ö±¶ÔÄÇ¸öÄ°ÉúµÄ¶¯ÎïÄîÄî²»Íü¡£;Pendant la chasse, vous perdez votre groupe de vue et vous vous retrouvez seul dans la nature. Alors que vous essayez de vous repérer, vous entrevoyez quelque chose d'étrange au loin... Vous chevauchez dans sa direction et découvrez un terrifiant ours blanc? Vous vous approchez doucement, mais la bête vous aperçoit et s'enfuit. Vous tentez de la suivre mais le terrain accident?vous empêche de la rattraper.\n\nVous rejoignez votre groupe de chasse sans parvenir ?chasser l'étrange animal de votre mémoire.;Auf der Jagd werdet Ihr in der Wildnis von Eurer Jagdgesellschaft getrennt. Beim Versuch die Gruppe wiederzufinden erblickt Ihr etwas Seltsames in der Ferne... Ihr reitet näher heran und seht einen furchterregenden großen weißen Bären! Während Ihr Euch ihm vorsichtig nähert, wird er auf Euch aufmerksam und ergreift die Flucht. Ihr versucht, ihn zu verfolgen, aber aufgrund des schwierigen Geländes könnt Ihr ihn nicht einholen.\n\nWährend Ihr zu Eurer Jagdgesellschaft zurückkehrt, müsst Ihr ständig an dieses seltsame Tier denken.;;Durante la caza, te separas de tus compañeros en el páramo. Mientras das vueltas y tratas de encontrar tu rumbo, vislumbras a algo extraño en la distancia?¡Cabalgas cerca y ves un tremendo oso blanco! Como te lo acercas cautelosamente, te ve y se escapa. Tratas de seguirlo pero eres incapaz de alcanzarlo en este terreno difícil.\n\nCuando vuelvas con los tuyos, descubres que no puedes dejar de pensar en este extraño animal.;;;;;;;;;x
EVTDESC_WoL_5007_tiger;á÷ÁÔ¿ªÊ¼ºó£¬ÄãºÍ´ó²¿¶ÓÔÚÒ°Íâ×ßÉ¢ÁË¡£µ±ÄãÕıÔÚËÄ´¦Ñ°ÕÒ×Ô¼ºµÄ·½Î»Ê±£¬ÄãÇÆ¼ûÁËÔ¶´¦ÓĞ¸öÄ°ÉúµÄ¶«Î÷¡­¡­Äã²ßÂí¿¿½üÁËÒ»Ğ©£¬·¢ÏÖËüÊÇÒ»Í·ĞÛÎ°×³Ë¶µÄ°×»¢£¡¾¡¹ÜÄãĞ¡ĞÄµØ¿¿½üËü£¬ËüÈÔÈ»·¢ÏÖÁËÄã²¢ÌÓ×ßÁË¡£ÄãÊÔÍ¼È¥×·Ëü£¬µ«ÊÇÒòÎªµØĞÎ¸´ÔÓÒ»Ö±×·²»ÉÏ¡£\n\nÔÚÄã»Øµ½¶ÓÎéÖ®ºó£¬Äã·¢ÏÖ×Ô¼ºÒ»Ö±¶ÔÄÇ¸öÄ°ÉúµÄ¶¯ÎïÄîÄî²»Íü¡£;Pendant la chasse, vous perdez votre groupe de vue et vous vous retrouvez seul dans la nature. Alors que vous essayez de vous repérer, vous entrevoyez quelque chose d'étrange au loin... Vous chevauchez dans sa direction et découvrez un terrifiant tigre blanc? Vous vous approchez doucement, mais la bête vous aperçoit et s'enfuit. Vous tentez de la suivre mais le terrain accident?vous empêche de la rattraper.\n\nVous rejoignez votre groupe de chasse sans parvenir ?chasser l'étrange animal de votre mémoire.;Als Ihr auf der Jagd in der Wildnis von Eurer Jagdgesellschaft getrennt. Beim Versuch die Gruppe wiederzufinden erblickt Ihr in der Ferne etwas Seltsames... Es scheint sich um einen majestätischen weißen Tiger zu handeln! Doch dann, beim Versuch sich ihm zu nähern, wird er auf Euch aufmerksam und ergreift die Flucht. Ihr versucht, ihn zu verfolgen, könnt ihn aber aufgrund des schwierigen Geländes nicht einholen.\n\nWährend Ihr zur Jagdgesellschaft zurückkehrt, müsst Ihr ständig an dieses seltsame Tier denken.;;Durante la caza, te separas de tus compañeros en el páramo. Mientras das vueltas y tratas de encontrar tu rumbo, vislumbras a algo extraño en la distancia?¡Cabalgas cerca y ves un tremendo tigre blanco! Como te lo acercas cautelosamente, te ve y se escapa. Tratas de seguirlo pero eres incapaz de alcanzarlo en este terreno difícil.\n\nCuando vuelvas con los tuyos, descubres que no puedes dejar de pensar en este extraño animal.;;;;;;;;;x
EVTDESC_WoL_5007_lion;á÷ÁÔ¿ªÊ¼ºó£¬ÄãºÍ´ó²¿¶ÓÔÚÒ°Íâ×ßÉ¢ÁË¡£µ±ÄãÕıÔÚËÄ´¦Ñ°ÕÒ×Ô¼ºµÄ·½Î»Ê±£¬ÄãÇÆ¼ûÁËÔ¶´¦ÓĞ¸öÄ°ÉúµÄ¶«Î÷¡­¡­Äã²ßÂí¿¿½üÁËÒ»Ğ©£¬·¢ÏÖËüÊÇÒ»Í·ĞÛÎ°×³Ë¶µÄ°×Ê¨£¡¾¡¹ÜÄãĞ¡ĞÄµØ¿¿½üËü£¬ËüÈÔÈ»·¢ÏÖÁËÄã²¢ÌÓ×ßÁË¡£ÄãÊÔÍ¼È¥×·Ëü£¬µ«ÊÇÒòÎªµØĞÎ¸´ÔÓÒ»Ö±×·²»ÉÏ¡£\n\nÔÚÄã»Øµ½¶ÓÎéÖ®ºó£¬Äã·¢ÏÖ×Ô¼ºÒ»Ö±¶ÔÄÇ¸öÄ°ÉúµÄ¶¯ÎïÄîÄî²»Íü¡£;Pendant la chasse, vous perdez votre groupe de vue et vous vous retrouvez seul dans la nature. Alors que vous essayez de vous repérer, vous entrevoyez quelque chose d'étrange au loin... Vous chevauchez dans sa direction et découvrez un majestueux lion blanc? Vous vous approchez doucement, mais la bête vous aperçoit et s'enfuit. Vous tentez de la suivre mais le terrain accident?vous empêche de la rattraper.\n\nVous rejoignez votre groupe de chasse sans parvenir ?chasser l'étrange animal de votre mémoire.;Als Ihr auf der Jagd in der Wildnis von Eurer Jagdgesellschaft getrennt. Beim Versuch die Gruppe wiederzufinden erblickt Ihr in der Ferne etwas Seltsames... Es scheint sich um einen majestätischen weißen Löwen zu handeln! Doch dann, beim Versuch sich ihm zu nähern, wird er auf Euch aufmerksam und ergreift die Flucht. Ihr versucht, ihn zu verfolgen, könnt ihn aber aufgrund des schwierigen Geländes nicht einholen.\n\nWährend Ihr zur Jagdgesellschaft zurückkehrt, müsst Ihr ständig an dieses seltsame Tier denken.;;Durante la caza, te separas de tus compañeros en el páramo. Mientras das vueltas y tratas de encontrar tu rumbo, vislumbras a algo extraño en la distancia?¡Cabalgas cerca y ves un majestuoso león blanco! Como te lo acercas cautelosamente, te ve y se escapa. Tratas de seguirlo pero eres incapaz de alcanzarlo en este terreno difícil.\n\nCuando vuelves con los tuyos, descubres que no puedes dejar de pensar en este extraño animal.;;;;;;;;;x
EVTDESC_WoL_5010_stag;ÄãÕÙ¼¯ÁË×Ô¼ºµÄËæ´ÓºÍÁÔ¹·£¬±¸ºÃÁËÂíÆ¥ºÍÎäÆ÷¡£Äã×¼±¸ºÃ³ö·¢È¥á÷ÁÔ´ó°×Â¹ÁË¡£;Vous avez rassembl?votre suite et vos chiens de chasse, fait seller vos chevaux et préparer vos armes. Vous êtes maintenant prêt ?chasser le grand cerf blanc.;Ihr habt Eure Getreuen und Eure Jagdhunde versammelt, das Pferd gesattelt und die Waffen vorbereitet. Nun seid Ihr bereit, die Jagd auf den weißen Hirschen zu beginnen.;;Has reunido a los tuyos, tus perros de caza, ensillado tu caballo y preparado tus armas. Estás listo/a para cazar al gran ciervo blanco. ;;;;;;;;;x
EVTDESC_WoL_5010_bear;ÄãÕÙ¼¯ÁË×Ô¼ºµÄËæ´ÓºÍÁÔ¹·£¬±¸ºÃÁËÂíÆ¥ºÍÎäÆ÷¡£Äã×¼±¸ºÃ³ö·¢È¥á÷ÁÔ´ó°×ĞÜÁË¡£;Vous avez rassembl?votre suite et vos chiens de chasse, fait seller vos chevaux et préparer vos armes. Vous êtes maintenant prêt ?chasser le grand ours blanc.;Ihr habt Eure Getreuen und Eure Jagdhunde versammelt, das Pferd gesattelt und die Waffen vorbereitet. Nun seid Ihr bereit, die Jagd auf den weißen Bären zu beginnen.;;Has reunido a los tuyos, tus perros de caza, ensillado tu caballo y preparado tus armas. Estás listo/a para cazar al gran oso blanco. ;;;;;;;;;x
