;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
augustus;°Â¹ÅË¹¶¼;Augustus;Augustus;;Augustus;;;;;;;;;x
EVTDESCLoR.880;Äãº½Ïò¾ıÊ¿Ì¹¶¡±¤£¬ÄãµÄÊÖÏÂÈ·ÈÏÕâÀÏÈËÊÇÊÇÊ§×ÙµÄÁ¶½ğÊ¦Ö®Ò».Ëû´øÀ´µÄÅä·½Ò²¿´ÆğÀ´ÊÇÕæµÄ.ÔÚÄãµ½´ï´ïÄá¶ûº£Ï¿Ö®Ç°ÄãÓöµ½ÁËÄãÆäÓàµÄ½¢¶Ó¡­¡­»òÕßËµÊÇ½¢¶ÓÊ£ÏÂµÄ²¿·Ö.Äã¼Æ»®µÄ·ü»÷Ê§°ÜÁË£¬ËûÃÇ·´¶ø±»»ùÀï¶ûÂåË¹µÄ½¢¶Ó·ü»÷ÁË£¡½ö½öÊ£ÏÂÒ»Ğ©´¬Ö»Éè·¨ÌÓÀë£¬×¥²¶º£µÁÍõµÄÏ£ÍûÒ²Âä¿ÕÁË¡£\n\nÒºÌ¬»ğµÄÃØÃÜ»Øµ½ÁËµÛ¹ú£¬µ«´ú¼Û¸ß°º.Äã»³×Å³ÁÖØµÄĞÄ¿¿½ü²©Ë¹ÆÕÂ³Ë¹º£Ï¿.µ±¾ıÊ¿µ«¶¡±¤½øÈëÊÓÒ°£¬Õâ×ùÎ°´óµÄ³ÇÊĞ±»ºÚÔÆÁıÕÖ.×÷Îª[Root.GetTitle]Ã»ÓĞÈËÃÇËùËµµÄÄÇÃ´ºÃ¡£;Vous naviguez vers Constantinople et vos hommes confirment que le vieil homme est vraiment l'un des alchimistes manquants. La formule qu'il a apportée semble aussi être authentique. Vous rencontrez le reste de la flotte un peu avant les Dardanelles... Ou du moins ce qu'il en reste. Le guet-apens que vous avez prévu a ét?un lamentable échec	car ils ont ét?pris dans une seconde embuscade par la flotte de Kyrillos! Seuls quelques bateaux ont réussi ?s'échapper et tout espoir de capturer le Roi des Pirates a ét?perdu. \n\nMais les secrets de feu liquide ont ét?restitués ?l'Empire	même si ce le fut que au prix fort. C'est avec le coeur lourd que vous approchez du Bosphore. Quand Constantinople est en vue	le ciel est couvert de nuages menaçants et sombres. Être [Root.GetTitle]	ce n'est pas que du bonheur.;Ihr nehmt Kurs auf Konstantinopel und Eure Männer bestätigen	dass der alte Mann tatsächlich einer der vermissten Alchemisten ist. Auch die Formel	die er dabei hat	scheint echt zu sein. Bevor Ihr die Dardanellen erreicht	trefft Ihr auf den Rest Eurer F;;Pones rumbo a Constantinopla y tus hombres confirman que el viejo es	de hecho	uno de los alquimistas desaparecidos. La fórmula que trajo también parece auténtica. Antes de llegar a Dardanelos te juntas con el resto de su flota... o lo que queda de ella. ¡La emboscada que planeaste fue un fracaso dado que a su vez	la flota de Kyrillos prepar?otra emboscada! Solamente unos pocos barcos lograron escapar y se perdi?cualquier esperanza de capturar al rey pirata. \n\n Los secretos del fuego líquido han sido devueltos al Imperio pero pagando un precio muy elevado. Acongojado	te aproximas a Bósforo. Cuando empiezas a ver Constantinopla	el cielo de la gran ciudad est?cubierto de oscuros nubarrones. Ser [Root.GetTitle] no es en absoluto tan bueno como lo pintan.;;;;;;;;;x
EVTDESCLoR.881;Äãº½Ïò¾ıÊ¿Ì¹¶¡±¤£¬ÄãµÄÊÖÏÂÈ·ÈÏÕâÀÏÈËÊÇÊÇÊ§×ÙµÄÁ¶½ğÊ¦Ö®Ò».Ëû´øÀ´µÄÅä·½Ò²¿´ÆğÀ´ÊÇÕæµÄ.È»ºó´ğÓ¦×ïÈËÃÇµÄÒªÇóÈÃÄãÊ®·ÖÍ´¿à£¬ÏÔÈ»Äã¿´²»µ½ÈÎºÎÆäËû·½Ê½½â¾öÕâ¸öÂé·³¡£\n\nÒºÌ¬»ğµÄÃØÃÜ»Øµ½ÁËµÛ¹ú£¬µ«´ú¼Û¸ß°º.Äã»³×Å³ÁÖØµÄĞÄ¿¿½ü²©Ë¹ÆÕÂ³Ë¹º£Ï¿.µ±¾ıÊ¿µ«¶¡±¤½øÈëÊÓÒ°£¬Õâ×ùÎ°´óµÄ³ÇÊĞ±»ºÚÔÆÁıÕÖ.×÷Îª[Root.GetTitle]Ã»ÓĞÈËÃÇËùËµµÄÄÇÃ´ºÃ¡£;Vous vous dirigez vers Constantinople et vos hommes confirment que le vieil homme est vraiment l'un des alchimistes manquants. La formule qu'il a apportée semble aussi être authentique. Alors que vous souffrez grandement d'avoir eu ?accéder aux demandes des criminels	vous tentez de vous convaincre qu'il n'y avait pas d'autre solution. \n\nMais les secrets de feu liquide ont ét?restitués ?l'Empire	même si ce le fut que au prix fort. C'est avec le coeur lourd que vous approchez du Bosphore. Quand Constantinople est en vue	le ciel est couvert de nuages menaçants et sombres. Être [Root.GetTitle]	ce n'est pas que du bonheur.;Ihr nehmt Kurs auf Konstantinopel und Eure Männer bestätigen	dass der alte Mann tatsächlich einer der vermissten Alchemisten ist. Auch die Formel	die er dabei hat	scheint echt zu sein. Auch wenn es Euch schmerzt	dass Ihr den Forderungen eines Kriminel;;Pones rumbo a Constantinopla y tus hombres confirman que el viejo es	de hecho	uno de los alquimistas desaparecidos. La fórmula que trajo también parece auténtica. Aunque te duele enormemente haber cedido frente a las demandas de los criminales	simplemente no pudiste encontrar ninguna alternativa para solucionar el asunto. \n\n Los secretos del fuego líquido han sido devueltos al Imperio pero pagando un precio muy elevado. Acongojado	te aproximas a Bosphorus. Cuando empiezas a ver Constantinopla	el cielo de la gran ciudad est?cubierto de oscuros nubarrones. Ser [Root.GetTitle] no es en absoluto tan bueno como lo pintan.;;;;;;;;;x
EVTDESCLoR.885;Ò»Ö§´ÓÔ¶·½¶øÀ´µÄ¹æÄ£¾Ş´óµÄÉÌ¶ÓµÖ´ïÁËÄãÒªÈûÃÅÇ°.ËûÃÇµÄÁìĞä£¬Ò»¸öÌìĞÔ¿ì»îµÄÅÖ×Ó£¬ÓÃÄ°ÉúµÄ¿ÚÒô¿ÒÇóÄãÄÜ¹»¸øÓèËûÃÇÒ»¸öÄÜ¹»¹ıÒ¹µÄµØ·½¡£;Une grande caravane marchande venue de loin se présente aux portes de votre forteresse. Leur chef	un homme jovial et corpulent	vous implore avec un étrange accent de bien vouloir lui offrir	ainsi qu'?ses compagnons	un abri pour la nuit.;Eine große Händlerkaravane aus fernen Ländern ist vor den Toren Eurer Festung angekommen. Ihr Führer	ein heiterer Mann mit einem gewaltigen Körperumfang	bittet Euch mit einem fremden Akzent	ihnen für die Nacht Schutz vor den Elementen zu gewähren.;;Una gran caravana de mercaderes de tierras lejanas ha llegado a las puertas de tu fortaleza. Su líder	un hombre jovial de gran corpulencia	te suplica en un acento extraño	que les concedas refugio para resguardarse de las inclemencias de la noche.;;;;;;;;;x
EVTDESCLoR.886;µ±Ò¹Ä»½µÁÙ£¬ÄÇ¸öÅÖÉÌÈË×øÔÚ»ğ±ß¸øÄãºÍÆäÓàµÄ¹¬Í¢³ÉÔ±½²ÊöËûÂÃĞĞµÄ¹ÊÊÂ.ËûµÄÎ¸¿´ÆğÀ´ÓÀÔ¶Ìî²»Âú£¬¶øÄã²»Ïë±»¿´×öÊÇÒ»ÃûÇîËáĞ¡ÆøµÄ¶«µÀÖ÷£¬ÄãÏÂÁîÈÃÄãµÄÆÍÈËÔÙÉÏÒ»ÂÖ²Ë¡£;Le soir venu	le gros marchand s'assoit près du feu et vous régale	vous et le reste de la cour	de récits de voyages. Son appétit semble insatiable	mais comme vous ne voulez pas paraître pour un hôte pauvre	vous ordonnez ?vos serviteurs de lui apporter un second service.;Als der Abend hereinbricht	sitzt der dicke Kaufmann am Feuer und unterhält Euch und den Rest des Hofes mit Geschichten seiner Reisen. Sein Appetit scheint unersättlich zu sein	doch da Ihr nicht den Eindruck eines schlechten Gastgebers erwecken wollt	be;;Cuando cae la noche	el gordo comerciante se sienta junto al fuego y os obsequia a t?y al resto de la corte con historias de sus viajes. Su apetito parece insaciable	pero como no quieres quedar mal	ordenas a tus sirvientes que le sirvan otra ración.;;;;;;;;;x
EVTDESCLoR.887;ÀèÃ÷Ê±·ÖÉÌ¶Ó×¼±¸Àë¿ªÁË.ÉÌÈË¼á³ÖËÍÄãÀñÎï¸ĞĞ»ÄãµÄºÃ¿Í.ËûÓÃÍâ¹ú»°º°ÁË¾äÃüÁî£¬Ò»ÃûÄêÇáÈË×ßÉÏÇ°À´¡£"ÕâÃ´ÑËÈË½«ºÜºÃµÄÊÌ·îÄú£¬"ÉÌÈËËµµ½"Ëû¶ÔÖ÷ÈËÄúµÄÖÒĞÄ£¬½«ÎŞ¿ÉÖ¸Ôğ.";L'aube se lève	et la caravane prépare son départ. Le marchand insiste pour vous faire un cadeau	en remerciement de votre grande hospitalit? Dans une langue étrangère	il crie brusquement un ordre et un jeune homme s'approche. Cet eunuque va bien vous servir	dit-il. Sa loyaut?envers vous	son nouveau maître	sera absolue.;Im Morgengrauen bereitet sich die Karavane darauf vor	weiterzuziehen. Der Kaufmann besteht darauf	Euch ein Geschenk zurückzulassen	als Dank für Eure große Gastfreundlichkeit. Er ruft einen knappen Befehl in einer fremden Sprache und ein junger Mann kom;;Amanece	y la caravana se prepara para seguir adelante. El comerciante insiste en dejarte un regalo	como agradecimiento por tu gran hospitalidad. Grita una escueta orden en un idioma extranjero y se presenta un joven. "Este eunuco le servir?bien"	dice el comerciante. "Su lealtad a ti	su nuevo maestro	ser?irreprochable.";;;;;;;;;x
EVTDESCLoR.9;Ôø¾­5ÊÀ¼ÍµÄÊ±ºòÂŞÂíÊØ¾ü¶ª¿øĞ¶¼×·ÅÆúÁË²»ÁĞµßÄáÑÇ£¬Ò²²Ğ¿áµØÅ×ÆúÁË²¼ÁĞÍÌÈË£¬Èç½ñËûÃÇÖÕÓÚ¿ÉÒÔ¸Ğµ½ĞÀÎ¿¡£ÔÚÔâÊÜÁËÕâÃ´¶àÊÀ¼ÍµÄºÚ°µÄê´úºó£¬ÂŞÂíµÄ¹ÜÖÎ×ÜËãÔÚÕâĞ¡µºÉÏÖØ½¨£¬ËûÃÇÒ²ÄÜ¹»ÔÙ´Î×ÔÈÏÊÇµÛ¹úµÄ³¼Ãñ¡£;Cruellement abandonnés ?eux-mêmes lorsque les garnisons romaines ont ét?forcées de quitter la province de Bretagne au Ve siècle	les Bretons peuvent enfin se réjouir. Après avoir souffert des siècles de ténèbres	la petite île est de nouveau sous l'autorit?de Rome et ils peuvent fièrement se considérer comme de fiers citoyens romains.;Brutal auf sich selbst gestellt	als die römischen Garnisonen die Provinz Britannien im 5. Jahrhundert verließen	können die Bretonen nun endlich aufatmen. Nach leidvollen Jahrhunderten in Dunkelheit	wurde die römische Herrschaft auf ihrer kleinen Insel ;;Cruelmente abandonados a su propia suerte cuando las guarniciones romanas abandonaron la provincia de Britania en el siglo quinto	por fin los bretones pueden regocijarse. Después de sufrir a lo largo de siglos de oscuridad	el gobierno romano finalmente ha sido restablecido en su pequeña isla y pueden considerarse sujetos imperiales una vez más.;;;;;;;;;x
EVTDESCLoR.901;Î»ÓÚ[Root.Location.GetName]µÄÂíÇòÈü³¡ÉÏ£¬[From.GetTitledFirstName]ÔÚÒ»³¡ÓÑÒêÈüÖĞÏòÄã·¢³öÌôÕ½.ÕâÏîÁ÷ĞĞµÄ°İÕ¼Í¥¾º¼¼¿ÉÒÔËİÔ´µ½²¨Ë¹ÈøÉºÍõ³¯£¬ËüµÄÌØÉ«ÊÇÁ½Ö§ÆïÂí¶ÓÎéÓÃ´øÓĞÍøµÄ³¤¹÷½«Ò»Ö»Æ¤Çò´ò½øÁíÒ»·½µÄÇòÃÅÄÚ.ÄãÊÇ·ñ½ÓÊÜÌôÕ½£¿;[From.GetTitledFirstName] vous a propos?une partie amicale de Tzykanion au stade Tzykanisterion ?[Root.Location.GetName]. Les origines de ce jeu byzantin populaire remontent ?l'époque des Perses Sassanides. Deux équipes s'affrontent ?cheval	elles utilisent des bâtons avec des filets pour s'emparer d'une balle de cuir et l'envoyer dans les buts de l'équipe adverse. Allez-vous relever le défi?;[From.GetTitledFirstName] hat Euch zu einem Freunschaftsspiel von Tzykanion im Tzykanisterion-Stadium in [Root.Location.GetName] herausgefordert. Die Wurzeln dieses beliebten byzantischen Spiels können bis zum Sassanidenreich zurückverfolgt werden. In die;;[From.GetTitledFirstName] te ha retado a un juego amistoso de tzykanion en el estadio tzykanisterion en [Root.Location.GetName]. Los orígenes de este popular juego bizantino se remontan a la Persia sasánida	y básicamente consiste en que dos equipos montandos a caballo y utilizando palos con redes	consigan meter una pelota de cuero en la portería del equipo contrario. ¿Aceptas el reto?;;;;;;;;;x
EVTDESCLoR.902;ÂíÇòÈüÕûÕû³ÖĞøÁËÒ»¸öÃÀºÃµÄÏÂÎç£¬½ôÕÅµÄ±ÈÈü½áÊøÁËÄãÎªÄãµÄ¶ÓÎé´øÀ´ÁËÊ¤Àû.ÄãµÄ¶ÔÊÖºÍËûµÄ¶ÓÎéÊäµÄĞÄ·ş¿Ú·ş£¬µ±ÄãÃÇÀë¿ªÈü³¡µÄÊ±ºòÒÑ¾­³ÉÎªÁËÅóÓÑ¡£;Vous passez un superbe après-midi au Tzykanisterion ?jouer une partie très enlevée de Tzykanion qui se termine par la victoire de votre équipe. Votre adversaire et son équipe se montrent magnanimes dans la défaite ?votre égard	et vous sortez du stade en amis.;Ihr verbringt einen schönen Nachmittag im Tzykanisterion und spielt ein spannendes Spiel Tzykanion	das mit einem Sieg Eurer Mannschaft endet. Euer Gegner und sein Team nehmen ihre Niederlage großmütig hin und ihr verlasst das Stadion als Freunde.;;Has pasado una tarde maravillosa en el  tzykanisterion	jugando un tenso partido de tzykanion que ha terminado con la victoria de tu equipo. Tu oponente y su equipo se han mostrado magnánimos en el momento de la derrota	y salís del estadio como amigos.;;;;;;;;;x
EVTDESCLoR.903;ÂíÇòÈüÕûÕû³ÖĞøÁËÒ»¸öÃÀºÃµÄÏÂÎç£¬½ôÕÅµÄ±ÈÈü½áÊøÁËÄãµÄ¶ÔÊÖ´ò°ÜÁËÄã.ÄãµÄ¶ÔÊÖºÍËûµÄ¶ÓÎéÊ¤¶ø²»½¾£¬µ±ÄãÃÇÀë¿ªÈü³¡µÄÊ±ºòÒÑ¾­³ÉÎªÁËÅóÓÑ¡£;Vous passez un superbe après-midi au Tzykanisterion ?jouer une partie très enlevée de Tzykanion qui se termine malheureusement par la défaite de votre équipe. Votre adversaire et son équipe se montrent magnanimes dans la victoire ?votre égard	et vous sortez du stade en amis.;Ihr verbringt einen schönen Nachmittag im Tzykanisterion und spielt ein spannendes Spiel Tzykanion	das leider mit einer Niederlage Eurer Mannschaft endet. Euer Gegner und sein Team sind großmütig in ihrem Sieg und ihr verlasst das Stadion als Freunde. ;;Has pasado una tarde maravillosa en el tzykanisterion	jugando un tenso partido de tzykanion que lamentablemente ha terminado con la derrota de tu equipo. En el momento de la victoria tu oponente y su equipo se han mostrado magnánimos	y salís del estadio como amigos.;;;;;;;;;x
EVTDESCLoR.904;ÁîÈËÉ¥ÆøµÄÊÇ£¬³ÖĞøÒ»¸öÏÂÎçµÄ±ÈÈüÒÔÄãÔÖÄÑĞÔµÄÊÕ³¡¸æÖÕ.ÔÚÄãÍ»È»±©Å­µØÓÃÇò¹÷´òÁËÄã¶ÔÊÖµÄÍ·Ö®ºó£¬ÇòÈüºÜ¿ì·¢Õ¹Îª±©Á¦³åÍ».Äã¿ÚÍÂÎÛÑÔ»àÓï×çÖäÄãµÄ¶ÔÊÖ£¬½á¹ûÊÇÄãÕû¸ö¶ÓÎé½áÊøÁË±ÈÈü²¢°ÑÄãÀ­³öÈü³¡¡£;Malheureusement	l'après-midi que vous passez au Tzykanisterion se termine en désastre. La partie de Tzykanion se transforme rapidement en une violente mêlée après que vous ayez	dans un soudain accès de rage	fracass?votre bâton sur la tête de votre adversaire. Vous proférez des obscénités en hurlant et en maudissant vos adversaires	et il faut toute l'énergie de votre équipe pour mettre fin ?la lutte et pour vous éloigner du stade.;Leider endet der Nachmittag	den ihr im Tzykanisterion verbringt	in einem Desaster. Das Tzykanion-Spiel ging schnell in einen gewalttätigen Kampf über	nachdem Ihr Euren Stock	in einem plötzlichen Wutanfall	am Kopf Eures Herausforderers zerschlagt. Ihr;;Por desgracia	la tarde que pasasteis en tzykanisterion termina desastrosamente. El juego de  tzykanion rápidamente se convierte en un violento cuerpo a cuerpo después de que	en un arrebato de rabia	rompas tu palo contra la cabeza de tu rival. Gritas obscenidades y maldiciones a tus oponentes	ser?necesario el esfuerzo de todo tu equipo para poner fin a la lucha y sacarte estadio.;;;;;;;;;x
EVTNAMELoR.1;ĞğÀûÑÇ°ÍÀÕË¹Ì¹ĞĞÊ¡;La province de Syria Palaestina;Die Provinz Syria Palaestina;;La provincia de Siria Palestina;;;;;;;;;x
EVTNAMELoR.10;Î÷°àÑÀĞĞÊ¡;La province d'Hispania;Die Provinz Hispania;;La provincia de Hispania;;;;;;;;;x
EVTNAMELoR.11;Ã«ÀïËşÄáÑÇĞĞÊ¡;La province de Mauretania;Die Provinz Mauretania;;La provincia de Mauritania;;;;;;;;;x
EVTNAMELoR.12;ÃÀË÷²»´ïÃ×ÑÇĞĞÊ¡;La province de Mesopotamia;Die Provinz Mesopotamia;;La provincia de Mesopotamia;;;;;;;;;x
EVTNAMELoR.13;¼ÓÀÕ¶àÄáÑÇĞĞÊ¡;La province de Caledonia;Die Provinz Caledonia;;La provincia de Caledonia;;;;;;;;;x
EVTNAMELoR.14;Ï£²®ÄáÑÇĞĞÊ¡;La province d'Hibernia;Die Provinz Hibernia;;La provincia de Hibernia;;;;;;;;;x
EVTNAMELoR.2;°£¹ÅÆÕÍĞË¹ĞĞÊ¡;La province d'Aegyptus;Die Provinz Aegyptus;;La Provincia de Aegyptus;;;;;;;;;x
EVTNAMELoR.20;ĞÂÊ±´úµÄÊï¹â;L'Aube d'une ère nouvelle;Der Aufbruch in eine neue Ära.;;El amanecer de una Nueva Era;;;;;;;;;x
EVTNAMELoR.21;ÂŞÂíµÄµÚ¶ş¸öÊ±´ú;Le Second Âge de Rome;Die zweite Ära Roms;;La Segunda Edad de Roma;;;;;;;;;x
EVTNAMELoR.210;ĞŞ²¹½Ì»á´ó·ÖÁÑ;La Fin du Grand Schisme;Das Große Schisma wurde geheilt ;;El Gran Cisma reparado;;;;;;;;;x
EVTNAMELoR.3;ÎôÀ¼Äá¼ÓĞĞÊ¡;La province de Cyrenaica.;Die Provinz Kyrenaika;;La provincia de Cirenaica;;;;;;;;;x
EVTNAMELoR.4;°¢·ÇÀû¼ÓĞĞÊ¡;La province d'Africa;Die Provinz von Afrika;;La provincia de África;;;;;;;;;x
EVTNAMELoR.40;µÛ¹úµÄ±ß½ç»Ö¸´ÁË;Les Frontières impériales sont rétablies;Die Grenzen des Imperiums Wurden Wiederhergestellt;;Las fronteras Imperiales han Sido Restablecidas;;;;;;;;;x
EVTNAMELoR.400;Ò»¸öÌìÕæµÄÌáÒé;Une innocente proposition;Ein Unschuldiger Antrag;;Una Propuesta Inocente;;;;;;;;;x
EVTNAMELoR.401;ÊìÄÜÉúÇÉ;L'entraînement mène ?la réussite;Übung macht den Meister;;La Práctica Hace al Maestro;;;;;;;;;x
EVTNAMELoR.402;±ÈÈüµ±ÈÕ;Le Jour de la Course;Der Tag des Rennens;;El Dia de la Carrera;;;;;;;;;x
EVTNAMELoR.403;±ÈÈüµ±ÈÕ;Le Jour de la Course;Der Tag des Rennens;;El día de la Competición;;;;;;;;;x
EVTNAMELoR.404;±ÈÈüµ±ÈÕ;Le Jour de la Course;Der Tag des Rennens;;El día de la Competición;;;;;;;;;x
EVTNAMELoR.405;ÁíÒ»¸öÌáÒé...;Une autre proposition...;Ein weiterer Vorschlag ?;Otra propuesta ...;;;;;;;;;x
EVTNAMELoR.406;ÑµÁ·»Ö¸´;Reprise de l'entraînement;Das Training geht weiter;;Entrenamiento Reanudado;;;;;;;;;x
EVTNAMELoR.407;µÚ¶ş´Î±ÈÈüµ±ÈÕ;Le jour de la seconde course;Der Tag des Zweiten Rennens;;El Día de la Segunda Competición;;;;;;;;;x
EVTNAMELoR.408;µÚ¶ş´Î±ÈÈüµ±ÈÕ;Le jour de la seconde course;Der Tag des Zweiten Rennens;;El Día de la Segunda Competición;;;;;;;;;x
EVTNAMELoR.409;µÚ¶ş´Î±ÈÈüµ±ÈÕ;Le Jour de la Seconde Course;Der Tag des Zweiten Rennens;;El Día de la Segunda Competición;;;;;;;;;x
EVTNAMELoR.410;³äÂúÑô¹âµÄÏÂÎç...;Un après-midi ensoleill?..;Eines sonnigen Nachmittags ?;Una tarde soleada ...;;;;;;;;;x
EVTNAMELoR.411;Èü³µ;Le Char;Der Streitwagen;;El Carro;;;;;;;;;x
EVTNAMELoR.412;µÚÈı´Î±ÈÈüµ±ÈÕ;Le Jour de la Troisième Course;Der Tag des Dritten Rennens;;El Día de la Tercera Competición;;;;;;;;;x
EVTNAMELoR.413;ºó¹û;Conséquences;Nachspiel;;Consequencias;;;;;;;;;x
EVTNAMELoR.414;×·Öğ¿ªÊ¼;La Chasse ?l'homme;Die Jagd ist eröffnet;;Empieza la Caza;;;;;;;;;x
EVTNAMELoR.415;ºÁ²»ÁôÇé;Pas de quartier;Kein Pardon;;Sin Cuartel.;;;;;;;;;x
EVTNAMELoR.416;¸øÓè¿í´ó´¦Àí;Un peu de piti?Gnade vor Recht;;Se Da una Tregua;;;;;;;;;x
EVTNAMELoR.417;¾ıÊ¿Ì¹¶¡±¤±©ÂÒ;Émeutes ?Constantinople;Unruhen in Konstantinopel;;Motines en Constantinopla;;;;;;;;;x
EVTNAMELoR.5;ÒÁÀûÀï¿âÄ·ĞĞÊ¡;La province d'Illyricum;Die Provinz Illyricum;;La provincia de Iliria;;;;;;;;;x
EVTNAMELoR.6;Òâ´óÀûĞĞÊ¡;La province d'Italia;Die Provinz Italia;;La provincia de Italia;;;;;;;;;x
EVTNAMELoR.7;¸ßÂ¬ĞĞÊ¡;La province de Gallia;Die Provinz Gallia;;La provincia de Galia;;;;;;;;;x
EVTNAMELoR.8;ÈÕ¶úÂüÄáÑÇĞĞÊ¡;La province de Germania;Die Provinz Germania;;La provincia de Germania;;;;;;;;;x
EVTNAMELoR.860;Óë´ËÍ¬Ê±ÔÚ»Ê¹¬ÖĞ...;Pendant ce temps au Palais impérial...;In der Zwischenzeit im Kaiserpalast?;Mientras tanto	en el Palacio Imperial ...;;;;;;;;;x
EVTNAMELoR.861;Ñ°ÕÒÖëË¿Âí¼£;Passer les cendres au tamis;Die Asche durchsieben;;Buscando Entre las Cenizas;;;;;;;;;x
EVTNAMELoR.862;·¢ÏÖº£µÁ£¡;Pirates en vue?;Piraten in Sicht!;;¡Piratas a la vista!;;;;;;;;;x
EVTNAMELoR.863;¿ËÀïÃ×ÑÇº£°¶·¢Éúº£Õ½£¡;Bataille de la côte de Crimée?;Kampf vor der Krimküste!;;Batalla en la costa de Crimea!;;;;;;;;;x
EVTNAMELoR.866;ÄãµÄ¼äµı¿ªÊ¼±¨¸æ£¡;Un message de vos espions?;Nachricht von unseren Spionen!;;¡Mensaje de tus espías!;;;;;;;;;x
EVTNAMELoR.869;ĞÅ¼ş;La Lettre;Der Brief;;La Carta;;;;;;;;;x
EVTNAMELoR.872;½»Ò×;Le March?Der Handel;;El Acuerdo;;;;;;;;;x
EVTNAMELoR.878;»Ø¼Ò;Le Retour ?la maison;Heimkehr;;Volviendo a casa;;;;;;;;;x
EVTNAMELoR.9;²»ÁĞµßÄáÑÇĞĞÊ¡;La province de Brittania;Die Provinz Britannien;;La provincia de Britania;;;;;;;;;x
EVTOPTALoR.1;µÛ¹úÍòËê£¡;Longue vie ?l'Empire?;Lang lebe das Imperium!;;¡Viva el Imperio!;;;;;;;;;x
EVTOPTALoR.20;ÈÃÆä³ÉÎªÓÀºã£¡;Esto perpetua?;Esto perpetua!;;Esto perpetua!;;;;;;;;;x
EVTOPTALoR.200;ÔŞÃÀÉÏµÛ£¡;Dieu soit loué !;Gepriesen sei Gott!;;¡Alabado sea dios!;;;;;;;;;x
EVTOPTALoR.21;ÕâÊÇÕæµÄÂğ?;Est-ce que ça peut être vrai?;Kann dies wahr sein?;;¿Puede ser cierto?;;;;;;;;;x
EVTOPTALoR.211;Èç¹ûÕâ¾ÍÊÇ·ç´µ¹ıµÄ·½Ê½¡­¡­;Si c'est ainsi que le vent souffle...;Daher also weht der Wind ...;;Si esto es la dirección que el viento est?soplando ...;;;;;;;;;x
EVTOPTALoR.30;ÊÇµÄ£¬Ò»³¡Ê¢´óµÄ¿­ĞıÊ½½«»á¾ÙĞĞ¡£;Oui	un glorieux triomphe aura lieu.;Ja	ein glorreicher Triumphzug ist angebracht.;;S? un glorioso triunfo se llevar?a cabo.;;;;;;;;;x
EVTOPTALoR.31;µÛ¹ú¼´½«³É¹¦¡£;L'Empire est sur la voie du succès.;Das Reich steht kurz vor dem Erfolg.;;El imperio est?a punto de alcanzar el éxito.;;;;;;;;;x
EVTOPTALoR.32;Ò»³¡ÁîÈËÓ¡ÏóÉî¿ÌµÄ±íÑİ¡£;Une impressionnante démonstration.;Ein bemerkenswerter Anblick.;;Un impresionante despliegue. ;;;;;;;;;x
EVTOPTALoR.40;µÛ¹úÓÀ²»ÔÉÂä¡£;L'Empire ne chutera plus jamais.;Das Imperium wird nicht erneut fallen.;;El Imperio no caer?otra vez.;;;;;;;;;x
EVTOPTALoR.400;Ò»¸öÓĞÈ¤µÄÌáÒé¡­¡­ËãÎÒÒ»·İ¡£;Une proposition intéressante... Vous pouvez compter sur moi.;Ein verführerischer Vorschlag ?ich bin dabei.;;Una propuesta intrigante ... Cuenta conmigo.;;;;;;;;;x
EVTOPTALoR.401;ÈÃÎÒÃÇÁË½á´ËÊÂ¡£;Allons	finissons-en.;Lasst es uns hinter uns bringen.;;Vamos a terminar con esto.;;;;;;;;;x
EVTOPTALoR.402;Ê¤ÀûÁË£¬¸ù±¾ÓÃ²»×ÅÒÀ¿¿°¢ÄÉ¿ËÎ÷ÂüµÂÂŞË¹£¡;Victoire	mais pas grâce ?l'aide d'Anaximandros?;Der Sieg ist Euer	jedoch mitnichten dank Anaximandros!;;¡Victoria	pero no gracias a Anaximandros!;;;;;;;;;x
EVTOPTALoR.403;Ê§°ÜÁË£¡°¢ÄÉ¿ËÎ÷ÂüµÂÂŞË¹½«»áÎª´Ë¸¶³ö´ú¼Û£¡;Vaincu? Anaximandros va le payer très cher?;Vernichtend geschlagen! Anaximandros wird dafür büßen!;;¡Derrota! ¡Anaximandros pagar?por ello!;;;;;;;;;x
EVTOPTALoR.404;ÍËºó£¡ÎÒËµÁËÍËºó£¡;Arrière? Arrière	vous dis-je?;Bleibt zurück! Zurückbleiben	sage ich!;;¡Atrás! ¡Atrás	te digo yo!;;;;;;;;;x
EVTOPTALoR.405;ÎÒ¿ÉÄÜ»áºó»Ú£¬µ«ÎÒ»¹ÊÇ¼ÓÈëÁËÕâ¸ö¼Æ»®¡£;Je vais sans doute le regretter	mais je vais accepter cette ruse.;Ich werde das noch bereuen	aber ich mache mit.;;Puede que me arrepienta	pero voy a  participar en esta conspiración.;;;;;;;;;x
EVTOPTALoR.406;ºÃµÄ.ÕâÓ¦¸ÃÄÜÆğ×÷ÓÃ£¡;Bien. Ça va probablement marcher?;Gut! Das könnte sogar funktionieren!;;Bien. ¡Esto realmente puede funcionar!;;;;;;;;;x
