;#b_amalfi;Amalfi;;Amalfi;;Amalfi;;;;;;;;;x;
;#CODE;ENGLISH;;GERMAN;;ESPA?OL;;;;;;;;;x;
;#duchy_of_norse_pagan;Jarldom of;;Jarltum von;;Jarldom de;;;;;;;;;x;
;#duchy_of_norse_pagan_reformed;Jarldom of;;Jarltum von;;Jarldom de;;;;;;;;;x;
;#duke_norse_pagan;Jarl;;Jarl;;Jarl;;;;;;;;;x;
;#duke_norse_pagan_reformed;Jarl;;Jarl;;Jarl;;;;;;;;;x;
;#EVTDESC39101;A new Christian military order has been founded by a small group of wealthy knights。The Poor Fellow——Soldiers of Christ and of the Temple of Solomon —— or the Knights Templar for short —— have sworn to protect pilgrims travelling through the Holy Land。[ThePope.GetTitledFirstName] fully endorses the Order	and will allow pious Catholic rulers to call on their aid	though they will only fight against heretics and infidels。;;Ein neuer christlich-milit?rischer Orden wurde von einer kleinen Gruppe reicher Ritter gegründet. Die Arme Ritterschaft Christi und des salomonischen Tempels zu Jerusalem – kurz Tempelritter – haben geschworen	alle Pilger auf ihren Reisen durch das Heilige Land zu schützen. [ThePope.GetTitledFirstName] unterstützt den Orden vollkommen und erlaubt frommen katholischen Herrschern	den Orden zu Hilfe zu rufen. Er k?mpft jedoch nur gegen Ketzer und Ungl?ubige.;;Una nueva orden militar Cristiana ha sido fundada por un peque?o grupo de caballeros ricos. Los Miembros Pobres	Soldados de Cristo y del Templo de Salomón	o los Caballeros Templarios	para abreviar	han jurado proteger a los peregrinos que viajan a través de la Tierra Santa. [ThePope.GetTitledFirstName] respalda plenamente la Orden	y permitirá a los gobernantes Católicos piadosos pedir su ayuda	a pesar de que sólo van a luchar contra los herejes e infieles.;;;;;;;;;x;
;#EVTDESC39102;The Order of Brothers of the German House of Saint Mary in Jerusalem has been formed	sponsored by [ThePope.GetTitledFirstName] and the Holy Roman Emperor。The Teutonic Order	much like the Knights of St。John and the Knights Templar	primarily protect and care for pilgrims to the Holy Land	but will serve any good Catholic ruler willing to pay for their upkeep。Being a religious order	they will only fight against heretics and infidels。;;Der Orden der Brüder vom deutschen Haus Sankt Mariens in Jerusalem wurde mit der Unterstützung von [ThePope.GetTitledFirstName] und des Heiligen R?mischen Kaisers gegründet. Der Teutonische Orden beschützt	?hnlich wie die Ritter von St. John und den Tempelrittern	die Pilger zum Heiligen Land	wird aber jedem guten	katholischen Herrscher dienen der bereit ist	ihren Unterhalt zu zahlen. Als religi?ser Orden k?mpfen sie nur gegen Ketzer und Ungl?ubige.;;La Orden de los Hermanos de la Casa Alemana de Santa María en Jerusalén se ha formado	patrocinada por [ThePope.GetTitledFirstName] y el Santo Emperador Romano. La Orden Teutónica	al igual que los Caballeros de San Juan y los Caballeros Templarios	principalmente protegen y cuidan a los peregrinos a Tierra Santa	pero servirán a cualquier buen gobernante Católico dispuesto a pagar por su mantenimiento. Siendo una orden religiosa	sólo lucharán contra los herejes e infieles.;;;;;;;;;x;
;#EVTDESC62920;With our new capital in León	I have decided to rename the kingdom of Asturias to León	thereby clearly declaring my ambitions in the Iberian heartlands……;;Mit unserer neuen Hauptstadt in León habe ich beschlossen	das K?nigreich von Asturien in León umzubennen und hiermit meine Ambitionen im iberischen Kernland zu verkünden…;;Con nuestra nueva capital en León	he decidido cambiar el nombre del reino de Asturias a León	con lo que se declaran claramente mis ambiciones en la zona Ibérica central...;;;;;;;;;x;
;#EVTDESC62921;[From.GetTitledName] has decided to rename [From.GetPossPronoun] kingdom to León after its new capital	signaling an increased political focus on the Iberian heartlands and away from the coastal periphery。;;[From.GetTitledName] hat beschlossen	das [From.GetPossPronoun] K?nigreich nach seiner Hauptstadt zu León umzubennenn	und seinen verst?rkten politischen Fokus auf das iberische Kernland und weg von den Küsten-Randgebieten zu signalisieren.;;[From.GetTitledName] ha decidido cambiar el nombre de [From.GetPossPronoun] reino a León por su nueva capital	lo que indica una mayor atención política en la zona Ibérica central y fuera de la periferia costera.;;;;;;;;;x;
;#EVTNAME62920;The Kingdom of León;;Das K?nigreich von León;;El Reino de León;;;;;;;;;x;
;#EVTNAME62921;The Kingdom of León;;Das K?nigreich von León;;El Reino de León;;;;;;;;;x;
;#EVTTOOLTIP62920;I am crowned King of León;;Ich bin gekr?nter K?nig von León;;Soy coronado Rey de León;;;;;;;;;x;
;#job_marshal_greek;Strategos;;Strategos;;Estratega;;;;;;;;;x;
;#k_seljuk_turks;Seljuk Turks;;Seldschuken;;Turcos Selyúcidas;;;;;;;;;x;
;#LIEGE_PIETY;Piety from temple vassals：+$VALUE$?;;Fr?mmigkeit von Tempelvasallen: +$VALUE$?;;Piedad de los vasallos del templo: +$VALUE$?;;;;;;;;;x;
;#LIEGE_PIETY_BUILDING;Piety to Liege：+$VALUE$?;;Fr?mmigkeit für den Lehnsherrn: +$VALUE$?;;Piedad al Se?or Feudal: +$VALUE$?;;;;;;;;;x;
;#MAKE_CONSORT_INTERACTION_LONG_DESC;Pagan rulers can have up to three concubines in addition to their wife。Concubines are not truly married	but will bear their liege's legitimate children。A woman who is the prisoner of a Pagan ruler can be forced to become his concubine	even if she is already married。;;Heidnische Herrscher k?nnen bis zu drei Konkubinen neben ihrer Frau haben. Konkubinen sind nicht wirklich verheiratet	geb?ren ihrem Lehnsherrn aber legitime Kinder. Eine Frau	die eine Gefangene eines heidnischen Herrschers ist	kann dazu gezwungen werden	seine Konkubine zu werden	selbst wenn sie bereits verheiratet ist.;;Los gobernantes Paganos pueden tener hasta tres concubinas además de su esposa. Las concubinas no están realmente casadas	pero darán hijos legítimos a sus se?ores. Una mujer prisionera de un gobernante Pagano puede ser obligada a convertirse en su concubina	aunque ya esté casada.;;;;;;;;;x;
;#MONTHLY_PIETY_TO_LIEGE;Monthly Piety to Liege：\n;;Monatl. Fr?mmigkeit zum Lehnsherrn:\n;;Piedad Mensual a Se?or Feudal:\n;;;;;;;;;x;
;#norse_pagan_reformed;Norse;;nordisch;;Nórdico;;;;;;;;;x;
;#obj_become_king_desc;[This.GetTitledFirstName] wants to become King of [This.Capital.Kingdom.GetName]。If pagan	it allows [This.GetObjectPronoun] the unlimited use of the Subjugation Casus Belli within the kingdom。;;[This.GetTitledFirstName] m?chte K?nig von [This.Capital.Kingdom.GetName] werden. Bei heidnischer Herrschaft erlaubt dies [This.GetObjectPronoun] die unbegrenzte Verwendung des Kriegsgrunds Unterwerfung in diesem K?nigreich.;; [This.GetTitledFirstName] quiere convertirse en Rey de [This.Capital.Kingdom.GetName]. Si es pagano	permite a [This.GetObjectPronoun] el uso ilimitado de la Casus Belli Subyugación dentro del reino.;;;;;;;;;x;
;#obj_become_king_tip;Is King of [This.Capital.Kingdom.GetName];;Ist K?nig von [This.Capital.Kingdom.GetName];;Es Rey de [This.Capital.Kingdom.GetName];;;;;;;;;x;
;#obj_become_king_title;Become King of [This.Capital.Kingdom.GetName];;Werdet K?nig von [This.Capital.Kingdom.GetName];;Convertirse en Rey de [This.Capital.Kingdom.GetName];;;;;;;;;x;
;#peasant_leader_desc;This character is a jumped up peasant who revolted against his betters。;Ce personnage est un paysan furieux qui se révolte contre ses supérieurs.;Dieser Charakter ist ein aufst?ndiger Bauer	der gegen seine Obrigkeiten rebelliert.;;Este personaje es un campesino que se rebeló contra sus superiores.;;;;;;;;;x;
;#SETTLEMENT_LOOTED_LOG;$SETTLEMENT$? Has been looted by $LOOTER$?;;$SETTLEMENT$? wurde von $LOOTER$? geplündert;;$SETTLEMENT$? Ha sido saqueado por $LOOTER$?;;;;;;;;;x;
;#VASSAL_OPINION_CHANGE;All vassals' opinion of $ABOUT$? changes by $MUCH$;;Die Haltung aller Vasallen von $ABOUT$? ver?ndert sich um $MUCH$;;La opinión de todos los vasallos acerca de $ABOUT$? cambia por $MUCH$;;;;;;;;;x;
;#vassal_sacrifice_decision;Sacrifice [Root.GetTitledFirstName];;Opfert [Root.GetTitledFirstName];;Sacrifica a [Root.GetTitledFirstName];;;;;;;;;x;
action_inquisition;传教;Faire du pros閘ytisme;Bekehren;;Hacer proselitismo;;;;;;;;;x
aztec_DESC;阿兹特克信仰的创世神话里充满着献祭 - 为了让太阳保持运转甚至诸神也要被献祭. 这反映在许多该宗教的节日和仪式里的大规模人祭上. 主神包括战神人祭之神维齐洛波奇特利Huitzilopochtli	雷神雨神特拉洛克Tlaloc	火神修堤库特里	剥皮之主西佩托堤克Xipe Totec	以及智慧之神羽蛇神奎兹特克Quetzalcoatl.;La religion azt鑡ue se caract閞ise par un mythe de la cr閍tion fond?sur le sacrifice. Des dieux eux-m阭es furent sacrifi閟 pour perp閠uer le mouvement solaire. D'o?les nombreux festivals et rituels religieux	pendant lesquels des sacrifices humains se font en grand nombre. Les dieux dominants sont Huitzilopochtli	dieu de la guerre et du sacrifice humain	Tlaloc	dieu du tonnerre et de la pluie	Xiuhtecuhtli	dieu du feu	Xipe Totec	'notre seigneur l'閏orch?	et Quetzalcoatl	dieu de la sagesse.;Die aztekische Religion besitzt ein Sch鰌fungsmythos	der sich um Opferungen dreht - selbst G鰐ter wurden geopfert	um die Sonne weiterzubewegen. Dies spiegelt sich in vielen Festen und Ritualen der Religion wider	bei denen gro遖ngelegte Menschenopfer vorkommen. Die Hauptg鰐ter sind Huitzilopochtli	Gott des Krieges und Menschenopfers	Tlaloc	Gott des Donners und Regens	Xiuhtecuhtli	Gott des Feuers	Xipe Totec	'Unser Herr	der Geschundene'	und Quetzalcoatl	Gott der Weisheit.;;La religi髇 Azteca cuenta con un mito de la creaci髇 centrada en el sacrificio - incluso los dioses se sacrificaron para mantener al sol en movimiento. Esto se refleja en las numerosas fiestas y rituales de la religi髇	que cuentan con el sacrificio humano a gran escala. Los principales dioses son Huitzilopochtli	dios de la guerra y el sacrificio humano	Tlaloc	dios del trueno y la lluvia	Xiuhtecuhtli	dios del fuego	Xipe Totec	Nuestro Se駉r el Desollado" y Quetzalc骯tl	dios de la sabidur韆.;;;;;;;;x
aztec_reformed;阿兹特克多神教;azt鑡ue;aztekisch;;Azteca;;;;;;;;;x
aztec_reformed_DESC;改革的阿兹特克信仰有一本真正的圣书	一套标准化的礼拜仪式和以专门的大祭司为首领的正规教会结构	首领可以被世俗统治者附庸。;La foi r閒orm閑 azt鑡ue poss鑔e son propre livre sacr? une liturgie standardis閑 et une hi閞archie religieuse symbolique avec ?sa t阾e un grand pr阾re d閐i? qui peut 阾re vassalis?par des chefs s閏uliers.;Die reformierte aztekische Religion besitzt ein Heiliges Buch	standardisierte Liturgien und eine formelle Kirchenhierarchie angef黨rt vom Hohepriester	der Vasall weltlicher Herrscher sein kann.;;La reformada religi髇 Azteca tiene un Libro Sagrado propio	una liturgia estandarizada y una jerarqu韆 formal dirigida por un Sumo Sacerdote que puede ser vasallizado por gobernantes seculares.;;;;;;;;;x
b_afragola;阿夫拉戈拉;Afragola;Afragola;;Afragola;;;;;;;;;x
b_alem;奥伦姆;舕em;舕em;;舕em;;;;;;;;;x
b_alvesta;阿尔维斯塔;Alvesta;Alvesta;;Alvesta;;;;;;;;;x
b_birka;比尔卡;Birka;Birka;;Birka;;;;;;;;;x
b_chashniki;恰什尼基;Chashniki;Chashniki;;Chashniki;;;;;;;;;x
b_chocimsk;霍齐姆斯克;Chocimsk;Chocimsk;;Chocimska;;;;;;;;;x
b_commercy;科梅尔西;Commercy;Commarchen;;Commercy;;;;;;;;;x
b_doderhult;多德霍特;D鰀erhult;D鰀erhult;;D鰀erhult;;;;;;;;;x
b_eboli;埃博丽;Eboli;Eboli;;蒪oli;;;;;;;;;x
b_etain;埃坦;蓆ain;蓆ain;;蓆ain;;;;;;;;;x
b_furuby;富鲁比;Furuby;Furuby;;Furuby;;;;;;;;;x
b_hedeby;海瑟比;Hedeby;Hedeby;;Hedeby;;;;;;;;;x
b_hulingsryd;胡令斯利德;Hulingsryd;Hulingsryd;;Hulingsryd;;;;;;;;;x
b_jangolsrum;杨格尔斯鲁姆;Jangolsrum;Jangolsrum;;Jangolsrum;;;;;;;;;x
b_jelling;耶灵;Jelling;Jelling;;Jelling;;;;;;;;;x
b_kalmar_hus;卡尔马尔胡斯;Kalmarhus;Kalmarhus;;Kalmarhus;;;;;;;;;x
b_kisa;希萨;Kisa;Kisa;;Kisa;;;;;;;;;x
b_kopingsvik;雪平斯维克;K鰌ingsvik;K鰌ingsvik;;K鰌ingsvik;;;;;;;;;x
b_lejre;利耶尔;Lejre;Lejre;;Lejre;;;;;;;;;x
b_madesjo;马德霍;Madesj?Madesj?;Madesj?;;;;;;;;x
b_markaryd;马卡姆;Markaryd;Markaryd;;Markaryd;;;;;;;;;x
b_minori;米诺丽;Minori;Minori;;Minori;;;;;;;;;x
b_monsteras;明斯特罗斯;M鰊ster錽;M鰊ster錽;;M鰊ster錽;;;;;;;;;x
b_novolukoml;诺瓦奴科姆利;Novolukoml;Novolukoml;;Novolukoml;;;;;;;;;x
b_pochinok;波季诺克;Pochinok;Pochinok;;Pochinok;;;;;;;;;x
b_portici;波蒂奇;Portici;Portici;;Portici;;;;;;;;;x
b_positano;波西塔诺;Positano;Positano;;Positano;;;;;;;;;x
b_ravello;拉韦洛;Ravello;Ravello;;Ravello;;;;;;;;;x
b_saintdizier;圣迪济耶;Saint-Dizier;Saint-Dizier;;Saint-Dizier;;;;;;;;;x
b_soderakra;索德罗克拉;S鰀er錵ra;S鰀er錵ra;;S鰀er錵ra;;;;;;;;;x
b_stenay;斯特奈;Stenay;Stenay;;Stenay;;;;;;;;;x
b_tornsfall;特恩斯法尔;T鰎nsfall;T鰎nsfall;;T鰎nsfall;;;;;;;;;x
b_torsas;图勒索斯;Tors錽;Tors錽;;Tors錽;;;;;;;;;x
b_tramonti;特拉蒙蒂;Tramonti;Tramonti;;Tramonti;;;;;;;;;x
b_turris_octava;托雷德尔格雷科;Turris Octava;Turris Octava;;Turris Octava;;;;;;;;;x
baltic_pagan_DESC;波罗的海原始宗教是一种多神信仰	主神是天神Dievs。其他主神包括雷电之神Perkunas	和日耳曼人的雷神托尔以及斯拉夫人的雷神Perun十分类似	太阳和繁殖女神Saule	Daugava and Meness。;Le paganisme baltique est polyth閕ste. Dievs	dieu du ciel	domine le panth閛n des dieux. Un autre des principaux dieux est Perkunas	dieu du tonnerre et de l'閏lair	tr鑣 similaire au dieu germanique Thor ou au dieu slave Perun. D'autres d閕t閟 importantes sont Saule	d閑sse du soleil et de la fertilit? Daugava et Meness.;Baltisches Heidentum ist politheistisch	mit einem Pantheon von Dievs	G鰐tern des Himmels. Andere Hauptg鰐tern sind Perkunas	Gott des Donners und der Blitze	鋒nlich dem germanischen Gott Thor und dem slawischen Gott Perun. Weitere wichtige G鰐ter umfassen Saule	G鰐tin der Sonne und Fruchtbarkeit	Daugava und Meness.;;El paganismo B醠tico es polite韘ta	con un pante髇 de dioses encabezados por Dievs	dios del cielo. Otros dioses importantes son Perkunas	dios del trueno y del rel醡pago	muy similar al dios germ醤ico Thor y al eslavo Per鷑. Otras deidades importantes son Saule	diosa del sol y la fertilidad	Daugava y Meness.;;;;;;;;;x
baltic_pagan_reformed;洛姆瓦教;romuvienne;romuvanisch;;Romuvano;;;;;;;;;x
baltic_pagan_reformed_DESC;改革的波罗的海信仰有一本圣书	包括创世神话	诸神章节以及一本预言书。该教会有一套标准化的礼拜仪式以及由Dievs大祭司为首领的正规教会结构	首领可以被世俗统治者附庸。;La foi baltique r閒orm閑 poss鑔e un livre sacr?qui comprend un mythe sur la cr閍tion	des chapitres sur les dieux et un livre des proph閠ies. Son 間lise comporte une liturgie standardis閑 et une hi閞archie religieuse symbolique avec ?sa t阾e le Grand pr阾re de Dievs	qui peut 阾re vassalis?par des chefs s閏uliers.;Der reformierte baltische Glaube besitzt ein Heiliges Buch	das einen Sch鰌fungsmythos	Kapiteln 黚er die G鰐ter und ein Buch der Vorhersagen beinhaltet. Die Kirche hat au遝rdem standardisierte Liturgien und eine formelle Kirchenhierarchie angef黨rt vom Hohepriester des Dievs	der Vasall weltlicher Herrscher sein kann.;;La reformada fe B醠tica tiene un Libro Sagrado con un mito de la creaci髇	cap韙ulos sobre los dioses y un libro de profec韆s. La iglesia tambi閚 tiene una liturgia estandarizada y una jerarqu韆 formal dirigida por el Sumo Sacerdote de Dievs	que puede ser vasallizado por gobernantes seculares.;;;;;;;;;x
baron_iranian;堡主;Argbadh;Argbadh;;Argbadh;;;;;;;;;x
baron_norse;市民;辝gn;辝gn;;辝gn;;;;;;;;;x
baron_norse_pagan;市民;辝gn;辝gn;;辝gn;;;;;;;;;x
baron_norse_pagan_reformed;市民;辝gn;辝gn;;辝gn;;;;;;;;;x
barony_iranian;城堡;Arg;Arg;;Arg;;;;;;;;;x
barony_of_iranian;城堡;Arg de;Arg von;;Arg de;;;;;;;;;x
bear_passes_away;你为你熊伙伴的离去而哀伤。;Vous pleurez la perte de votre compagnon ours. ;Ihr beweint den Verlust Eures B鋜en-Begleiters.;;Lamentas la p閞dida de tu compa馿ro oso.;;;;;;;;;x
bear_released;你命令你的人将熊放归大自然。;Vous ordonnez ?vos hommes qu'ils rel鈉hent l'ours dans la nature.;Ihr gebt Euren M鋘nern den Auftrag	den B鋜en in die Wildnis zu entlassen.;;Ordenas a tus hombres que liberen al oso de nuevo a la naturaleza.;;;;;;;;;x
become_saoshyant;成为萨奥斯亚特;Devenir le Saoshyant;Werdet der Saoschjant;;Convertirse en el Saoshyant;;;;;;;;;x
become_saoshyant_desc;如果你能驱逐穆斯林并恢复琐罗亚斯德教对整个波斯帝国的统治，你就可以宣布你是预言中的萨奥斯亚特，这个世界的救世主。;Si vous pouvez bouter les musulmans hors de l'Empire perse et restaurer la loi zoroastrienne sur tout son territoire	vous pouvez vous d閏larer vous-m阭e le Saoshyant pr閐it par Zoroastre? l'閘u	le sauveur du monde.;Wenn Ihr die Muslime vertreiben und die zoroastrische Herrschaft im gesamten persischen Reich wiederherstellen k鰊nt	so d黵ft Ihr Euch als der von Zoroaster prophezeite Saoschjant bezeichnen ?den auserw鋒lten Retter der Welt.;;Si puedes expulsar a los Musulmanes y restaurar el gobierno de Zoroastro sobre la totalidad del Imperio Persa	puedes declararte ser el Saoshyant profetizado por Zoroastro: el elegido como salvador del mundo.;;;;;;;;;x
begone_witch;你把这个可恶的家伙赶走了。;Vous faites sortir cette mis閞able cr閍ture.;Ihr schickt die elende Kreatur fort.;;Echas a la criatura miserable.;;;;;;;;;x
bektashi_DESC;拜克塔什教团是一个苏菲神秘主义教团	中心信条是Wahdat——ul——Wujood	即安拉穆罕默德阿里合一。在游戏中它被认为是一种异端。;Le bektashisme est un ordre mystique soufi dont la principale doctrine est le Wahdat al-Wujood - la seule entit?unifi閑 d'Allah et de Muhammed-Ali. Dans le jeu il est consid閞?comme une h閞閟ie..;;;El Bektashismo es una orden m韘tica suf?cuyo eje central es el Wahdat-ul-Wujood - la entidad unificada Al?Mahoma-Al? En el juego se les representa como una herej韆.;;;;;;;;;x
berserker;狂战士;Berserk;Berserker;;Enloquecido;;;;;;;;;x
berserker_desc;狂战士这种人会在战斗中进入完全的癫狂状态，对于敌人完全无所畏惧。;Ce personnage entre dans une fureur sacr閑 lorsqu'il se bat	chargeant l'ennemi sans aucune peur. ;Dieser Charakter kann sich in ein irren Kampfrausch versetzen	um furchtlos auf jeden Feind loszugehen.;;Este personaje entra en furia durante la batalla	cargando sin miedo al enemigo.;;;;;;;;;x
blot_begins;倒吊之神奥丁已经准备好了他的绳子。;Le bourreau pr閜are sa corde.;Der Henker bereitet das Seil vor.;;El verdugo prepara su cuerda.;;;;;;;;;x
BM_RISE_OF_THE_HANSA;汉萨同盟的兴起;La mont閑 de la Hanse;Aufstieg der Hanse;;Alzamiento de la Hansa;;;;;;;;;x
BM_RISE_OF_THE_HANSA_DESC;德国北部的帝国自由市吕贝克和汉堡的市民刚刚组成了一个贸易联盟，这就是之后著名的汉萨同盟.同时，可怕的蒙古部落像一把镰刀一样扫过东欧，不费吹灰之力的消灭了所有的抵抗.就在连罗马帝国皇帝弗里德里希二世都由于害怕而退缩的时候，这场入侵突然莫名其妙的结束了，因为金帐汗国的拔都汗和伊尔汗国的旭烈兀汗都返回喀喇昆仑去选出一位新的大汗。;En Germanie du nord	les citoyens des cit閟 libres de l'Empire	L黚eck et Hambourg	viennent de former une alliance commerciale qui sera par la suite connue sous le nom de Ligue hans閍tique. Pendant ce temps	la terrible horde des Mongols a balay?l'est de l'Europe	fauchant toute opposition sans effort. Alors m阭e que le Saint Empereur romain Fr閐閞ic II tremblait de peur	la grande invasion s'arr阾a inexplicablement. ?ce moment	Batu Khan de la Horde d'or et Houlagou Khan des Ilkhanides s'en retourn鑢ent ?Karakorum pour 閘ire le nouveau grand khan. ;Die B黵ger der Freien Reichsst鋎te L黚eck und Hamburg in Norddeutschland haben eine Handelsallianz gebildet	die sp鋞er als die Deutsche Hanse bekannt werden sollte. Zeitgleich streicht die schreckliche mongolische Horde gleich einer Sense durch Osteuropa	jede Gegenwehr hinwegfegend. Als sich selbst der Heilige R鰉ische Kaiser Friedrich II. furchtsam duckt	kommt die gro遝 Invasion zu einem pl鰐zlichen Stillstand	als sich sowohl Batu Khan von der Goldenen Horde als auch Hulagu Khan vom Il-Khanat nach Karakorum zur點k begeben	um einen neuen Gro遦han zu w鋒len.;;Los burgueses de las Ciudades Imperiales Libres de Lubeca y Hamburgo en el norte de Alemania han formado recientemente una alianza comercial que con el tiempo se conocer?como la Liga Hanse醫ica. Mientras tanto	la terrible Horda Mongola ha cortado como una guada馻 a trav閟 de Europa del Este	derribando sin esfuerzo toda la oposici髇. Incluso cuando el Santo Emperador Romano Friedrich II se acobarda de miedo	la gran invasi髇 se para inexplicablemente ya que tanto Batu Khan de la Horda de Oro como Hulagu Khan de Ilkhanate regresan a Karakorum para elegir un nuevo Gran Khan.;;;;;;;;;x
BM_THE_MONGOLS;蒙古人;Les Mongols;Die Mongolen;;Los Mongoles;;;;;;;;;x
BM_THE_MONGOLS_DESC;在统一了纷争不休的草原部落之后，伟大的首领铁木真，或者像他自己现在自称的那样叫做成吉思汗，开始扩张他的帝国.在中亚，蒙古人派去面见花剌子模的阿拉乌丁的使节被杀掉了，这是大汗无法忍受的侮辱.他已经率领他的军队向西进军并准备惩罚强大的穆斯林王国的傲慢.就像蓄势待发的弓箭一样，集合起来的蒙古军队已经准备好让世界颤抖了.哪里会是他们征途的终点呢;Apr鑣 avoir unifi?les tribus adverses de la steppe sous un m阭e 閠endard pour la premi鑢e fois	le grand seigneur de la guerre Temujin	ou Genghis Khan comme il se fait lui-m阭e appeler	est d閠ermin??閠endre son empire grandissant encore plus loin. En Asie centrale	les 閙issaires mongols se rendant chez Ala ed-Din de Khwarezm ont 閠?massacr閟 et c'est une insulte que le Grand Khan ne peut ignorer. Il a conduit ses arm閑s vers l'ouest et est sur le point de punir le puissant royaume musulman pour son insolence. Tendues comme un ressort	les arm閑s mongoles rassembl閑s sont pr阾es ?conqu閞ir le monde. O?s'arr阾eront-elles?;Nachdem zum ersten Mal die unruhigen St鋗me der Steppe unter einem einzigen Banner vereinigt wurden	hat der gro遝 Kriegsherr Temujin - oder Dschingis Khan	wie er sich jetzt nennt - begonnen	sein Imperium zu erweitern. In Zentralasien wurden mongolische Gesandte auf dem Weg zu Ala ed-Din of Khwarezm massakriert und diese Beleidigung kann der gro遝 Khan nicht ignorieren. Er hat seine Armeen gen Westen gef黨rt und ist nun bereit	die starken muslimischen Reiche f黵 ihre Unversch鋗theit zu bestrafen. Gleich einer gespannten Feder ist die gewaltige mongolische Armee bereit	auf die Welt losgelassen zu werden. Wer wird sie aufhalten?;;Tras unir a las tribus guerreras de la estepa  bajo el mismo estandarte por primera vez	el gran se駉r de la guerra Temujin	o Genghis Khan como 閘 ahora se llama a s?mismo	se ha dedicado a expandir su imperio cada vez m醩 lejos. En Asia Central	enviados Mongoles a Ala ed-Din de Khwarezm han sido masacrados y esto es un insulto que el Gran Khan no puede ignorar. Ha dirigido sus ej閞citos al oeste y ahora est?preparado para castigar al poderoso reino Musulm醤 por su insolencia. Como un muelle enrollado	el masivo ej閞cito Mongol est?listo para ser desatado sobre el mundo. 緿髇de ir醤 a parar?;;;;;;;;;x
BM_THE_OLD_GODS;逝往神灵;Les Anciens Dieux;Die Alten G鰐ter;;Los Antiguos Dioses;;;;;;;;;x
BM_THE_OLD_GODS_DESC;如果小猪仔知道老猪的遭遇，他们又怎可能睡得着呢?这是传说中的海盗朗纳尔·洛德布罗克?奄奄一息地躺在诺森伯兰之王伊利亚?的蛇穴中的最后一个预言.在867年，有着强烈报复心理的洛德布罗克之子跟他们的‘伟大的野蛮人军队’蜂拥到不列颠王国，让 伊利亚?变成了‘血鹰’.同时，另外两个诺斯之王——瑞克?跟迪勒?，在芬兰跟斯堪的纳维亚半岛开创了他们的国家，这是现代俄罗斯的雏形.这时候古老的信仰依然根深蒂固，军队依然强悍无比！;?combien les petits porcelets ronchonneraient s'ils savaient ?quel point a souffert le vieux sanglier.? Voil?qui furent les derni鑢es paroles proph閠iques du l間endaire Viking Ragnarr Lo餬rok? alors qu'il gisait ?l'agonie dans la fosse aux serpents de 苐la?	le roi northumbrien. En 867	les fils vindicatifs de Lo餬rok et leur 'Grande Arm閑 pa飁nne' ont p閚閠r?dans les petits royaumes de Bretagne et ont fait de 苐la? un 'aigle de sang'. Au m阭e moment	deux autres seigneurs nordiques	Rurik? et Dyre?	souillaient les terres de leurs rivaux parmi les tribus slaves et finnoises dans l'Est	posant les fondations de ce qui allait un jour devenir la Russie. Les Anciens Dieux sont toujours puissants	tout comme le sont leurs puissants guerriers?;Wie die kleinen Ferkel grunzen w黵den	wenn sie w黶sten	wie das alte Wildschwein litt.? Dies waren die prophetischen letzten Worte des legend鋜en Wikingers Ragnarr Lo餬rok?	als er sterbend in der Schlangengrube des northumbrischen K鰊igs 苐la? lag. 867 fielen die rachedurstigen S鰄ne von Lo餬rok mit ihrer 'Gro遝n Ketzerischen Armee' in die erb鋜mlichen K鰊igreiche Brittaniens ein	um 苐la? zum 'Blutadler' zu machen. Zu gleicher Zeit erschufen zwei andere nordische Lords - Rurik? und Dyre? - ihre eigenen rivalisierenden Staaten unter den slawischen und finnischen St鋗men des Ostens und legten den Grundstein f黵 das	was eines Tages Russland sein w黵de. Die Alten G鰐ter sind noch immer m鋍htig und ihre Krieger sind stark!;;C髆o gru駃r韆n los cerditos si supieran c髆o sufri?el viejo jabal?? Esas fueron las 鷏timas palabras prof閠icas del legendario vikingo Ragnarr Lo餬rok? mientras agonizaba en el nido de v韛oras del rey de Northumbria 苐la?. En el 867	los vengativos hijos de Lo餬rok y su 慓ran Ej閞cito Pagano?descendieron sobre los peque駉s reinos de Breta馻 para hacer de 苐la? un 懥guila de Sangre? Mientras tanto	otros dos se駉res N髍dicos	Rurik? y Dyre?	fueron forjando sus propios estados rivales entre las tribus Eslavas y Finlandesas del Este	estableciendo las bases de lo que un d韆 se convertir韆 en Rusia. os Antiguos Dioses a鷑 son fuertes y sus guerreros poderosos!;;;;;;;;;x
bolghar;保加尔;bolgare;Bolghar;;Bolghar;;;;;;;;;x
BUILDING_LOOTED_LOG;$BUILDING$? 在 $SETTLEMENT$? 被掠夺者们破坏了！;Destruction de $BUILDING$? ?$SETTLEMENT$? par des pilleurs? ;$BUILDING$? in $SETTLEMENT$? von Pl黱derern vernichtet!;;¨Y$BUILDING$? en $SETTLEMENT$? destruidos por saqueadores!;;;;;;;;;x
BUILDING_LOOTED_SETUP;建筑由于劫掠被毁坏;B鈚iment d閠ruit lors du pillage;Geb鋟de durch Pl黱derung zerst鰎t;;Edificio Destruido por Saqueo;;;;;;;;;x
c_amalfi_adj;阿马尔菲的;amalfitaine;Amalfi-;;Amalfitano;;;;;;;;;x
c_bar_adj;巴鲁瓦;barroise;Bar-;;Barrois;;;;;;;;;x
