;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
REL_CAPTOR;´ş²¶Õß;Ravisseur;Eroberer;;Captor;;;;;;;;;x
EVTOPTA_REP_154;°¡°¡°¡°¡°¡°¡°¡...ÕâÊµÔÚÈÃÈËÎŞ·¨ÈÌÊÜ...!;Argh... C'est insupportable?;Gggh?dieser unausstehliche?;;Pfff... ese insufrible...;;;;;;;;;x
EVTNAME_REP_155;ÄãÊÜµ½³ÏĞÄÑûÇë...;Vous êtes cordialement invit?..;Ihr Seid Herzlich Eingeladen ?;Estás cordialmente invitado...;;;;;;;;;x
EVTDESC_REP_155;ÔÚ[Root.MercRepCapital.GetName]ÓÖÓĞÒ»³¡¹«¿ªĞĞĞÌµÄÈÕ×Ó±»°²ÅÅºÃ£¬Äã±»ÒªÇó³öÏ¯.ËäÈ»ÕâÖÖÊÂÇéÍ¨³£»áÈÃÄã¸Ğµ½Ñá·³£¬µ«ÄãÒâÊ¶µ½ÕâĞ©¼´½«±»´¦ËÀµÄÈËÓë[Root.job_spymaster.GetTitledFirstName]ÅÉÈ¥Ç±Èë[FromFrom.GetOnlyDynastyName]¼Ò×å´¬³¡µÄÊÇÍ¬Ò»ÅúÈË£¬ÕâÒıÆğÁËÄã¼«´óµÄ¹Ø×¢.[FromFrom.GetTitledFirstName]Í¬¹ô×ÓÊÖºÍ·¸ÈËÃÇÕ¾ÔÚÒ»¸öÌ¨×ÓÉÏÃæ£¬ĞÄÂúÒâ×ãµÄÎ¢Ğ¦¿´×ÅÄã.\n\n"ÎÒµÄÅóÓÑ£¬ºÃºÃ¿´¿´ÕâĞ©ÈË£¬"[FromFrom.GetFirstName]¿ªÊ¼ËµµÀ."ËûÃÇÊÇ¹²ºÍ¹úÖ®µĞ£¬ÏëÒªÃÜÄ±ÆÆ»µ[FromFrom.GetOnlyDynastyName]¼Ò×åµÄĞÂÆì½¢µÄ½¨Ôì.ĞÒÔËµÄÊÇ£¬ËûÃÇ±»×¥¸öÕı×Å£¬¶øÇÒÒÑ¾­È·ÈÏËûÃÇ»¹ÓĞ¹²·¸..."Ëûµİ¸øÄã³¤³¤µÄÒ»Æ³£¬ÄãÏëÄãÃ÷°×ÕâÊÇÔõÃ´»ØÊÂÁË¡£;Une autre exécution publique est prévue ?[Root.MercRepCapital.GetName] et votre présence est requise. La plupart du temps, ces événements vous ennuient, mais celui-ci retient votre attention lorsque vous comprenez que les hommes sur le point d'être exécutés sont en faits ceux que [Root.job_spymaster.GetTitledFirstName] avait envoyés pour infiltrer le chantier naval de [FromFrom.GetOnlyDynastyName]. [FromFrom.GetTitledFirstName] rejoint le bourreau et les condamnés sur la plateforme, vous regardant avec un sourire jubilatoire.\n\n« Mes amis, regardez très attentivement ces hommes, commence [FromFrom.GetFirstName]. Ils sont des ennemis de la République. Ensemble, ils ont conspir?au sabotage du vaisseau de [FromFrom.GetOnlyDynastyName]. Ils ont heureusement ét?attrapés en pleine action, et il semble qu'ils n'agissaient pas seuls... ». Son regard se pose longuement sur vous, et vous comprenez le tour que prennent les événements.;"Eine weitere öffentliche Hinrichtung wurde in [Root.MercRepCapital.GetName] festgelegt, und Eure Anwesenheit ist vonnöten. Auch wenn Euch solche Ereignisse normalerweise langweilen, zieht dieses doch Eure gesamte Aufmerksamkeit auf sich als Euch bewusst wird, dass die verurteilten Männer, die hingerichtet werden sollen, dieselben Männer sind, die [Root.job_spymaster.GetTitledFirstName] ausgesandt hat, um die [FromFrom.GetOnlyDynastyName] Werft zu infiltrieren. [FromFrom.GetTitledFirstName] schließt sich dem Henker und den Verurteilten auf deren Podest an und bedenkt Euch mit einem strahlenden Lächeln.\n\n""Meine Freunde, schaut Euch diese Männer genau an,"" beginnt [FromFrom.GetFirstName]. ""Sie sind Feinde der Republik und haben gemeinsam ein Komplott geschmiedet, um den Bau des neuen [FromFrom.GetOnlyDynastyName] Flaggschiffs zu sabotieren. Glücklicherweise wurden sie auf frischer Tat ertappt und es hat sich herausgestellt, dass sie nicht alleine gearbeitet haben ?" Er bedenkt euch mit einem langen Blick und Ihr glaubt zu wissen, wo dies hinführen wird.";;"Una nueva ejecución pública se ha programado en [Root.MercRepCapital.GetName] y requiere tu presencia. Aunque estos eventos normalmente te aburren, éste capta tu máxima atención en cuanto te das cuenta de que los hombres condenados y a punto de ser ejecutados son los mismos que [Root.job_spymaster.GetTitledFirstName] envi?para infiltrarse en el astillero de [FromFrom.GetOnlyDynastyName]. [FromFrom.GetTitledFirstName] se reúne con el verdugo y los convictos en la plataforma y mira hacia ti con regodeo.\n\n ""Amigos míos, mirad a estos hombres largo y tendido"", empieza [FromFrom.GetFirstName]. ""Son enemigos de la República y juntos conspiraron para sabotear la construcción del nuevo buque insignia de [FromFrom.GetOnlyDynastyName]. Afortunadamente, fueron sorprendidos y se ha puesto de manifiesto que no actuaban solos..."" Te mira fijamente y crees darte cuenta de qu?est?pasando...";;;;;;;;;x
EVTOPTA_REP_155;±ğÕâÑù£¬ÎÒÃÇÀ´Ì¸Ì¸ÈçºÎ°ÑÉËº¦½µµ½×îµÍ...;Essayons de limiter les dégâts...;Auf zur Schadensbegrenzung ?;Vayamos al control de daños...;;;;;;;;;x
EVTNAME_REP_161;ÉîÒ¹À´·Ã;Une visite nocturne;Ein Nächtlicher Besuch;;Una visita nocturna;;;;;;;;;x
EVTDESC_REP_161;ÉîÒ¹Äã´Ó²»°²µÄË¯ÃßÖĞĞÑÀ´£¬¾ö¶¨ÔÚÄãµÄÕ¬Û¡µÄ¿Õ¿õ×ßÀÈÀïÃæÉ¢É¢²½.ÓÉÓÚÄ³ÖÖ²»ÖªÃûµÄÔ­Òò£¬Äã×ÜÊÇ¸Ğµ½¶ªÁËÊ²Ã´¶«Î÷.Ä¿¹âÂÓ¹ıÒ»ÉÈ´°»§£¬ÄãÍ»È»¿´¼ûÄãµÄÅ®¶ùÔÚËıµÄÑôÌ¨ÉÏĞ¦ÈİÂúÃæµÄÌı×ÅÒ»ÃûÉñÃØÇéÈËÔÚÏÂÃæ³ªÇé¸è£¡\n\nÈÃÄãÕğ¾ªµÄÊÇ£¬ÄãÈÏ³öÕâ¸öÈËÊÇ±°±ÉµÄ[From.GetOnlyDynastyName]¼Ò×åµÄ[From.GetTitledFirstName]£¡ÄãÑ¸ËÙ×¥¹ıÉí±ßµÄÊ®×ÖåóÏò[From.GetFirstName]ÉäÁË¼¸¼ı.Õâ¸ö±°±ÉµÄ¼Ò»ïÒ»±ß³¯Äã¶ñ¶¾µÄ¸ßÉùÖäÂî£¬Ò»±ßÑ¸ËÙµØÌÓÅÜÏûÊ§ÔÚ¹àÄ¾´ÔÖĞ£¬Äã´ÒÃ¦ÅÜµ½¿ŞÆüµÄÅ®¶ùµÄ·¿¼äÔğ±¸ËıÎª[Root.GetOnlyDynastyName]Ö®Ãû´øÀ´ÁËÕâÑùµÄ³ÜÈè¡£;Vous vous réveillez au beau milieu de la nuit après un sommeil agit?et décidez d'aller faire un tour dans les couloirs vides du palais. Pour une obscure raison, vous avez le sentiment que quelque chose ne tourne pas rond. En regardant par une fenêtre, vous apercevez soudain votre fille sur son balcon, riant aux éclats, se faisant courtiser par un prétendant secret?\n\n?votre grande horreur, vous reconnaissez cet homme? [From.GetTitledFirstName] de l'odieuse famille [From.GetOnlyDynastyName]? Vous prenez immédiatement l'arbalète la plus proche et vous lancez une série de carreaux vers [From.GetFirstName] en lui criant des obscénités. Le vil coureur de jupons s'enfuit rapidement et disparaît dans les buissons, tandis que vous vous précipitez dans la chambre de votre fille en pleurs pour la gronder d'avoir apport?le déshonneur et flétri le nom de [Root.GetOnlyDynastyName].;Ihr wacht nach einem unruhigen Schlaf mitten in der Nacht auf und entschließt Euch, einen Spaziergang durch die leeren Korridore Eures Palastes zu machen. Aus irgendeinem Grund werdet Ihr das Gefühl nicht los, dass etwas nicht in Ordnung ist. Als Ihr durch ein Fenster späht, erblickt Ihr plötzlich Eure lachende Tochter auf ihrem Balkon, der von einem geheimen Liebhaber unter ihr ein Ständchen gebracht wird!\n\nZu Eurem Entsetzen erkennt Ihr in dem Mann [From.GetTitledFirstName], von der verachtenswerten [From.GetOnlyDynastyName] Familie! Ihr greift sofort zu der nächsten Armbrust und schickt [From.GetFirstName] einige Bolzen hinterher, während Ihr ihm Obszönitäten zuschreit. Der abscheuliche Lustmolch gibt schnell nach und verschwindet zwischen einigen Büschen, während Ihr in das Zimmer Eurer weinenden Tochter eilt, um sie dafür zu schelten, den [Root.GetOnlyDynastyName] Namen so beschmutzt zu haben.;;Despiertas en mitad de la noche después de un sueño intranquilo y decides dar un paseo por los pasillos vacíos de palacio. Por alguna razón, no puedes evitar tener la sensación de que algo anda mal. Miras a través de una ventana y, de repente, descubres a tu hija riéndose en el balcón, ¡mientras un amante secreto le dedica una serenata desde abajo!\n\nPara mayor horror, ¡reconoces a ese hombre como [From.GetTitledFirstName] de la despreciable familia [From.GetOnlyDynastyName]! Tomas de inmediato la ballesta más cercana y lanzas varias saetas a [From.GetFirstName], gritándole obscenidades. El infame libertino se retira rápidamente y desaparece entre unos arbustos, mientras t?te apresuras hacia la habitación de tu hija, rota en lágrimas, para reprenderla por deshonrar de tal modo el nombre de [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA_REP_161;ÄãÔÙÒ²¼û²»µ½ËûÁË!;Tu ne le verras plus jamais?;Ihr werdet ihn nicht wiedersehen!;;¡Más vale que no lo vuelvas a ver!;;;;;;;;;x
forbid_son_tooltip;ÄãÔÙÒ²¼û²»µ½ËûÁË£¡;Vous mettez les choses au clair avec votre fils, il est hors de question qu'il continue cette relation.;Ihr macht Eurem Sohn deutlich, dass es außer Frage steht, diese Beziehung weiterzuführen.;;Le dejas claro a tu hijo que no piensas tolerar esta relación.;;;;;;;;;x
fobid_daughter_tooltip;ÄãÏòÄãµÄÅ®¶ù±íÃ÷ÏëÒª¼ÌĞøÕâÑùµÄ¹ØÏµÊÇ¾ø¶Ô²»¿ÉÄÜµÄ.;Vous mettez les choses au clair avec votre fille, il est hors de question qu'elle continue cette relation.;Ihr macht Eurer Tochter deutlich, dass es außer Frage steht, diese Beziehung weiterzuführen.;;Le dejas claro a tu hija que no piensas tolerar esta relación.;;;;;;;;;x
permit_love_tooltip;¾¡¹ÜÖ®Ç°±©ÌøÈçÀ×£¬ÄãÈÔÈ»¾ö¶¨²»½ûÖ¹ÕâÒ»¶ÔÄêÇáÇéÂÂÍ¬¶Ô·½¼ûÃæ.;Malgr?votre accès de colère, vous décidez de ne pas empêcher ces jeunes gens de se fréquenter.;Trotz Eures vorherigen Ärgers entschließt Ihr Euch, diesem jungen Paar nicht zu verbieten, sich sehen zu dürfen.;;A pesar de tu enfado inicial, decides no prohibir los encuentros de esta joven pareja.;;;;;;;;;x
end_feud_tooltip;ÄãÈÏÎªÑªÒÑ¾­Á÷µÃ¹»¶àÁË¡ª¡ª±ØĞëÁ¢¿Ì½áÊøÄãÃÇÁ½¸ö¼Ò×åÖ®¼äµÄÊÀ³ğ.;Vous décidez qu'assez de vies ont ét?perdues, cette vendetta entre vos familles a assez dur?;Ihr habt beschlossen, dass genug Leben verloren gegangen sind - diese Fehde zwischen Euren Familien muss zu einem Ende kommen.;;Decides que ya se han perdido bastantes vidas, esta pelea entre familias debe llegar a su fin.;;;;;;;;;x
continue_feud_tooltip;Äã°ÑÄãµÄº¢×ÓµÄËÀ¹é×ïÓÚÄãµÄµĞ¶Ô¼Ò×å.;Vous reprochez la mort de votre fils ?la famille rivale.;Ihr macht die rivalisierende Familie für den Tod Eures Kindes verantwortlich.;;Culpas a la familia rival de la muerte de tu hijo.;;;;;;;;;x
approve_plan_tooltip;Äã°ÑÄãµÄº¢×ÓµÄËÀ¹é×ïÓÚÄãµÄµĞ¶Ô¼Ò×å.;Vous approuvez le plan de votre fils.;Ihr stimmt dem Plan Eures Sohnes zu.;;Apruebas el plan de tu hijo.;;;;;;;;;x
refuse_plan_tooltip;Äã²»Í¬ÒâÕâ¼Æ»®.;Vous désapprouvez le plan de votre fils.;Ihr lehnt den Plan Eures Sohnes ab.;;Desapruebas el plan de tu hijo.;;;;;;;;;x
flagship_plan_approved_tooltip;ÄãÍ¬ÒâÁËÕâ¸ö¼Æ»®.;Vous approuvez le plan.;Ihr stimmt dem Plan zu.;;Apruebas el plan.;;;;;;;;;x
flagship_plan_refused_tooltip;Äã¾Ü¾øÁËÕâÒ»¼Æ»®£¬ÒòÎªÕâÌ«Ã°ÏÕÁË..;Vous rejetez le plan car il est trop risqu?;Ihr lehnt den Plan als zu riskant ab.;;Rechazas el plan por considerarlo demasiado arriesgado.;;;;;;;;;x
EVTOPTB_REP_161;Ò²ĞíÎÒĞĞÊÂÌ«²Ö´Ù....ÎÒ²»»á·Á°­Õæ°®.;J'ai peut-être agi trop hâtivement... Je ne peux empêcher un véritable amour.;Vielleicht habe ich übereilt gehandelt ... Ich werde wahrer Liebe nicht im Weg stehen.;;Tal vez actu?precipitadamente.... No voy a interponerme en el camino del amor verdadero.;;;;;;;;;x
EVTDESC_REP_163;ÉîÒ¹Äã´Ó²»°²µÄË¯ÃßÖĞĞÑÀ´£¬¾ö¶¨ÔÚÄãµÄÕ¬Û¡µÄ¿Õ¿õ×ßÀÈÀïÃæÉ¢É¢²½.ÓÉÓÚÄ³ÖÖ²»ÖªÃûµÄÔ­Òò£¬Äã×ÜÊÇ¸Ğµ½¶ªÁËÊ²Ã´¶«Î÷.ÔÚÄã¾­¹ıÄã¶ù×ÓµÄ·¿¼äµÄÊ±ºò£¬ÄãÌıµ½ÇáÎ¢µÄÅ®º¢Ğ¦ÉùºÍÅ¾Å¾Å¾µÄÉùÒô£¡ÄãÌß¿ªÃÅ£¬¿´µ½ÄãµÄ¶ù×ÓºÍÒ»Î»ÉñÃØµÄÇéÈËÔÚ´²ÉÏ£¡\n\nÈÃÄãÕğ¾ªµÄÊÇ£¬ÄãÈÏ³öÕâ¸öÅ®º¢ÊÇ±°±ÉµÄ[From.GetOnlyDynastyName]¼Ò×åµÄ[From.GetTitledFirstName]£¡ÔÚÄã±©Å­µÄÔğ±¸ÄãµÄ¶ù×ÓÎª¼Ò×å´øÀ´Èç´ËµÄ³ÜÈèµÄÊ±ºò£¬Õâ¸öÅ®º¢Åû×Å´²µ¥´Ó´²ÉÏÌøÏÂ¿Ş¿ŞÌäÌäµÄÅÜµôÁË.ËıµÄ¿ŞÉùÓëÄãÑµ³â¶ù×ÓµÄÉùÒôÒ»ÆğÔÚÄã×¡ËùµÄ×ßÀÈÖĞ»Øµ´.;Vous vous réveillez au beau milieu de la nuit après un sommeil agit?et décidez d'aller faire un tour dans les couloirs vides du palais. Pour une raison obscure, vous avez le sentiment que quelque chose ne tourne pas rond. En passant devant la chambre de votre fils, vous entendez des petits rires féminins et d'autres bruits de nature charnelle? Vous ouvrez la porte d'un coup de pied pour découvrir votre fils au lit avec une amante secrète?\n\n?votre grande horreur, vous reconnaissez cette fille? [From.GetTitledFirstName] de l'odieuse famille [From.GetOnlyDynastyName]? Tandis que vous grondez furieusement votre fils pour ainsi déshonorer votre famille, la fille se glisse hors du lit, ne portant que les draps en guise de vêtements, et elle s'enfuit en pleurant. L'écho de ses beuglements n'a d'égal que le niveau sonore de votre voix qui sermonne fermement votre fils.;Ihr wacht nach einem unruhigen Schlaf mitten in der Nacht auf und entschließt euch, einen Spaziergang durch die leeren Korridore Eures Palastes zu machen. Aus irgendeinem Grund werdet Ihr das Gefühl nicht los, dass etwas nicht in Ordnung ist. Als Ihr an dem Zimmer Eures Sohnes vorbeikommt, hört Ihr leises Mädchengelächter und andere Geräusche körperlicher Natur. Ihr stoßt die Tür auf und entdeckt Euren Sohn mit einer heimlichen Geliebten!\n\nZu Eurem Entsetzen erkennt Ihr in dem Mädchen [From.GetTitledFirstName], von der verachtenswerten [From.GetOnlyDynastyName] Familie! Während Ihr Euren Sohn dafür scheltet, dass er Schande über die Familie gebracht hat, springt das Mädchen, nur mit Bettlaken bekleidet aus dem Bett und rennt tränenüberströmt davon. Der Klang Ihres Geheules hallt durch die Palastkorridore und die Lautstärke Eurer Stimme, mit der Ihr Euren Sohn maßregelt, steht dem mitnichten nach.;;Despiertas en mitad de la noche después de un sueño intranquilo y decides dar un paseo por los pasillos vacíos de palacio. Por alguna razón, no puedes evitar tener la sensación de que algo anda mal. Al pasar junto a la habitación de tu hijo, ¡oyes una risita femenina y otros sonidos de naturaleza carnal! Abres la puerta de una patada ¡y sorprendes a tu hijo en la cama con una amante secreta!\n\nPara mayor horror, ¡reconoces a la chica como [From.GetTitledFirstName] de la despreciable familia [From.GetOnlyDynastyName]! Mientras regañas furiosamente a tu hijo por causar tal deshonra a la familia, la chica salta de la cama cubierta con solo las sábanas y huye entre sollozos. El eco de su llanto retumba en los corredores de palacio, apenas equiparable en volumen con las palabras de reproche que diriges a tu hijo.;;;;;;;;;x
EVTOPTA_REP_163;ÄãÔÙÒ²¼û²»µ½ËıÁË!;Tu ne la verras plus jamais?;Ihr werdet sie nicht erneut wiedersehen!;;¡Más vale que no la vuelvas a ver!;;;;;;;;;x
EVTNAME_REP_164;Ã»ÓĞ±ÈÕâ¸ü±¯ÉËµÄ¹ÊÊÂÁË...;Car jamais il n' y eut plus douloureux récit...;Es War Niemals eine Geschichte von Mehr Kummer;;Nunca contuvo una historia tanta aflicción...;;;;;;;;;x
EVTDESC_REP_164;ÄãÕıÔÚ³ÔÍí·¹£¬Í»È»Äã×¡Ëù²ÍÌüµÄ´óÃÅ·ÉÁË¿ªÀ´£¬[FromFrom.Father.GetTitledFirstName]ÏñÒ»Õó·çÒ»Ñù³åÁË½øÀ´£¬ÄãµÄÎÀ±øÔÚºóÃæ×·×Å."ËûÔÚÄÄÀï"[FromFrom.Father.GetFirstName]ÎÊµÀ£¬ÓÃËûµÄÈ­Í·´·×Å×À×Ó."Ü³£¬[Root.GetFirstName]£¡ÎÒµÄ¶ù×ÓÔÚÄÄÀï£¡"Ëû°ÑÒ»ÕÅÖ½Ë¤ÔÚ×À×ÓÉÏ."ÎÒÌØ±ğ½ûÖ¹ËûºÍÄãµÄæ»×ÓÅ®¶ùÓĞÈÎºÎÀ´Íù£¬µ«ÊÇ½ñÌìÎÒ·¢ÏÖÁËÕâÕÅ±Ê¼Ç£¡"\n\nËûÓÃÒõ³ÁµÄÉùÒô¶ÁµÀ£º"'¸¸Ç×£¬ÒòÎªÄã²»³ĞÈÏÎÒµÄ°®ÈË²¢ÇÒÒòÎª...'µÈµÈ£¬µÈµÈ£¬'...ÎÒµÄ°®ÈËºÍÎÒ¾ö¶¨½áÊøÕâËùÓĞµÄÒ»ÇĞ.ÔÙ¼û.'"ÄãÍÆ¿ª×À×Ó£¬Æø´­ÓõÓõµØ³åµ½Â¥ÉÏÄãÅ®¶ùµÄ·¿¼ä£¬ºóÃæ¸ú×Å[FromFrom.Father.GetFirstName].ÔÚÄÇÀï£¬Õâ¶ÔÇéÂÂ»¥ÏàÓµ±§×ÅËÀÔÚµØ°åÉÏ£¬Éí±ß·Å×ÅÒ»¸öÊ¢¶¾Ò©µÄ¿ÕÆ¿...;Vous dégustez votre dîner quand tout ?coup les portes de la salle ?manger du palais s'ouvrent et [FromFrom.Father.GetTitledFirstName] entre en coup de vent, poursuivi par vos gardes. «O?est-il?? vocifère [FromFrom.Father.GetFirstName], frappant la table de son poing. «Bon Dieu, [Root.GetFirstName]? O?est mon fils?!?Il jette un bout de papier sur la table. «Je lui avais formellement interdit d'avoir une quelconque histoire avec votre traînée de fille, mais j'ai trouv?cette note aujourd'hui?»\n\nIl lit d'une sombre voix? «Père, comme vous rejetez l'amour de ma vie... (etc., etc.)...mon amour et moi avons décid?d'en finir. Adieu.?Pris de panique, vous repoussez la table et vous précipitez ?l'étage dans la chambre de votre fille, [FromFrom.Father.GetFirstName] vous suit de près. L? enlacés, les deux amants gisent morts sur le sol, un flacon de poison vide près d'eux ...;"Ihr esst gerade Euer Abendessen, als die Türen Eures Esszimmers plötzlich auffliegen und [FromFrom.Father.GetTitledFirstName], gefolgt von Euren Wachen, reinstürmt. ""Wo ist er?"", verlangt [FromFrom.Father.GetFirstName] zu wissen und donnert seine Faust auf den Tisch. ""Verdammt, [Root.GetFirstName]! Wo ist mein Sohn?!"" Er wirft einen Fetzen Papier auf den Tisch. ""Ich habe ihm ausdrücklich verboten, sich mit dieser Hure, die Eure Tochter ist, einzulassen, doch heute fand ich diese Notiz!""\n\nMit düsterer Stimme liest er vor: ""'Vater, da Ihr mir die Liebe meines Lebens verweigert und da ...' usw, usf, '?haben die Liebe meines Lebens und ich beschlossen, allem ein Ende zu setzen.'"" Mit einem Keuchen schiebt Ihr den Tisch zur Seite und stürzt die Treppen hoch und zum Raum Eurer Tochter, mit [FromFrom.Father.GetFirstName] dicht auf den Fersen. Eng umschlungen liegen dort die beiden Liebenden tot auf dem Boden, neben sich ein leeres Giftfläschchen ?;;"Estás cenando cuando de pronto las puertas del comedor de palacio se abren de par en par e irrumpe [FromFrom.Father.GetTitledFirstName], seguido de tus guardias. ""¿Dónde est?"" pregunta [FromFrom.Father.GetFirstName], dando un puñetazo en la mesa. ""¡Maldita sea, [Root.GetFirstName]! ¿Dónde est?mi hijo?"" Estampa un trozo de papel sobre la mesa. ""Le prohib?expresamente toda relación con la ramera de tu hija, ¡pero hoy he hallado esta nota!""\n\nLee con voz sombría: ""'Padre, dado que ibais a negarme el amor de mi vida y que...' etc, etc, '...mi amor y yo hemos decidido acabar con todo. Adiós.'"" Con un grito ahogado, apartas la mesa y subes las escaleras corriendo hasta la habitación de tu hija, seguido de [FromFrom.Father.GetFirstName]. En ella, abrazados en el suelo, yacen muertos los dos amantes junto a una botella de veneno vacía...";;;;;;;;;x
EVTOPTA_REP_164;³ğºŞÒÑ¾­¶áÈ¥ÁËÎÒÃÇµÄËùÓĞ...±ØĞëÂíÉÏ½áÊø... it has to end.;Cette vendetta nous aura coût?beaucoup trop cher... Nous devons y mettre fin.;Diese Fehde hat uns alles gekostet ?das muss ein Ende haben.;;Este enfrentamiento nos ha salido demasiado caro... debe terminar.;;;;;;;;;x
EVTOPTB_REP_164;ÄãÉ±ÁËËı£¡ÎÒ¿É°®µÄÅ®¶ù!;V-vous l'avez tuée? Ma fille chérie?;I-Ihr habt sie getötet! Meine süße Tochter!;;¡T? t?la has matado! ¡Mi dulce hija!;;;;;;;;;x
EVTDESC_REP_165;ÄãÕıÔÚ³ÔÍí·¹£¬Í»È»Äã×¡Ëù²ÍÌüµÄ´óÃÅ·ÉÁË¿ªÀ´£¬[FromFrom.Father.GetTitledFirstName]ÏñÒ»Õó·çÒ»Ñù³åÁË½øÀ´£¬ÄãµÄÎÀ±øÔÚºóÃæ×·×Å."ËıÔÚÄÄÀï"[FromFrom.Father.GetFirstName]ÎÊµÀ£¬ÓÃËûµÄÈ­Í·´·×Å×À×Ó."Ü³£¬[Root.GetFirstName]£¡ÎÒµÄÅ®¶ùÔÚÄÄÀï£¡"Ëü°ÑÒ»ÕÅÖ½Ë¤ÔÚ×À×ÓÉÏ."ÎÒÌØ±ğ½ûÖ¹ËıºÍÄãµÄ°ÜÀà¶ù×ÓÓĞÈÎºÎÀ´Íù£¬µ«ÊÇ½ñÌìÎÒ·¢ÏÖÁËÕâÕÅ±Ê¼Ç£¡"\n\nËûÓÃÒõ³ÁµÄÉùÒô¶ÁµÀ£º"'¸¸Ç×£¬ÒòÎªÄã²»³ĞÈÏÎÒµÄ°®ÈË²¢ÇÒÒòÎª...'µÈµÈ£¬µÈµÈ£¬'...ÎÒµÄ°®ÈËºÍÎÒ¾ö¶¨½áÊøÕâËùÓĞµÄÒ»ÇĞ.ÔÙ¼û.'"ÄãÍÆ¿ª×À×Ó£¬Æø´­ÓõÓõµØ³åµ½Â¥ÉÏÄã¶ù×ÓµÄ·¿¼ä£¬ºóÃæ¸ú×Å[FromFrom.Father.GetFirstName].ÔÚÄÇÀï£¬Õâ¶ÔÇéÂÂ»¥ÏàÓµ±§×ÅËÀÔÚµØ°åÉÏ£¬Éí±ß·Å×ÅÒ»¸öÊ¢¶¾Ò©µÄ¿ÕÆ¿...;Vous dégustez votre dîner quand tout ?coup les portes de la salle ?manger du palais s'ouvrent et [FromFrom.Father.GetTitledFirstName] entre en coup de vent, poursuivi par vos gardes. «O?est-elle?? vocifère [FromFrom.Father.GetFirstName], frappant la table de son poing. «Bon Dieu, [Root.GetFirstName]? O?est ma fille?!?Il jette un bout de papier sur la table. «Je lui avais formellement interdit d'avoir une quelconque histoire avec votre vaurien de fils, mais j'ai trouv?cette note aujourd'hui?»\n\nIl lit d'une sombre voix? «Père, comme vous rejetez l'amour de ma vie... (etc., etc.)...mon amour et moi avons décid?d'en finir. Adieu.?Pris de panique, vous repoussez la table et vous précipitez ?l'étage dans la chambre de votre fils, [FromFrom.Father.GetFirstName] vous suit de près. L? enlacés, les deux amants gisent morts sur le sol, un flacon de poison vide près d'eux ...;"Ihr esst gerade Euer Abendessen, als die Türen Eures Esszimmers plötzlich auffliegen und [FromFrom.Father.GetTitledFirstName], gefolgt von Euren Wachen, reinstürmt. ""Wo ist sie?"", verlangt [FromFrom.Father.GetFirstName] zu wissen und donnert seine Faust auf den Tisch. ""Verdammt, [Root.GetFirstName]! Wo ist meine Tochter?!"" Er wirft einen Fetzen Papier auf den Tisch. ""Ich habe ihr ausdrücklich verboten, sich mit Eurem nutzlosen Sohn einzulassen, doch heute fand ich diese Notiz!""\n\nMit düsterer Stimme liest er vor: ""'Vater, da Ihr mir die Liebe meines Lebens verweigert und da...' usw, usf, '...haben die Liebe meines Lebens und ich beschlossen, allem ein Ende zu setzen.'"" Mit einem Keuchen schiebt Ihr den Tisch zur Seite und stürzt die Treppen hoch und zum Raum Eures Sohnes, mit [FromFrom.Father.GetFirstName] dicht auf den Fersen. Eng umschlungen liegen dort die beiden Liebenden tot auf dem Boden, neben sich ein leeres Giftfläschchen ?;;"Estás cenando cuando de pronto las puertas del comedor de palacio se abren de par en par e irrumpe [FromFrom.Father.GetTitledFirstName], seguido de tus guardias. ""¿Dónde est?"" pregunta [FromFrom.Father.GetFirstName], dando un puñetazo en la mesa. ""¡Maldita sea, [Root.GetFirstName]! ¿Dónde est?mi hija?"" Estampa un trozo de papel sobre la mesa. ""Le prohib?expresamente toda relación con el impresentable de tu hijo, ¡pero hoy he hallado esta nota!""\n\nLee con voz sombría: ""'Padre, dado que ibais a negarme el amor de mi vida y que...' etc, etc, '...mi amor y yo hemos decidido acabar con todo. Adiós.'"" Con un grito ahogado, apartas la mesa y subes las escaleras corriendo hasta la habitación de tu hijo, seguido de [FromFrom.Father.GetFirstName]. En ella, abrazados en el suelo, yacen muertos los dos amantes junto a una botella de veneno vacía...";;;;;;;;;x
EVTOPTB_REP_165;ÄãÉ±ÁËËû£¡ÎÒ¿ÉÁ¯µÄ¶ù×Ó!;V-vous l'avez tué ! Mon pauvre fils?;I-Ihr habt ihn getötet! Mein armer Junge!;;¡T? t?lo has matado! ¡Mi pobre hijo!;;;;;;;;;x
EVTNAME_REP_166;»éÀñÖÓÉù;Cloches nuptiales;Hochzeitsglocken;;Campanadas de boda;;;;;;;;;x
