;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ACQUISITION_CLAIM;×÷ÎªĞû³ÆÕß¶øÕ÷·ş;Conquis en tant que revendicateur;Erobert als Anspruchsteller;;Conquistado como un pretendiente;;;;;;;;;x
EVTTOOLTIP_WoL_352_POET;ÎÒ´ò¶Ä [This.GetFirstName] »áÒÔÊ«¸èºÍÑ§Ê¶Ó¦¶Ô;Je parie que [This.GetFirstName] saura apprécier la poésie et la culture;Wetten, dass [This.GetFirstName] sich für Poesie und Gelehrsamkeit interessiert;;Me juego algo a que [This.GetFirstName] responde a la poesía y y la educación.;;;;;;;;;x
EVTTOOLTIP_WoL_352_BREATH;Ê¹ÓÃÒ»¸ö¾­¾Ã²»Ë¥µÄ¼¿Á©À´ÓÕ»ó;Utiliser une ruse de séduction infaillible;Einen unfehlbaren Verführungstrick anwenden;;Utilice un truco infalible de seducción;;;;;;;;;x
EVTDESC_WOL_352;µ±ÎÒÇÄÇÄµØ×ß½øÁËÆ½Ê±ÎªÎÒ×¼±¸ÏüÒ¹µÄ³ø·¿£¬ÎÒÓö¼ûÁË [From.GetTitledFirstNameNoRegnal]. ÎÒÃÇÌ¸Ğ¦ÁËºÃ¼¸¸öĞ¡Ê±¶øÇÒ»°ÌâÔ½À´Ô½êÓÃÁ, ÎÒÃÇµÄÊÖÒ²ÎÕÔÚÁËÒ»Æğ... Í»È», [From.GetSubjectPronoun] ¿¿ÁË¹ıÀ´²¢ÔÚÎÒµÄ¶ú±ßÇáÉùµÍÓï...;Alors que je filais vers la cuisine pour mon encas habituel du soir, j'ai crois?[From.GetTitledFirstNameNoRegnal]. Nous discutons et rions ensemble depuis des heures, mais les mots se font de plus en plus doux, et nos mains se touchent... Soudainement, [From.GetSubjectPronoun] s'avance pour me murmurer doucement ?l'oreille...;Als ich nachts, wie es meine Gewohnheit ist, zum Essen in die Küche schlich, fand ich dort [From.GetTitledFirstNameNoRegnal] vor. Wir haben uns viele Stunden unterhalten und kommen uns immer näher. Unsere Hände berühren sich und dann lehnt [From.GetSubjectPronoun] sich zu mir hinüber und flüstert sanft in mein Ohr...;;Cuando baj?a mi habitual merienda tardía, me encontr?por casualidad con [From.GetTitledFirstNameNoRegnal]. Hemos estado charlando y riéndonos durante horas, pero las palabras se han suavizado y nuestras manos se tocan... De repente, [From.GetSubjectPronoun] se inclina y me susurra suavemente al oído...;;;;;;;;;x
EVTDESC_WOL_352_DISTANT;µ±ÎÒÇÄÇÄµØ×ß½øÁËÆ½Ê±ÎªÎÒ×¼±¸ÏüÒ¹µÄ³ø·¿, ÎÒÓö¼ûÁËÒ»Î»À´×ÔÔ¶·½µÄ¿ÍÈË, [From.GetTitledFirstName]. ÎÒÃÇÌ¸Ğ¦ÁËºÃ¼¸¸öĞ¡Ê±¶øÇÒ»°ÌâÔ½À´Ô½êÓÃÁ, ÎÒÃÇµÄÊÖÒ²ÎÕÔÚÁËÒ»Æğ... Í»È», [From.GetSubjectPronoun] ¿¿ÁË¹ıÀ´²¢ÔÚÎÒµÄ¶ú±ßÇáÉùµÍÓï...;Alors que je filais vers la cuisine pour mon encas habituel du soir, j'ai crois?notre visiteur lointain, [From.GetTitledFirstName]. Nous discutons et rions ensemble depuis des heures, mais les mots se font de plus en plus doux, et nos mains se touchent... Soudainement, [From.GetSubjectPronoun] s'avance pour me murmurer doucement ?l'oreille...;Als ich nachts, wie es meine Gewohnheit ist, zum Essen in die Küche schlich, fand ich dort unseren Gast aus der Fremde, [From.GetTitledFirstName], vor. Wir haben uns viele Stunden unterhalten und kommen uns immer näher. Unsere Hände berühren sich und dann lehnt [From.GetSubjectPronoun] sich zu mir hinüber und flüstert sanft in mein Ohr...;;Cuando baj?a mi habitual merienda tardía, me encontr?por casualidad a nuestro invitado distante, [From.GetTitledFirstName]...Hemos estado charlando y riéndonos durante horas, pero las palabras se han suavizado y nuestras manos se tocan... De repente, [From.GetSubjectPronoun] se inclina y me susurra suavemente al oído...;;;;;;;;;x
EVTDESC_WOL_352_HOMO;µ±ÎÒÇÄÇÄµØ×ß½øÁËÆ½Ê±ÎªÎÒ×¼±¸ÏüÒ¹µÄ³ø·¿, ÎÒÓö¼ûÁË [From.GetTitledFirstNameNoRegnal]. ÎÒÃÇÌ¸Ğ¦ÁËºÃ¼¸¸öĞ¡Ê±, êÓÃÁµÄÆø·ÕÔÚÎÒÃÇÖ®¼ä×ÌÉú. ÎüÒıÁ¦? À´×ÔÁíÒ»¸ö [From.GetManWoman]..?! ÔÚÎÒÃÇ½«ÒªÀë¿ªµÄÊ±ºò, [From.GetSubjectPronoun] Í»È»¿¿ÁË¹ıÀ´²¢ÔÚÎÒµÄ¶ú±ßÇáÉùµÍÓï...;Alors que je filais vers la cuisine pour mon encas habituel du soir, j'ai crois?[From.GetTitledFirstNameNoRegnal]. Cela fait des heures que nous discutons et rions ensemble, mais une tension étrange se laisse sentir entre nous. Serait-ce de l'attraction? Pour quelqu'un d'autre?! Alors que nous sommes sur le point de quitter les lieux, [From.GetSubjectPronoun] s'avance pour me murmurer doucement ?l'oreille...;Als ich nachts, wie es meine Gewohnheit ist, zum Essen in die Küche  schlich, fand ich dort [From.GetTitledFirstNameNoRegnal] vor. Wir haben uns viele Stunden unterhalten und miteinander gelacht, doch nun macht sich eine seltsame Spannung zwischen uns bemerkbar. Ist es Zuneigung? Für eine/n [From.GetManWoman]...?! Als wir gehen wollen, lehnt [From.GetSubjectPronoun] sich plötzlich zu mir hinüber und flüstert sanft in mein Ohr...;;Cuando baj?a mi habitual merienda tardía, me encontr?por casualidad con [From.GetTitledFirstNameNoRegnal]. Hemos estado charlando y riéndonos durante horas, pero hay una extraña tensión creciente entre nosotros. ¿Atracción? ¿Hacia otro/a [From.GetManWoman]...? Cuando estamos a punto de irnos, de repente [From.GetSubjectPronoun] se inclina y me susurra suavemente al oído...;;;;;;;;;x
EVTDESC_WOL_352_CR;µ±ÎÒÇÄÇÄµØ×ß½øÁËÆ½Ê±ÎªÎÒ×¼±¸ÏüÒ¹µÄ³ø·¿, ÎÒÓö¼ûÁËÎÒµÄ [GetFromRelation] [From.GetFirstName]. ÎÒÃÇÌ¸Ğ¦ÁËºÃ¼¸¸öĞ¡Ê±, êÓÃÁµÄÆø·ÕÔÚÎÒÃÇÖ®¼ä×ÌÉú. ÎüÒıÁ¦? À´×ÔÎÒµÄ [GetFromRelation]..?! ÔÚÎÒÃÇ½«ÒªÀë¿ªµÄÊ±ºò, [From.GetSubjectPronoun] Í»È»¿¿ÁË¹ıÀ´²¢ÔÚÎÒµÄ¶ú±ßÇáÉùµÍÓï...;Alors que je filais vers la cuisine pour mon encas habituel du soir, j'ai crois?s[From.GetHerHis] [GetFromRelation] [From.GetFirstName]. Cela fait des heures que nous discutons et rions ensemble, mais une tension étrange se laisse sentir entre nous. Serait-ce de l'attraction? Pour m[From.GetHerHis] propre [GetFromRelation]?! Alors que nous sommes sur le point de quitter les lieux, [From.GetSubjectPronoun] s'avance pour me murmurer doucement ?l'oreille...;Als ich nachts, wie es meine Gewohnheit ist, zum Essen in die Küche  schlich, fand ich dort meine/n [GetFromRelation] [From.GetTitledFirstNameNoRegnal] vor. Wir haben uns viele Stunden unterhalten und miteinander gelacht, doch nun macht sich eine seltsame Spannung zwischen uns bemerkbar. Ist es Zuneigung? Aber es handelt sich doch um meine/n [GetFromRelation]...?! Als wir gehen wollen, lehnt [From.GetSubjectPronoun] sich plötzlich zu mir hinüber und flüstert sanft in mein Ohr...;;Cuando baj?a mi habitual merienda tardía, me encontr?por casualidad a nuestro invitado distante, [From.GetTitledFirstName]...Hemos estado charlando y riéndonos durante horas, pero hay una extraña tensión creciente entre nosotros. ¿Atracción? ¿Hacia mi propio/a [GetFromRelation]...? Cuando estamos a punto de irnos, de repente [From.GetSubjectPronoun] se inclina y me susurra suavemente al oído...;;;;;;;;;x
EVTOPTA_WOL_352_POET;¶àÃ´²©Ñ§! ÎÒÄÑÒÔµÖÓùÊ«¸èµÄ÷ÈÁ¦...;Quelle culture? Je ne puis résister ?la poésie...;So gelehrt! Dieser Dichtkunst kann ich nicht widerstehen!;;¡Cuánta educación! No puedo resistir a la poesía...;;;;;;;;;x
EVTOPTA_WOL_352_LEWD;¶àÃ´ÏÂÁ÷, [From.GetFirstName]! À´°É, ÈÃÎÒÃÇÒ»Æğ³Ğµ£Õâ·İ×ïÄõ...;Quelle luxure, [From.GetFirstName]? Venez, allons commettre quelques péchés...;Was für eine schmutzige Phantasie, [From.GetFirstName]! Kommt, wir wollen uns neue Sünden ausdenken...;;Qu?mente más sucia, [From.GetFirstName]. Venga entonces, vamos a cometer unos pecados...;;;;;;;;;x
EVTOPTA_WOL_352_LOVE;°®ÇéÈç´ËÌğÃÛ! ÎÒµÄĞÄÔõÄÜ¿¹¾Ü?;Des mots si doux? Comment résister?;Solch süße Worte der Liebe! Wie könnte da mein Herz widerstehen?;;¡Qu?dulces palabras dulces de amor! ¿Cómo resistir mi corazón?;;;;;;;;;x
EVTOPTA_WOL_352_BREATH;[From.GetPossPronounCap] ×ÆÈÈµÄÆøÏ¢ÏñµçÁ÷Ò»Ñù´©¹ıÎÒµÄÉíÌå!;Son souffle chaud envoie un courant d'envie dans tout mon corps?;[From.GetPossPronounCap] heißer Atem lässt mir Blitze durch den Körper fahren!;;¡Su cálido aliento hace que me recorra un relámpago por el cuerpo!;;;;;;;;;x
EVTTOOLTIP_WoL_306_2;¸ú×Å [This.GetFirstName] ÉÏÁË´²...;Suivre [This.GetFirstName] au lit...;Folgt [This.GetFirstName] ins Bett...;;Sigue a [This.GetFirstName] a la cama...;;;;;;;;;x
EVTOPTB_WOL_352_POET;Ê«¸è? ÎÒ¸ù±¾²»ÔÚºõÕâÑùµÄ·Ï»°!;La poésie? Cela ne m'intéresse guère?;Poesie? Was interessiert mich solch ein Unsinn?;;¿Poesía? ¡Esas tonterías no me interesan!;;;;;;;;;x
EVTOPTB_WOL_352_LEWD;¶àÃ´ÎŞÀñ! ÎÒÄÑÒÔÏëÏóÓĞÕâÑùâ«ÙôµÄ´ÊÓï´æÔÚ!;Quelle impolitesse? Je n'imaginais pas qu'un tel degr?d'obscénit?était possible?;Wie ungehobelt! Ich wusste nicht einmal, dass ein solch unanständiges Wort existiert!;;¡Que grosero! ¡No sabía que siquiera existieran tales palabras lascivas!;;;;;;;;;x
EVTOPTB_WOL_352_LOVE;°®µÄ±í°×? ¶àÃ´Ó×ÖÉµÄ·Ï»°!;Un aveu d'amour? Comme c'est puéril?;Eine Liebeserklärung? So ein kindischer Unfug!;;¿Una confesión de amor? Tonterías!;;;;;;;;;x
EVTOPTB_WOL_352_BREATH;ÓûÍûÑÍÃ»ÁËÎÒ, µ«ÎÒ±ØĞëÒª¼áÇ¿!;Le désir me submerge, mais je dois être fort[Root.GetNoneE]?;Die Leidenschaft droht mich zu überwältigen, aber ich muss stark sein.;;¡El deseo me desborda, pero debo ser fuerte!;;;;;;;;;x
EVTDESC_WOL_353;[From.GetFirstName] Àë¿ªÁËÎÒ, ÔÚÀë¿ªÖ®Ç°Ò»±ßºì×ÅÁ³Ò»±ß½á½á°Í°ÍµØËµ±§Ç¸.;[From.GetFirstName] a recul?de quelques pas, rougissant et balbutiant une vague excuse avant de partir en toute hâte.;[From.GetFirstName] wich zurück, errötete und stotterte vor dem Verschwinden eine hastige Entschuldigung.;;[From.GetFirstName] se alej?de m? sonrojándose tartamudeando disculpas antes de irse corriendo.;;;;;;;;;x
EVTDESC_WOL_353_CR;[From.GetFirstName] ´ø×ÅÕğ¾ªºÍÑá¶ñµÄ±íÇéÃÍµØÀë¿ªÎÒ, ²¢¾ªºôµÀ '¿´ÔÚ [From.Religion.GetRandomGodName] µÄ·İÉÏ£¬[Root.GetFirstName], ÎÒÊÇÄãµÄ [GetFromRelation]!';[From.GetFirstName], choqué[From.GetNoneE] et dégoûté[From.GetNoneE], s'est éloigné[From.GetNoneE] de moi et m'a dit? « [Root.GetFirstName], je suis votre [GetFromRelation], par [From.Religion.GetRandomGodName]? »;[From.GetFirstName] schreckte sichtbar schockiert vor mir zurück und rief: '[Root.GetFirstName], ich bin Euer/Eure [GetFromRelation], [From.GetRandomGodName] sei mir gnädig!';;[From.GetFirstName] se apart?de m?con una mirada de horror y repugnancia, exclamando: "¡Soy tu [GetFromRelation], por [From.GetRandomGodName]!";;;;;;;;;x
EVTDESC_WOL_353_OLD_M;[From.GetFirstName] ÃÍµØÔ¶ÀëÎÒ²¢Â¶³öÁË³Ô¾ªµÄ±íÇé, ¸ĞÌ¾µÀ '[Root.GetTitledFirstNameNoRegnal]! ÄãÀÏµÄ×ãÒÔ×öÎÒµÄ¸¸Ç×!' È»ºó [From.GetSubjectPronoun] ¿©¿©µØĞ¦×ÅÅÜ¿ªÁË.;[From.GetFirstName], choqué[From.GetNoneE], s'est éloigné[From.GetNoneE] de moi et m'a dit? « [Root.GetTitledFirstNameNoRegnal]? Vous pourriez être mon père? » avant de détaler en ricanant.;[From.GetFirstName] schreckte sichtbar schockiert vor mir zurück und rief: '[Root.GetTitledFirstNameNoRegnal]! Ihr seid so alt, Ihr könntet mein Vater sein!' Dann rannte [From.GetSubjectPronoun] kichernd davon.;;[From.GetFirstName] se apart?de m?con una mirada de horror, exclamando: "¡[Root.GetTitledFirstNameNoRegnal], podrías ser mi padre!" Luego se fue riendo.;;;;;;;;;x
EVTDESC_WOL_353_OLD_F;[From.GetFirstName] ÃÍµØÔ¶ÀëÎÒ²¢Â¶³öÁË³Ô¾ªµÄ±íÇé, ¸ĞÌ¾µÀ '±§Ç¸ [Root.PrimaryTitle.GetRulerTitle], µ«Äã¶ÔÎÒ¶øÑÔÌ«ÀÏÁË!' È»ºó´Ò´ÒÀë¿ªÁË.;[From.GetFirstName], choqué[From.GetNoneE], s'est éloigné[From.GetNoneE] de moi et m'a dit? « Toutes mes excuses, [Root.GetTitledFirstNameNoRegnal], mais la différence d'âge est trop grande? » avant de détaler ?toute allure.;[From.GetFirstName] schreckte sichtbar schockiert vor mir zurück und rief: 'Tut mir leid, [Root.PrimaryTitle.GetRulerTitle], aber Ihr seid viel zu alt für mich!' und rannte davon.;;[From.GetFirstName]se apart?de m?con una mirada de horror, exclamando. "¡Lo siento, [Root.PrimaryTitle.GetRulerTitle], pero eres demasiado mayor para m?" antes de irse corriendo.;;;;;;;;;x
EVTDESC_WOL_353_YOUNG;[From.GetFirstName] ÂıÂıµØÒ¡ÁËÒ¡ [From.GetPossPronoun] µÄÄÔ´ü, Ğ¦ÎûÎûµØ [From.GetSubjectPronoun] ÇáÇá°ÑÎÒÍÆ¿ª. '±§Ç¸ [Root.GetLadLass], ÄãÈÔÈ»ÓĞºÜ¶à¶«Î÷ĞèÒªÑ§Ï°¹ØÓÚ [From.GetMenWomen]!';[From.GetFirstName] a secou?la tête, arborant un grand sourire alors qu'[From.GetSubjectPronoun] me repoussait. « Toutes mes excuses, [Root.GetLadLass], mais vous avez encore beaucoup ?apprendre sur les [From.GetMenWomen]? »;[From.GetFirstName] schüttelte den Kopf und schob mich mit einem Lächeln von sich weg. 'Tut mir leid, [Root.GetLadLass], aber über [From.GetMenWomen] habt Ihr noch viel zu lernen!';;[From.GetFirstName] lentamente sacudi?la cabeza sonriendo mientras me apartaba suavemente. "¡Lo siento, [Root.GetLadLass], pero todavía tienes mucho que aprender sobre [From.GetMenWomen]!";;;;;;;;;x
EVTTITLE_WOL_401;Ò°ÍâµÄÓÕ»ó;Séduction sauvage;Verführung in der Wildnis;;Seducción en la naturaleza;;;;;;;;;x
EVTDESC_WOL_401;ÎÒºÍ [From.GetTitledFirstNameNoRegnal] ²Î¼ÓÁËÒ»³¡½¼ÓÎ»î¶¯. ÒÅº¶µÄÊÇ, ³¬¹ı°ëÊıµÄ¹¬Í¢ÈËÔ±Ò²¶¼ÔÚ³¡£¬ÎÒÃ»·¨Í¬ÎÒ¶àÇéµÄÁÔÎïµ¥¶ÀÏà´¦...;Je prends part ?une célébration avec [From.GetTitledFirstNameNoRegnal]. Malheureusement, la moiti?de la cour est également présente, et je peine ?trouver un moment intime avec l'objet de mon amour...;Ich besuche ein Fest mit [From.GetTitledFirstNameNoRegnal]. Doch leider ist fast die ganze Hofgesellschaft ebenfalls hier und ich habe keine Gelegenheit, mit meiner süßen Beute alleine zu sein...;;Asisto a una excursión festiva con [From.GetTitledFirstNameNoRegnal]. Por desgracia, la mitad de la corte es también aqu?y estoy teniendo problemas para conseguir un tiempo a solas con mi presa amorosa...;;;;;;;;;x
EVTDESC_WOL_401_DISTANT;ÎÒÀë¼ÒºÍ [From.GetTitledFirstNameNoRegnal] ²Î¼ÓÁËÒ»³¡½¼ÓÎ»î¶¯. ÒÅº¶µÄÊÇ, [From.Employer.PrimaryTitle.GetName]  ³¬¹ı°ëÊıµÄ¹¬Í¢ÈËÔ±Ò²¶¼ÔÚ³¡£¬ÎÒÃ»·¨Í¬ÎÒ¶àÇéµÄÁÔÎïµ¥¶ÀÏà´¦...;J'ai longtemps voyag?pour me rendre ?cette célébration avec [From.GetTitledFirstNameNoRegnal]. Malheureusement, la moiti?de la cour de [From.Employer.PrimaryTitle.GetName] est également présente, et je peine ?trouver un moment intime avec l'objet de mon amour...;Ich besuche ein weit entferntes Fest mit [From.GetTitledFirstNameNoRegnal]. Doch leider ist fast die ganze Hofgesellschaft von [From.Employer.PrimaryTitle.GetName] ebenfalls hier und ich habe keine Gelegenheit, mit meiner süßen Beute alleine zu sein...;;Viaj?lejos para asistir a esta excursión festiva con [From.GetTitledFirstNameNoRegnal]. Por desgracia, media corte de [From.Employer.PrimaryTitle.GetName] también est?aqu?y estoy teniendo problemas para conseguir un tiempo a solas con mi presa amorosa...;;;;;;;;;x
EVTDESC_WOL_401_CR;ÎÒºÍ [From.GetFirstName] ²Î¼ÓÁËÒ»³¡½¼ÓÎ»î¶¯. ³¬¹ı°ëÊıµÄ¹¬Í¢ÈËÔ±ÅãÍ¬, Õâµ¼ÖÂÎÒºÜÄÑÓĞÊ±¼äÍ¬ÎÒµÄÄ¿±êµ¥¶ÀÏà´¦, [From.GetFirstName] ÊÇÎÒµÄ [GetFromRelation], ËùÒÔÎÒÓ¦¸Ã±ÜÏÓ...;Je me rends ?une célébration avec [From.GetFirstName]. Avec la moiti?de la cour présente pour jouer les chaperons, il serait normalement difficile de passer un moment intime avec l'objet de mon amour, mais il s'agit de m[From.GetHerHis] [GetFromRelation], alors je devrais être au-dessus de tout soupçon...;Als ich mit [From.GetFirstName] an einem Fest teilnehme, sind auch viele Mitglieder der Hofgesellschaft anwesend. Doch weil [From.GetFirstName] mein/e [GetFromRelation] ist, ist es unverdächtig, wenn wir eine Weile miteinander allein sind.;;Asisto a una excursión festiva con [From.GetFirstName]. Con la mitad del corte alrededor como acompañantes, normalmente sería difícil pasar tiempo a solas con el objeto de mi afecto, pero ya que [From.GetFirstName] es mi [GetFromRelation], debería de estar fuera de toda sospecha...;;;;;;;;;x
EVTDESC_WOL_401_HOMO;ÎÒºÍ [From.GetFirstName]²Î¼ÓÁËÒ»³¡½¼ÓÎ»î¶¯. ³¬¹ı°ëÊıµÄ¹¬Í¢ÈËÔ±ÅãÍ¬, Õâµ¼ÖÂÎÒºÜÄÑÓĞÊ±¼äÍ¬ÎÒµÄÄ¿±êµ¥¶ÀÏà´¦, µ«ÊÇ [From.GetFirstName] ÊÇÁíÒ»¸ö [Root.GetManWoman], ËùÒÔÕâ²»»áÒıÆğ»³ÒÉ...;Je me rends ?une célébration avec [From.GetFirstName]. Avec la moiti?de la cour présente pour jouer les chaperons, il serait normalement difficile de passer un moment intime avec l'objet de mon amour, mais comme nous sommes de même sexe, je devrais être au-dessus de tout soupçon...;Als ich mit [From.GetFirstName] an einem Fest teilnehme, sind auch viele Mitglieder der Hofgesellschaft anwesend. Doch weil [From.GetFirstName] ebenfalls ein/e [Root.GetManWoman] ist, ist es unverdächtig, wenn wir eine Weile miteinander allein sind.;;Asisto a una excursión festiva con [From.GetFirstName]. Con la mitad del corte alrededor como acompañantes, normalmente sería difícil pasar tiempo a solas con el objeto de mi afecto, pero [From.GetFirstName] es otro [Root.GetManWoman], as?que no debería despertar sospechas...;;;;;;;;;x
EVTOPTA_WOL_401;´Ó [From.GetPossPronoun] µÄÅóÓÑÖĞÑ°ÕÒÃËÓÑ;Chercher un alli?parmi ses amis;Nach Verbündeten im Kreis [From.GetPossPronoun] Freunde suchen;;Busca a un aliado entre sus amigos;;;;;;;;;x
EVTOPTB_WOL_401;Áô¸ø [From.GetObjectPronoun] Ò»ÕÅÖ½ÌõÔ¼¶¨ÔÚĞ¡Ïª¼ûÃæ;Lui laisser un mot disant de me rejoindre près de la rivière;[From.GetObjectPronoun] eine Nachricht für ein Treffen am Fluss hinterlassen;;Dejar[From.GetObjectPronoun] una nota para encontrarnos en el arroyo.;;;;;;;;;x
EVTOPTC_WOL_401;ºÍ [From.GetObjectPronoun] Ò»Æğµ¥¶ÀÉ¢²½;Faire une balade en amoureux;Einen langen Spaziergang mit [From.GetObjectPronoun] unternehmen;;Dar un paseo largo a solas con [From.GetObjectPronoun];;;;;;;;;x
EVTOPTD_WOL_401;ÇÄÇÄºÍ [From.GetObjectPronoun] µ÷Çé;Tenter de [From.GetHerHim] séduire discrètement;Einen diskreten Flirt wagen;;Flirtear discretamente con [From.GetObjectPronoun];;;;;;;;;x
EVTDESC_WOL_403;ÎÒ·¢ÏÖ [From.GetBestName] ¶ÔÎÒÀËÂşÊÂÒµÓĞºÃ¸Ğ. [From.GetSubjectPronounCap] ºÍ [FromFromFrom.GetFirstName] "Å¼È»"ÔÚºÓ±ß×²¼ûÁËÎÒ, ÎÒÃÇÈı¸ö¶È¹ıÁËÃÀÃîµÄÊ±¹â. ÎÒ¾õµÃ [FromFromFrom.GetSubjectPronoun] ¶ÔÎÒÓĞºÃ¸Ğ, ÒòÎª [FromFromFrom.GetSubjectPronoun] ¼¸ºõÃ»·¢ÏÖ [FromFromFrom.GetPossPronoun] ÅóÓÑ×ßÁË. ÎÒ¿¿µ½ [FromFromFrom.GetPossPronoun] ¶ú±ß...;J'ai découvert que [From.GetBestName] était en faveur de ma cause romantique. [From.GetSubjectPronounCap] était accompagné[From.GetNoneE] de [FromFromFrom.GetFirstName] lorsque je les ai 'croisés' alors que je me baladais près d'une rivière, et nous avons pass?une soirée mémorable tous les trois. Je peux voir que mon succès est presque certain, car le départ de son ami[From.GetNoneE] est pass?inaperçu. Je m'avance pour lui murmurer ?l'oreille...;Ich habe erkannt, dass [From.GetBestName] meinem romantischen Unterfangen positiv gegenübersteht. [From.GetSubjectPronounCap] und [FromFromFrom.GetFirstName] sind uns an einem nahe gelegenen Fluss 'zufällig' begegnet und wir drei hatten viel Spa?miteinander. Ich wei? dass [FromFromFrom.GetSubjectPronoun] mir verfallen ist, denn [FromFromFrom.GetSubjectPronoun] hat beinahe nicht bemerkt, dass [FromFromFrom.GetPossPronoun] Freund sich verabschiedete. Ich beuge mich hinüber, um etwas in [FromFromFrom.GetPossPronoun] Ohr zu flüstern...;;Encontr?a [From.GetBestName] favorable con mi causa romántica. [From.GetSubjectPronounCap] y [FromFromFrom.GetFirstName] se encuentran conmigo por "casualidad" en un arroyo cercano y los tres hemos pasado un momento estupendo. Percibo que [FromFromFrom.GetSubjectPronoun] se est?enamorando de m? porque apenas se dio cuenta de que su amigo se había marchado. Me inclino para susurrarle al [FromFromFrom.GetPossPronoun]...;;;;;;;;;x
EVTDESC_WOL_404;ÔÚÒ»´ÎÒ°ÍâÌ¤Çà»î¶¯ÖĞ, ÎÒ·¢ÏÖÎÒºÍ [From.GetTitledFirstNameNoRegnal] ÔÚÒ»ÌõĞ¡ÏªÅÔ¶À´¦, ËùÓĞÎÒµÄÅóÓÑºÍÆÍÈËËÆºõ¶¼²»ÔÚÎÒÉí±ß. ¼¸¸öĞ¡Ê±ÔÚÎÒºÍÃÔÈËµÄ [From.GetTitledFirstNameNoRegnal] µÄÌ¸Ğ¦ÖĞ¶É¹ı. Í»È», [From.GetSubjectPronoun] Ğ±¿¿¹ıÀ´²¢ÔÚÎÒµÄ¶ú±ßÇáÉù¶úÓï...;Lors d'une célébration ?l'extérieur, j'ai crois?[From.GetTitledFirstNameNoRegnal] près d'une rivière, alors que tous mes amis et servants étaient partis. Les heures s'enchaînaient alors que je discutais et riais avec [From.GetTitledFirstNameNoRegnal]. Soudainement, [From.GetSubjectPronoun] s'avance pour me murmurer ?l'oreille...;Bei einem Ausflug ins Grüne waren ich und [From.GetTitledFirstNameNoRegnal] urplötzlich an einem Fluss alleine und all meine Freunde und Diener schienen verschwunden zu sein. Es müssen Stunden vergangen sein, in denen ich die Faszination, die von [From.GetTitledFirstNameNoRegnal] ausgeht, genoss. Dann beugte [From.GetSubjectPronoun] sich zu mir hinüber und flüsterte mir etwas ins Ohr...;;En una excursión festiva en la naturaleza, me encontr?a solas con [From.GetTitledFirstNameNoRegnal] junto a un arroyo, pues todos mis amigos y sirvientes parecían haberme abandonado. Habrán pasado horas mientras reía y hablaba con el/la encantador/a [From.GetTitledFirstNameNoRegnal]. De repente, se inclina y le me susurra suavemente al oído...;;;;;;;;;x
EVTDESC_WOL_404_DISTANT;ÔÚÒ»´ÎÒ°ÍâÌ¤Çà»î¶¯ÖĞ, ÎÒ·¢ÏÖÎÒºÍÔ¶·½µÄÀ´¿Í [From.GetTitledFirstName] ÔÚÒ»ÌõĞ¡ÏªÅÔ¶À´¦. ËùÓĞÎÒµÄÅóÓÑºÍÆÍÈËËÆºõ¶¼²»ÔÚÎÒÉí±ß. ¼¸¸öĞ¡Ê±ÔÚÎÒºÍÃÔÈËµÄ [From.GetTitledFirstNameNoRegnal] µÄÌ¸Ğ¦ÖĞ¶É¹ı. Í»È», [From.GetSubjectPronoun] Ğ±¿¿¹ıÀ´²¢ÔÚÎÒµÄ¶ú±ßÇáÉù¶úÓï...;Lors d'une célébration ?l'extérieur, j'ai crois?notre visiteur lointain, [From.GetTitledFirstName]. Tous mes amis et servants étaient partis. Les heures s'enchaînaient alors que je discutais et riais avec [From.GetTitledFirstNameNoRegnal]. Soudainement, [From.GetSubjectPronoun] s'avance pour me murmurer ?l'oreille...;Bei einem Ausflug ins Grüne waren unser Gast aus der Fremde, [From.GetTitledFirstName], und ich plötzlich allein an einem Fluss. All meine Freunde und Diener schienen verschwunden zu sein. Es müssen Stunden vergangen sein, in denen ich die Faszination, die von [From.GetTitledFirstNameNoRegnal] ausgeht, genoss. Dann plötzlich beugte [From.GetSubjectPronoun] sich zu mir hinüber und flüsterte mir etwas ins Ohr...;;En una excursión festiva en la naturaleza, me encontr?a solas junto a un arroyo con nuestro invitado distante, [From.GetTitledFirstName]. Parece que amigos y sirvientes me han abandonado. Habrán pasado horas mientras reía y hablaba con el/la encantador/a [From.GetTitledFirstNameNoRegnal]. De repente, se inclina y me susurra suavemente al oído...;;;;;;;;;x
