;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ADD_AMBITION_EFFECT;$CHAR$ 获得野心 $OBJECTIVE$?\n;$CHAR$ acquiert l'ambition? $OBJECTIVE$?\n;$CHAR$ erh鋖t die Ambition $OBJECTIVE$?\n;;$CHAR$ gana la ambici髇 $OBJECTIVE$?\n;;;;;;;;;x
EVTOPTA94136;好吧，至少我学到了什么可以奏效，什么不能奏效...;Bien, au moins je saurai ce qu'il faut dire ou ne pas dire la prochaine fois...;Nun ja, wenigstens wei?ich jetzt, wie man es nicht machen sollte?;Al menos ahora s?lo que funciona y lo que no funciona...;;;;;;;;;x
EVTTOOLTIP94137;阻止自杀失败.;Ne r閡ssit pas ?emp阠her le suicide.;Fehlgeschlagene Bem黨ungen.;;fallar en evitar el suicidio.;;;;;;;;;x
EVTDESC94137;你轻声的同这个男人讲话，就像同一个同辈人、朋友说话一样.在你的谈话中，你小心的引导着你的话题，并且巧妙地让他认识到结束自己生命的愚蠢.他同意和你一起走下来，这让围观者大失所望.;Vous parlez calmement ?l'homme, vous adressant ?lui tel un ami. Tout en parlant, vous lui faites comprendre que mettre fin ?ses jours serait une folie. ?la grande consternation de la foule, l'homme accepte de rentrer dans la b鈚isse et de redescendre avec vous.;Ihr versucht den Mann zu beruhigen und sein Vertrauen zu gewinnen. W鋒rend Ihr mit ihm redet, versucht Ihr ihm vor Augen zu f黨ren, wie falsch es w鋜e, sein Leben zu beenden. Zur Entt鋟schung der Schaulustigen willigt er schlie遧ich ein, mit Euch zusammen;;Hablas gentilmente con el hombre, como a un igual y un amigo. Mientras hablas, conduces cuidadosamente la conversaci髇 y con sutileza le haces ver que terminar su vida es una locura. Para decepci髇 del p鷅lico, accede a bajar contigo.;;;;;;;;;x
EVTOPTA94137;我也在其中学到了很多.;Cette exp閞ience m'a beaucoup appris ?moi aussi.;Auch ich konnte etwas aus dieser Begegnung lernen.;;Tambi閚 he aprendido de esto.;;;;;;;;;x
obj_improve_intrigue_title;提升阴谋能力;Am閘iorer la comp閠ence en intrigue;Intrigenf鋒igkeit verbessern;;Mejorar intriga;;;;;;;;;x
obj_improve_intrigue_desc;[This.GetTitledFirstName]想要提高[This.GetHerHis]阴谋能力，因为它少得可怜(低于 8?).;[This.GetTitledFirstName] souhaite am閘iorer ses aptitudes trop m閐iocres en intrigue (valeur inf閞ieure ?8?).;[This.GetTitledFirstName] m鯿hte [This.GetHerHis] Intrigenf鋒igkeit verbessern, da diese unter 8 liegt.;;[This.GetTitledFirstName] quiere mejorar [This.GetHerHis] intriga, ya que tiene un valor menor a 8.;;;;;;;;;x
improve_intrigue_quit;你寻求其他提升阴谋能力的途径.;Vous cherchez d'autres moyens de vous am閘iorer en mati鑢e d'intrigue.;Ihr haltet nach anderen M鰃lichkeiten Ausschau, Euch in der Kunst der Intrige weiterzubilden.;;Buscas otra manera de mejorar tu intriga.;;;;;;;;;x
EVTDESC94140;一名本地的权贵和他的年轻美丽的妻子一同到访.她戴着闪闪发光的项链，很明显那是件无价的传家宝.在他说着无聊的话的时候，你开始走神.如果让这个小玩意消失会怎么样这是一个很好的提升你的阴谋能力的机会.;Un dignitaire local est en visite avec sa charmante jeune femme. Cette derni鑢e porte un collier 閏latant, un bijou tr鑣 pr閏ieux h閞it?de sa famille. Pendant que le courtisan bavarde, votre esprit commence ?divaguer. Imaginons que le bijou vienne ?dispara顃re? Cela pourrait s'av閞er une excellente occasion pour tester votre habilet?d'intrigue.;Ein lokaler W黵dentr鋑er stattet Euch in Begleitung seiner ebenso h黚schen wie jungen Ehefrau einen Besuch ab. Der Schmuck, den sie tr鋑t, wirkt au遝rordentlich kostbar, ganz so, als handele es sich dabei um ein unbezahlbares Erbst點k. Gelangweilt vom Ges;;Un dignatario local te visita junto a su hermosa y joven esposa. Lleva un brillante collar, aparentemente una inestimable reliquia familiar. Mientras habla sin parar, tu mente empieza a divagar. 縔 si esa baratija desapareciera? Esta podr韆 ser una excele;;;;;;;;;x
EVTOPTA94140;发动偷窃项链行动.;Mettre en sc鑞e le vol du collier.;Die Kette soll mein sein!;;Perpetrar el robo del collar.;;;;;;;;;x
EVTOPTB94140;不，这太残忍了.;Non, ce serait trop cruel.;Nein, das w鋜e zu herzlos.;;No, ser韆 demasiado cruel.;;;;;;;;;x
EVTTOOLTIP94141;你等着太阳落山.;Vous attendez le coucher du soleil.;Ihr wartet bis Sonnenuntergang.;;Esperas a que anochezca.;;;;;;;;;x
EVTDESC94141;当夜幕降临，你潜入客房，小心的从那个权贵的熟睡的妻子脖子上把项链摘走.她在睡梦中轻轻的翻了个身，但是没有醒过来.现在你得到了这条项链，一个无价的小玩意，你需要做出决定把它放在哪里.嫁祸给谁好呢;Alors que la nuit tombe, vous vous faufilez dans la chambre d'amis et 魌ez le pr閏ieux collier du cou de l'閜ouse du dignitaire. Elle s'agite quelque peu dans son sommeil mais ne se r関eille pas. D閟ormais en possession du collier, une vulgaire babiole, vous devez d閏ider o?le cacher. Qui subira le bl鈓e?;Bei Einbruch der Nacht schleicht ihr ins G鋝tezimmer und streift der schlafenden Gemahlin Eures Gastes vorsichtig die Kette vom Hals. Sie bewegt sich ein wenig, schl鋐t dann aber weiter. Die Halskette entpuppt sich als wertloser Tand, viel interessanter a;;Mientras anochece, te cuelas en el cuarto de hu閟pedes, y coges cudadosamente la reliquia del cuello de la dormida esposa del dignatario. Se agita en sue駉s, pero sin despertar. Ahora que tienes el collar, una baratija sin valor alguno, necesitas decidir ;;;;;;;;;x
EVTOPTA94141;玛格达，厨子的胖老婆.;Magda, la grosse femme du cuisinier.;Magda, die 黚ergewichtige Frau des Kochs.;;Magda, la gorda esposa del cocinero.;;;;;;;;;x
EVTOPTB94141;梅尔德里克，当地的拾粪工和杂役.;Meldrick, le ramasseur de crottins et jeune homme ?tout faire.;Meldrick, den 鰎tlichen Dungkutscher und Tagel鰄ner.;;Meldrick, recolector de esti閞col local y recadero.;;;;;;;;;x
EVTOPTC94141;瓦法，厨子的胖老婆.;Wafaa, la grosse femme du cuisinier.;Wafaa, die 黚ergewichtige Frau des Kochs.;;Wafaa, la gorda esposa del cocinero.;;;;;;;;;x
EVTOPTD94141;巴哈德里克，当地的拾粪工和杂役.;Ba'ah al-Drik, le ramasseur de crottins et jeune homme ?tout faire. ;Ba'ah al-Drik, den 鰎tlichen Dungkutscher und Tagel鰄ner.;;Ba'ah al-Drik, recolector de esti閞col local y recadero.;;;;;;;;;x
EVTTOOLTIP94142;嫁祸给厨子的老婆.;C'est l'閜ouse du cuisinier qui va porter le chapeau.;Die Frau des Kochs soll sich verantworten m黶sen.;;La esposa del cocinero cargar?con la culpa.;;;;;;;;;x
EVTDESC94142;你偷偷地把项链放到厨房里厨子的老婆肯定能够找到的地方.也许这个可怜的女人会认为这是她的丈夫给她的礼物...或者是慷慨的小精灵送她的礼物.当你做完这件事情之后，你隐身于夜色中来观察会发生些什么.;Vous d閜osez furtivement le collier dans la cuisine, l?o?la femme du cuisinier le trouvera ?coup s鹯. La pauvre femme va peut-阾re croire qu'il s'agit d'un cadeau de son mari... Ou d'un lutin particuli鑢ement g閚閞eux? Votre mission accomplie, vous vous retirez pour la nuit et attendez de voir ce qui se passera demain.;In aller Heimlichkeit platziert Ihr die Kette in der K點he, dort, wo die K鯿hin sie sicherlich entdecken wird. Vielleicht denkt die arme Frau ja tats鋍hlich, die Kette sei ein Geschenk ihres Mannes爡 oder einer besonders eifrigen Fee. Anschlie遝nd zieht I;;Cuidadosamente pones el collar en la cocina, d髇de seguramente lo encuentre la esposa del cocinero. Quiz醩 la pobre mujer piense que es un regalo de su marido... o de un duendecillo muy generoso. Con el trabajo hecho, te acuestas a ver qu?ocurre.;;;;;;;;;x
EVTOPTA94142;这将会十分有趣.;Les choses risquent d'阾re int閞essantes...;Das wird ein Schauspiel!;;Ser?interesante.;;;;;;;;;x
EVTTOOLTIP94143;天亮了（毅帝……）...;Le soleil se l鑦e...;Der Morgen d鋗mert爡;;Llega la ma馻na...;;;;;;;;;x
EVTDESC94143;客房传来的巨大哀号声表明你的偷窃行为已经被发现了.这名权贵和他的妻子对于项链被盗十分悲痛，不接受任何安慰.在他们离开之前，你请他们到餐厅吃一顿饭.;Le hurlement en provenance de la chambre d'amis vous signale que le petit larcin a 閠?d閏ouvert. Le dignitaire et son 閜ouse sont tous deux inconsolables et le chagrin que cause la disparition du collier est immense. Avant leur d閜art, vous leur offrez un repas dans la salle ?manger.;Dem lauten Heulen, das aus dem G鋝tezimmer schallt, entnehmt Ihr, dass Euer kleiner Diebstahl nicht unentdeckt geblieben ist. Der Abgesandte ist au遝r sich, seine Frau untr鰏tlich, und ihrer beider Entsetzen 黚er den Verlust der Kette scheint grenzenlos. ;;El agudo gemido proveniente de la sala de hu閟pedes te hace saber que tu peque駉 robo ha sido descubierto. El dignatario y su esposa lloran inconsolablemente, y el dolor por la p閞dida del collar no tiene parag髇. Antes de que se vayan, les ofreces una co;;;;;;;;;x
EVTOPTA94143;玛格达，请给我们上点汤.;Magda, veuillez ?nous apporter un peu de soupe, je vous prie.;Magda, noch etwas Suppe, bitte.;;Magda, una sopa, por favor.;;;;;;;;;x
EVTOPTB94143;瓦法，请给我们上点汤.;Wafaa, veuillez ?nous apporter un peu de soupe, je vous prie.;Wafaa, noch etwas Suppe, bitte.;;Wafaa, una sopa, por favor.;;;;;;;;;x
EVTTOOLTIP94144;厨子的老婆把汤端了上来.;La soupe est servie par la femme du cuisinier.;Die Frau des Kochs n鋒ert sich mit der Suppe.;;La esposa del cocinero sirve la sopa.;;;;;;;;;x
EVTDESC94144;在厨子的老婆端汤上来的时候，那名权贵正在详细的描述那条项链是怎样在他的家族中一代又一代的传下来的.突然他的妻子尖叫一声，用手指向厨子老婆的粗壮手腕.她正把丢失的项链当手镯带着！;La femme du cuisinier vous sert la soupe pendant que le dignitaire vous d閏rit en d閠ails comment ce collier 閠ait transmis de g閚閞ation en g閚閞ation au sein de sa famille. Soudain, sa femme pousse un cri per鏰nt et pointe du doigt le poignet imposant de la femme du cuisinier. Elle porte le collier vol?comme un bracelet!;Die Frau des Kochs serviert gerade die Suppe, als Euer Gast ein weiteres Mal die Geschichte der Halskette und wie sie von Generation zu Generation weitergegeben wurde, erz鋒lt. Da ert鰊t pl鰐zlich ein schriller Schrei von Seiten seiner Gemahlin und mit zi;;La esposa del cocinero sirve la sopa mientras el dignatario describe, con lujo de detalles, c髆o el collar pas?de una generaci髇 a otra en su familia. Repentinamente, la esposa grita y se馻la la enorme mu馿ca de la esposa del cocinero. st?usando el co;;;;;;;;;x
EVTOPTA94144;卫兵，抓住她！;Gardes, emparez-vous de cette voleuse?;Wachen! Ergreift sie!;;uardias, aprehendedla!;;;;;;;;;x
EVTTOOLTIP94145;你的谋划得逞了.;Votre machination se d閞oule ?la perfection.;Euer Plan ist aufgegangen.;;Tu ardid est?completo.;;;;;;;;;x
EVTDESC94145;在找回了项链之后，感到被冒犯了的权贵和他的妻子很快就离开了.厨子的老婆不得不在地牢里忍受一段时间，但是这都是由于一个好的原因——你学到了关于如何操纵事情，使其按照你的意愿进行的艺术的重要一课.你的阴谋能力得到了提升.;Une fois le collier rendu, le dignitaire outrag?et sa femme quittent les lieux. L'閜ouse du cuisinier devra passer un petit moment au cachot mais c'est pour la bonne cause? vous avez pris une le鏾n tr鑣 int閞essante dans l'art de manipuler les 関鑞ements ?votre avantage. Votre comp閠ence en Intrigue s'est am閘ior?;Schon bald nach R點kgabe der Halskette verabschieden sich der W黵dentr鋑er und seine Gemahlin. Der Frau des Kochs steht ein kurzer Verbleib im Verlies bevor. Doch dies ist ein geringer Preis im Vergleich zu den Erkenntnissen, die Ihr aus dieser Episode ge;;Una vez el collar ha sido restituido, el agraviado dignatario y su esposa parten r醦idamente. La esposa del cocinero pasar?alg鷑 tiempo en los calabozos, pero por una buena causa - has aprendido valiosas lecciones en el arte de manipular los hechos a tu ;;;;;;;;;x
EVTOPTA94145;结果好就好.;Tout est bien qui finit bien?;Ende gut, alles gut.;;Bien est?lo que bien acaba.;;;;;;;;;x
EVTDESC94146;你突然浑身冷汗的惊醒.厨子的妻子！你多年以前因为所谓的盗窃项链罪把她关在地牢里...但是你忘了把她放出来！;Vous vous r関eillez, tremblant et en sueur. La femme du cuisinier? Vous l'avez fait emprisonner pour le vol pr閟um?d'un collier voil?plusieurs ann閑s... Et vous l'avez oubli閑?;Schwei遟ebadet schreckt Ihr aus dem Schlaf. Die Frau des Kochs! Wie viele Jahre ist es nun her, dass Ihr sie f黵 den angeblichen Diebstahl einer Kette ins Verlies habt werfen lassen? Wie konntet Ihr nur vers鋟men, sie wieder freizulassen?!;;De repente te desp靍rtas con un sudor fr韔. a esposa del cocinero! odos estos a駉s la has tenido prisionera por el supuesto robo del collar?olvidaste liberarla!;;;;;;;;;x
EVTOPTA94146;玛-玛格达！快点，去地牢！;M-Magda? Vite, au cachot?;M-Magda! Schnell, zum Verlies!;;... Magda! 醦ido, a los calabozos!;;;;;;;;;x
EVTOPTB94146;瓦-瓦法！快点，去地牢！;W-Wafaa? Vite, au cachot?;W-Wafaa! Schnell, zum Verlies!;;... Wafaa! 醦ido, a los calabozos!;;;;;;;;;x
EVTDESC94147;你来得太晚了.狱卒告诉你她已经在几年以前病死在她的牢房里的一个阴暗角落.她的遗骸和无数其他的死于同一场瘟疫的盗窃犯和杀人犯堆在一起.这也许可以解释为什么你有一天抓到你的厨子往你的饭菜里吐口水.;Il est trop tard. Le ge鬺ier vous informe que la prisonni鑢e est d閏閐閑 de la peste dans un coin sombre de sa cellule voil?plusieurs ann閑s dans d'horribles souffrances. Ses restes ont 閠?jet閟 dans la fosse commune avec ceux des innombrables pillards et assassins morts lors de cette effroyable 閜id閙ie. Voil?pourquoi vous avez surpris votre cuisinier en train de cracher dans votre rago鹴 l'autre jour.;Ihr kommt zu sp鋞. Der Kerkermeister erkl鋜t Euch, dass Eure ehemalige K鯿hin schon seit einigen Jahren tot ist. In irgendeiner dunklen Ecke hat eine Seuche sie dahingerafft. Ihre sterblichen 躡erreste wurden, zusammen mit denen von Dieben und Halsabschne;;Demasiado tarde. El carcelero explica que muri?hace a駉s en un oscuro rinc髇 de su celda por la peste. Sus restos fueron arrojados junto a los numerosos ladrones y asesinos que perecieron en esa epidemia. Eso podr韆 explicar el porqu?pillaste a tu cocin;;;;;;;;;x
EVTOPTA94147;好吧，现在我对这件事情什么都做不了，不是么;Bon, je ne peux plus rien y faire, maintenant, si?;Nun denn, da kann ich wohl nicht mehr viel machen爡;;Bueno, ya no hay mucho que hacer al respecto, 縱erdad?;;;;;;;;;x
EVTDESC94148;狱卒把你带到地牢里的一个非常阴暗潮湿的角落.他打开一扇生锈的门，里面有一个瘦骨嶙峋的老女人.她用她惊恐的双眼仰视着你，直到这时你才终于认出她是厨子的前任胖老婆.;Le ge鬺ier vous conduit ?une cellule particuli鑢ement sombre et humide du cachot. Il d関errouille une porte rouill閑 et d関oile une vieille femme maigre comme un clou, pustuleuse, pouilleuse et d閏r閜ite. Elle vous regarde de ses yeux effray閟 et ce n'est qu'?ce moment que vous reconnaissez l'ob鑣e femme du cuisinier.;Der Kerkermeister f黨rt Euch in eine der dunkelsten und feuchtesten Winkel des Kerkers. Als die rostige T黵 sich widerwillig 鰂fnet, erblickt Ihr eine d黱ne und halb verhungerte Frau. Voller Angst blickt sie Euch an und nur m黨sam erkennt Ihr, dass es sic;;El carcelero te gu韆 a un rinc髇 especialmente oscuro y h鷐edo del calabozo. Abre una oxidada puerta para mostrar una anciana extremadamente delgada y fam閘ica. Solo cuando te mira aterrorizada te percatas de que se trata de la antes gorda esposa del coci;;;;;;;;;x
EVTOPTA94148;为什么，玛格达！你...瘦了这么多.;Waouh, Magda? Vous... Avez sacr閙ent maigri.;Ach, Magda! Herrje, du bist ja richtig ?schlank!;;Por qu?agda! Si has... perdido peso.;;;;;;;;;x
EVTTOOLTIP94149;嫁祸给拾粪工.;Le ramasseur de crottins portera le chapeau.;Der Dungkutscher soll sich verantworten m黶sen.;;El recolector de esti閞col cargar?con la culpa.;;;;;;;;;x
EVTDESC94149;在一件简单的带帽子的修士服的掩饰下，你把这条项链带给你的拾粪工，告诉他这是一个神秘的仰慕者给他的礼物.他非常高兴，说这条项链和他又脏又破的衣服十分般配.在做完这件事情之后，你隐身于夜色中来观察会发生些什么.;D間uis?avec un simple capuchon, vous pr閟entez le collier au jeune ramasseur de crottins, pr閠endant que c'est un cadeau d'un admirateur secret. Le jeune homme est ravi, affirmant que le bijou sera du meilleur effet avec les chiffons qu'il porte en guise de v阾ements. Gr鈉e ?votre travail, vous vous retirez pour la nuit et attendez de voir ce qui se passera le lendemain.;Mit einer einfachen Vermummung in Form eines Schals stattet Ihr Eurem Bediensteten einen Besuch ab und 黚erreicht ihm die Kette als ''Geschenk eines stillen Bewunderers''. Er ist begeistert und meint, dass die Kette gut zu seiner restlichen Garderobe pass;;Disfrazado con una capucha, le das el collar a tu sirviente recolector de esti閞col y le dices que es un regalo de una admiradora secreta. Est?encantado y dice ir?bien con los sucios harapos que usa de ropa. Con el trabajo hecho, te acuestas a ver qu?p;;;;;;;;;x
EVTOPTA94149;这将会十分有趣.;Les choses risquent d'阾re int閞essantes...;Das wird ein Schauspiel!;;Ser?interesante.;;;;;;;;;x
EVTDESC94150;客房传来的巨大哀号声表明你的偷窃行为已经被发现了.这名权贵和他的妻子对于项链被盗十分悲痛，不接受任何安慰.在他们准备离开的时候，你叫你的仆人把他们的行李带过来.;Le hurlement en provenance de la chambre d'amis vous signale que le petit larcin a 閠?d閏ouvert. Le dignitaire et son 閜ouse sont tous deux inconsolables et le chagrin que cause la disparition du collier est immense. Tandis qu'ils se pr閜arent ?quitter votre ch鈚eau, vous faites appel ?votre loyal serviteur pour porter leurs bagages.;Dem lauten Heulen, das aus dem G鋝tezimmer schallt, entnehmt Ihr, dass Euer kleiner Diebstahl nicht unentdeckt geblieben ist. Der Abgesandte ist au遝r sich, seine Frau untr鰏tlich, und ihrer beider Entsetzen 黚er den Verlust der Kette scheint grenzenlos. ;;El agudo gemido proveniente de la sala de hu閟pedes indica que tu peque駉 robo ha sido descubierto. El dignatario y su esposa lloran inconsolablemente, y el dolor por la p閞dida del collar no tiene l韒ites. Mientras se preparan para dejar tu casa, llamas ;;;;;;;;;x
EVTOPTA94150;梅尔德里克，把他们的行李搬下来！;Meldrick, occupez-vous des bagages?;Meldrick, bring ihre Sachen nach unten!;;eldrick, trae sus pertenencias!;;;;;;;;;x
EVTOPTB94150;巴哈德里克，把他们的行李搬下来!;Ba-ah al-Drik, occupez-vous des bagages?;Ba'ah al-Drik, bring ihre Sachen nach unten!;;a'ah al-Drik, trae sus pertenencias!;;;;;;;;;x
EVTTOOLTIP94151;你的仆人把他们的行李聚在一起.;Votre serviteur regroupe les affaires de vos invit閟.;Euer Diener macht sich sofort an die Arbeit.;;Tu sirviente re鷑e las pertenencias.;;;;;;;;;x
EVTDESC94151;你的仆人把行李对方在这位权贵的马车之前，但是当他转身准备离开的时候，这位权贵的妻子发出一声尖叫.她指着这个仆人的脏脖子上的闪闪发光的传家宝.他还给她一个不露齿的微笑."你喜欢它么，夫人这是我的一个神秘的仰慕者送给我的.";Le serviteur d閜ose les bagages devant la carriole du dignitaire mais alors qu'il s'appr阾e ?rentrer, la femme du dignitaire pousse un hurlement. Elle pointe du doigt son pr閏ieux collier pendant autour du cou crasseux du serviteur. Ce dernier lui offre son plus beau sourire 閐ent? 獵'que vous l'aimez, M'Dam? C'vient d'un admirateur s'cret.?Euer Diener steht gerade im Begriff, einen Teil des Reisegep鋍ks vor die Kutsche zu stellen, als ein schriller Schrei ert鰊t. Sprachlos und voller Entsetzen deutet die Gemahlin Eures Gastes auf ein Schmuckst點k, das den Hals eures Knechtes verziert. Euer ;;Tu sirviente deja el equipaje frente del coche del dignatario, pero al girarse para marchar, la esposa del dignatario emite un agudo chillido. Se馻la una brillante reliquia alrededor del sucio cuello del sirviente. Este le dirige una desdentada sonrisa. ';;;;;;;;;x
EVTOPTA94151;卫兵，抓住他！;Gardes, emparez-vous de ce voleur?;Wachen, ergreift ihn!;;Guardias, prehendedlo!;;;;;;;;;x
EVTDESC94152;在找回了项链之后，感到被冒犯了的权贵和他的妻子很快就离开了.你的拾粪工不得不在地牢里忍受一段时间，但是这都是由于一个好的原因——你学到了关于如何操纵事情，使其按照你的意愿进行的艺术的重要一课.你的阴谋能力得到了提升.;Une fois le collier rendu, le dignitaire outrag?et sa femme quittent les lieux. Le jeune gar鏾n devra passer un petit moment au cachot mais c'est pour la bonne cause? vous avez pris une le鏾n tr鑣 int閞essante dans l'art de manipuler les 関鑞ements ?votre avantage. Votre aptitude en Intrigue s'est am閘ior?;Schon bald nach R點kgabe der Halskette verabschieden sich der W黵dentr鋑er und seine Gemahlin. Euer dungkutschender Fuhrmann wird einige Zeit im Verlies sitzen m黶sen. Aber das ist ein geringer Preis im Vergleich zu den Erkenntnissen, die ihr aus dieser E;;Una vez el collar ha sido restituido, el agraviado dignatario y su esposa parten r醦idamente. El recolector de esti閞col pasar?alg鷑 tiempo en los calabozos, pero por una buena causa - has aprendido valiosas lecciones en el arte de manipular los hechos a;;;;;;;;;x
EVTOPTA94152;结果好就好.;Tout est bien qui finit bien?;Ende gut, alles gut.;;Bien est?lo que bien acaba.;;;;;;;;;x
EVTDESC94153;你突然浑身冷汗的惊醒.拾粪工！你多年以前以为所谓的盗窃项链罪把他关在地牢里...但是你忘了把他放出来！;Vous vous r関eillez, tremblant et en sueur. Le ramasseur de crottins? Vous l'avez fait emprisonner pour le vol pr閟um?d'un collier voil?plusieurs ann閑s... Et vous l'avez oubli闋!;Schwei遟ebadet schreckt Ihr aus dem Schlaf. Herrje, der Dungkutscher! Wie viele Jahre ist es nun her, dass Ihr ihn f黵 den angeblichen Diebstahl einer Kette ins Verlies habt werfen lassen爡? Wie konntet Ihr nur vers鋟men, ihn wieder freizulassen?!;;De repente te desp靍rtas con un sudor fr韔. l recolector de esti閞col! odos estos a駉s lo has tenido prisionero por el supuesto robo del collar?olvidaste liberarlo!;;;;;;;;;x
EVTOPTA94153;梅-梅尔德里克！快点，去地牢！;M-Meldrick? Vite, au cachot?;M-Meldrick! Schnell, zum Verlies!;;... Meldrick! 醦ido, a los calabozos!;;;;;;;;;x
EVTOPTB94153;巴哈德里克！快，去地牢！;Ba'ah al-Drik? Vite, au cachot?;Ba'ah al-Drik! Schnell, zum Verlies!;;a'ah al-Drik! 醦ido, a los calabozos!;;;;;;;;;x
EVTDESC94154;你来得太晚了.狱卒告诉你她已经在几年以前病死在他的牢房里的一个阴暗角落.他的遗骸和无数其他的死于同一场瘟疫的盗窃犯和杀人犯堆在一起.你想起外面那些没有收集起来的粪便.;Il est trop tard. Le ge鬺ier vous indique que le prisonnier est d閏閐?de la peste dans un coin sombre de sa cellule voil?plusieurs ann閑s. Ses restes ont 閠?jet閟 dans la fosse commune avec ceux des innombrables pillards et assassins morts lors de cette effroyable 閜id閙ie. Vous avez m阭e jusqu'?fouiller les restes puants des guenilles qu'il portait.;Ihr kommt zu sp鋞. Der Kerkermeister erkl鋜t Euch, er schon seit einigen Jahren tot ist. In irgendeiner dunklen Ecke hat eine Seuche ihn dahingerafft. Seine sterblichen 躡erreste wurden, zusammen mit denen von Dieben und Halsabschneidern, in den Zeiten de;;Demasiado tarde. El carcelero explica que muri?hace a駉s en un oscuro rinc髇 de su celda por la peste. Sus restos fueron arrojados junto a los numerosos ladrones y asesinos que perecieron en esa epidemia. Con raz髇 todo estaba lleno de montones de esti閞;;;;;;;;;x
EVTOPTA94154;好吧，现在我对这件事情什么都做不了，不是么;Bon, je ne peux plus rien y faire, maintenant, si?;Nun denn, da kann ich wohl nicht mehr viel machen?;Bueno, ya no hay mucho que hacer al respecto, 縱erdad?;;;;;;;;;x
EVTDESC94155;狱卒把你带到地牢里的一个非常阴暗潮湿的角落.他打开一扇生锈的门，里面有一个令人作呕的食尸鬼.一股恶臭扑面而来，你看见一个瘦?洌肷砻⒌纳锾稍谀愕拿媲?你的前任拾粪工仰视着你，向你不露齿的微笑."大人";Le ge鬺ier vous conduit ?une cellule particuli鑢ement sombre et humide du cachot. Il d関errouille une porte rouill閑 et d関oile un 阾re abject. Une odeur inf鈓e vous monte aux narines tandis que vous observez la petite cr閍ture maigrichonne et velue allong閑 devant vous. Votre ancien serviteur ramasseur de crottin l鑦e les yeux vers vous avec un fr鑜e sourire 閐ent? 玀'Seigneur??Der Kerkermeister f黨rt Euch in eine der dunkelsten und feuchtesten Winkel des Kerkers. Als die rostige T黵 sich widerwillig 鰂fnet, erblickt Ihr etwas, das einem Wiederg鋘ger 鋒nelt. Ein unseliger Gestank schl鋑t Euch entgegen, als Ihr die zusammengekaue;;El carcelero te gu韆 a un rinc髇 especialmente oscuro y h鷐edo del calabozo. Abre una oxidada puerta para mostrar un horrible ser. Te invade un terrible hedor mientras miras a la criaturita pegajosa y peluda que yace frente a t?  Tu antiguo recolector de;;;;;;;;;x
EVTOPTA94155;梅尔德里克你转念一想，狱卒，把门关上...;Meldrick? Finalement, vous pouvez refermer la cellule, ge鬺ier...;Meldrick? Ach, wenn ich es mir recht 黚erlege?Kerkermeister! Schlie遲 diese T黵?;縈eldrick? Pens醤dolo bien, carcelero, cierre la puerta...;;;;;;;;;x
EVTOPTB94155;巴哈德里克你转念一想，狱卒，把门关上...;Ba'ah al-Drik? Finalement, vous pouvez refermer la cellule, ge鬺ier...;Ba'ah al-Drik? Ach, wenn ich es mir recht 黚erlege?Kerkermeister! Schlie遲 diese T黵?;緽a'ah al-Drik? Pens醤dolo bien, carcelero, cierre la puerta...;;;;;;;;;x
hurry_dungeons;你急忙赶到地牢...;Vous vous pr閏ipitez au cachot... ;Ihr eilt zum Verlies?;Te apresuras a los calabozos?;;;;;;;;x
EVTDESC94070;为了提高你的管理能力并且学会如何更好地治理一个王国，你突然想到在国内进行一项调查是一个好主意.值得信赖的人会被派到国内的各个角落记录他们的发现.这些信息将会收进一部单卷的伟大著作.;Pour am閘iorer votre comp閠ence d'Intendance et apprendre comment bien administrer votre Royaume, vous songez qu'il serait judicieux de r閍liser une enqu阾e pour obtenir un aper鐄 plus complet de la r間ion. Des hommes de confiance seront envoy閟 aux quatre coins de vos domaines et noteront leurs r閟ultats. Ces informations seront ensuite compil閟 en un seul grand volume.;Um Eure F鋒igkeiten in der Verwaltung und F黨rung des Reiches zu verbessern, w鋜e eine statistische Erfassung all Eurer L鋘dereien genau das richtige Mittel, so glaubt Ihr. Hierzu m黶sten vertrauensw黵dige M鋘ner in alle Winkel des Reiches entsandt werden;;Para mejorar tu administraci髇 y aprender la forma m醩 efectiva de administrar un reino, piensas que podr韆 servir un censo de la tierra. Hombres de toda confianza ir醤 a cada rinc髇 de tus dominios y registrar sus hallazgos. Esta informaci髇 ser?recogid;;;;;;;;;x
EVTOPTA94070;让我们写作这部帮助判断国内准确情况的巨著！;R閐igeons ce livre cadastral?;Lasst uns ein Reichsgrundbuch verfassen!;;scribamos este libro de sabidur韆!;;;;;;;;;x
EVTOPTB94070;不，我怕这是浪费时间.;Non, 鏰 risque d'阾re une perte de temps.;Nein, das w鋜e blo?Zeitverschwendung.;;No, me temo que ser韆 una p閞dida de tiempo.;;;;;;;;;x
EVTTOOLTIP94071;派出人调查全国.;Les hommes sont r閜artis entre vos propri閠閟 pour mener leurs observations.;Die M鋘ner wurden entsandt.;;Se env韆n hombres a hacer el censo.;;;;;;;;;x
