;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
e_germany;日耳曼尼亚;Germanie;Ostfrankenreich;;Germania;;;;;;;;;x
CONFIRMEXPORTTITLE;将CK2存档导出到EU4;Exporter la chronique au format .txt;Chronik in eine txt-Datei exportieren;;Exportar Cr髇ica a archivo .txt;;;;;;;;;x
CONFIRMEXPORTTEXT;导出存档至$NAME$.这个过程可能需要几分钟。;La chronique export閑 sera nomm閑 $NAME$. Ceci peut prendre quelques minutes.;Die Chronik wird mit dem Namen $NAME$ exportiert. Dies kann einige Minuten dauern.;;La cr髇ica se exportar?con el nombre $NAME$. Esto puede tardar un par de minutos. ;;;;;;;;;x
CONFIRMEXPORTTEXT_WARNING;导出存档至$NAME$。\n\n文件名已存在！\n确定继续;La chronique export閑 sera nomm閑 $NAME$.\n\nCE NOM EST D蒍?UTILIS蔂!\nVoulez-vous continuer?;Die Chronik wird mit dem Namen $NAME$ exportiert.\n\n DIESER NAME IST BEREITS VERGEBEN:\nSeid Ihr sicher, dass Ihr weitermachen wollt?;;La cr髇ica se exportar?con el nombre $NAME$.\n\n STE NOMBRE YA EST?EN USO!\n縎eguro que quieres continuar?;;;;;;;;;x
CONFIRMCONVERTTITLE;导出王国风云2游戏至欧陆风云4;Exporter la partie CK2 ?EU4;CK2-Spiel zu EU4 exportieren;;Exportar partida a EU4;;;;;;;;;x
CONFIRMCONVERTTEXT;这个游戏将会被导出为$NAME$。此过程可能花费数分钟。;La partie export閑 sera nomm閑 $NAME$. Ceci peut prendre quelques minutes.;Das Spiel wird mit dem Namen $NAME$ exportiert. Dies kann einige Minuten dauern.;;La partida se exportar?con el nombre $NAME$. Esta operaci髇 puede tardar un par de minutos.;;;;;;;;;x
CONFIRMCONVERTTEXT_WARNING;这个游戏将会被导出为$NAME$。\n\n此存档已经存在！\n确定继续?;La partie export閑 sera nomm閑 $NAME$.\n\nCE NOM EST D蒍?UTILIS蔂!\nVoulez-vous continuer?;Das Spiel wird mit dem Namen $NAME$ exportiert.\n\n DIESER NAME IST BEREITS VERGEBEN:\nSeid Ihr sicher, dass Ihr weitermachen wollt?;;La partida se exportar?con el nombre $NAME$.\n\n STE NOMBRE YA EST?EN USO!\n縎eguro que quieres continuar?;;;;;;;;;x
OPEN_CHRONICLE;开启编年史;Ouvrir la chronique;Chronik 謋fnen;;Abrir Cr髇ica;;;;;;;;x
GIVE_WRONG_TYPE_TITLE_TOOLTIP;将错误统治类型的头衔分封出去;Distribuer des titres qui ne sont pas du bon type pour vous;Verteilt Titel, die f黵 Euch von der falschen Art sind;;Repartir los t韙ulos que son inapropiados para ti;;;;;;;;x
GIVE_BARONIES_TITLE_TOOLTIP;将男爵领封给贵族;Distribuer des baronnies ?des nobles locaux;Verteilt Baronien an 鰎tliche Adlige;;Repartir baron韆s entre los nobles locales;;;;;;;;x
GIVE_COUNTIES_TITLE_TOOLTIP;将伯爵领封给贵族;Distribuer des comt閟 ?des nobles;Verteilt Grafschaften an Adlige;;Repartir condados entre los nobles;;;;;;;;x
GIVE_DUCHIES_TITLE_TOOLTIP;将公爵领封给贵族;Distribuer des duch閟 ?des nobles;Verteilt Herzogt黰er an Adlige;;Repartir ducados entre los nobles;;;;;;;;x
OVER_MAX_DEMESNE_SIZE_BY_AT_LEAST;超出最大直辖数量至少;D閜asser la taille maximale du domaine d'au moins ;Um mindestens 黚er max. Dom鋘engr鲞e ;;Superado el tama駉 m醲imo de terratenencia en al menos;;;;;;;;x
help_liege_manage_titles;提出帮助你的领主管理头衔;Aider le seigneur lige ?g閞er ses titres;Bietet Eure Hilfe bei Lehnstiteln an;;Ofrecer ayuda con los t韙ulos feudales;;;;;;;;x
help_liege_manage_titles_desc;帮助你的领主管理管理他最近取得的头衔，并把这些头衔封给国内其他人。;Proposer ?votre seigneur lige de l'aider dans la gestion de ses nouveaux titres en les distribuant ?de nouveaux titulaires dans son pays.;Unterst黷zt Euren Lehnsherrn bei der Verwaltung seiner neu erworbenen Titel und verteilt sie an neue Halter in seinem Reich.;;Dar tu asistencia a tu se駉r feudal para gestionar sus t韙ulos recientemente adquiridos y distribuirlos entre los nuevos due駉s de este reino.;;;;;;;;x
NOT_PROPOSED_TITLE_HELP_RECENTLY_TOOLTIP;领主近期没有被提出此类帮助.\n;Le seigneur lige n'a pas re鐄 de proposition d'aide r閏emment.\n;Dem Lehnsherrn wurde in letzter Zeit keine Hilfe angeboten.\n;;Recientemente no se le ha ofrecido ayuda, al se駉r feudal.\n;;;;;;;;x
NOT_REFUSED_ANY_HELP_WITH_TITLES_TOOLTIP;领主未拒绝此类帮助.\n;Le seigneur lige refuse toute forme d'aide.\n;Lehnsherr hat keinerlei Hilfe abgelehnt.\n;;El se駉r feudal no ha rechazado ning鷑 tipo de ayuda.\n;;;;;;;;x
NOT_GETTING_HELP_WITH_TITLES_TOOLTIP;领主已经被人抢先帮助了;Le seigneur lige a d閖?obtenu de l'aide pour ses titres.\n;Dem Lehnsherrn wird mit seinen Titeln zur Zeit noch nicht geholfen.;;El se駉r feudal a鷑 no ha sido ayudado con sus t韙ulos.;;;;;;;;x
;#EVTDESC_108000;"Chancellor wants to ""help"" you with your abundance of titles...";;Der Kanzler m?chte Euch mit Eurem überfluss an Titeln 'helfen'...;;El Canciller quiere "ayudarte" con tu abundancia de títulos...;;;;;;;;x;
EVTOPTA_108000;求之不得!;Oui, de l'aide serait appr閏i閑?;Ja, ich w黵de etwas Unterst黷zung sehr sch鋞zen!;;? agradecer韆 un poco de ayuda!;;;;;;;;x
EVTOPTB_108000;我很好!;Non merci, 鏰 va?;Nein danke, mir geht es gut!;;o gracias, estoy bien!;;;;;;;;x
EVTOPTC_108000;别来拿这事烦我!;Arr阾ez de m'ennuyer avec des sottises?;H鰎t auf, mich mit diesem Unsinn zu bel鋝tigen!;;eja de molestarme con esta nimiedad!;;;;;;;;x
EVTOPTC_108000_TOOLTIP;你的大臣不会再找你商讨此事了.;Aucun membre de votre Conseil ne vous emb阾era plus avec cela dor閚avant.;Keines Eurer Ratsmitglieder wird Euch wegen dieser Sache in n鋍hster Zeit bel鋝tigen.;;En un futuro cercano ning鷑 miembro de tu cacareante consejo te molestar?con este asunto.;;;;;;;;x
;#EVTDESC_108001;"Steward wants to ""help"" you with your abundance of titles...";;Der Verwalter m?chte Euch mit Eurem überfluss an Titeln 'helfen'...;;El Administrador quiere "ayudarte" con tu abundancia de títulos...;;;;;;;;x;
;#EVTDESC_108002;"Spiritual leader wants to ""help"" you with your abundance of titles...";;Der geistliche Führer m?chte Euch mit Eurem überfluss an Titeln 'helfen'...;;El Líder Espiritual quiere "ayudarte" con tu abundancia de títulos...;;;;;;;;x;
b_haapsalu;哈普萨卢;Haapsalu;Haapsalu;;Haapsalu;;;;;;;;;x
b_lihula;利胡拉;Lihula;Lihula;;Lihula;;;;;;;;;x
b_parnu;派尔努;P鋜nu;Parnu;;Parnu;;;;;;;;;x
b_martna;马尔特纳;Martna;Martna;;Martna;;;;;;;;;x
b_kullamaa;库尔拉玛;Kullamaa;Kullamaa;;Kullamaa;;;;;;;;;x
b_karuse;卡鲁瑟;Karuse;Karuse;;Karuse;;;;;;;;;x
b_pooravere;珀拉瓦尔;P鲻ravere;P鲻ravere;;P鲻ravere;;;;;;;;;x
b_piirsalu;皮尔萨鲁;Piirsalu;Piirsalu;;Piirsalu;;;;;;;;;x
d_ilmenians;伊尔门尼;Ilmenians;Ilmenier;;Ilmenianos;;;;;;;;;x
d_ilmenians_adj;伊尔门尼;ilmenian;Ilmenisch;;Ilmeniano;;;;;;;;;x
d_zun_pagan_reformed;尊日教会;L'蒰lise de Zun;Die Zun-Kirche;;La Iglesia de Zun;;;;;;;;;x
temple_baron_zun_pagan;太阳守卫;Gardien du Soleil;Sonnenw鋍hter;;El Guardi醤 del Sol;;;;;;;;;x
temple_baron_zun_pagan_reformed;太阳守卫;Gardien du Soleil;Sonnenw鋍hter;;El Guardi醤 del Sol;;;;;;;;;x
b_gaujiena;加乌结纳;Gaujiena;Gaujiena;;Gaujiena;;;;;;;;;x
b_antenoreo;安特内罗;Antenoreo;Antenoreo;;Antenoreo;;;;;;;;;x
b_galbaio;加尔拜欧;Galbaio;Galbaio;;Galbaio;;;;;;;;;x
b_monegario;摩内加里奥;Monegario;Monegario;;Monegario;;;;;;;;;x
b_gaulo;高罗;Gaulo;Gaulo;;Gaulo;;;;;;;;;x
b_amalfinos;阿尔玛菲诺;Amalfinos;Amalfiner;;Amalfinos;;;;;;;;;x
b_manginos;曼金诺;Manginos;Manginer;;Manginos;;;;;;;;;x
b_kanakares;卡纳卡雷;Kanakares;Kanakaren;;Kanakares;;;;;;;;;x
b_sorrenti;索伦蒂;Sorrenti;Sorrentiner;;Sorrenti;;;;;;;;;x
b_ravelli;拉威利;Ravelli;Ravelli;;Ravelli;;;;;;;;;x
CHRONICLE_OF_HOUSE;[GetOnlyDynastyName]家族的编年史;Les Chroniques de la maison [GetOnlyDynastyName];Die Chronik des Hauses [GetOnlyDynastyName];;La Cr髇ica de la Casa de [GetOnlyDynastyName];;;;;;;;;x
CHRONICLE_START;[Root.GetOnlyDynastyName]家族所记述的编年史，包括了财富，荣耀与挑战的年表。;Voici les chroniques de la maison [Root.GetOnlyDynastyName], qui relatent la gloire, la fortune et les m閟aventures des ann閑s pass閑s.;Dies ist die Chronik des Hauses [Root.GetOnlyDynastyName], in der die Gl點ksf鋖le, der Ruhm und die Schwierigkeiten jeden Jahres verzeichnet sind.;;Esta es la Cr髇ica de la Casa de [GetOnlyDynastyName], la cual contiene el registro de sus fortunas anuales, sus glorias y sus dificultades.;;;;;;;;;x
CHRONICLE_FILL0001;在 [Root.GetName] 郡, 有一条龙被目击.;Un dragon a 閠?vu dans le comt?de [Root.GetName].;Ein Drache wurde in der Provinz [Root.GetName] gesichtet.;;Se ha avistado un drag髇 en la provincia de [Root.GetName].;;;;;;;;x
CHRONICLE_FILL0002;一个巨人在 [Root.GetName]毁了好几个村子, 之后却消失的无影无踪.;Un g閍nt a d閠ruit plusieurs villages de [Root.GetName], puis on a perdu sa trace.;Eine Riese zerst鰎te in [Root.GetName] mehrere D鰎fer und verschwand dann spurlos.;;Un gigante destruy?varios pueblos en [Root.GetName], pero luego desapareci?sin dejar rastro. ;;;;;;;;x
CHRONICLE_FILL0003;有人传说在 [Root.GetName]见到了神奇的大蛇.;D'閠ranges serpents fabuleux ont 閠?vus en [Root.GetName].;Seltsame wunderbare Schlagen wurden in [Root.GetName] gesichtet.;;Extra馻s y maravillosas serpientes se han visto en [Root.GetName].;;;;;;;;x
CHRONICLE_FILL0004;好几个在 [Root.Capital.GetName] 的人说看到月亮上有奇怪的影子起舞;Plusieurs personnes ?[Root.Capital.GetName] ont dit avoir vu d'閠ranges formes danser dans le ciel.;Mehrere Leute in [Root.Capital.GetName] berichteten von seltsamen Gestalten, die auf dem Mond tanzen.;;Algunas personas en [Root.Capital.GetName] dec韆n haber visto extra馻s formas bailando en la luna.;;;;;;;;x
CHRONICLE_FILL0005;在 [Root.GetName] 郡, 一个十英尺的女人被钉死在十字架上.;Une femme haute de trois m鑤res a 閠?crucifi閑 dans le comt?de [Root.GetName].;Eine drei Meter gro遝 Frau wurde in der Provinz [Root.GetName] gekreuzigt.;;Una mujer de diez pies de alto fue crucificada en la provincia de [Root.GetName].;;;;;;;;x
CHRONICLE_FILL0006;在 [Root.GetName] 郡, 村民们见到血从天降下;Des villageois ont 閠?t閙oins d'une pluie de sang dans le comt?de [Root.GetName].;Dorfbewohner berichteten, es habe in der Provinz [Root.GetName] Blut vom Himmel geregnet.;;Los aldeanos vieron llover sangre del cielo en la provincia de [Root.GetName].;;;;;;;;x
CHRONICLE_FILL0007;在 [Root.GetName] 郡, 一股奇怪的瘟疫导致了上千野兔的死亡.;Une 閠range pand閙ie a tu?des milliers de lapins dans le comt?de [Root.GetName].;Eine seltsame Seuche raffte in der Provinz [Root.GetName] Tausende von Wildhasen dahin.;;Una extra馻 plaga ha matado a miles de conejos salvajes en la provincia de [Root.GetName].;;;;;;;;x
CHRONICLE_FILL0008; [Root.GetName] 发生了一场持续三天的地震.致使两百名农民和教士死亡.;La terre a trembl?durant trois jours en [Root.GetName], tuant deux cents paysans et un pr阾re.;Drei Tage lang bebte in [Root.GetName] die Erde, zweihundert Bauern und ein Priester kamen ums Leben.;;La tierra tembl?durante tres d韆s en [Root.GetName], matando doscientos campesinos y un sacerdote.;;;;;;;;x
CHRONICLE_FILL0009;春季,[Root.GetName]江洪爆发,波及面甚广.;Un fleuve a inond?une partie de [Root.GetName] au printemps.;Ein Fluss trat im [Root.GetName] im Fr黨jahr 黚er die Ufer.;;En primavera, un r韔 inund?partes de [Root.GetName].;;;;;;;;x
;#CHRONICLE_FILL00010;People in [Root.GetName] claimed to have seen two suns at the same time.;;Leute in [Root.GetName] behaupteten, gleichzeitig zwei Sonnen gesehen zu haben.;;Gente de [Root.GetName] clama haber visto dos soles al mismo tiempo.;;;;;;;;x;
;#CHRONICLE_FILL00011;A goat with three heads was born in [Root.GetName].;;Eine dreik?pfige Ziege wurde in [Root.GetName] geboren.;;Ha nacido una cabra de tres cabezas en [Root.GetName].;;;;;;;;x;
;#CHRONICLE_FILL00012;Tens of thousands of crows birds invaded [Root.GetName] just before the harvest, causing much damage to the farmers's fields.;;Zehntausende von Kr?hen fielen unmittelbar vor der Ernte in [Root.GetName] ein und verursachten gro?en Schaden auf den Feldern der Bauern.;;Decenas de millares de cuervos invadieron [Root.GetName] justo antes de la cosecha, lo que causó un gran da?o a los campos de los granjeros.;;;;;;;;x;
;#CHRONICLE_FILL00013;An uncommonly great number of children were born this year in [Root.GetName].;;In [Root.GetName] wurden dieses Jahr ungew?hnlich viele Kinder geboren.;;Un gran -y poco común- número de ni?os, ha nacido este a?o en [Root.GetName].;;;;;;;;x;
;#CHRONICLE_FILL00014;In [Root.GetName], the people celebrated the benevolent rule of [From.GetTitledFirstName].;;In [Root.GetName] feierte das Volk die wohlt?tige und gütige Herrschaft von [From.GetTitledFirstName].;;En [Root.GetName], la gente celebra el benévolo gobierno de [From.GetTitledFirstName].;;;;;;;;x;
;#CHRONICLE_FILL00015;A star fell from the sky in [Root.GetName], killing three cows.;;In [Root.GetName]  fiel ein Stern vom Himmel und t?tete drei Kühe.;;Una estrella cayó del cielo en [Root.GetName], y mató tres vacas.;;;;;;;;x;
CHRONICLE_DEATH_OF_LIEGE;领主[Player.GetTitledFirstNameWithNick][Root.GetLordLady][Root.GetTitledName]大人，由于[From.GetDeathReason]而于[GetDateText]逝世。;[Root.GetTitledName], [Root.GetHerHim] [Root.GetLordLady] de [Player.GetTitledFirstNameWithNick], [From.GetDeathReason], le [GetDateText].;[Root.GetTitledName], Lehnsherr(in) [Root.GetLordLady] von [Player.GetTitledFirstNameWithNick], ist am [GetDateText] an [From.GetDeathReason] gestorben. ;;[Root.GetTitledName], el se駉r feudal [Root.GetLordLady] de [Player.GetTitledFirstNameWithNick], [From.GetDeathReason] el [GetDateText].;;;;;;;;;x
CHRONICLE_DEATH_OF_SPOUSE;[Root.GetTitledFirstNameWithNick]，[Player.GetTitledName][Root.GetHusbandWife]，因为[From.GetDeathReason]而逝世于[GetDateText]。;[Root.GetTitledFirstNameWithNick], [Root.GetHusbandWife] de [Player.GetTitledName], [From.GetDeathReason], le [GetDateText].;[Root.GetTitledName], [Root.GetHusbandWife] von [Player.GetTitledFirstNameWithNick], ist am [GetDateText] an [From.GetDeathReason] gestorben. ;;[Root.GetTitledFirstNameWithNick], el [Root.GetHusbandWife] de [Player.GetTitledName], [From.GetDeathReason] el [GetDateText].;;;;;;;;;x
CHRONICLE_DEATH_OF_PARENT;[Root.GetTitledFirstNameWithNick]，[Player.GetTitledName][Root.GetFatherMother]，因为[From.GetDeathReason]而逝世于[GetDateText]。;[Root.GetTitledFirstNameWithNick], [Root.GetFatherMother] de [Player.GetTitledName], [From.GetDeathReason], le [GetDateText].;[Root.GetTitledName], [Root.GetFatherMother] von [Player.GetTitledFirstNameWithNick], ist am [GetDateText] an [From.GetDeathReason] gestorben. ;;[Root.GetTitledFirstNameWithNick], el [Root.GetFatherMother] de [Player.GetTitledName], [From.GetDeathReason] el [GetDateText].;;;;;;;;;x
CHRONICLE_DEATH_OF_HEIR;[Root.GetTitledFirstNameWithNick]，[Player.GetTitledName]的继承人，因为[From.GetDeathReason]而逝世于[GetDateText]。;[Root.GetTitledFirstNameWithNick], h閞itier de [Player.GetTitledName], [From.GetDeathReason], le [GetDateText].;[Root.GetTitledName], der Erbe von [Player.GetTitledFirstNameWithNick], ist am [GetDateText] an [From.GetDeathReason] gestorben. ;;[Root.GetTitledFirstNameWithNick], el heredero de [Player.GetTitledName], [From.GetDeathReason] el [GetDateText].;;;;;;;;;x
CHRONICLE_DEATH_OF_RELIGION_HEAD;[Root.GetBestName]，[Root.Religion.GetName]忠诚而虔信的引领者，因为[Root.GetDeathReason]而逝世于[GetDateText]。;[Root.GetBestName], chef de tous les croyants de la religion [Root.Religion.GetName], [Root.GetDeathReason], le [GetDateText].;[Root.GetBestName], geistlicher F黨rer aller [Root.Religion.GetName] Gl鋟bigen, ist am [GetDateText] an [Root.GetDeathReason] gestorben.;;[Root.GetBestName], l韉er de todos los fieles del [Root.Religion.GetName], [Root.GetDeathReason] el [GetDateText].;;;;;;;;;x
CHRONICLE_BIRTH_FATHER;[Root.GetFirstName]，[Root.Father.GetTitledName]的第一个[Root.GetSonDaughter]出生了。;[Root.GetFirstName], [Root.GetSonDaughter] a頽?de [Root.Father.GetTitledName].;Das erste Kind, [Root.GetFirstName], wurde [Root.Father.GetTitledName] geboren.;;[Root.GetFirstName], el primog閚ito [Root.GetSonDaughter], ha nacido para [Root.Father.GetTitledName].;;;;;;;;;x
CHRONICLE_BIRTH_MOTHER;[Root.GetFirstName]，[Root.Mother.GetTitledName]的第一个[Root.GetSonDaughter]出生了。;[Root.GetFirstName], [Root.GetSonDaughter] a頽?de [Root.Mother.GetTitledName].;Das erste Kind, [Root.GetFirstName], wurde [Root.Mother.GetTitledName] geboren.;;[Root.GetFirstName], el primog閚ito [Root.GetSonDaughter], ha nacido para [Root.Father.GetTitledName].;;;;;;;;;x
CHRONICLE_WAR_DECLARED_ATTACKER;[From.GetTitledName]征伐[Prev.GetTitledName]。;[From.GetTitledName] a fait la guerre ?[Prev.GetTitledName].;[From.GetTitledName] zog gegen [Prev.GetTitledName] in den Krieg.;;[From.GetTitledName] ha ido a la guerra contra [Prev.GetTitledName].;;;;;;;;;x
CHRONICLE_WAR_DECLARED_DEFENDER;[Prev.PrimaryTitle.GetName]被[From.PrimaryTitle.GetName][From.Culture.GetName]进攻，进攻方的统治者为[From.GetTitledFirstNameWithNick]。;[Prev.PrimaryTitle.GetName] a 閠?attaqu?par le pays de [From.PrimaryTitle.GetName], de culture [From.Culture.GetName], dirig?par [From.GetTitledFirstNameWithNick].;Der [Prev.PrimaryTitle.GetName] wurde vom von [From.GetTitledFirstNameWithNick] regierten Reich des [From.Culture.GetName] angegriffen.;;El [Prev.PrimaryTitle.GetName] fue atacado por el reino [From.Culture.GetName] de [From.PrimaryTitle.GetName], gobernado por [From.GetTitledFirstNameWithNick].;;;;;;;;;x
;#CHRONICLE_JOINED_ALLY_IN_WAR;[Root.GetTitledName]supported[From.GetTitledName]inwaragainst[From.GetHerHis]enemies。;;[Root.GetTitledName] unterstützte [From.GetTitledName] im Krieg gegen [From.GetHerHis] Feinde.;;[Root.GetTitledName] apoyó a [From.GetTitledName] en la guerra contra [From.GetHerHis] enemigos.;;;;;;;;;x;
;#CHRONICLE_JOINED_ALLY_IN_WAR_2;[From.GetTitledName]supported[Root.GetTitledName]inwaragainst[Root.GetHerHis]enemies。;;[Root.GetTitledName] unterstützte [From.GetTitledName] im Krieg gegen [From.GetHerHis] Feinde.;;[Root.GetTitledName] apoyó a [From.GetTitledName] en la guerra contra [Root.GetHerHis] enemigos.;;;;;;;;;x;
CHRONICLE_FRIENDLY_CRUSADE_STARTED;[Root.GetTitledName]发起了一次[Root.Religion.GetCrusadeName]，其中所有虔诚的[Root.Religion.GetName]们受到感召而前来[From.GetName]从[New.Religion.GetName]掌控下重新夺回。;[Root.GetTitledName] a d閏lar?une [Root.Religion.GetCrusadeName], dans laquelle tous les croyants de la religion [Root.Religion.GetName] sont appel閟 ?lib閞er [From.GetName] du joug de la religion [New.Religion.GetName].;[Root.GetTitledName] erkl鋜te einen [Root.Religion.GetCrusadeName], in dem alle [Root.Religion.GetName]-Gl鋟bigen zur Hilfe bei der Befreiung von [From.GetName] von den [New.Religion.GetName]-Gl鋟bigen aufgerufen wurden.;;[Root.GetTitledName] declar?una [Root.Religion.GetCrusadeName], en la que todos los fieles [Root.Religion.GetName] fueron llamados para ayudar a conquistar [From.GetName] de los [New.Religion.GetName].;;;;;;;;;x
CHRONICLE_UNFRIENDLY_CRUSADE_STARTED;[Root.GetTitledName]发起了一次[Root.Religion.GetCrusadeName]，一众亵渎神灵的[Root.Religion.GetName]受到络绎不绝的号召，前去从[New.Religion.GetName]的手中征服[From.GetName]。;[Root.GetTitledName] a d閏lar?une [Root.Religion.GetCrusadeName], dans laquelle tous ceux qui ne croient pas en la religion [Root.Religion.GetName] sont appel閟 ?lib閞er [From.GetName] du joug de la religion [New.Religion.GetName].;[Root.GetTitledName] erkl鋜te einen [Root.Religion.GetCrusadeName], in dem alle ungl鋟bigen [Root.Religion.GetName] zur Hilfe bei der Befreiung von [From.GetName] von den [New.Religion.GetName]-Gl鋟bigen aufgerufen wurden.;;[Root.GetTitledName] declar?una [Root.Religion.GetCrusadeName], en la que todos los infieles [Root.Religion.GetName] fueron llamados a conquistar [From.GetName] de los [New.Religion.GetName].;;;;;;;;;x
CHRONICLE_CRUSADE_WON;[From.RelHead.GetDynName]发动的[From.Religion.GetCrusadeName]结束.成功地从[New.Religion.GetName]手中占领了[Root.GetName]。;La [From.Religion.GetCrusadeName] d閏lar閑 par [From.RelHead.GetDynName] s'est termin閑 par la conqu阾e de [Root.GetName] des mains des adeptes de la religion [New.Religion.GetName].;Der von [From.RelHead.GetDynName] erkl鋜te [From.Religion.GetCrusadeName] endete mit der Befreiung von [Root.GetName] von den [New.Religion.GetName]-Gl鋟bigen.;;La [From.Religion.GetCrusadeName] declarada por [From.RelHead.GetDynName] finaliz?con la exitosa conquista de [Root.GetName] sobre los [New.Religion.GetName].;;;;;;;;;x
CHRONICLE_CRUSADE_WON_AND_I_GOT_THE_TITLE;发动的[From.Religion.GetCrusadeName]由[From.RelHead.GetDynName]领导的战争已结束.成功的占领[Root.GetName]从[New.Religion.GetName]的手中。[From.GetDynName]从而成为占领地的新[From.GetLordLady]。;La [From.Religion.GetCrusadeName] d閏lar閑 par [From.RelHead.GetDynName] s'est termin閑 par la conqu阾e de [Root.GetName] des mains des adeptes de la religion [New.Religion.GetName]. Les [From.GetDynName] r鑗nent dor閚avant sur les terres conquises.;Der von [From.RelHead.GetDynName] erkl鋜te [From.Religion.GetCrusadeName] endete mit der Befreiung von [Root.GetName] von den [New.Religion.GetName]-Gl鋟bigen. [From.GetDynName] wurde neuer Herrscher der eroberten L鋘der.;;La [From.Religion.GetCrusadeName] declarada por [From.RelHead.GetDynName] finaliz?con la exitosa conquista de [Root.GetName] de los [New.Religion.GetName]. [From.GetDynName] se ha convertido en el nuevo [From.GetLordLady] de las tierras conquistadas.;;;;;;;;;x
CHRONICLE_CRUSADE_LOST;[From.GetDynName]发动的[From.Religion.GetCrusadeName]以失败告终.占领[Root.GetName]的目标，终是痴人说梦。;La [From.Religion.GetCrusadeName] declar閑 par [From.GetDynName] s'est termin閑 par la d閒aite. Les arm閑s n'ont pas conquis [Root.GetName].;Der von [From.GetDynName] erkl鋜te [From.Religion.GetCrusadeName] endete mit einer Niederlage, da die Heere [Root.GetName] nicht zu erobern vermochten.;;La [From.Religion.GetCrusadeName] declarada por [From.GetDynName] finaliz?con derrota puesto que los ej閞citos no consiguieron conquistar [Root.GetName].;;;;;;;;;x
CHRONICLE_MONGOL_RUMORS;在[Player.Culture.GetName]的地方上传来奇怪而陌生的传闻.传闻道：东方的草原上，大汗集结了强大而为数众多的军队，向着西方奔袭而来。;D'閠ranges rumeurs courent sur les terres de culture [Player.Culture.GetName], on parle du Grand Khan qui rassemble de puissantes arm閑s dans les steppes orientales, avec un nombre incalculable d'hommes.;Seltsame Ger點hte erreichten die L鋘der von [Player.Culture.GetName]. Es ist die Rede von gro遝n Heeren, die sich unter dem Gro遝n Khan in den Steppen des Ostens versammeln, mit so vielen Leuten, dass man sie gar nicht z鋒len kann.;;Extra駉s rumores han llegado a tierras [Player.Culture.GetName], hablan de fuertes ej閞citos concentr醤dose en las estepas orientales bajo el Gran Kan, con una cantidad tan grande de hombres que resulta imposible contar.;;;;;;;;;x
CHRONICLE_AZTECS_FIRST_CONTACT;奇怪船只上的陌生人在[FromFromFrom.Holder.PrimaryTitle.GetAdjective]的郡[FromFromFrom.GetName]登陆，引起整个地区的不安和流言。;Des 閠rangers ?bord d'閠ranges navires ont accost?sur la propri閠?de [FromFromFrom.GetName], dans le comt?de [FromFromFrom.Holder.PrimaryTitle.GetName], cr閍nt un vent d'inqui閠ude et de rumeurs qui souffle dans les terres.;Fremdlinge in fremdartigen Schiffen landeten in [FromFromFrom.Holder.PrimaryTitle.GetAdjective] in der Provinz [FromFromFrom.GetName], was im ganzen Land Anlass zu schlimmen Ger點hten und gro遝r Sorge gibt.;;Unos desconocidos a bordo de extra駉s barcos han desembarcado en la [FromFromFrom.Holder.PrimaryTitle.GetAdjective] provincia de [FromFromFrom.GetName], lo que ha hecho aumentar las preocupaciones y rumores por todo el territorio.;;;;;;;;;x
CHRONICLE_AZTEC_INVASION;阿兹台克皇帝带领着部众与军队跨海而来，他们犹如一场可怕的灾难席卷[FromFromFrom.Holder.PrimaryTitle.GetName]，除了杀戮与破坏，别无所予。;Un vent de terreur souffle sur [FromFromFrom.Holder.PrimaryTitle.GetName], alors que les hordes de l'Empereur azt鑡ue arrivent de par les mers, apportant avec eux d関astation et destruction.;Eine schreckliche Plage brach 黚er [FromFromFrom.Holder.PrimaryTitle.GetName] herein, als die Horden des Aztekenkaisers von jenseits des Meeres einfielen und Schrecken und Verw黶tung verbreiteten. ;;Un terrible azote se ha desatado sobre [FromFromFrom.Holder.PrimaryTitle.GetName] cuando las hordas del Emperador Azteca llegaron de mar adentro para provocar caos y destrucci髇.;;;;;;;;;x
CHRONICLE_CREATED_TITLE;[Root.GetDynName]正式创建头衔[From.GetFullName]，并通过一系列仪式和庆典以确认[Root.GetHerHis]权势不断地成长。;[Root.GetDynName] a cr殚 le titre de [From.GetFullName], affirmant son pouvoir grandissant de fa鏾n 閏latante.;[Root.GetDynName] schaffte den Titel [From.GetFullName] und best鋞igte damit in einer gro遝n festlichen Feier [Root.GetHerHis] gewachsene Macht.;;[Root.GetDynName] ha creado el t韙ulo de [From.GetFullName], confirmando [Root.GetHerHis] un creciente poder con una gran ceremonia y celebraci髇.;;;;;;;;;x
CHRONICLE_USURPED_TITLE;[Root.GetDynName]从[FromFrom.GetDynName]名下篡夺了[From.GetFullName]的头衔。;[Root.GetDynName] a usurp?le [From.GetFullName] de [FromFrom.GetDynName].;[Root.GetDynName] entriss [From.GetFullName] von [FromFrom.GetDynName].;;[Root.GetDynName] ha usurpado el [From.GetFullName] de [FromFrom.GetDynName].;;;;;;;;;x
