;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
CONVERTING;×ª±ä;CONVERSION;KONVERTIERUNG;;CONVERSIÓN;;;;;;;;;x
EVTOPTA_RIP_30232;Äã²»ÊÇÔÚ×öÃÎ£¬Äã»¹»î×Å£¬ÖÁÉÙÏÖÔÚ»¹ÊÇ¡£Ò»¶¨ÒªºÃºÃÕäÏ§½ÓÏÂÀ´µÄÃ¿Ò»Ìì£¡;Peut-être, mais je vais vivre et profiter de chaque instant?;Das mag wahr sein, aber im Moment lebe ich. Ich werde keinen Tag verschwenden!;;Quiz?sea verdad, pero por ahora vivir? ¡No malgastar?ni un solo día!;;;;;x
EVTOPTB_RIP_302232_TOOLTIP;Äã¸Ğ¾õ±äµÃ¸üÇ¿×³ÁË¡­¡­\n;Vous vous sentez plus fort[Root.GetNoneE]...;Ihr fühlt euch stärker ...\n;;Te sientes más fuerte...\n;;;;;x
EVTOPTB_RIP_30232;²»£¬ÇóÇóÄã£¬²»Òª¡­¡­²»£¬ÎÒÇóÄãÁË£¡¾Í¡­¡­¾ÍÈÃÎÒ¶à»îÒ»Äê£¡;S'il vous plaît, non, non... je vous en prie? Juste... juste une année?;Bitte, nein, nein ... Ich bitte Euch, habt Erbarmen. Nur ... nur noch ein Jahr!;;No, no, por favor... Te lo imploro. ¡Piedad! Dame... ¡dame solo un año más!;;;;;x
skull_trophies;Í·¹ÇÕ½ÀûÆ·;Crânes en guise de trophées;Schädeltrophäen;;Calaveras trofeo;;;;;x
skull_trophies_desc;Õâ¸ö½ÇÉ«ÓµÓĞÊı¸öÒÑ¹Ê³ğµĞµÄÍ·¹Ç¡£;Ce personnage détient les crânes de rivaux décédés.;Diese Person nennt die Schädel mehrerer verblichenen Rivalen ihr eigen.;;Este personaje posee las calaveras de varios rivales fallecidos.;;;;;x
chess_score_number;[Root.chess_score.GetValue];[Root.chess_score.GetValue];[Root.chess_score.GetValue];;[Root.chess_score.GetValue];;;;;x
deaths_gift;ËÀÉñµÄÀñÎï;Le cadeau de la Mort;Geschenk des Todes;;El regalo de la Muerte;;;;;x
deaths_gift_desc;Õâ¸ö½ÇÉ«±»¸øÓèÁËµÚ¶ş´ÎÉúÃüµÄ»ú»á¡£;Ce personnage a eu une seconde chance de vivre.;Dieser Charakter hat eine zweite Chance auf das Leben erhalten.;;Este personaje tiene una segunda oportunidad de vivir.;;;;;x
EVTOPTA_RIP_30233;ÔŞÃÀ[Root.Religion.GetHighGodName]£¡;Que [Root.Religion.GetHighGodName] soit loué !;Gelobt sei [Root.Religion.GetHighGodName]!;;¡Alabado sea [Root.Religion.GetHighGodName]!;;;;;x
EVTDSC_7852_dog;½ñÌìÎÒ×¼±¸È¥Ì½ÍûÒ»ÏÂ¼ÄÑøÔÚ[From.GetTitledFirstName]µÄ¹·¹·¡£µ±ÎÒµ½´ïÊ±¿´µ½ËûÃÇÒ»Æğ»¶¿ìµØÍæË£¡£ÎÒ¿´×ÅËûÃÇÍæÁË¼¸·ÖÖÓºó²Å³öÉù±íÃ÷×Ô¼ºÀ´ÁË¡£;J'ai décid?de rendre visite ?mon chien dans la demeure de [From.GetTitledFirstName]. Lorsque je suis arrivé[Root.GetNoneE], ils jouaient ensemble. Je les ai observés tous les deux plusieurs minutes avant de me présenter.;Heute wollte ich meinen Hund im Haus von [From.GetTitledFirstName] besuchen. Als ich ankam, fand ich die beiden völlig im Spiel vertieft. Ich sah ihnen einige Minuten lang zu, bevor ich mich bemerkbar machte.;;Hoy he decidido ir a ver a mi perro a casa de [From.GetTitledFirstName]. Cuando llegu?los vi jugando juntos con gran entusiasmo. Los mir?unos minutos antes de anunciar mi llegada.;;;;;x
EVTDSC_7852;½ñÌìÎÒ¾ö¶¨È¥¿´Íû¼ÄÑøÔÚ[From.GetTitledFirstName]µÄÃ¨ßä¡£µ±ÎÒµ½´ïÊ±·¢ÏÖ[From.GetHerHim]Õı»¶¿ìµØºÍÄÇÖ»Ğ¡Ã«ÇòÒ»ÆğÍæË£¡£ÎÒ¿´×ÅËûÃÇÍæÁË¼¸·ÖÖÓºó²Å³öÉù±íÃ÷×Ô¼ºÀ´ÁË¡£;J'ai décid?de rendre visite ?mon chat dans la demeure de [From.GetTitledFirstName]. Lorsque je suis arrivé[Root.GetNoneE], ils jouaient ensemble. Je les ai observés tous les deux plusieurs minutes avant de me présenter.;Heute wollte ich meine Katze im Haus von [From.GetTitledFirstName] besuchen. Als ich ankam, fand ich [From.GetHerHim] begeistert mit dem kleinen Fellbündel spielen. Ich sah ihnen einige Minuten lang zu, bevor ich mich bemerkbar machte.;;Hoy he decidido ir a ver a mi gato a casa de [From.GetTitledFirstName]. Cuando llegu?los vi jugando a [From.GetHerHim] y a la bolita de pelo con gran entusiasmo. Los mir?unos minutos antes de anunciar mi llegada.;;;;;;;;;x
EVTOPTA_77852;Ğ»Ğ»Äã£¬[From.GetFirstName]°ÑÎÒµÄÃ¨ßäÕÕ¹ËµÃÕâÃ´ºÃ£¡;Merci, [From.GetFirstName], d'avoir pris soin de mon chat?;Danke, [From.GetFirstName], dass Ihr Euch so gut um meine Katze kümmert!;;¡Gracias, [From.GetFirstName] por cuidar tan bien de mi gato!;;;;;;;;;x
EVTOPTA_77852_TOOLTIP;ÄãºÍ§Y[From.GetTitledFirstName]§!µÄ¹ØÏµÒòÎªÄãÃÇ¶ÔÃ¨µÄÈÈ°®¶ø¼ÓÉîÁË¡£\n;Vous vous liez ?§Y[From.GetTitledFirstName]? pour votre amour commun des chats.\n;Ihr freundet Euch mit §Y[From.GetTitledFirstName]? an, aufgrund eurer gemeinsamen Liebe zu Katzen.\n;;A §Y[From.GetTitledFirstName]? y a ti os une vuestro amor por los gatos.\n;;;;;;;;;x
EVTOPTA_77852_dog;Ğ»Ğ»Äã£¬[From.GetFirstName]£¬Ğ»Ğ»Äã°ÑÎÒµÄ¹·¹·ÕÕ¹ËµÄÕâÃ´ºÃ£¡;Merci [From.GetFirstName] d'avoir pris soin de mon chien?;Danke, [From.GetFirstName], dass Ihr Euch so gut um meinen Hund kümmert!;;¡Gracias, [From.GetFirstName], por cuidar tan bien de mi perro!;;;;;x
EVTOPTA_77852_TOOLTIP_dog;ÄãºÍ§Y[From.GetTitledFirstName]?Ö®¼äµÄÓÑÒêÒòÎªÈÈ°®¹·µÄ¹²Í¬°®ºÃ¶ø¼ÓÉîÁË¡£;Vous vous liez ?§Y[From.GetTitledFirstName]? pour votre amour commun des chiens.\n;Ihr freundet Euch mit §Y[From.GetTitledFirstName]? an, aufgrund eurer gemeinsamen Liebe zu Hunden.\n;;A §Y[From.GetTitledFirstName]? y a ti os une vuestro amor por los perros.\n;;;;;x
EVTDSC_7853_dog;½ñÌìÎÒ×¼±¸È¥Ì½ÍûÒ»ÏÂ¼ÄÑøÔÚ[From.GetTitledFirstName]µÄ¹·¹·¡£µ±ÎÒµ½´ïÊ±[From.GetSheHe]ËµËûÎŞ·¨°Ñ¹·¸øÎÒ¡£ÎÒ·ßÅ­µØÒªÇóËû¸øÎÒ¸öËµ·¨Ê±[From.GetSheHe]Ö»ºÃ³ĞÈÏ¼¸ÌìÇ°Ëû¾Í°Ñ¹·¸ø¶ªÆúÁË¡£;J'ai décid?de rendre visite ?mon chien dans la demeure de [From.GetTitledFirstName]. Cependant, lorsque je suis arrivé[Root.GetNoneE], [From.GetSheHe] était incapable de me le présenter. Je lui ai demand?avec colère o?il se trouvait et [From.GetSheHe] a fini par avouer s'en être débarrass?quelques jours plus tôt.;Heute wollte ich meinen Hund im Haus von [From.GetTitledFirstName] besuchen. Als ich jedoch ankam, konnte mir [From.GetSheHe] den Hund nicht zeigen. Als ich ärgerlich nach einer Erklärung verlangte, gab [From.GetSheHe] zu, den Hund vor wenigen Tagen beseitigt zu haben.;;Hoy he decidido ir a ver a mi perro a casa de [From.GetTitledFirstName]. Pero cuando llegu? dijo que no podía enseñármelo. Cuando ped?airadamente que contara la verdad, admiti?haberse deshecho del perro unos días antes.;;;;;x
EVTDSC_7853;½ñÌìÎÒ×¼±¸È¥Ì½ÍûÒ»ÏÂ¼ÄÑøÔÚ[From.GetTitledFirstName]µÄÃ¨ßä¡£µ±ÎÒµ½´ïÊ±[From.GetSheHe]ËµËûÎŞ·¨°ÑÃ¨¸øÎÒ¡£ÎÒ·ßÅ­µØÒªÇóËû¸øÎÒ¸öËµ·¨Ê±[From.GetSheHe]Ö»ºÃ³ĞÈÏ¼¸ÌìÇ°Ëû¾Í°ÑÃ¨¸ø¶ªÆúÁË¡£;J'ai décid?de rendre visite ?mon chat dans la demeure de [From.GetTitledFirstName]. Cependant, lorsque je suis arrivé[Root.GetNoneE], [From.GetSheHe] était incapable de me présenter le félin. Je lui ai demand?avec colère o?il se trouvait et [From.GetSheHe] a fini par avouer s'en être débarrass?quelques jours plus tôt.;Heute wollte ich meine Katze im Haus von [From.GetTitledFirstName] besuchen. Als ich jedoch ankam, konnte mir [From.GetSheHe] die Katze nicht zeigen. Als ich ärgerlich nach einer Erklärung verlangte, gab [From.GetSheHe] zu, die Katze vor wenigen Tagen beseitigt zu haben.;;Hoy he decidido ir a ver a mi gato a casa de [From.GetTitledFirstName]. Pero cuando llegu? dijo que no podía enseñármelo. Cuando ped?airadamente que contara la verdad, admiti?haberse deshecho del gato unos días antes.;;;;;;;;;x
EVTOPTA_77853;Äã¸ÉÁËÊ²Ã´£¬ÄãÕâ[GetRootFromInsult]£¿£¡;Qu'avez-vous fait espèce [GetRootFromInsultNounAdj]?!;Was habt Ihr getan, Ihr [GetRootFromInsult]?!;;¡¿Qu?has hecho, [GetRootFromInsult]?!;;;;;;;;;x
EVTOPTA_77853_TOOLTIP;ÄãÈÃ§Y[From.GetTitledFirstName]§!ÖªµÀÄãÊÇÔõÃ´Ïë[From.GetHerHis]ĞĞÎªµÄ¡£\n;Vous faites comprendre ?§Y[From.GetTitledFirstName]? ce que vous pensez de son comportement.\n;Ihr lasst §Y[From.GetTitledFirstName]?  unmissverständlich wissen, was Ihr von [From.GetHerHis] Verhalten haltet.\n;;Le dices a §Y[From.GetTitledFirstName]? exactamente lo que piensas de su comportamiento.\n;;;;;;;;;x
pet_best_friends;³èÎï×îºÃµÄÅóÓÑ;Animaux meilleurs amis;Haustiere sind die besten Freunde;;Mascotas mejores amigas;;;;;x
pet_best_friends_desc;Õâ¸ö½ÇÉ«Ñø×Å³èÎï£¬²¢ÇÒÊÇÆä×îºÃµÄÅóÓÑ¡£;Ce personnage a des animaux qui s'entendent très bien.;Dieser Charakter hat Haustiere, die sich wunderbar vertragen.;;Este personaje tiene mascotas que son las mejores amigas.;;;;;x
EVTDESC_77861;ÄãµÄÁ½Ö»³èÎï¾ÍÏñµäĞÍµÄÃ¨¹·°ãÕûÌì»¥ÏàËºÒ§´ò¼Ü¡£Èç¹ûÍíÉÏ²»°ÑËûÃÇ·Ö¿ª¹ØÔÚ²»Í¬µÄ·¿¼äµÄ»°¸ù±¾Ë¯²»ÁË¾õ¡£½¥½¥µØ£¬ÄãµÄÃ¨ÓÉÓÚº¦ÅÂ±»¹ØĞ¡ºÚÎİÓÚÊÇÃ¿ÍíË¯Ç°±ã¶ãÆğÀ´¡£×òÌìÄã»¨ÁË¿ìÒ»¸öĞ¡Ê±ÕÒËü¡£ÄãÔÙÒ²ÈÌÊÜ²»×¡ÁË¡­¡­;Vos deux animaux se battent vraiment comme chien et chat. Vous pouvez ?peine dormir la nuit si vous ne les enfermez pas dans des chambres séparées. Dans la peur de l'isolement, votre chat a commenc??se cacher avant le coucher. Hier, vous avez même pass?plus d'une heure ?le chercher. Vous ne pouvez pas supporter cette situation plus longtemps...;Eure zwei Haustiere bekämpfen sich jedoch wie Hund und Katz. Ihr könnt Nachts kaum schlafen, außer Ihr sperrt die beiden in getrennte Räume. Aus Angst, eingesperrt zu werden, hat Eure Katze begonnen, sich abends zu verstecken. Gestern habt Ihr fast eine Stunde damit verbracht, nach ihr zu suchen. Ihr haltet das nicht länger aus ...;;Tus dos mascotas se llevan literalmente como el perro y el gato. Apenas te dejan dormir a no ser que los pongas en habitaciones separadas. Por miedo a estar encerrado, tu gato ha empezado a esconderse antes de la hora de dormir. Ayer te pasaste una buena hora buscándolo. No aguantarás la situación mucho tiempo...;;;;;x
EVTOPTA_77861;ËûÃÇ»á½¥½¥Ïë³ö°ì·¨µÄ¡£;Non, ils finiront par s'y faire.;Im Laufe der Zeit werden die beiden das schon ausraufen.;;Con el tiempo acabarán por entenderse.;;;;;x
EVTOPTA_77861_TOOLTIP;Äã¸øÄãµÄÃ¨¹·ÃÇÒ»¸ö»ú»áÈ¥ºÍ±Ë´ËÏà´¦¡£;Vous donnez ?votre chat et votre chien une chance de s'habituer l'un ?l'autre.;Ihr gebt Eurer Katze und Eurem Hund eine Gelegenheit, sich aneinander zu gewöhnen.;;Das a tu gato y a tu perro una oportunidad de acostumbrarse el uno al otro.;;;;;x
EVTOPTB_77861;ÎÒÒª¸øÎÒµÄ¹·ÕÒ¸öĞÂÖ÷ÈË¡£;Je vais trouver un nouveau propriétaire pour mon chien.;Ich werde einen neuen Besitzer für meinen Hund finden.;;Buscar?un nuevo dueño para mi perro.;;;;;x
EVTOPTC_77861;Ã¨ÏÔÈ»²»¸ßĞË¡£ÎÒÒª¸øËüÕÒ¸öĞÂ¼Ò¡£;Le chat est de toute évidence malheureux. Il lui faut une nouvelle demeure.;Die Katze fühlt sich offensichtlich nicht wohl. Ich werde ihr ein neues Zuhause finden.;;No hay duda de que el gato es infeliz. Le conseguir?un nuevo hogar.;;;;;x
EVTDESC_77862_A;½ñÌì£¬ÄãÒª³öÃÅ´òÁÔÊ±£¬µ½´¦¶¼ÕÒ²»µ½ÄãÖÒ³ÏµÄÈ®¿Æ»ï°é¡£µ±Äãºô»½ËüµÄÃû×ÖÊ±£¬Âí¾Ç¹ÜÊÂÇ°À´Ù÷±¨ËµËıÔø¿´µ½Ò»Ö»Ã¨ÔÚÍ¥ÔºÀï×·Ò»Ìõ¹·¡£ÏÖÔÚµ½´¦¶¼ÕÒ²»µ½ËüÁË¡­¡­;Aujourd'hui, lorsque vous étiez sur le point de partir chasser, vous n'avez trouv?nulle part votre fidèle compagnon canin. Alors que vous criiez son nom, le maître des écuries est apparu et vous a dit avoir vu un chat courir après un chien dans la cour. Maintenant, il est introuvable ...;Als Ihr heute auf die Jagd gehen wolltet, könntet Ihr Euren treuen Hund nirgendwo finden. Als Ihr nach ihm gerufen habt, kam der Stallmeister vorbei und erzählte euch, dass er gesehen hat, wie einen Katze einen Hund über den Hof gejagt hat. Jetzt ist er nirgendwo zu finden ...;;Hoy, cuando ibas a ir de caza, no encontrabas a tu leal compañero canino por ninguna parte. Al llamar su nombre, el maestro de establos vino y te dijo que había visto a un gato persiguiendo a un perro por el patio. Ahora est?desaparecido...;;;;;x
EVTDESC_77862_B;µ½ÁË¾ÍÇŞÊ±¼ä£¬ÄãÔÚÕÒÄãµÄÃ¨¡£Äã³¢ÊÔÁË×î½ü³£ÓÃµÄ°ÑÏ·£¬ÓÃ³ø·¿µÄĞ¡Ê³¹´ÒıËü£¬µ«Õâ·½·¨µÚÒ»´ÎÊ§Ğ§ÁË¡£Ò»Ğ¡Ê±¹ıºó£¬Äã·ÅÆúÁË£¬½ĞÀ´ÄãµÄ¹·¡£Ëü¿ÚÖĞµğ×ÅÒ»¾ßĞ¡Ğ¡µÄÇûÌåÅÜÁË¹ıÀ´¡­¡­;Il est temps d'aller au lit, mais vous cherchez votre chat. Vous tentez votre dernière astuce en date, l'attirant avec de petites friandises de la cuisine, mais pour la première fois la méthode ne donne pas de résultat. Au bout d'une heure, vous abandonnez et appelez votre chien. Il arrive en courant avec un petit corps mou dans sa gueule...;Es ist Zeit, um ins Bett zu gehen und Ihr sucht nach Eurer Katze. Ihr versucht es mit Eurem letzten Trick, es mit kleinen Leckerlis aus der Küche hervorzulocken, aber zum ersten Mal schlägt diese Methode fehl. Nach einer Stunde gebt Ihr auf und ruft nach Eurem Hund. Er kommt mit einem schlaffen kleinen Körper im Maul angerannt.;;Es hora de dormir y estás buscando a tu gato. Intentas tu último truco para atraerlo con pequeños premios comestibles pero, por primera vez, el método no funciona. Cuando pasa una hora, te rindes y llamas a tu perro. Lleg?corriendo con un pequeño cuerpo flácido en las fauces...;;;;;x
EVTDESC_77862_C;ÄãµÄ³èÎïÖ»ÊÇĞèÒªÒ»Ğ©Ê±¼ä¡£Ò»ÌìËüÃÇÍ»È»²»ÔÙ´ò¼ÜÁË£¬´ÓÄÇÒÔºó³ÉÁË×îºÃµÄÅóÓÑ¡£ÏÖÔÚÄã¾­³£¿´µ½ËüÃÇÔÚÒ»ÆğÍæË£»ò´òíï¡£ËüÃÇ¿´ÆğÀ´È·Êµ¿ªĞÄ¶àÁË¡£;Un peu de temps était juste ce dont vos animaux de compagnie avaient besoin. Ils ont fini par ne plus du tout se battre et ont même fini par s'entendre. Vous les voyez en effet souvent jouer ou somnoler ensemble. Ils semblent vraiment beaucoup plus heureux.;Manchmal brauchen Haustiere einfach nur Zeit. Eines Tages haben sie einfach aufgehört zu kämpfen und sind seither die besten Freunde. Jetzt findet Ihr sie oft vor, wie sie gemeinsam spielen oder schlafen. Sie wirken wirklich viel glücklicher.;;Tus mascotas solo necesitaban algo de tiempo. Un día dejaron de pelearse sin más y desde entonces son buenísimos amigos. A menudo te los encuentras jugando o roncando juntos. Parecen mucho más felices ahora.;;;;;x
EVTOPTA_77862;¶¼ÊÇÎÒµÄ´í¡£Ã¨²»¹ıÊÇ¶¯Îï¶øÒÑ¡­¡­;C'est de ma faute. Ce chat n'est qu'un animal...;Der Fehler liegt bei mir. Die Katze ist doch nur ein Tier ...;;La culpa es mía. El gato es solo un animal...;;;;;x
EVTOPTB_77862;ÎÒµÄ¹·ÔÙÒ²»Ø²»À´ÁË£¬¶¼ÊÇÄãÕâÄõĞóµÄ´í£¡;Mon chien ne reviendra jamais et tout est ta faute, sale bête?;Mein Hund kommt nie wieder und es ist alles deine Schuld, du böses Vieh!;;¡Mi perro nunca volver?y es todo por tu culpa, mala bestia!;;;;;x
EVTOPTB_77862_TOOLTIP;ÇıÖğÄãµÄÃ¨¡£\n;Vous vous séparez de votre chat.\n;Werdet Eure Katze los.\n;;Deshazte de tu gato.\n;;;;;x
EVTOPTC_77862;¶¼ÊÇÎÒµÄ´í¡£¹·²»¹ıÊÇ¶¯Îï¶øÒÑ¡­¡­;C'est de ma faute. Ce chat n'est qu'un animal...;Der Fehler liegt bei mir. Der Hund ist doch nur ein Tier ...;;La culpa es mía. El perro es solo un animal...;;;;;x
EVTOPTD_77862;Äã¡­¡­ÔõÃ´¸Ò£¡¶ñ¹·£¡¶ñ¹·£¡;Comment... comment as-tu pu?! Méchant chien?;Wie ... wie konntest du nur! Böser Hund! BÖSER HUND!;;¡¿Cómo... Cómo has podido?! ¡Perro malo! ¡PERRO MALO!;;;;;x
EVTOPTD_77862_TOOLTIP;ÇıÖğÄãµÄ¹·¡£\n;Vous vous séparez de votre chien.\n;Werdet Euren Hund los.\n;;Deshazte de tu perro.\n;;;;;x
EVTOPTE_77862;ÕæÌğÃÛ°¡£¡ÎÒÖªµÀËüÃÇ×îÖÕ»áºÃºÃÏà´¦µÄ¡£;Je savais bien qu'ils s'y habitueraient.;Wie entzückend ?Ich wusste doch, dass sie sich am Ende vertragen würden.;;¡Qu?bien! Sabía que al final se llevarían bien.;;;;;x
duel_tooltip_excommunicated;ÌôÕ½ÕßÓĞ¡®§Y¿ñÈÈ?¡¯ÇÒ§Y[Root.GetTitledFirstName]?ÊÇ §Y¿ª³ı½Ì¼®?²¢ÊôÓÚÍ¬Ò»×Ú½Ì¡£\n;L'adversaire a le trait '§YZèle?' et §Y[Root.GetTitledFirstName]? est §Yexcommunié[Root.GetNoneE]? de la même religion.\n;Herausforderer ist '§YEifernd?' und §Y[Root.GetTitledFirstName]? ist in der gleichen Religion §YExkommuniziert?.\n;;"El rival es ""§YFanático?"" y §Y[Root.GetTitledFirstName]? est?§YExcomulgado? en la misma religión.\n";;;;;x
duel_tooltip_decadent;ÌôÕ½ÕßÊÇ¡°§Y¿ñÈÈ?¡±µÄÄÂË¹ÁÖ¶ø§Y[Root.GetTitledFirstName]?ÊÇ§Y¸¯»¯Õß?¡£\n;L'adversaire est musulman avec le trait '§YZèle?' et §Y[Root.GetTitledFirstName]? est §Ydécadent[Root.GetNoneE]?.\n;Herausforderer ist '§YEifernd?' Moslem und §Y[Root.GetTitledFirstName]? sind §YDekadent?.\n;;"El rival es ""§YFanático?"" Musulmán y §Y[Root.GetTitledFirstName]? es §YDecadente?.\n";;;;;;x
duel_tooltip_challenged_before;¾ö¶·Õß¹ıÈ¥Î´ÔøÔÚ¾ö¶·ÖĞ»¥ÏàÌôÕ½¹ı¡£\n;Les duellistes ne se sont pas défiés l'un l'autre précédemment.\n;Duellanten haben sich zuvor nicht zu einem Duell herausgefordert.\n;;Los duelistas no se han retado en duelo anteriormente.\n;;;;;;x
duel_tooltip_rivals;§Y[From.GetTitledFirstName]?ºÍ§Y[Root.GetTitledFirstName]?ÊÇ³ğÈË¡£;§Y[From.GetTitledFirstName]? et §Y[Root.GetTitledFirstName]? sont en rivalit?\n;§Y[From.GetTitledFirstName]? und §Y[Root.GetTitledFirstName]? sind Rivalen.\n;;§Y[From.GetTitledFirstName]? y §Y[Root.GetTitledFirstName]? son rivales.\n;;;;;;x
duel_tooltip_foes;§Y[From.GetTitledFirstName]?ºÍ§Y[Root.GetTitledFirstName]?ÊÇµĞÈË¡£;§Y[From.GetTitledFirstName]? et §Y[Root.GetTitledFirstName]? sont des adversaires.\n;§Y[From.GetTitledFirstName]? und §Y[Root.GetTitledFirstName]? sind Feinde.\n;;§Y[From.GetTitledFirstName]? y §Y[Root.GetTitledFirstName]? son enemigos.\n;;;;;;x
duel_tooltip_sickness;§Y[From.GetTitledFirstName]?ºÍ§Y[Root.GetTitledFirstName]?±ØĞë¶¼´¦ÓÚ½¡¿µ×´Ì¬¡£\n;§Y[From.GetTitledFirstName]? et §Y[Root.GetTitledFirstName]? doivent être en bonne sant?\n;§Y[From.GetTitledFirstName]? und §Y[Root.GetTitledFirstName]? müssen in einem gesunden Zustand sein.\n;;§Y[From.GetTitledFirstName]? y §Y[Root.GetTitledFirstName]? deben estar en condición saludable.\n;;;;;;x
RULE_DUELING;§BÉú»îÖ®µÀ£º?¾ö¶·;Duels (§BMode de vie?);§BLebensart:? Duellieren;;§BEstilo de vida:? Duelos;;;;;;x
RULE_DUELING_DEFAULT_DESC;ÉêÇë¾ö¶·µÄÄ¬ÈÏÏŞÖÆ¡£;Les restrictions par défaut pour les duels sont appliquées.;Standardbeschränkungen für Duellieren gelten.;;Se aplican las restricciones predeterminadas para los duelos.;;;;;;x
RULE_DUELING_RESTRICTED_DESC;ÄãÏòÄ³ÈËÌôÆğ¾ö¶·ÎŞĞèÀíÓÉ£¬µ«ËûÃÇ±ØĞëÊÇ½¡¿µµÄ£¬ÇÒÔÚÄãµÄÎÄ»¯ºÍ×Ú½ÌÖĞÊôÓĞĞ§Ä¿±ê¡£;Vous n'avez plus besoin d'une raison pour défier en duel quelqu'un, mais il doit être en bonne sant?et une cible valide pour votre culture et votre religion.;Ihr braucht keinen Grund mehr, um mit jemandem zu duellieren, aber Euer Gegner muss immer noch gesund und ein würdiger Gegner in Ihrer Kultur und Religion sein.;;Ya no necesitas motivos para retar a alguien en duelo, pero deben estar en condición saludable y ser un objetivo válido para tu cultura y tu religión.;;;;;;x
RULE_DUELING_UNRESTRICTED_DESC;¼¸ºõ¿ÉÏòÃ¿¸öÈËÌôÆğ¾ö¶·¡£¹ØÓÚĞÔ±ğ¡¢½¡¿µºÍ×Ú½ÌµÄÏŞÖÆ²»ÔÙÓĞĞ§¡£;Presque quiconque peut être défi? Les restrictions concernant le genre, la sant?et la religion ne sont pas appliquées.;Man kann mit fast jedem duellieren. Einschränkungen in Bezug auf Geschlecht, Gesundheit und Religion treffen nicht mehr zu.;;Casi cualquier puede ser retado en duelo. Las restricciones en cuanto a sexo, salud y religión ya no se aplican.;;;;;;x
RULE_PUNISHMENT_RELEASE_PRISONER;³Í·£ºóÊÍ·ÅÇô·¸¡£;Libérer les prisonniers après un châtiment;Gefangenen nach der Strafe freilassen;;Liberación de prisioneros tras el castigo;;;;;;x
RULE_PUNISHMENT_RELEASE_PRISONER_ON_DESC;Çô·¸ÊÜµ½ËûÃÇµÄ³Í·£ºó»á±»ÊÍ·Å¡£;Les prisonniers sont libérés après avoir reçu leur châtiment.;Die Gefangenen werden nach der Strafe freigelassen;;Los prisioneros son liberados tras haber recibido su castigo.;;;;;;x
RULE_PUNISHMENT_RELEASE_PRISONER_OFF_DESC;ÖÂÃ¤¡¢ÑË¸î¡¢¿½´ò¡¢½ØÖ«¡¢ĞßÈèºÍÊ«ÀÊËĞºó²»ÔÙÊÍ·ÅÇô·¸¡£;L'aveuglement, la castration, la torture, la mutilation, l'humiliation et la lecture de poésie n'impliquent plus la libération du prisonnier.;Blenden, Kastrieren, Tortur, Verstümmelung, Erniedrigen und Gedichtvorlesungen lassen Gefangene nicht mehr frei.;;La ceguera, la castración, la tortura, la mutilación, la humillación y las lecturas de poesía ya no liberan a los prisioneros.;;;;;;x
RULE_NON_EPIDEMIC_DISEASES;§BËÀÉñË÷Ãü£º?·Ç´«È¾ĞÔ¼²²¡;Maladies non épidémiques (§BNotre d??la Faucheuse?);§BReaper's Due:? Nicht-epidemische Krankheiten;;§BReaper's Due:? Enfermedades no epidémicas;;;;;;x
RULE_NON_EPIDEMIC_DISEASES_DEFAULT_DESC;½ÇÉ«ÒÔÄ¬ÈÏ¸ÅÂÊ²úÉúºÍ¸ĞÈ¾·Ç´«È¾ĞÔ¼²²¡£¬ÖîÈç·ÎÑ×ºÍ°©Ö¢¡£;Les personnages développeront des maladies non épidémiques, telles que la pneumonie et le cancer, au taux par défaut.;Charaktere erkranken zur Standardrate an nicht-epidemischen Krankheiten wie Lungenentzündung und Krebs.;;Los personajes desarrollarán y contraerán enfermedades no epidémicas como la neumonía y el cáncer al ritmo predeterminado.;;;;;;x
RULE_NON_EPIDEMIC_DISEASES_MORE_DESC;·Ç´«È¾ĞÔ¼²²¡µÄ°¸ÀıÔö¶à¡£;Il y aura plus de cas de maladies non épidémiques.;Es wird mehr Fälle nicht-epidemischer Krankheiten geben.;;Habr?más casos de enfermedades no epidémicas.;;;;;;x
RULE_NON_EPIDEMIC_DISEASES_FEWER_DESC;·Ç´«È¾ĞÔ¼²²¡µÄ°¸Àı¼õÉÙ¡£;Il y aura moins de cas de maladies non épidémiques.;Es wird weniger Fälle nicht-epidemischer Krankheiten geben.;;Habr?menos casos de enfermedades no epidémicas.;;;;;;x
RULE_NON_EPIDEMIC_DISEASES_RARE_DESC;·Ç´«È¾ĞÔ¼²²¡µÄ°¸Àı·Ç³£º±¼û¡£;Les cas de maladies non épidémiques seront rares.;Fälle nicht-epidemischer Krankheiten treten selten auf.;;Los casos de enfermedades no epidémicas serán poco frecuentes.;;;;;;x
RULE_NON_EPIDEMIC_DISEASES_NONE_DESC;·Ç´«È¾ĞÔ¼²²¡µÄ°¸ÀıÍêÈ«²»»á²úÉú¡£;Il y aura pratiquement aucun cas de maladies non épidémiques.;Es wird so gut wie keine Fälle nicht-epidemischer Krankheiten geben.;;Prácticamente no habr?casos de enfermedades no epidémicas.;;;;;;x
RULE_PROVINCIAL_REVOLT_STRENGTH;§BÉÏ¹ÅÖÚÉñ£º?Ê¡·İÅÑÂÒÁ¦Á¿;Révolte provinciale (§BLes Ancieux Dieux?);§BDie Alten Götter:? Provinziale Aufstände-Stärke;;§BLos Antiguos Dioses:? Fuerza de revueltas provinciales;;;;;;x
