;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTOPTA_HL_10610;ÎÒÓ¦¸ÃÎÊÎÊÎÒµÄ¼à»¤ÈË[Guardian.GetTitledFirstName]Õâ¼şÊÂ¡£;Je devrais demander ?mon tuteur [Guardian.GetTitledFirstName].;Ich sollte meinen Vormund [Guardian.GetTitledFirstName] darauf ansprechen.;;Debería preguntar a [Guardian.GetTitledFirstName], mi tutor, acerca de eso.;;;;;;;;;x
EVTDESC_HL_10611;ÎÒµÄÊÜ¼à»¤ÈË£¬[From.GetTitledFirstName]£¬ÏòÎÒÑ¯ÎÊ[From.GetHerHis]¸¸Ç××÷ÎªÓ¶±øµÄÍùÊÂ¡£;Mon élève [From.GetTitledFirstName] m'a pos?des questions concernant lepass?de mercenaire de son père.;Mein Schützling [From.GetTitledFirstName] fragt nach der Söldnervergangenheit [From.GetHerHis] Vaters.;;Mi pupilo, [From.GetTitledFirstName], me pregunta por el pasado de [From.GetHerHis] padre como mercenario.;;;;;;;;;x
EVTOPTA_HL_10611;àŞ£¬ÎÒÈ·ÊµÓĞÌıËµ[From.GetHerHim]µÄÒ»Ğ©ÊÂ¡­¡­;Ah, j'ai plein d'histoires ?lui raconter...;Ah, ich glaube, da hätte ich wohl die eine oder andere Geschichte ...;;Ah, tengo historias para [From.GetHerHim]..;;;;;;;;;x
EVTOPTB_HL_10611;[From.GetSheHeCap]×îºÃ²»ÒªÖªµÀÕâĞ©¡£;[From.GetSheHeCap] a tout intérêt ?ne rien savoir.;[From.GetSheHeCap] täte besser daran, nichts davon zu erfahren.;;[From.GetSheHeCap] no debería saberlo.;;;;;;;;;x
EVTDESC_HL_10612;ÎÒµÄ[GetFromRelation][From.GetFirstName]ÕıÔÚÎÊÎÒÒ»Ğ©¹ıÈ¥×÷ÎªÓ¶±øµÄÊÂ¼£¡£;M[From.GetHerHis] [GetFromRelation] [From.GetFirstName] m'a interrog?au sujet de mon pass?de mercenaire.;Mein/e [GetFromRelation] [From.GetFirstName] fragt nach meiner Vergangenheit als Söldner.;;Mi [GetFromRelation] [From.GetFirstName] me pregunta por mi pasado como mercenario.;;;;;;;;;x
EVTDESC_HL_10613;[From.GetTitledFirstName]°¾µ½ÁËÉîÒ¹£¬[From.GetSheHe]ÏòÎÒ½²ÊöĞí¶àÎÒ¸¸Ç×¹ıÈ¥µÄÃ°ÏÕ¹ÊÊÂ¡£;[From.GetTitledFirstName] a veill?une partie de la nuit pour me raconter les aventures passées de mon père.;[From.GetTitledFirstName] erzählte mir bis tief in die Nacht Geschichten von den Abenteuern meines Vaters als Söldner.;;[From.GetTitledFirstName] se qued?despierto hasta muy tarde, y me cont?muchas historias de las antiguas aventuras de mi padre.;;;;;;;;;x
EVTOPTA_HL_10613;ÁîÈË×ÅÃÔ£¡;C'est fascinant?;Faszinierend.;;¡Fascinante!;;;;;;;;;x
EVTDESC_HL_10614;[From.GetFirstName]¾Ü¾ø¸æËßÎÒÈÎºÎÊÂÇé.;[From.GetFirstName] a refus?de me dire quoi que ce soit.;[From.GetFirstName] weigerte sich, mir etwas zu erzählen.;;[From.GetFirstName] se neg?a decirme nada.;;;;;;;;;x
EVTOPTA_HL_10614;ÎªÊ²Ã´»áÕâÑùÄØ£¿;Mais pourquoi?;Warum nur?;;¿Pero por qu?;;;;;;;;;x
EVTDESC_HL_10515;ÏÔÈ»ÄãµÄ¶ù×ÓºÍÓ¶±ø[From.GetDynName]Ö®¼ä²úÉúÁËÕù¶·¡£ËùĞÒÎŞÈËÉËÍö¡£;Il y aurait apparemment eu un combat entre votre fils et le mercenaire [From.GetDynName]. Par chance, personne n'a ét?bless?;Anscheinend kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Glücklicherweise wurde niemand verletzt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Por suerte, nadie sufri?daño.;;;;;;;;;x
EVTOPTA_HL_10515;ÎÒ·Ç³£¸ßĞËÕâ¼şÊÂÇéÔ²Âú½áÊø¡£;Je suis content que ça se soit bien termin?;Ein Glück, dass es so glimpflich ausging.;;Me alegra que terminase bien.;;;;;;;;;x
EVTDESC_HL_10516;ÏÔÈ»ÄãµÄ¶ù×ÓºÍËû¹ÍÖ÷µÄ¶ù×Ó²úÉúÁËÕù¶·¡£²»¹ı£¬ÎŞÈËÉËÍö¡£;Votre fils a apparemment ét?impliqu?dans un violent combat avec le fils de son employeur. Toutefois, il semble que personne n'a ét?bless?;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren. Allerdings wurde wohl niemand ernsthaft verletzt.;;Al parecer su hijo tuvo una violenta pelea con el hijo de su patrón. Pero parece que nadie sufri?daño.;;;;;;;;;x
EVTOPTA_HL_10516;ÎÒ²»ÊÇºÜÂúÒâ¡£;Ceci me déplaît au plus haut point.;Ich bin nicht begeistert.;;No estoy contento.;;;;;;;;;x
EVTDESC_HL_10517;ÏÔÈ»ÄãµÄ¶ù×ÓºÍÓ¶±ø[From.GetDynName]Ö®¼ä²úÉúÁËÕù¶·¡£ÄãµÄ¶ù×ÓÊÜÉËÁË¡£;Il y aurait apparemment eu un combat entre votre fils et le mercenaire [From.GetDynName]. Votre fils a ét?bless?;Anscheinend kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Euer Sohn wurde dabei verletzt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Tu hijo fue herido.;;;;;;;;;x
EVTOPTA_HL_10517;à¸!;Malheur?;Oh weh!;;¡Ay!;;;;;;;;;x
EVTDESC_HL_10518;ÏÔÈ»ÄãµÄ¶ù×Ó[From.GetFirstName]ºÍËû¹ÍÖ÷µÄ¶ù×Ó²úÉúÁËÕù¶·£¬¹ÍÖ÷µÄ¶ù×ÓÊÜÉËÁË¡£;Votre fils [From.GetFirstName] a apparemment ét?impliqu?dans un violent combat avec le fils de son employeur qui a ét?légèrement bless?;Offenbar geriet Euer Sohn [From.GetFirstName] in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei leicht verletzt wurde.;;Al parecer tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, que sali?ligeramente herido.;;;;;;;;;x
EVTOPTA_HL_10518;Ï£ÍûËûÏÂ´ÎÔËÆøºÃÒ»µã£¡!;Il fera encore mieux la prochaine fois?;Viel Glück beim nächsten Mal!;;¡A la tercera va la vencida!;;;;;;;;;x
EVTDESC_HL_10519;ÏÔÈ»ÄãµÄ¶ù×ÓºÍÓ¶±ø[From.GetDynName]Ö®¼ä²úÉúÁËÕù¶·¡£ÄãµÄ¶ù×ÓÔÚÕâ´ÎÕù¶·ÖĞÈ³ÁË¡£;Il y aurait apparemment eu un combat entre votre fils et le mercenaire [From.GetDynName]. Votre fils a ét?grièvement bless?;Offenbar kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Euer Sohn wurde dabei verstümmelt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Tu hijo fue mutilado en en la pelea.;;;;;;;;;x
EVTDESC_HL_10520;ÏÔÈ»ÄãµÄ¶ù×Ó[From.GetFirstName]ºÍËû¹ÍÖ÷µÄ¶ù×Ó²úÉúÁËÕù¶·£¬¹ÍÖ÷µÄ¶ù×ÓÈ³ÁË¡£;Votre fils [From.GetFirstName] a apparemment ét?impliqu?dans un violent combat avec le fils de son employeur qui a ét?grièvement bless?;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei verstümmelt wurde.;;Al parecer tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, que fue mutilado.;;;;;;;;;x
EVTOPTA_HL_10520;¹ûÈ»»¢¸¸ÎŞÈ®×Ó£¡;Bien jou? mon fils?;Gut gemacht, mein Sohn!;;¡Ese es mi hijo!;;;;;;;;;x
EVTDESC_HL_10521;ÄãÊÕµ½ÁËÏûÏ¢£¬ÄãµÄ¶ù×ÓÔÚºÍ¹ÍÓ¶±ø[From.GetDynName]Õù¶·Ê±É¥ÉúÁË¡£;Vous apprenez que votre fils a trouv?la mort lors d'un combat contre le mercenaire [From.GetDynName].;Euch ereilt die Nachricht, dass Euer Sohn im Streit mit dem Söldner [From.GetDynName] getötet wurde.;;Nos ha llegado la noticia de que tu hijo ha muerto en una pelea con el mercenario [From.GetDynName].;;;;;;;;;x
EVTOPTA_HL_10521;ÎÒ·¢ÊÄ£¬ÎÒÒ»¶¨Òª¸´³ğ£¡;Je me vengerai, je le jure?;Ich werde Rache nehmen, das schwöre ich!;;¡Me vengar? lo juro!;;;;;;;;;x
EVTDESC_HL_10522;ºÜÃ÷ÏÔÄãµÄ¶ù×Ó[From.GetFirstName]ºÍËû¹ÍÖ÷µÄ¶ù×Ó·¢ÉúÁËÊ®·ÖÑÏÖØµÄÕù¶·£¬¹ÍÖ÷µÄ¶ù×ÓÔÚÕù¶·ÖĞÉíÍöÁË¡£;Votre fils [From.GetFirstName] a apparemment ét?impliqu?dans un violent combat avec le fils de son employeur qui a ét?tu?;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei getötet wurde.;;Por lo visto tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, quien fue asesinado.;;;;;;;;;x
EVTDESC_HL_10530;Ö®Ç°Äã¹ÍÓ¶µÄÓ¶±øÍÅÏÖÔÚÒÀÈ»×¤ÔúÔÚÄãµÄÁìµØÄÚ¡­¡­»òĞíÄãÓ¦¸ÃÑûÇëÖ¸»Ó¹ÙĞ¡×ÃÒ»±­£¿;Cette bande de mercenaires que vous avez engagée il y a quelque temps semble être restée dans la région... Peut-être devriez-vous inviter le capitaine ?un petit festin?;Die Söldnertruppe, die Ihr vor einer Weile angeheuert hattet, hält sich scheinbar noch immer in der Umgebung auf. Möchtet Ihr den Befehlshaber zu einem Festmahl einladen?;;Parece que esa compañía mercenaria que contrataste hace un tiempo aún sigue en la región....¿Tal vez deberías invitar a su comandante a una pequeña fiesta?;;;;;;;;;x
EVTOPTA_HL_10530;ºÃÖ÷Òâ£¡;Oui, bonne idée?;Ja, das werde ich wohl tun!;;¡S? creo que lo har?;;;;;;;;;x
EVTOPTB_HL_10530;»¹ÊÇ±ğÁË£¬Ó¶±ø»¹ÊÇÀëÎÒÔ¶Ò»µãºÃ¡£;Non, mieux vaut garder les mercenaires ?distance.;Nein, Söldner sollte man auf Distanz halten.;;No, es mejor mantener a los mercenarios a una distancia adecuada.;;;;;;;;;x
EVTDESC_HL_10532;[From.GetDynName]Ç°À´²Î¼ÓÁËÄãµÄÑç»á£¬Äã·¢ÏÖÄãÃÇ¶şÈË¾ÓÈ»ÓĞÈç´Ë¶àµÄ¹²Í¬Ö®´¦¡£;[From.GetDynName] est venu ?votre festin. Vous avez découvert que vous partagiez beaucoup de points communs.;[From.GetDynName] erschien zum Festmahl und stellte fest, dass ihr viele Gemeinsamkeiten habt.;;[From.GetDynName] vino a tu fiesta y descubres que tenéis mucho en común.;;;;;;;;;x
EVTOPTA_HL_10532;Ò»Î»ĞÂÅóÓÑ£¬»òĞíÎÒÓ¦¸Ã´ÍÓè[From.GetHerHim]Ò»µãÍÁµØ¡­¡­;Une nouvelle amiti?est née. Peut-être devrais-je lui concéder quelques terres...;Dann habe ich einen neuen Freund gefunden. Vielleicht sollte ich [From.GetHerHim] etwas Land schenken ...;;Un nuevo amigo, tal vez debería dar[From.GetHerHim] algunas tierras...;;;;;;;;;x
EVTDESC_HL_10533;[From.GetTitledName]¾Ü¾øÀ´²Î¼ÓÄãµÄÑç»á¡£;[From.GetTitledName] a refus?votre invitation au festin.;[From.GetTitledName] weigerte sich, Euch zu besuchen und mit Euch zu tafeln.;;[From.GetTitledName] se neg?a venir a tu fiesta.;;;;;;;;;x
EVTOPTA_HL_10533;[From.GetSheHe]ÒÔÎª[From.GetSheHe]ÊÇË­°¡?;Pour qui se prend-[From.GetSheHe]?;Was glaubt [From.GetSheHe], wer [From.GetSheHe] ist?;;¿Pero [From.GetSheHe] quién se cree que [From.GetSheHe] es?;;;;;;;;;x
MUST_NOT_BE_EMPLOYED_MERCENARY;Ä¿Ç°±ØĞë²»ÊÜ¹ÍÓ¶;Ne doit pas être employ?e);Darf keinen aktuellen Posten innehaben;;No debe ser empleado actualmente;;;;;;;;;x
IS_NOT_OVER_TRADEPOST_LIMIT;Ã»ÓĞ³¬¹ıÃ³Ò×Õ¾ÉÏÏŞ(§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);Ne dépasse pas la limite de comptoirs (§Y$TRADE_POSTS$?/§Y$MAX_TRADE_POSTS$?);Ist nicht über der Obergrenze an Handelsposten (§Y$TRADE_POSTS$?/§Y$MAX_TRADE_POSTS$?);;No has superado el límite de puestos comerciales (§Y$TRADE_POSTS$?/§Y$MAX_TRADE_POSTS$?);;;;;;;;;x
CALL_ALL_NOT_INDEPENDENT;ÓÉÓÚÄã²»ÊÇÒ»¸ö¶ÀÁ¢ÁìÖ÷£¬ÄãÎŞ·¨ÕÙ»½²¿Âä»òÓÎÄÁ·â³¼¡£;Impossible d'appeler les vassaux tribaux ou nomades car vous n'êtes pas un dirigeant indépendant.;Stammes- und Nomadenvasallen können nicht gerufen werden, da Ihr kein unabhängiger Herrscher seid.;;No se puede llamar a vasallos tribales o nómadas puesto que no eres un gobernante independiente.;;;;;;;;;x
tribal_contract;²¿ÂäÕ÷ÕÙ;Levée tribale;Stammeslehnstruppen;;Levas tribales;;;;;;;;;x
tribal_contract_desc;²¿ÂäÕ÷ÕÙ·¨ÂÉ¿ØÖÆ×Å²¿ÂäÎªÁìÖ÷Ìá¹©¾ü¶ÓµÄÒåÎñ¡£;Les lois relatives aux levées tribales déterminent leur obligation ?fournir des troupes ?leur seigneur lige.;Die Gesetze regeln, wie viele Truppen die Stämme ihrem Lehnsherren stellen müssen.;;Las leyes de levas tribales controlan las obligaciones de las tribus de proporcionar tropas;;;;;;;;;;
tribal_contract_0;×îĞ¡²¿ÂäÕ÷ÕÙ;Levée tribale minimale;Minimale Stammeslehnstruppen;;Levas tribales mínimas;;;;;;;;;x
tribal_contract_0_desc;²¿ÂäÁìÖ÷Ö»ĞèÒªÌá¹©ÉÙÁ¿µÄÊ¿±øÀ´ÊØÎÀÁìµØ¡£;Les tribus sont tenues de mettre ?disposition une petite troupe pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein kleines Kontingent zu stellen.;;Se espera que las tribus proporcionen una pequeña cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_1;Õı³£²¿ÂäÕ÷ÕÙ;Levée tribale normale;Normale Stammeslehnstruppen;;Levas tribales normales;;;;;;;;;x
tribal_contract_1_desc;²¿ÂäÁìÖ÷ĞèÒªÌá¹©ÊÊÁ¿µÄÊ¿±øÀ´ÊØÎÀÁìµØ¡£;Les tribus sont tenues de mettre ?disposition un pourcentage moyen de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein mittelgroßes Kontingent zu stellen.;;Se espera que las tribus proporcionen una moderada cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_2;´óÁ¿²¿ÂäÕ÷ÕÙ;Levée tribale forte;Viele Stammeslehnstruppen;;Levas tribales grandes;;;;;;;;;x
tribal_contract_2_desc;²¿ÂäÁìÖ÷ĞèÒªÌá¹©´óÁ¿µÄÊ¿±øÀ´ÊØÎÀÁìµØ¡£;Les tribus sont tenues de mettre ?disposition un pourcentage important de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein umfangreiches Kontingent zur Verteidigung des Reiches zu stellen.;;Se espera que las tribus proporcionen una sustancial cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_3;×î´ó²¿ÂäÕ÷ÕÙ;Levée tribale maximale;Maximale Stammeslehnstruppen;;Levas tribales máximas;;;;;;;;;x
tribal_contract_3_desc;²¿ÂäÁìÖ÷ĞèÒªÌá¹©¾¡¿ÉÄÜ¶àµÄÊ¿±øÀ´ÊØÎÀÁìµØ¡£;Les tribus sont tenues de mettre ?disposition un important pourcentage de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein großes Kontingent zur Verteidigung des Reiches bereitzustellen.;;Se espera que las tribus proporcionen la máxima cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_tax;²¿ÂäË°;Impôt tribal;Stammesbesteuerung;;Impuestos tribales;;;;;;;;;x
tribal_tax_desc;²¿Âä²úÉú²»ÁËÌ«¶à½ğÇ®£¬µ«ÊÇËûÃÇµÄË°ÂÊ¿ÉÒÔÍ¨¹ı·¨ÂÉÀ´µ÷½Ú¡£;Les tribus ne rapportent pas beaucoup d'or, par contre les lois ajusteront leurs impôts.;Die Goldeinnahmen der Stämme sind gering. Trotzdem ist die Höhe der Besteuerung gesetzlich geregelt.;;Las tribus no generan mucho oro, pero sus impuestos pueden ser ajustados por las leyes.;;;;;;;;;x
tribal_tax_0;ÎŞ²¿ÂäË°;Exonération des tribus;Keine Stammesbesteuerung;;Ningún impuesto Tribal;;;;;;;;;x
tribal_tax_0_desc;²¿ÂäÁìÖ÷ÃâË°¡£;Les tribus sont exonérées d'impôts.;Stämme sind von Steuern befreit.;;Las tribus están exentas de impuestos.;;;;;;;;;x
tribal_tax_1;×îĞ¡²¿ÂäË°;Impôt tribal minimal;Minimale Stammesbesteuerung;;Impuesto tribal mínimo;;;;;;;;;x
tribal_tax_1_desc;ÎªÁËÁìµØµÄ¸£ìí£¬²¿ÂäÁìÖ÷ĞèÒªÉÏ½»ÉÙÁ¿Ë°½ğ¡£;Les tribus doivent apporter une petite contribution financière pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen geringen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una pequeña contribución financiera para el bien mayor del reino.;;;;;;;;;x
tribal_tax_2;ÖĞµÈ²¿ÂäË°;Impôt tribal moyen;Mittlere Stammesbesteuerung;;Impuesto tribal medio;;;;;;;;;x
tribal_tax_2_desc;ÎªÁËÁìµØµÄ¸£ìí£¬²¿ÂäÁìÖ÷ĞèÒªÉÏ½»ÊÊÁ¿Ë°½ğ¡£;Les tribus doivent apporter une contribution financière modérée pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen moderaten finanziellen Beitrag leisten.;;Se espera que las tribus hagan una moderada contribución financiera para el bien mayor del reino.;;;;;;;;;x
tribal_tax_3;´óÁ¿²¿ÂäË°;Impôt tribal élev?Hohe Stammesbesteuerung;;Impuesto tribal grande;;;;;;;;;x
tribal_tax_3_desc;ÎªÁËÁìµØµÄ¸£ìí£¬²¿ÂäÁìÖ÷ĞèÒªÉÏ½»´óÁ¿Ë°½ğ¡£;Les tribus doivent apporter une contribution financière substantielle pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen erheblichen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una sustancial contribución financiera para el bien mayor del reino.;;;;;;;;;x
HORDE_CANNOT_BUY_RET_ROOM;\nÄã²»ÄÜ´´½¨Õâ¸öÓÎÄÁ¾ü£¬ÄãÒÑ¾­´ïµ½ÁË§Y×î´óÈËÁ¦§!.¡£;\nVous ne pouvez pas créer cette horde, l'§Yeffectif maximum? a ét?atteint.;\nIhr könnt diese Horde nicht gründen, da Eure §Ymaximale Mannstärke? erreicht wurde.;;\nNo puedes crear esta horda, has alcanzado el tamaño del §YMaximum Manpower?.;;;;;;;;;x
CANNOT_BUY_RET_CURRENT_MANPOWER;\nÄã²»ÄÜ´´½¨Õâ¸ö³£±¸¾ü£¬ÄãÃ»ÓĞ×ã¹»µÄ§YÈËÁ¦§!¡£;\nVous ne pouvez pas créer cette escorte, vous ne disposez pas de suffisamment d'§Yeffectifs?.;\nIhr könnt dieses Gefolge nicht erstellen, da Eure §YMannstärke? zu gering ist.;;\nNo puede crear esta comitiva, no tienes suficiente §YManpower?.;;;;;;;;;x
INTERACTION_REQUIRES_COMMANDER;§Y[Actor.GetTitledFirstName]§!±ØĞë»¹ÓĞÄÜÊÚÓè¸ø§Y[Recipient.GetTitledFirstName]§!µÄ¿ÕÈ±Ö¸»Ó¹ÙÏ¯Î»¡£;§Y[Actor.GetTitledFirstName]? doit avoir un emplacement de capitaine libre utilisable par §Y[Recipient.GetTitledFirstName]?;§Y[Actor.GetTitledFirstName]? muss über einen geeigneten (freien) Befehlshaberplatz für §Y[Recipient.GetTitledFirstName]? verfügen;;§Y[Actor.GetTitledFirstName]? debe tener un puesto de comandante disponible que §Y[Recipient.GetTitledFirstName]? pueda desempeñar;;;;;;;;;x
CLAN_FALLS_SETUP;²¿×å¸²Ãğ;Le clan s'effondre;Klan geht unter;;Clan cae;;;;;;;;;x
CLAN_FALLS_LOG;Ëæ×Å§Y$CLAN$§!µÄËÀÍö£¬Ç¿´óµÄ§Y$DYNASTY$§!²¿×å×îÖÕ×ßÏòÁËÃğÍö¡£;Avec la mort de §Y$CLAN$?, le puissant clan de §Y$DYNASTY$? s'est éteint.;Mit dem Tod von §Y$CLAN$? endet die Geschichte des mächtigen Klans §Y$DYNASTY$?.;;Con la muerte de §Y$CLAN$?, el poderoso clan §Y$DYNASTY$? se ha extinguido.;;;;;;;;;x
CLAN_RISES_SETUP;²¿×åáÈÆğ;Le clan s'accroît;Ein Klan entsteht;;Asciende un clan;;;;;;;;;x
CLAN_RISES_LOG;Ò»¸öĞÂµÄ²¿×åÔÚ$TITLE_ADJ$£¬§Y$CLAN$§!Ö®ÏÂáÈÆğ¡£;Un nouveau clan a vu le jour en $TITLE_ADJ$, sous le clan de §Y$CLAN$?.;Ein neuer Klan ist entstanden in $TITLE_ADJ$ unter der Führung von §Y$CLAN$?.;;Un nuevo clan se ha elevado en $TITLE_ADJ$, bajo §Y$CLAN$?.;;;;;;;;;x
opinion_spared_at_blot;ÈÄË¡ÁÓ¼£;Épargn?e) du blót;Beim Blót verschont;;Sobrado de mancha;;;;;;;;;x
nomad;ÓÎÄÁ;Nomade;Nomade;;nómada;;;;;;;;;x
EVTDESC_91377;ÎÒµÄÕÉ·ò£¬[From.GetName]£¬³öÓÚÍ»ÈçÆäÀ´µÄ×Ú½Ì¸ĞÕÙ¶ø¼ÓÈëÁË[From.Liege.PrimaryTitle.GetName]¡£ÕâÒ»ĞĞÎªĞû¸æÎÒÃÇÖ®¼äµÄ»éÒöÎŞĞ§¡­¡­;Dans un accès de piét?religieuse soudaine, mon mari, [From.GetName], est parti rejoindre [From.Liege.PrimaryTitle.GetName]. Voil?qui annule efficacement notre mariage...;Mein Gatte [From.GetName] schloss sich in einem Anfall plötzlicher religiöser Begeisterung [From.Liege.PrimaryTitle.GetName] an. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [From.GetName], en un repentino ataque de piedad religiosa fue a unirse a la [From.Liege.PrimaryTitle.GetName]. Esto significa, de hecho, la anulación de nuestro matrimonio...;;;;;;;;;x
GOOD_RIDDANCE;Ì«°ôÁË!;Bon débarras?;Auf Nimmerwiedersehen!;;¡Que le vaya bien!;;;;;;;;;x
EVTDESC_SoA_2862;ÎÒµÄÕÉ·ò£¬[FromFromFrom.GetName]£¬Ñ¡ÔñÀë¿ªÎÒÈ¥¼ÓÈë[FromFromFrom.Liege.PrimaryTitle.GetName]. ÕâÒ»ĞĞÎªĞû¸æÎÒÃÇÖ®¼äµÄ»éÒöÎŞĞ§¡­¡­;Mon mari, [FromFromFrom.GetName], est parti rejoindre [FromFromFrom.Liege.PrimaryTitle.GetName]. Voil?qui annule irrémédiablement notre mariage...;Mein Gatte [FromFromFrom.GetName] hat sich [FromFromFrom.Liege.PrimaryTitle.GetName] angeschlossen. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [FromFromFrom.GetName], se ha ido para unirse al [FromFromFrom.Liege.PrimaryTitle.GetName]. Esto significa, de hecho, la anulación de nuestro matrimonio...;;;;;;;;;x
EVTDESC_SoA_2863;ÎÒµÄÕÉ·ò£¬[From.GetName]£¬Ñ¡ÔñÀë¿ªÎÒÈ¥¼ÓÈë[From.Liege.PrimaryTitle.GetName]¡£ÕâÒ»ĞĞÎªĞû¸æÎÒÃÇÖ®¼äµÄ»éÒöÎŞĞ§¡­¡­;Mon mari, [From.GetName], est parti rejoindre [From.Liege.PrimaryTitle.GetName]. Voil?qui annule irrémédiablement notre mariage...;Mein Gatte [From.GetName] hat sich [From.Liege.PrimaryTitle.GetName] angeschlossen. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [From.GetName]se ha ido para unirse al [From.Liege.PrimaryTitle.GetName].Esto significa, de hecho, la anulación de nuestro matrimonio...;;;;;;;;;x
LOOTING_ADVENTURER;ÊÇÒ»Î»Ã°ÏÕÕß¡£;Est un aventurier.;Ist Abenteurer;;Es un aventurero.;;;;;;;;;x
LOOTING_ADVENTURER_DESC;ÓÉÓÚÕâÊÇÒ»Î»½ÙÂÓÃ°ÏÕÕß£¬ÈÎºÎÕâÖ§¶ÓÎéÂÓ¶áµ½µÄ½ğ×Ó¶¼»áÖ±½ÓËÍµ½ÆäÖ÷ÈËµÄ²Æ¿âÖĞ¡£;Tout or que cette unit?pillera sera directement ajout??la trésorerie de son propriétaire car elle est spécialisée dans le pillage.;Das auf dem Plünderzug erbeutete Gold wandert geradewegs in die Taschen des Anführers, denn es handelt sich bei ihm um einen Plündererabenteurer.;;Todo el oro de que esta unidad saquee se añadir?a la Tesorería de su propietario directamente, puesto que es un asaltante aventurero.;;;;;;;;;x
INTERACTION_GOVERNMENT_MUST_MARRY_REGULARLY;$GOVERNMENT$½ÇÉ«²»ÄÜ½øĞĞÈë×¸»éÒö;Les personnages de $GOVERNMENT$ ne peuvent conclure de mariages matrilinéaires;In der Regierungsform $GOVERNMENT$ sind matrilineare Ehen nicht möglich;;Los personajes de $GOVERNMENT$ no pueden casarse matrilinealmente;;;;;;;;;x
HORDE_RETINUE_OF;$CHARACTER$µÄÓÎÄÁ¾ü;Horde de $CHARACTER$;Horde von $CHARACTER$;;Horda de $CHARACTER$;;;;;;;;;x
HORDE_RETINUES_NOT_REINFORCING;§YÓÎÄÁ¾üÏÖÔÚ²»ÔöÔ®¡£§!;§YLes hordes ne bénéficient d'aucun renforcement.?;§YHorde ist nicht auf Verstärken gesetzt.?;;§YHorda se ha configurado para no reforzarse.?;;;;;;;;;x
HORDE_RETINUES_HALF_REINFORCING;§YÓÎÄÁ¾üÏÖÔÚÒÔ°ëËÙÔöÔ®¡£§!;§YRenforcement des hordes ?mi-vitesse.?;§YHorde ist auf Verstärken mit halber Geschwindigkeit gesetzt.?;;§YHorda se configura para reforzarse a media velocidad.?;;;;;;;;;x
HORDE_RETINUES_FULL_REINFORCING;§YÓÎÄÁ¾üÏÖÔÚÒÔÈ«ËÙÔöÔ®¡£§!;§YRenforcement des hordes ?vitesse maximale.?;§YHorde ist auf Verstärken mit voller Geschwindigkeit gesetzt.?;;§YHorda se configura para reforzarse a máxima velocidad.?;;;;;;;;;x
HORDE_RETINUES_NOT_REINFORCING_BUTTON;§YÉèÖÃÓÎÄÁ¾ü²»½øĞĞÔöÔ®¡£§!;§YParamétrer le non-renforcement des hordes.?;§YHorde auf Nichtverstärken setzen.?;;§YHaz que la horda no se refuerce.?;;;;;;;;;x
HORDE_RETINUES_HALF_REINFORCNIG_BUTTON;§YÉèÖÃÓÎÄÁ¾üÒÔ°ëËÙÔöÔ®¡£§!;§YParamétrer le renforcement des hordes ?mi-vitesse.?;§YHorde auf Verstärken mit halber Geschwindigkeit setzen.?;;§YHaz que la horda se refuerce a media velocidad.?;;;;;;;;;x
