#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
INSULT_PIGFACE;ÖíÍ·;de face de cochon;Schweinegesicht;;caracerdo;;;;;;;;;x
EVTOPTA_RIP_13507;ÓĞĞ©ÈË¾ÍÊÇĞèÒªÑ¹Á¦²ÅÄÜ¹¤×÷ºÃ¡£;Certaines personnes travaillent bien mieux sous la pression.;Manche Menschen arbeiten unter Druck besonders gut.;;Alguna gente sabe trabajar bien bajo presión.;;;;;;;;;x
EVTOPTA_RIP_13507_TOOLTIP;§Y'¿ñÅ­µÄÅ©Ãñ'§!½«´ÓÄãËùÓĞµÄÊ¡·İÄÚÒÆ³ı\n;'§YPaysans furieux?' sera retir?de tous vos comtés\n;§Y'Wütende Bauern'? wird von all Euren Provinzen entfernt.\n;;§Y'Campesinos furiosos'? desaparecer?de tus dominios\n;;;;;;;;;x
EVTOPTB_RIP_13507;Õâ¼òÖ±ÊÇÌ«²»ĞÒÁË£¡;Cette situation est très regrettable?;Das ist äußerst bedauerlich!;;¡Esto es muy desafortunado!;;;;;;;;;x
EVTOPTB_RIP_13507_TOOLTIP;Äã°²¸§Å©ÃñµÄ³¢ÊÔÊ§°ÜÁË¡£;Votre tentative de calmer les paysans a échou?;Eure Versuche, die Bauern zu beruhigen, scheitern.;;Tus intentos de apaciguar a los campesinos fracasan.;;;;;;;;;x
EVTDESC_RIP_13508_A;[vagrant_child_1.GetBestName]Ç±ÈëÂí·¿µÄÊ±ºò±»×¥×¡ÁË¡£[vagrant_child_1.GetHerHisCap]µÄĞÖµÜËµËûÃÇºÍÀïÃæµÄÒ»Í·´óÏóÊÇºÃÅóÓÑ£¬µ«ĞúÄÖÉù¾ªÏÅµ½ÕâĞ©¶¯Îï£¬Ê¹[vagrant_child_1.GetBestName]ÊÜÁËÉË¡£¹¤ÈËÃÇ¶¼·ÅÏÂÁË¹¤¾ß£¬ËµÕâ¸ö¹¤³ÌÊÜµ½ÁË×çÖä£¡;[vagrant_child_1.GetBestName] a ét?attrapé[vagrant_child_1.GetNoneE] en train de se faufiler dans l'étable. L'autre enfant dit qu'ils se sont liés d'amiti?avec les éléphants qui s'y trouvent, mais du grabuge a contrari?l'animal et [vagrant_child_1.GetBestName] a ét?blessé[vagrant_child_1.GetNoneE]. Les travailleurs ont laiss?leurs outils en déclarant que le projet était maudit?;[vagrant_child_1.GetBestName] wurde beim Versuch, in den Stall zu schleichen, ertappt. Die Familie behauptet, mit einem der Elefanten befreundet zu sein, aber irgendein Zwischenfall habe das Tier verängstigt und so sei [vagrant_child_1.GetBestName] verletzt worden. Nun legen die Arbeiter die Arbeit nieder und behaupten, das Projekt sei verflucht!;;[vagrant_child_1.GetBestName] ha sido pillado/a colándose en el establo. [vagrant_child_1.GetHerHisCap] hermano/a afirma que son amigos de uno de los elefantas que hay all? pero el jaleo altera al animal y [vagrant_child_1.GetBestName] ha sido herido/a. ¡Los trabajadores han tirado las herramientas, diciendo que el proyecto est?maldito!;;;;;;;;;x
EVTOPTA_RIP_13508;Õâ¸ö´Àº¢×Ó£¡ÎÒ¾Í²»¸ÃÈÃ[vagrant_child_1.GetHerHim]½øÀ´¡£;Quelle canaille? Je n'aurais jamais d?[vagrant_child_1.GetHerHim] prendre ?ma Cour.;Das törichte Kind! Ich hätte [vagrant_child_1.GetHerHim] nie aufnehmen sollen.;;¡Qu?crío/a más idiota! Nunca debería haber[vagrant_child_1.GetHerHim] acogido.;;;;;;;;;x
EVTOPTA_RIP_13508_TOOLTIP;Äã°²¸§Å©ÃñÉ§ÂÒµÄ³¢ÊÔÊ§°ÜÁË¡£\n ÄãµÄËùÓĞÖ±Ï½Áì»ñµÃÁË³ÖĞøÊ®ÄêµÄ§Y'¿ñÅ­µÄÅ©Ãñ'§!£¬²¢°éËæÒÔÏÂĞ§¹û£º\n±¾µØÅÑÂÒ·çÏÕ£º§R+25.0%§!\n±¾µØË°ÊÕĞŞÕı£º§R-75.0%§!\n;Vos tentatives de calmer l'agitation des paysans échouent.\nTout votre domaine obtient '§YPaysans furieux?' pendant dix ans, avec pour effets?\nRisque local de révolte? §R+25%?\nModificateur local d'impôt? §R-75%?\n;Eure Bemühungen zur Unterdrückung der Bauernunruhen scheitern.\nEure gesamte Domäne erhält 10 Jahre lang §Y'Wütende Bauern'?, mit den folgenden Auswirkungen:\nRisiko lokaler Revolte: §R+25.0%?\nLokaler Steuermodifikator: §R-75.0%?\n;;Tu intento de sofocar el descontento de los campesinos fracasa.\nTodos tus dominios reciben §Y'Campesinos furiosos'? durante 10 años, causando los siguientes efectos: \nRiesgo de revuelta local: §R+25,0%?\nModificador de impuestos locales: §R-75,0%?\n;;;;;;;;;x
EVTDESC_RIP_13508_B;¹¤µØ±ßÉÏµÄÂí·¿³öÏÖÁËÒ»Õó»ìÂÒ£¬´óÏóÕıÔÚºá³åÖ±×²£¡ÓĞµÄ¹¤ÈËËÀÓÚ·ÇÃü£¬ĞÒ´æÕßÒ²¾Ü¾ø»ØÈ¥¹¤×÷¡£ËûÃÇËµÕâ¸ö¹¤³ÌÊÜµ½ÁË×çÖä£¡;Le chaos s'est empar?de l'étable ?côt?du site de construction et les éléphants sont en train de tout ravager? Des travailleurs ont ét?tués, et les survivants refusent d'y retourner. Ils disent que le projet est maudit?;Im Stall neben der Baustelle herrscht Chaos und Elefanten laufen dort Amok! Einige Arbeiter wurden getötet und die Überlebenden weigern sich, zur Arbeit zurückzukehren. Sie behaupten, das Projekt sei verflucht!;;¡El caos estalla en los establos cerca del lugar de la construcción y los elefantes enloquecen! Algunos trabajadores han muerto y los supervivientes se niegan a volver. ¡Dicen que el proyecto est?maldito!;;;;;;;;;x
EVTOPTB_RIP_13508;ÃÔĞÅµÄÅ©Ãñ°¡£¡ÕâÈÃÎÒÍ¶½øÈ¥µÄÇ®ÔõÃ´°ì£¿;Paysans superstitieux? Qu'en est-il de mon investissement?;Abergläubische Bauern! Was ist mit dem Geld, das ich investiert habe?;;¡Campesinos supersticiosos! Y mi inversión, ¿qu?;;;;;;;;;x
EVTNAME_RIP_15100;°×É«ÆïÊ¿;Le Cavalier Blanc;Der weiße Reiter;;El Jinete Blanco;;;;;;;;;x
EVTDSC_RIP_15100;¿É¿¿ÏûÏ¢Ëµ£¬ÁìµØÄÚµÄÒ»Ãû¹ó×åÉù³Æ×Ô¼ºÊÇ[Root.Religion.GetHighGodName]µÄ»¯Éí¡ª¡ªËûÃÇ½Ğ[EoD_doomsday_prophet.GetHerHim]¡°°×É«ÆïÊ¿¡±¡£¼¸¸öÔÂÀ´£¬ÕâÃûÅÑÍ½Ò»Ö±ÔÚÍâÕÙ¼¯Á¦Á¿µ½[EoD_doomsday_prophet.GetHerHis]÷âÏÂ£¬ÒÔ²Î¼ÓÒ»³¡ÏëÏóÖĞµÄÕ½Õù£¬È¥¶Ô¿¹Õû¸ö·²¼ä¡£ÓĞÁ÷ÑÔËµ[EoD_doomsday_prophet.GetSheHe]µÄÆß³ßÉí¸ßºÍ[EoD_doomsday_prophet.GetHerHis]ÉùÒôÄÜÈÃ´óµØÔÚÄãµÄ½ÅÏÂ²ü¶¶¡£\n\nÖ»²»¹ı£¬ÄãÖªµÀ×îºÃ²»ÒªÏàĞÅÕâÖÖÎŞ»üÖ®Ì¸¡£ÏÖÔÚ×îÂé·³µÄÊÇÕâ¸ö×Ô³ÆµÄÏÈÖªÊÕ¸îÁË´óÁ¿Ö§³ÖÕß¡£¸ü²»ÒªËµ£¬ÕâÊÇÔÚÄãµÄÑÛÆ¤µ×ÏÂ·¢ÉúµÄ¡ª¡ª¶øÇÒ°×É«ÆïÊ¿µÄÕæÊµÉí·İ»¹Ã»ÓĞ±»½ÒÂ¶£¡Èç¹ûÕâ¸ö·è×ÓÕæµÄÈÃÈËÃñµ½[EoD_doomsday_prophet.GetHerHis]ÄÇ±ßÒªÔõÃ´°ì£¿;Des sources dignes de confiance disent qu'un noble dans le pays, qu'ils appellent « Le Cavalier Blanc », déclare être l'incarnation de [Root.Religion.GetHighGodName]. Pendant des mois, ce traître a ralli?des forces pour participer ?une guerre imaginaire contre le monde des mortels. Les rumeurs disent qu'[EoD_doomsday_prophet.GetSheHe] mesure plus de deux mètres et que sa voix peut faire trembler la terre sous vos pieds. \n\nCependant, vous faites mieux que de croire ?de tels ragots. Ce qui est troublant c'est la quantit?de soutiens qu'a reçu ce prophète autoproclam? Sans parler du fait que cela s'est produit juste sous votre nez et que vous ne connaissez toujours pas l'identit?du Cavalier Blanc? Et si ce lunatique avait le peuple de son côté ?;Verlässliche Quellen berichten von einem Adligen, der von sich behauptet, die Reinkarnation von [Root.Religion.GetHighGodName] zu sein. Die Quellen bezeichnen [EoD_doomsday_prophet.GetHerHim] als Weißen Reiter. Seit Monaten schart dieser Betrüger Anhänger um sich und rüstet zu einem angeblich bevorstehenden Krieg gegen "die gesamte sterbliche Welt". Den Gerüchten zufolge ist [EoD_doomsday_prophet.GetSheHe] sieben Fu?gro?und seine/ihre Stimme lässt die Erde erbeben. \n\nAllerdings habt Ihr gelernt, solch haltlosem Tratsch zu misstrauen. Besorgniserregend hingegen ist das Ausma?der Unterstützung, die diese/r selbsternannte Prophet sich verschaffen konnte. Ganz zu schweigen davon, dass dies direkt vor Eurer Nase geschah, ohne dass Ihr etwas bemerktet! Was wird geschehen, wenn diese/r Verrückte das Volk auf seine/ihre Seite zieht?";;Fuentes fiables dicen que hay un noble en el reino que afirma ser la encarnación de [Root.Religion.GetHighGodName] - [EoD_doomsday_prophet.GetHerHim] llaman el Jinete Blanco". A lo largo de meses, ese traidor ha ido reuniendo fuerzas para su [EoD_doomsday_prophet.GetHerHis] bando para unirse a alguna guerra imaginaria contra todo el mundo mortal. Los rumores dicen que [EoD_doomsday_prophet.GetSheHe] mide más de dos metros de alto y que [EoD_doomsday_prophet.GetHerHis] voz puede hacer que la tierra tiemble bajo los pies.\n\nPero tienes suficiente sensatez como para no creer tales rumores vagos. Lo que te preocupa es la cantidad de apoyo reunido por este profeta autoerigido. Sin contar que ha estado ocurriendo debajo de tus narices, ¡sin que se haya revelado la identidad del Jinete Blanco! ¿Y si ese lunático tiene al pueblo de [EoD_doomsday_prophet.GetHerHis] parte?";;;;;;;;;x
EVTOPTA_RIP_15100;¸øÎÒ²é£¡ÎÒÒªÖªµÀÄ»ºóÖ÷Ê¹¡£;Enquêtez? Je dois savoir qui est derrière tout ceci.;Stellt Nachforschungen an! Ich muss wissen, wer dahintersteckt.;;¡Investigad! Debo saber quién est?detrás de todo.;;;;;;;;;x
EVTDSC_RIP_15101;ĞÂÊ±´ú¼´½«µ½À´µ½À´µÄÏûÏ¢Ê¹¹¬Í¢·ĞÌÚÁË¡ª¡ª¹«ÒåµÄÈË±Ø½«ÔÚÁÒ»ğÖĞ±»¾ÈÊê¡£ÓÉÓÚÕıÔÚ½øĞĞ¶Ô°×É«ÆïÊ¿µÄµ÷²é£¬ÎÒ¿ÉÒÔ¶ÔÕâÖÖÊÂÇéÊÓ¶ø²»¼û£¬»òÕßÕıÊÓÕâ¸öÍıÏëµÄ¿ñĞÅÕßÒı·¢µÄÎÊÌâ¡£;La Cour est complètement retournée par l'idée de l'arrivée prochaine d'une nouvelle ère dans laquelle les justes seront sauvés par le bûcher? Avec l'enquête sur le Cavalier Blanc en cours, je peux prendre la situation ?la légère, ou prendre une position ferme au sujet de ce fanatique délirant.;Der Hof ist in heller Aufregung angesichts des Bevorstehens eines neuen Zeitalters ?die Gerechten werden durch das Feuer gerettet werden! Während die Nachforschungen zum Weißen Reiter andauern kann ich die Situation herunterspielen und eine klare Position beziehen, was die Sache dieses wahnhaften Eiferers angeht.;;La corte bulle con ideas de una nueva era que se acerca ¡los justos solo se salvarán con el fuego! Con la investigación sobre el Jinete Blanco en marcha, puedo restar importancia a la situación u oponerme firmemente en el asunto de este fanático con delirios.;;;;;;;;;x
EVTOPTA_RIP_15101;ÎÒ»áÔÚËùÓĞÑİ½²Àï´©²å¹ØÓÚÂíµÄË«¹ØĞ¦»°;Je glisserai quelques jeux de mots sur les chevaux dans mes discours.;Ich werde meine Reden mit Wortspielen auf Pferde garnieren.;;Har?algunos chistes sobre caballos en mis discursos.;;;;;;;;;x
EVTOPTB_RIP_15101;ÎÒ»á×öÒ»¸ö¹ØÓÚÒì¶ËÎ£º¦ĞÔµÄÑİ½²¡£;Je vais faire un discours sur les dangers de l'hérésie.;Ich werde eine Rede zu den Gefahren der Ketzerei halten.;;Dar?un discurso sobre los peligros de la herejía.;;;;;;;;;x
EVTOPTC_RIP_15101;ÈÎºÎ¶ÔÕâÖÖñ²¿ñµÄ×ï·¸»³ÓĞÍ¬ÇéµÄÈË¶¼¸øÎÒĞ¡ĞÄµã£¡;Je menacerai quiconque sympathisera avec ce traître irraisonné !;Ich werde alle jene, die Sympathie für diesen wildgewordenen Schuft zeigen, mit Drohungen einschüchtern!;;¡Amenazar?a todos los que muestren simpatía hacia ese villano chiflado!;;;;;;;;;x
EVTDSC_RIP_15103_A;Ç×°®µÄ£¬[Root.GetFirstName]¡£\n[Root.Capital.GetName]ÖÜ±ßµÄÒ¥ÑÔÁîÈËµ£ÓÇ¡£ÈËÃÇÄÑµÀÕæµÄÏàĞÅÊÀ½çÄ©ÈÕÂğ£¿Ò»¸öÒì¶Ë½ÌÅÉµÄÊÆÁ¦ÕıÔÚÔöÇ¿£¿ÎÒ¾õµÃÓĞÊ²Ã´¶«Î÷Õı³å×ÅÎÒÃÇËùÓĞÈËÀ´¡£ÎÒÆíÇóÄãÈÃÕâ³¡É§ÂÒ½áÊø°É£¬Ô½ÔçÔ½ºÃ¡£\n\n´ËÖÂ£¬\n[From.GetTitledName];Ch[Root.GetBoyGirl] [Root.GetFirstName].\nLes rumeurs qui courent ?[Root.Capital.GetName] sont préoccupantes. Le peuple croit-il vraiment en la fin des temps? Y a-t-il une secte qui s'étend? Je crains que quelque chose n'arrive, ?nous tous. Je vous prie de mettre un terme ?ce grabuge le plus tôt possible.\n\nRespectueusement,\n[From.GetTitledName];Oh, [Root.GetFirstName],\ndie Gerüchte in [Root.Capital.GetName] geben Anlass zur Sorge. Glauben die Menschen wirklich an den Weltuntergang? Entsteht ein neuer Kult? Ich fürchte, es wird sich etwas anbahnen. Bitte macht diesem Durcheinander ein Ende, so bald wie möglich.\n\nMit besten Grüßen,\n[From.GetTitledName];;Querido/a [Root.GetFirstName].\nLos rumores en torno a [Root.Capital.GetName] son inquietantes. ¿De verdad el pueblo que cree en el Fin del mundo? ¿Est?creciendo una secta? Por todos nosotros, me preocupa que algo se acerque. Te ruego pongas fin a este lío cuanto antes.\n\nSaludos, \n[From.GetTitledName];;;;;;;;;x
EVTDSC_RIP_15103_B;×ğ¾´µÄ[Root.GetTitledName]¡£\nÀ´×Ô[Root.Capital.GetName]µÄÒ¥ÑÔÕæÊÇÂé·³¡£ÎÒµÄĞÅÊ¹ËµÒ»¸öÒì¶Ë½ÌÅÉÕıÔÚÔöÇ¿¡ª¡ª¡ªËµÊÇÄ©ÈÕÉóÅĞ¼´½«µ½À´£¿ÎÒÇ«ĞéµÄÆíÇóÄã½áÊøÕâ³¡·è¿ñ£¬Ô½ÔçÔ½ºÃ¡£\n\nÕæ³ÏµÄ£¬\n[From.GetTitledName];Honorable [Root.GetTitledName],\nLes rumeurs émanant de [Root.Capital.GetName] sont inquiétantes. Mes messagers disent qu'une secte prend de l'ampleur, qu'il y aurait des récits ?propos du jour du Jugement et de la fin des temps. Je vous suggère humblement de mettre un terme ?cette folie le plus tôt possible.\n\nSincèrement,\n[From.GetTitledName];Oh, [Root.GetTitledName].\ndie Gerüchte in [Root.Capital.GetName] geben Anlass zur Sorge. Die Angehörigen des Hofes behaupten, eine Abrechnung stehe bevor und ein neuer Kult sei in der Entstehung begriffen? Ich möchte Euch bitten, diesem Wahnsinn ein Ende zu machen, so bald wie möglich.\n\nHochachtungsvoll,\n[From.GetTitledName];;Respetado/a [Root.GetFirstName].\nLos rumores desde [Root.Capital.GetName] son preocupantes. Mis cortesanos afirman que est?creciendo una secta, ¿se cuentan historias del Juicio Final y del fin del mundo? Sugiero humildemente que pongáis fin a esta locura cuanto antes.\n\nSinceramente, \n[From.GetTitledName];;;;;;;;;x
EVTDSC_RIP_15103_C;ÖÂ[Root.GetTitledFirstName]£¬\nÀ´×Ô[Root.Capital.GetName]µÄÒ¥ÑÔÕæÊÇÂé·³°¡¡­¡­ÕæµÄÊÇÄãµÄÍ³ÖÎÒı·¢ÊÀ½çÄ©ÈÕµÄÒì¶Ë½ÌÅÉÂğ£¿ÎÒÒ»Ö±×öÃÎ¶¼Ïë¿´µ½ÄãËÀµô£¬ÎÒÈ·ĞÅÕâÊÂÇéÊÇ³å×ÅÄãÀ´µÄ¡£Äã½«±»Äã×Ô¼ºµÄÈËÃñ´¦Àíµô¡­¡­Õâµ¹ÊÇÎÒÃ»ÌáÇ°Ô¤¼ûµ½µÄ£¡\n\nÕæ³ÏµÄ£¬\n[From.GetTitledName];A l'attention de [Root.GetTitledFirstName],\nLes rumeurs émanant de [Root.Capital.GetName] sont inquiétantes... Est-ce vrai que votre règne a engendr?une secte de la fin des temps? J'ai longtemps rêv?de votre décès et je crois qu'il est proche ?présent. Ce sera votre propre peuple qui se débarrassera de vous... Ce que je n'avais pas prévu?\n\nSincèrement,\n[From.GetTitledName];An [Root.GetTitledFirstName],\ndie Gerüchte aus [Root.Capital.GetName] geben Anlass zur Sorge ... Ist es wirklich so, dass Eure Herrschaft einen Weltuntergangskult hervorgebracht hat? Seit Langem träume ich von Eurem baldigen Ableben, und bald dürfte es soweit sein. Dass Eure eigenen Leute Euer Untergang sein würden, hätte ich allerdings nicht gedacht!\n\nHochachtungsvoll,\n[From.GetTitledName];;A [Root.GetFirstName].\nLos rumores en torno desde [Root.Capital.GetName] son preocupantes. ¿Es cierto que tu gobierno ha producido una secta sobre el Fin del mundo? Largo tiempo he soñado con tu fin, y creo que ahora llega a por ti. Pero que fuera tu propio pueblo el que acabase contigo... ¡Eso no lo había previsto!\n\nSinceramente, \n[From.GetTitledName];;;;;;;;;x
EVTOPTA_RIP_15103;Å¶ÌìÄÄ£¡;Oh?;Oh je.;;¡Oh, cielos!;;;;;;;;;x
EVTOPTB_RIP_15103;¿ÉÒÔÀí½â¡£;Je comprends.;Verstehe.;;Entiendo.;;;;;;;;;x
EVTOPTC_RIP_15103;±°±ÉĞ¡ÈË£¡;Ah? Quel chacal?;Was für ein Schakal!;;¡Ser?chacal!;;;;;;;;;x
EVTDSC_RIP_15104;¹¬Í¢Ò»Æ¬»ìÂÒ£¬ÎÒÌıµ½ÁËÍâÃæµÄº°Éù¡£¡°¾ü¡­¡­¾ü¶Ó£¡ÎÒµÄ[Root.GetLordLady]£¡¡±ÎÒµÄÒ»¸öÆÍÈË½á½á°Í°ÍµÄº°µÀ£¬ÑÛÀïÂúÊÇ¾ª¿Ö¡£´óÃÅÍâËÆºõÓĞÒ»´óÈº¾üÊÂÁ¦Á¿ÕıÔÚ¾Û¼¯¡ª¡ª¡ªËûÃÇµÄÆìÖÄÉÏÕıÊÇ°×É«ÆïÊÖµÄ»ÕÕÂ¡£;La Cour est dans un état de confusion et j'entends des cris ?l'extérieur. « Des tr... des troupes, M[Root.GetHerHis][Root.GetLordLady] », bégaya un domestique, dont on voyait la panique dans les yeux. Il y a apparemment une grande armée rassemblée devant nos portes et leur bannière est celle du « Cavalier Blanc ».;Der Hof ist in heller Aufregung und von draußen höre ich Stimmen. T-Truppen, [Root.GetLordLady], stottert ein Diener, Panik in den Augen. Offenbar marschiert vor Euren Toren gerade eine große Streitmacht auf ?unter dem Banner des Weißen Reiters.";;La corte es presa de la confusión y oigo griterío fuera. T, tropas, mi [Root.GetLordLady]", tartamudea un sirviente, con los ojos llenos de pánico. Parece que al otro lado de nuestras puertas se ha reunido una gran fuerza militar con el estandarte del Jinete Blanco.";;;;;;;;;x
EVTOPTA_RIP_15104;Àä¾²£¬ÎÒÒª¸úÕâÖ§¾ü¶ÓµÄÁìÍ·ÈËÌ¸Ò»ÏÂ¡£;Calmez-vous. Je vais parler avec le chef de l'armée?;Beruhigt Euch. Ich werde mit ihrem Anführer verhandeln!;;Tranquilidad. ¡Parlamentar?con el líder del ejército!;;;;;;;;;x
EVTOPTA_RIP_15104_TOOLTIP;Äã³¢ÊÔÓÃÍâ½»ÊÖ¶ÎÒÔ±ÜÃâÁ÷ÑªÊÂ¼ş¡£\n;Vous usez de diplomatique pour éviter un bain de sang.\n;Im Versuch, ein Blutvergießen zu vermeiden, setzt Ihr Eure Hoffnung in die Diplomatie.\n;;Usas la diplomacia para intentar evitar el derramamiento de sangre.\n;;;;;;;;;x
EVTOPTB_RIP_15104;ÈõÕß²Å»áÌ¸ÅĞ¡£;Les mots sont pour les faibles.;Reden ist etwas für Schwächlinge.;;Las palabras son para los débiles.;;;;;;;;;x
EVTOPTB_RIP_15104_TOOLTIP;ÄãÒ»ÍùÎŞÇ°µÄ³å½øÕ½³¡£¬Ãæ¶ÔµĞ¾ü£¡\n;Avec hardiesse, vous sortez ?cheval en direction du champ de bataille pour affronter le lunatique?\n;Kühn reitet Ihr hinaus aufs Schlachtfeld, um dem/der Wahnsinnigen dort zu begegnen!\n;;¡Cabalgas con valor al campo de batalla para enfrentarte a ese lunático!\n;;;;;;;;;x
gave_funny_speech;ÇÉÉàÈç»É;Beau parleur;Schönredner;;Persona con labia;;;;;;;;;x
gave_pious_speech;ÃÀµÂµä·¶;Agent de la vertu;Vertreter der Tugend;;Agente de virtud;;;;;;;;;x
gave_scary_speech;ºÃÕ½µÄÍ³ÖÎÕß;Souverain belliqueux;Kriegerischer Herrscher;;Gobernante agresivo;;;;;;;;;x
EoD_UPRISING;[Root.Religion.GetName]µÄÉóÅĞ;Jour du Jugement [Root.Religion.GetName];[Root.Religion.GetName] ?Abrechnung;;El juicio de [Root.Religion.GetName];;;;;;;;;x
EVTDSC_RIP_15105;¾¯ÎÀÃÇ°Ñ´øÍ·ÈË¶ªµ½ÁËÎÒÃæÇ°µÄµØÉÏ¡£¾ÍÊÇÕâ¸ö·è[EoD_doomsday_prophet.GetManWoman]Ò»Ö±ÔÚÉ¿¶¯ÎÒµÄ¹úÃñ¡£\n¡°¹«ÒåÖ®ÈË±Ø½«´ÓÁÒ»ğÖĞĞÒÃâ¡£ÄãÒªÊÇĞĞµÃÕı×øµÃÖ±£¬¾ÍÍêÈ«²»±Øº¦ÅÂÎÒ£¡¡±[EoD_doomsday_prophet.GetSheHe]³äÂú¼¤ÇéµØĞû½²×Å¡£;Les gardes ont jet?le meneur au sol devant moi. Voici donc [EoD_doomsday_prophet.GetHerHim] responsable qui a agit?tout le pays.\n« Les justes seront épargnés. Les autres brûleront. Si vous avez une âme pure, vous n'avez rien ?craindre de moi? » proclama-t-[EoD_doomsday_prophet.GetSheHe] avec passion.;Die Wachen werfen den Anführer vor mir auf den Boden. Das ist also der Übeltäter, der das ganze Reich in Aufregung versetzt hat.\nDie Gerechten wird das Feuer verschonen. Wenn Ihr rein seid, habt Ihr nichts von mir zu befürchten!, verkündet [EoD_doomsday_prophet.GetSheHe] leidenschaftlich.";;Los guardias tiran al líder al suelo ante m? As?que este/a [EoD_doomsday_prophet.GetManWoman] es el/la loco/a que ha estado inquietando el reino.\n Los justos se salvarán de las llamas. ¡Si eres puro, nada debes temer de m?", proclama [EoD_doomsday_prophet.GetSheHe] apasionadamente.";;;;;;;;;x
EVTOPTA_RIP_15105;¹»ÁË£¡ÈÃÎÒÃÇÀ´×ö¸ö½»Ò×¡­¡­;Assez? Faisons un march?..;Genug! Lasst uns einen Handel eingehen ...;;¡Ya basta! Hagamos un trato...;;;;;;;;;x
EVTOPTA_RIP_15105_TOOLTIP;ÄãÒªÇó§Y[EoD_doomsday_prophet.GetFirstName]§!½âÉ¢[EoD_doomsday_prophet.GetHerHis]¾ü¶Ó£¬ÒÔ»»È¡Ò»¸öÍ·ÏÎ¡£\n\n§Y'×Ú½Ì¹ØÏµ½ôÕÅ'§!½«´ÓÄãµÄËùÓĞÖ±Ï½ÁìÖĞÒÆ³ı\n;Vous demandez ?§Y[EoD_doomsday_prophet.GetFirstName]? de disperser ses troupes en échange d'un titre.\n\n'§YTensions religieuses?' sera retir?de tout votre domaine\n;Als Gegenleistung für einen Titel beauftragt Ihr §Y[EoD_doomsday_prophet.GetFirstName]? mit der Auflösung seiner/ihrer Truppen.\n\n§Y'Religiöse Spannungen'? wird von Eurer gesamten Domäne entfernt.\n;;Pides a §Y[EoD_doomsday_prophet.GetFirstName]? que licencie [EoD_doomsday_prophet.GetHerHis] tropas a cambio de un título.\n\n§Y'Tensión religiosa'? desaparecer?de todos tus dominios.\n\n;;;;;;;;;x
EVTOPTB_RIP_15105;È¥¼àÓü°ÑÄãÄÔ×ÓÀïµÄË®µ¹³öÀ´¡£;Vous reprendrez vos esprits en prison.;Die Kerkerluft wird Eure Hirngespinste vertreiben.;;Ya te despejarás en prisión.;;;;;;;;;x
EVTOPTB_RIP_15105_TOOLTIP;Äã¼à½ûÁË§Y[EoD_doomsday_prophet.GetFirstName]§!¡ª¡ª¡ªÕâÓ¦¸ÃÄÜÈÃ[EoD_doomsday_prophet.GetHerHim]Àä¾²ÏÂÀ´¡£\n\n§Y'×Ú½Ì¹ØÏµ½ôÕÅ'§!½«´ÓÄãµÄËùÓĞÖ±Ï½ÁìÖĞÒÆ³ı\n;Vous emprisonnez §Y[EoD_doomsday_prophet.GetFirstName]? - ce qui devrait [EoD_doomsday_prophet.GetHerHim] calmer.\n\n'§YTensions religieuses?' sera retir?de tout votre domaine\n;Ihr lasst §Y[EoD_doomsday_prophet.GetFirstName]? einsperren, das sollte dafür sorgen, dass [EoD_doomsday_prophet.GetSheHe] sich beruhigt.\n\n§Y'Religiöse Spannungen'? wird von Eurer gesamten Domäne entfernt.\n;;Encarcelas a §Y[EoD_doomsday_prophet.GetFirstName]?, eso seguro que [EoD_doomsday_prophet.GetHerHim] tranquiliza.\n\n§Y'Tensión religiosa'? desaparecer?de todos tus dominios.\n\n;;;;;;;;;x
EVTOPTC_RIP_15105;Òì¶Ë¶¼½«±»ÉÕËÀ¡£;Les hérétiques doivent brûler.;Ketzer müssen brennen.;;Los herejes deben arder.;;;;;;;;;x
EVTOPTC_RIP_15105_TOOLTIP;ÄãÓÃÎ¨Ò»ÊÊºÏ§Y[EoD_doomsday_prophet.GetFirstName]§!µÄ°ì·¨½â¾öÁË[EoD_doomsday_prophet.GetHerHis]¡£\n\nÄãµÄËùÓĞÖ±Ï½Áì»ñµÃ³ÖĞøÒ»ÄêµÄ§Y'ÏÈÖª±»ÉÕËÀ'§!£¬°éËæÒÔÏÂĞ§¹û£º\n±¾µØÅÑÂÒ·çÏÕ£º§R+10.0%§!\n;Vous vous occupez de §Y[EoD_doomsday_prophet.GetFirstName]? de la seule façon qui convienne.\n\nTout votre domaine obtient '§YLe prophète a ét?envoy?au bûcher?' pendant un an, avec pour effets?\nRisque local de révolte? §R+10%?\n;Ihr kümmert Euch um §Y[EoD_doomsday_prophet.GetFirstName]? auf die einzige Art, die [EoD_doomsday_prophet.GetSheHe] verdient.\n\nEure gesamte Domäne erhält 1 Jahr lang §Y'Prophet auf dem Scheiterhaufen verbrannt'? mit den folgenden Auswirkungen:\nRisiko lokaler Revolte: §R+10.0%?\n;;Te encargas de §Y[EoD_doomsday_prophet.GetFirstName]? del único modo adecuado para [EoD_doomsday_prophet.GetHerHis] calaña.\n\nTodos tus dominios reciben §Y'Profeta Condenado la Hoguera'? durante un año, causando los siguientes efectos: \nRiesgo de revuelta local: §R+10,0%?\n;;;;;;;;;x
nick_the_survivor;ĞÒ´æÕß;le Survivant;der/die Überlebende;;el Superviviente;;;;;;;;;x
