;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
opinion_hajj_promised;麦加朝圣之诺.;A promis de faire le hajj;Hat versprochen auf Hadsch zu gehen.;;Prometi?ir de Hajj.;;;;;;;;;x
EVTOPTA88257;我变得更强.;J'ai progress? 鏰 ne fait aucun doute.;Ich bin daf黵 besser geeignet. ;;Me siento bien por eso.;;;;;;;;;x
EVTDESC88258;比武大会已经结束了，我练习过的战斗技巧对于真实会思考的对手来说并不太管用.我并不像我想象的那样是一名好的战士...;La Fur鹲iyya est ?pr閟ent termin閑 et les techniques de combat que j'avais mises au point n'ont pas 閠?tr鑣 efficaces face ?de vrais adversaires. Je ne suis pas le guerrier que j'esp閞ais...;Der Furusiyya hat sein Ende erreicht und die Kampftechniken, die ich ge黚t hatte, haben nicht viel gegen reale, denkende Gegner funktioniert. Ich bin nicht ganz der K鋗pfer, der ich zu sein glaubte... ;;El torneo Furusiyya ha llegado a su final, y las t閏nicas de combate que hab韆 practicado no han dado muy buenos resultados contra oponentes reales y pensantes.  No s?pelear tan bien como hab韆 pensado...;;;;;;;;;x
EVTOPTA88258;如果我改进一下我的步法就好了...;Peut-阾re que si je travaillais mon jeu de jambes...;Wenn ich vielleicht meine Fu遖rbeit verbessere... ;;Tal vez si trabajo en mi coordinaci髇 con los pies...;;;;;;;;;x
EVTDESC88259;我的对手灵巧地把他的刀插进我的肚子，我倒在地上，这时我想的全是这个世界是多么的不公平.接着我注意到我的心跳开始减弱，眼中的蓝色天空变得越来越暗...;Alors que mon adversaire plonge la lame de son 閜閑 au fond de mes entrailles et que je tombe en arri鑢e, je comprends ?quel point la vie est injuste. Puis je me concentre sur les battements de mon c渦r qui se font plus lents, tandis qu'au-dessus de moi, le ciel devient de plus en plus sombre...;Als mein Gegner sein Schwert gekonnt in meinen Bauch tauchte und ich auf meinen R點ken fiel, dachte ich kurz 黚er die Ungerechtigkeit des Universums nach. Dann konzentrierte ich mich auf meinen schw鋍her werdenden Herzschlag, als der blaue Himmel dunkler und dunkler wurde... ;;Mientras mi oponente enterraba habilidosamente su espada en mi est髆ago y ca韆 de espaldas, reflexion?sobre lo injusto del universo. Luego me concentr?en los latidos de mi coraz髇 que disminu韆n poco a poco mientras el cielo azul se hac韆 m醩 y m醩 negro...;;;;;;;;;x
EVTOPTA88259;为什么是我;Pourquoi moi?;Warum ich? ;;縋or qu?a m?;;;;;;;;;x
EVTDESC88260;当我的对手骑着他的骆驼冲过我的时候我的马把我狠狠的摔在地上.当我清醒的时候，我注意到我的胳膊弯曲成了一个奇怪的角度...;Mon cheval a fait une violente ruade lorsque mon adversaire est pass??c魌?de moi sur son chameau. Pris par surprise, j'ai 閠?projet?au sol. En reprenant mes esprits, j'ai pu constater que mon bras 閠ait tordu selon un angle assez 閠range...;Mein Pferd sprang wild zur Seite, als mein Gegner an mir mit seinem Kamel vorbeijagte und ich wurde auf den Boden geworfen. Als meine Sinne zur點kkehrten bemerkte ich, dass mein Arm in einem seltsamen Winkel gekr黰mt war... ;;Mi caballo corcove?salvajemente al sitio donde mi oponente pas?a toda m醧uina en su camello, y ca?derribado al suelo. Cuando recobr?la consciencia, not?que mi brazo estaba doblado en un 醤gulo extra駉...;;;;;;;;;x
EVTOPTA88260;诅咒这个骆驼骑士患上天花！;Maudits soient ce chameau et son cavalier?;Zum Henker mit diesem Kamel-Jockey!;;aldigo a ese jinete de camellos!;;;;;;;;;x
EVTDESC88261;我正同人下象棋，在我考虑怎样开局的时候，我们旁边的棋局突然变成暴力.一名棋手把棋盘掀翻抽出他的弯刀，把旗子扔的到处都是.一枚白旗的象撞在我的眼睛上.;En pleine partie d'閏hecs, et alors que je r閒l閏hissais aux diff閞entes possibilit閟 s'offrant ?moi, la partie se jouant ?c魌?de nous a d間閚閞? En d間ainant son cimeterre, l'un des joueurs a fait tomber le plateau de jeu, projetant des pi鑓es un peu partout. J'ai 閠?bless??l'渋l par un fou blanc?;Ich begegnete einem Gegner im Schach, und w鋒rend ich meinen Er鰂fnungszug abw鋑te, wurde das Spiel neben uns gewaltt鋞ig. Einer der Spieler schleuderte das Brett zur Seite, um seinen Krumms鋌el zu ziehen, wodurch die Schachfiguren in alle Himmelsrichtungen folgen. Einer der wei遝n L鋟fer traf mich im Auge. ;;Me enfrentaba a un oponente en un juego de ajedrez, y mientras pensaba mi movida inicial, la partida al lado nuestro se puso violenta. Uno de los jugadores tir?la mesa a un lado para sacar su cimitarra, e hizo volar las piezas de ajedrez por todo el lugar. Uno de los alfiles blancos me dio en el ojo.;;;;;;;;;x
EVTOPTA88261;遵照先知的教诲，这不是合法的行为！;Par Allah, ce coup n'est pas permis?;Beim Propheten, das ist ein ung黮tiger Spielzug!;;or el Profeta, eso es un movimiento ilegal!;;;;;;;;;x
EVTDESC88262;太耻辱了，我居然在比武的时候大便失禁.我飞快的跑回家，以逃避我之前的同伴的嘲笑并换上一件干净的内衣.;?ma grande honte, je n'ai pas r閡ssi ?contr鬺er mes entrailles durant la comp閠ition martiale. Je suis rentr?chez moi en courant, ?la fois pour fuir les railleries de mes camarades mais aussi pour changer de sous-v阾ements.;Zu meiner gro遝n Schande, stellte sich die Herausforderung, meine Ged鋜me w鋒rend des kriegerischen Wettbewerbs in Schach zu halten, f黵 mich als zu gro?heraus. Ich floh nach Hause, um dem Spott meiner ehemaligen Kameraden zu entfliehen, und um meine Unterw鋝che zu wechseln.;;Desgraciadamente para m? el reto de mantener a raya a mis intestinos durante la competencia fue demasiado para m?  Hu?de casa para escapar de tantas burlas de mis antiguos compa馿ros y para cambiarme la ropa interior.;;;;;;;;;x
EVTOPTA88262;我今天早上应该赖在床上不起来的.;Je savais que je n'aurais pas d?me lever ce matin.;Ich h鋞te heute Morgen im Bett bleiben sollen. ;;No deb?haber salido de la cama esta ma馻na.;;;;;;;;;x
EVTDESC88263;在疯狂的混战之中，你突然发现一个高大的武士正在对着你咧着嘴笑.在他卖弄了几手花式剑法之后，人们都带着期望的眼光看着你.你飞出一支匕首插进他的喉咙，他在周围疯狂的喝彩声中倒地而亡.;Soudain, la foule fr閚閠ique se scinde en deux pour laisser passer un 閜閕ste g閍nte au sourire glacial. Il proc鑔e ?une d閙onstration courte et efficace de ses talents d'閜閕ste et la foule se tourne vers vous, de la curiosit?plein les yeux. Vous envoyez une dague en plein dans la gorge du monstre qui tombe raide mort sous les hourras enflamm閟.;Pl鰐zlich, mitten in einem ekstasischen Tumult, wich die Menge auseinander, um einen gigantischen Schwertk鋗pfer zu erkennen zu geben, der dich angrinste. Nachdem er einige originelle Schritte mit seinem Schwert gezeigt hatten, blickt die Menge erwartungsvoll auf dich. Ihr schleudert einen Dolch in den Hals des Strolchs und er f鋖lt, unter dem wilden Beifall der in der N鋒e Stehenden, tot zu Boden.;;De repente, en medio de una enloquecida multitud, la gente se aparta para abrir paso a un enorme espadach韓 que sonr韊 en tono burl髇. Tras mostrar algunos movimientos complicados con su espada, la multitud se gira expectante hacia ti. Lanzas una daga a la garganta del mat髇 que se desploma muerto en el suelo en medio de las euf髍icas ovaciones de los alrededores.;;;;;;;;;x
EVTOPTA88263;还有谁;?qui le tour?;Wer ist als n鋍hstes dran?;;縌ui閚 es el siguiente?;;;;;;;;;x
EVTDESC88264;有很多人怀疑我的军事能力，但是在模拟战斗中，我们骑着马被我们的敌人伏击，全靠着我的领导，我们才能赢得胜利.;Nombreux 閠aient ceux qui doutaient de mes comp閠ences au combat, mais lorsque nous avons chevauch?nos montures pour proc閐er ?une d閙onstration et que nos faux adversaires nous ont tendu une embuscade, c'est moi qui ait men?notre troupe ?cette victoire improbable.;Es gab viele, die an meinen k鋗pferischen Fertigkeiten zweifelten, doch als wir auf unseren Pferden in ein Scheingefecht ritten, nur um unsere Gegner aufzulauern, war ich derjenige, der uns allen Widrigkeiten zum Trotz zum Sieg f黨rte. ;;Muchos dudaban de mis habilidades en la batalla, pero cuando cabalgu?en mis caballos en un simulacro de batalla hacia una emboscada de mis oponentes, yo fui quien los condujo a una victoria imposible.;;;;;;;;;x
EVTOPTA88264;我比我外表看起来更加强壮.;Je suis plus fort que je ne parais.;Ich bin h鋜ter als ich aussehe.;;Soy m醩 fuerte de lo que aparento.;;;;;;;;;x
EVTDESC88265;我们骑着马进行另外一项的战斗技巧测试，我设计了一个聪明的战术来伏击我们的敌人.虽然人数处于劣势，我们仍然取得了胜利.;Alors que nous chevauchions nos montures pour un nouveau test de comp閠ences, j'ai mis au point une embuscade contre nos adversaires. Et bien qu'en sous-effectif, nous avons remport?la victoire?;Als wir auf unseren Pferden in den Kampf ritten, um erneut unsere Fertigkeiten unter Beweis zu stellen, dachte ich mir einen kleveren Hinterhalt gegen unsere Gegner aus. Wir setzten uns durch, obwohl wir in Unterzahl waren. ;;Mientras cabalg醔amos hacia la batalla en otra prueba a nuestras habilidades, advert?una astuta emboscada de nuestros oponentes. Hemos vencido a pesar de ser superados en n鷐ero.;;;;;;;;;x
EVTOPTA88265;胜利接踵而来，若主意欲.;?l'avenir, les victoires seront nombreuses, Incha'Allah.;Es werden viele Siege folgen, Insha'Allah. ;;Seguir醤 muchas victorias, Insha'Allah.;;;;;;;;;x
EVTDESC88266;许多人相信象棋是考察策略的终极测试，如果这是真的话，那么你作为一名将军的出色能力无可置疑.所有敢于在这项游戏上挑战你的人都失败了.;Beaucoup pensent que la partie d'閏hecs est le test de strat間ie le plus important, et si cela est vrai, alors votre intelligence sup閞ieure est ind閚iable. Tous ceux qui ont eu l'audace de vous affronter ?ce jeu ont subi une cuisante d閒aite.;Viele glauben, dass Schach der ultimative Strategietest ist, und sollte dies wahr sein, ist Eure Brillianz als General nicht zu leugnen. Alle, die die Courage hatten, Euch in diesem Spiel herauszufordern, mussten eine Niederlage einstecken.;;Muchos creen que el ajedrez es la prueba de fuego de la estrategia, y es verdad, pues tu brillantez como general es incuestionable. Quienes han reunido el valor para enfrentarte en el juego han mordido el polvo. ;;;;;;;;;x
EVTOPTA88266;将军.;蒫hec et mat.;Schachmatt.;;Jaque mate.;;;;;;;;;x
EVTDESC88267;你以出色的战略和计划而闻名，但是你在模拟战斗中数次犯下低级错误而导致失败，这使你的能力面临质疑.;Vous 阾es d閟ormais reconnu pour vos talents de strat鑗e et d'organisateur, mais les quelques d閒aites que vous avez subies lors des combats fictifs et dues ?des erreurs de votre part ont remis votre r閜utation en question.;Ihr seid f黵 Eure strategischen und planerischen Fertigkeiten ber黨mt, doch viele Niederlagen in Scheingefechten, aufgrund peinlicher Fehler von Eurer Seite, stellen Euren Ruf in Frage. ;;Tus dotes en la estrategia y planificaci髇 son c閘ebres, pero muchas derrotas simulacros de batallas causadas por vergonzosos errores de tu parte han puesto en duda tu reputaci髇.;;;;;;;;;x
EVTOPTA88267;我应该识破那次佯攻的...;J'aurais d?savoir qu'il s'agissait d'une feinte...;Ich h鋞te durch die Finte schauen m黶sen...;;Deb?haber visto ese artilugio...;;;;;;;;;x
EVTDESC88268;不管你如何努力，这个叫做象棋的愚蠢游戏总是让你感到头大.你的对手似乎总能比你多考虑几步.;Malgr?tous vos efforts, et Dieu sait qu'ils sont nombreux, vous n'arrivez toujours pas ?comprendre le fonctionnement de ce jeu stupide que sont les 閏hecs. Vos adversaires semblent toujours avoir une longueur d'avance sur vous.;Egal wie sehr Ihr Euch bem黨t, Ihr k鰊nt dieses Schach genannte Spiel nicht durchblicken. Eure Gegner scheinen Euch immer einige Schritte voraus zu sein. ;;No importa cu醤to lo intentes, no puedes lograr entender ese juego tan idiota que es el ajedrez. Pareciera que tus oponentes siempre est醤 varios pasos adelante de ti.;;;;;;;;;x
EVTOPTA88268;这是小孩子和弱者的游戏！;C'est un jeu pour les gamins et les mauviettes?;Es ist ein Spiel f黵 Kinder und Schwachlinge! ;;s un juego para ni駉s y enclenques!;;;;;;;;;x
EVTDESC88269;在一场竞技活动中，我反复地从我的马上摔下，许多人质疑我作为一名战士的能力.;Apr鑣 plusieurs chutes ?cheval lors d'une comp閠ition, de nombreuses personnes ont remis en question mes aptitudes de guerrier.;Nach dem wiederholten vom Pferd fallen, w鋒rend eines wettbewerblichen Ereignisses, stellen viele meine F鋒igkeiten als Krieger in Frage. ;;Tras caer repetidas veces de la silla de mi caballo durante eventos competitivos, muchos han puesto en duda mis habilidades como guerrero.;;;;;;;;;x
EVTOPTA88269;都怪这个马鞍！;Satan閑 selle?;Verflucht sei dieser Sattel! ;;aldita silla!;;;;;;;;;x
EVTDESC88270;我在这次比武大会中脱颖而出，成为了这片土地上最好的战士.我击败了所有的挑战着，我绝世无双的箭术和马术也得到了证明.;Au terme de la Fur鹲iyya, il est apparu que j'閠ais le plus grand guerrier de tous les environs. J'ai vaincu mes adversaires et mes talents d'archer et de cavalier sont rest閟 in間al閟.;Ich bin aus dem Furusiyya als bester Krieger des Landes hervorgegangen. Ich habe alle Herausforderer geschlagen und meine Fertigkeiten im Bogenschie遝n und dem reiterlichen K鰊nen allen bewiesen. ;;He finalizado el Furusiyya como el mejor guerrero de la tierra. He vencido a todos quienes me han desafiado. Mis habilidades como arquero y jinete no tienen parang髇.;;;;;;;;;x
EVTOPTA88270;重要的一天.;Une journ閑 capitale.;Ein bedeutsamer Tag. ;;Un d韆 memorable.;;;;;;;;;x
EVTDESC88271;我被宣布为比武大会的第二名.很少有人能够与我的战斗能力相提并论.;J'ai 閠?d閟ign?deuxi鑝e de la comp閠ition? Rares sont ceux qui peuvent 間aler mes talents de guerrier.;Ich wurde zum zweiten Champion des Furusiyya ernannt. Es gibt nur wenige, die an meine kriegerische Tapferkeit herankommen.;;He resultado segundo campe髇 del Furusiyya. Pocos son capaces de igualar mi destreza marcial.;;;;;;;;;x
EVTOPTA88271;让我的敌人因为恐惧而战栗吧！;Tremblez, ennemis?;M鰃en meine Feinde vor Angst erzittern! ;;ue mis enemigos tiemblen de miedo!;;;;;;;;;x
EVTDESC88272;我被宣布为比武大会的第三名.我在竞赛中的努力证明我属于精英战士的小圈子.;J'ai 閠?d閟ign?troisi鑝e de la comp閠ition. Les efforts fournis ?chaque 閜reuve ont 閠?payants et me permettent d'int間rer le cercle restreint des guerriers d'閘ite.;Ich wurde zum dritten Champion des Furusiyya ernannt. Meine Bem黨ungen in diesen Wettk鋗pfen haben bewiesen, dass ich zu einem kleinen Kreis elit鋜er Krieger geh鰎e.;;Me he convertido en el tercer campe髇 del Furusiyya. Mis esfuerzos en estas competiciones han demostrado que formo parte de un peque駉 c韗culo de guerreros de 閘ite.;;;;;;;;;x
EVTOPTA88272;我带着荣誉作战.;Je me suis battu avec honneur.;Ich habe mit Ehre gek鋗pft. ;;He luchado con honor.;;;;;;;;;x
EVTDESC88273;虽然我自己没有参加，我仍然被比武大会中的比武深深的吸引...;M阭e si je n'ai pas particip??la comp閠ition, j'ai tout de suite su que la lutte n'閠ait pas un sport fait pour moi...;Auch wenn ich nicht pers鰊lich teilgenommen habe, f黨lte ich mich besonders zu den Ringer-Herausforderungen des Furusiyya hingezogen...;;Aunque no particip?personalmente, sent?un inter閟 particular por los combates del Furusiyya...;;;;;;;;;x
EVTOPTA88273;多么优秀，强壮的男人...;Ces hommes sont si forts, si beaux...;So feine, starke M鋘ner... ;;Estos hombres tan fuertes y elegantes...;;;;;;;;;x
EVTDESC88274;当其他人正忙于清点比武大会期间的战功的时候，I found the time to embark on different challenges in the many tents that have cropped up just outside the tournament grounds.但是同其他的战士一样，我也忍受着战斗带来的疼痛...;Tandis que certains participants de la Fur鹲iyya se concentraient uniquement sur les performances guerri鑢es, j'ai pris le temps de m'essayer aux nombreux d閒is se d閞oulant sous les tentes que l'on avait mont閑s ?proximit?du site du tournoi. Cependant, et ?l'instar des autres combattants, mes blessures ont 閠?nombreuses...;W鋒rend andere sich w鋒rend des Furusiyya mit kriegerischen Taten besch鋐tigten, fand ich die Zeit, verschiedene Herausforderungen in den vielen Zelten, die au遝rhalb des Turniergel鋘des standen, zu beginnen.Wie die K鋗pfer erlitt ich jedoch auch auch Kampfwunden... ;;Mientras las haza馻s marciales manten韆n a otros ocupados, encontr?tiempo para embarcarme en diversos retos en las muchas tiendas que rodean los terrenos del torneo. No obstante, al igual que el resto de luchadores, yo tambi閚 sufro el dolor de la batalla...;;;;;;;;;x
EVTOPTA88274;一枚红色的勇气勋章.;L'insigne du courage.;Ein rotes Abzeichen der Courage. ;;Una insignia roja de coraje.;;;;;;;;;x
EVTDESC88275;在我喝了大量的酒之后，我在比武大会中的缺陷似乎就变得不那么重要了.虽然饮酒是被教规禁止的，但是再喝一点肯定不会有事的……;Les d閒auts qui furent les miens lors de la Fur鹲iyya ne m'ont plus sembl?aussi terribles apr鑣 de g閚閞eux verres de vin. Et m阭e si c'est p閏h? quelques gouttes de plus ne pourront pas me faire de mal...;Meine Unzul鋘glichkeiten w鋒rend der Furusiyya-Wettbewerbe scheinen nicht so signifikant zu sein, nachdem ich mir zu einer gesunden Portion Wein verholfen hatte. Auch wenn es Haram, verboten, ist, werden ein paar Tropfen mehr sicherlich nicht wehtun... ;;Mis defectos en las competiciones del Furusiyya no parecen tan importantes despu閟 de tomarme una buena copa de vino. Aunque sea haram, prohibido, seguro que un par de gotas m醩 no me har醤 da駉...;;;;;;;;;x
EVTOPTA88275;*嗝*;*hips*;*hicks*;;*hip*;;;;;;;;;x
EVTDESC88276;一名战士竟敢在其他几名参加的武士面前侮辱我.当我向他提出决斗挑战的时候，他脸上的表情暴露了他是一个胆小鬼，但是荣誉迫使他不得不接受.我在决斗中丝毫没有留情地杀死了他。;Un combattant a eu l'audace de m'insulter devant plusieurs autres participants. La lueur qui est pass閑 dans son regard quand je l'ai d閒i?en duel a confirm?sa l鈉het?mais il n'a eu d'autre choix que d'accepter. Je me suis montr?sans piti?et l'ai vaincu en combat singulier.;Ein K鋗pfer hatte die Nerven, mich vor allen teilnehmenden Kriegern zu beleidigen. Der Ausdruck auf seinem Gesicht, als ich ihn zu einem Duell forderte, verriet ihn als den Feigling, der er war, doch die Ehre lie?ihm keine Wahl, als anzunehmen. Ich zeigte keine Gnade, als ich ihn im Einzelkampf niederschlug.;;Un luchador se atrevi?a insultarme delante de otros participantes. La cara que puso cuando le ret?delat?lo cobarde que es, pero el honor le forz?a aceptar el duelo. No tuve piedad y acab?con 閘 en combate singular.;;;;;;;;;x
EVTOPTA88276;所有的争论都应该用这种方法解决。;Toutes les disputes devraient se r間ler ainsi.;Alle Argumente sollten demnach geregelt sein. ;;Todas las discusiones deber韆n acabar de este modo.;;;;;;;;;x
EVTDESC88277;我正等待射箭比赛轮到我出场，撞见两个贝都因人，都是凶猛的战士，正阴谋报复一位曾在沙漠争端中羞辱他们的年轻贵族。我看见他们小心的割裂那个贵族马鞍的肚带，刚好能够让它在接下来的骑马决斗中突然折断。;Alors que j'attendais mon tour lors du concours d'archers, j'ai crois?deux B閐ouins, de f閞oces guerriers, qui projetaient de se venger d'un jeune noble qui venaient de les humilier. J'ai observ?les deux hommes entailler la sangle de la selle, suffisamment pour qu'elle se rompe lors du d閒i d'閝uitation.;W鋒rend ich darauf wartete, dass ich im Bogenschie遝n-Wettbewerb an der Reihe war, lief ich zwei Beduinen 黚er den Weg, beide grimmige Krieger, die sich miteinander gegen einen jungen Adeligen verschworen, der sie als W黶tengesindel bezeichnet hatte. Ich sah, wie sie vorsichtig den Sattelgurt des Adeligen anschnitten -  gerade genug um sicherzustellen, dass er w鋒rend des anstehenden Reit-Wettbewerbs rei遝n w黵de.;;Mientras aguardaba mi turno en la competici髇 de tiro con arco, me cruc?con dos beduinos, ambos temibles guerreros. Conspiraban para vengarse de un joven noble que les hab韆 descartado y llamado chusma del desierto. Vi como cortaban la cincha de la silla de montar del noble justo lo necesario para garantizar que resbalara durante el pr髕imo torneo.;;;;;;;;;x
EVTOPTA88277;聪明。;Fut?;Schlau;;Inteligente.;;;;;;;;;x
EVTDESC88278;我正等待射箭比赛轮到我出场，撞见两个贝都因人，都是凶猛的战士，正阴谋报复一位曾在沙漠争端中羞辱他们的年轻贵族。我告诉他们不要在那个人背后像个女人一样密谋，应该直接去面对他！;Alors que j'attendais mon tour lors du concours d'archers, j'ai crois?deux B閐ouins, de f閞oces guerriers, qui projetaient de se venger d'un jeune noble qui venaient de les humilier. Je leur ai dit d'affronter l'homme face ?face plut魌 que de comploter dans son dos comme deux vieilles harpies?;W鋒rend ich darauf wartete, dass ich im Bogenschie遝n-Wettbewerb an der Reihe war, lief ich zwei Beduinen 黚er den Weg, beide grimmige Krieger, die sich miteinander gegen einen jungen Adeligen verschworen, der sie als W黶tengesindel bezeichnet hatte. Ich sagte ihnen, sie sollten den Mann direkt konfrontieren, statt hinter seinem R點ken etwas anzuzetteln, wie eine verbitterte alte Frau!;;Mientras aguardaba mi turno en la competici髇 de tiro con arco, me cruc?con dos beduinos, ambos temibles guerreros. Conspiraban para vengarse de un joven noble que les hab韆 descartado y llamado chusma del desierto. es dije que se enfrentar醤 a 閘 directamente en vez de confabular a sus espaldas como dos viejas amargadas!;;;;;;;;;x
EVTOPTA88278;不要再搞这种懦夫的小把戏了！;Marre des coups dans le dos?;Genug  von diesen feigen R鋘kespielen! ;;a basta de estas intrigas cobardes!;;;;;;;;;x
EVTDESC88279;所有这片土地上的学者都已经来到比武大会见证这场盛宴，并且交流和分享各自的见解和智慧.在决斗的回合之间的休息时间，我花了一点时间聆听他们的讨论并学习了很多如何更好地治理国家的知识.;Des hommes de sciences sont venus de tout le pays pour observer le spectacle de la Fur鹲iyya et partager leurs avis et leurs r閒lexions. Entre deux combats ?l'ar鑞e, je les ai 閏out閟 閏hanger des propos et je suis d閟ormais incollable sur la fa鏾n de gouverner un pays.;Gelehrte M鋘ner aus dem ganzen Land sind zu dem Furusiyya gekommen, um das Spektakel zu beobachten und Wissen und Weisheit unter einander auszutauschen. Zwischen den Runden in der Ringer-Arena, verbrachte ich viel Zeit damit, ihren Diskussionen zu lauschen und so viel wie m鰃lich zu lernen, wie man das Land am besten regiert. ;;Sabios de todas partes del mundo han venido al Furusiyya para ver el espect醕ulo y compartir ideas y sabidur韆 entre s? Durante los per韔dos entre combates en la arena puede escuchar sus conversaciones y aprend?mucho sobre las mejores formas de gobernar.;;;;;;;;;x
EVTOPTA88279;我将会好好运用这些知识.;Ces connaissances ne seront pas inutiles.;Ich werde dieses Wissen nutzen.;;Utilizar?estos conocimientos.;;;;;;;;;x
EVTDESC88280;所有这片土地上的学者都已经来到比武大会见证这场盛宴，并且交流和分享各自的见解和智慧.我加入了他们的一场讨论，并在怎样治理国家上面提出了我自己的观点，却只得到了他们的当面嘲笑！;Des hommes de sciences sont venus de tout le pays pour observer le spectacle de la Fur鹲iyya et partager leurs avis et leurs r閒lexions. Je me suis permis d'intervenir dans l'un de leurs d閎ats et leur ai offert mon opinion sur la fa鏾n de r間ir un pays. Ils m'ont tous ri au nez?;Gelehrte M鋘ner aus dem ganzen Land sind zu dem Furusiyya gekommen, um das Spektakel zu beobachten und Wissen und Weisheit unter einander auszutauschen. Ich nahm an einer ihrer Debatten teil und bot meine eigene Meinung, wie man regieren sollte, nur um von ihnen ins Gesicht gelacht zu bekommen! ;;Sabios de todas partes del mundo han venido al Furusiyya para ver el espect醕ulo y compartir ideas y sabidur韆 entre s? Me un?a unos de sus debates y ofrec?mis propias opiniones sobre el modo de gobernar. e rieron de m?en la cara!;;;;;;;;;x
EVTOPTA88280;老糊涂们.他们知道什么;Vieux imb閏iles. Qu'est-ce qu'ils y connaissent, d'abord?;Alte Dummk鰌fe. Was wissen die denn schon? ;;Viejos locos. 縌u?sabr醤 ellos?;;;;;;;;;x
EVTDESC88281;在接下来的模拟战斗中分配给我们一侧骑兵的两个人总是看着对方的喉咙.显然他们很快就会自己打起来，而把我们的对手放在一边，所以为了我们团队的利益，我决定调解他们的冲突.;Deux des hommes membres de mon unit?de cavalerie pour le prochain combat fictif n'arr阾aient pas de se chamailler. La situation allait finir par d間閚閞er et ils allaient finir par se combattre plut魌 que d'unir leur force contre l'ennemi. Pour le bien de l'閝uipe, j'ai donc jou?les m閐iateurs.;Zwei M鋘ner, die mir f黵 das n鋍hste Scheingefecht meiner Kavallerie zugewiesen wurden, bekriegten sich st鋘dig. Es war klar, dass sie fr黨er oder sp鋞er gegeneinander k鋗pfen w黵den, statt gegen die Gegner. Also entschied ich mich, f黵 das Wohl des Teams, in ihren Konflikt zu vermitteln.;;Dos de los hombres asignados a mi ala de caballer韆 para el pr髕imo simulacro de batalla discut韆n entre s?constantemente. Estaba claro que ten韆n m醩 inter閟 en luchar entre s?que en enfrentarse a nuestros oponentes, as?que decid?mediar en el conflicto en beneficio del equipo.;;;;;;;;;x
EVTOPTA88281;他们同意把他们的矛盾暂时搁置.;Ils ont accept?de mettre leur diff閞end de c魌?;Sie haben zugestimmt, ihre Differenzen beiseite zu legen.;;Aceptaron dejar sus diferencias de lado.;;;;;;;;;x
EVTDESC88282;在接下来的模拟战斗中分配给我们一侧骑兵的两个人总是看着对方的喉咙.显然他们很快就会自己打起来，而把我们的对手放在一边，因此我说他们这样就像吵架的女人一样，并要求他们通过决斗来解决他们的矛盾.;Deux des hommes membres de mon unit?de cavalerie pour le prochain combat fictif n'arr阾aient pas de se chamailler. La situation allait finir par d間閚閞er et ils allaient finir par se battre l'un contre l'autre plut魌 que d'unir leur force contre l'ennemi. J'ai interpel?les deux m間鑢es et ordonn?qu'ils r鑗lent leur diff閞end en duel.;Zwei M鋘ner, die mir f黵 das n鋍hste Scheingefecht meiner Kavallerie zugewiesen wurden, bekriegten sich st鋘dig. Es war klar, dass sie fr黨er oder sp鋞er gegeneinander k鋗pfen w黵den, statt gegen die Gegner. Also rief ich sie wie die z鋘kischen Frauen die sie waren zusammen, und verlangte, dass sie ihre Differenzen in einem Duell beilegen sollten. ;;Dos de los hombres asignados a mi ala de caballer韆 para el pr髕imo simulacro de batalla discut韆n entre s?constantemente. Estaba claro que ten韆n m醩 inter閟 en luchar entre s?que en enfrentarse a nuestros oponentes, as?que los hice venir y exig?que arreglaran sus diferencias en un duelo, en vez de comportarse como mujeres parlanchinas.;;;;;;;;;x
EVTOPTA88282;很遗憾这两个人都在决斗中严重受伤，受此影响我们输掉了战斗...;Malheureusement, les deux hommes ont essuy?de graves blessures et notre 閝uipe a perdu le combat fictif.;Leider wurden beide schwer verwundet und unsere Fl黦el haben daraufhin daf黵 bezahlen m黶sen... ;;Por desgracia, ambos sufrieron serias heridas y nuestra ala se resinti?en consecuencia...;;;;;;;;;x
EVTDESC88283;骑手被派到这片土地的每一个角落，传达盛大的比武大会即将举行的消息.;Des cavaliers ont 閠?envoy閟 aux quatre coins du pays pour informer les seigneurs de la prochaine tenue de la Fur鹲iyya.;Reiter wurden in alle Ecken des Landes geschickt, um bekannt zu geben, dass der gro遝, kriegerische Furusiyya bald abgehalten wird. ;;Se han enviado jinetes a todos los rincones de la tierra para hacer saber que pronto tendr?lugar la gran competici髇 marcial de Furusiyya.;;;;;;;;;x
EVTOPTA88283;太好了！;Fantastique?;Hervorragend!;;xcelente!;;;;;;;;;x
EVTDESC88284;[From.GetTitledName]被宣布为我的盛大比武大会的第一名.;[From.GetTitledName] a 閠?proclam?grand champion de la comp閠ition de Fur鹲iyya.;[From.GetTitledName] wurde zum ersten Champion meines gro遝n Furusiyya. ;;[From.GetTitledName] ha sido proclamado primer campe髇 de mi gran Furusiyya.;;;;;;;;;x
EVTOPTA88284;[From.GetTitledName]确实是一名强大的战士.;[From.GetTitledName] est effectivement un puissant guerrier.;[From.GetTitledName] ist tats鋍hlich ein m鋍htiger Krieger.;;[From.GetTitledName] es de hecho un poderoso guerrero.;;;;;;;;;x
