;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
LEDGER_SORT_DELAYED;点击后按此栏排序;Cliquez pour trier cette colonne;Zum Sortieren nach dieser Spalte hier klicken;;Clic para ordenar usando esta columna;;;;;;;;;x
MENU_BAR_SAVE_AND_EXIT;储存并退出;Sauvegarder et quitter;Speichern & Ende;;Guardar y salir;;;;;;;;;x
MENU_BAR_SAVE_AND_EXIT_DEL;快速存档并退出游戏;Effectue une sauvegarde rapide puis quitte le jeu;F黨rt eine Schnellspeicherung durch und beendet das Spiel;;Realiza un Guardado R醦ido y a continuaci髇 sale del juego;;;;;;;;;x
FE_EXIT;退出游戏;Quitter;Ende;;Salir;;;;;;;;;x
NO_CREATE_BARON;只能在直辖男爵领分封男爵;Les barons ne peuvent 阾re cr殚s que dans les baronnies mineures en votre possession;Barone k鰊nen nur in eigenen, untergeordneten Gebieten neu ernannt werden.;;Solo se pueden crear barones en baron韆s menores, propias;;;;;;;;;x
tut_0a_4;点击人物旁边的盾形图标可以打开王国视图.在王国视图模式下，你可以对你的王国有一个大概了解.比如你的王国的封臣，经济，历史以及更多.你也可以在该视图模式下打开法理边境，这样可以查看那些与你的头衔紧密相连的领土.;En mode Royaume, vous pouvez obtenir un aper鐄 rapide de votre Royaume. Vos vassaux, votre 閏onomie, votre histoire, et plus encore. Cliquez sur le bouclier ?c魌?du portrait pour y acc閐er.;Die Reichsansicht bietet einen schnellen 躡erblick 黚er Eure Besitzt黰er. Vasallen, Wirtschaft, Geschichte u. a. Zum Aufrufen bitte auf den Schild neben dem Portr鋞 klicken. ;;En la vista de dominios puedes consultar una vista general de tus territorios, tus vasallos, finanzas, historia, etc.. Haz clic en el escudo junto al retrato para encontrarla.;;;;;;;;;x
tut_0a_13;虔诚指教会对你的态度.鼠标悬停在虔诚值上可得到每月虔诚值增加或减少的数量，鼠标悬停更长时间还可得到增加或减少的来源.当然你也可以从行动中获得或失去虔诚.;Pi閠? La perception que l'蒰lise a de vous. Vous trouverez les gains et pertes mensuels en pla鏰nt votre souris sur le soleil. Laissez-la un moment pour obtenir des pr閏isions sur les raisons de ces changements. Vous pouvez 間alement gagner et perdre de la pi閠?gr鈉e ?des actions.;Fr鰉migkeit. Euer Ansehen bei der Kirche. Monatlicher Zuwachs bzw. Abnahme wird per Mauszeiger-Tooltip angezeigt. Bei l鋘gerer Verweildauer des Mauszeigers klappt der Tooltip aus und zeigt detailliertere Infos zur Herkunft der Werte. Auch durch bestimmte Aktionen sind 膎derungen der Fr鰉migkeit m鰃lich.;;Piedad. C髆o te ve la iglesia. Para ver su aumento o disminuci髇 mensual, mueve el puntero sobre la suma. Mant閚 el puntero sobre ella para ver exactamente cu醠es son sus fuentes. Tambi閚 puedes ganar o perder piedad como resultado de acciones.;;;;;;;;;x
tut_0a_17;得分.这是你的家族的所有得分，它是通过你的所有统治者在位期间获得的威望和虔诚来计算的.这将最终决定你的排名.;Score. Ici se trouve le score total de votre dynastie. Ce score est calcul?en ajoutant le prestige et la pi閠?de chacun de vos dirigeants au moment de leur mort. Ce score d閠ermine votre classement final.;Punktestand. Die Gesamtpunktzahl der Dynastie. Der Punktestand errechnet sich aus Prestige und Fr鰉migkeit jedes Herrschers zum Zeitpunkt seines Todes. Der Punktestand entscheidet 黚er die Gesamtbewertung am Ende des Spiels.;;Puntuaci髇. Es la puntuaci髇 total de tu dinast韆 y se calcula agregando el prestigio y la piedad de cada uno de tus gobernantes a su muerte. Esto determinar?tu puntuaci髇 final.;;;;;;;;;x
tut_0a_23;在不同的地图模式下，你可以获得不同类型的信息.现在我们在地形地图模式下，在这里，你可以清楚地看到各个国家的名称.将镜头拉近，你还可以看到各个地区的名称.现在转到王国地图，这里我们可以清楚地看到边界.;Diff閞ents types d'informations correspondent ?diff閞ents types de carte. Vous utilisez actuellement la carte de terrain. La carte ind閜endante indique les noms des pays. Si vous zoomez davantage, le nom de chaque province appara顃. Utilisez la carte des royaumes ind閜endants pour afficher des fronti鑢es mieux d閒inies.;Zum Abrufen verschiedener Arten von Informationen stehen verschiedene Kartenmodi zu Verf黦ung. Momentan befinden wir uns im Modus 俆errain? Die autonome Kartenansicht gibt Aufschluss 黚er die einzelnen L鋘dereien. Beim Hineinzoomen werden auch die einzelnen Provinzen sichtbar. Wechseln Sie nun zur autonomen Kartenansicht, um die genauen Grenzen sichtbar zu machen.;;Para los diferentes tipos de informaci髇, existen distintos modos de mapa. Ahora estamos en el modo de mapa de terreno. El modo de mapa independiente muestra el nombre de los pa韘es claramente sobre el mapa. Si te alejas a鷑 m醩, el nombre de cada provincia aparecer?en su lugar. Cambia ahora al modo de mapa de reinos independientes para ver las fronteras m醩 definidas.;;;;;;;;;x
tut_0a_25;游戏暂停，无论是游戏暂停还是开始的时候，上述操作你都可以进行.但是如果不取消暂停，暂停时的操作都不会生效.;La partie commence en pause. Vous pouvez effectuer toutes les actions mentionn閑s pr閏閐emment, que la partie soit en pause ou pas. Cependant, aucune action ne prendra effet tant que le jeu restera en pause.;Zu Beginn des Spiels ist 侾ause?aktiviert. Alle angesprochenen Aktionen k鰊nen auch w鋒rend aktivierter Pause durchgef黨rt werden. Allerdings treten 膎derungen erst nach Aufhebung der Pause in Kraft.;;El juego comienza en pausa. Puedes realizar todas las acciones mencionadas con el juego en pausa o en activo. En todo caso, nada variar?hasta que no reanudes el juego.;;;;;;;;;x
tut_0a_31;警告. 这些圆形图标显示了一些你必须采取行动的重要事情，可能与比如继承和外交之类有关的事情.时刻关注他们，你将会创造奇迹，忽略他们的话后果自负!;Alertes. Ces ic鬾es rondes montrent des choses importantes qui requi鑢ent une action de votre part, par exemple, des questions de successions ou de diplomatie. Votre fortune peut d閜endre lourdement de ces 関閚ements? ne pas y faire attention pourrait vous co鹴er la vie?;Meldungen. Diese Icons weisen auf wichtige Geschehnisse, die ein Eingreifen erforderlich machen, hin. Beispiele hierf黵 w鋜en Angelegenheiten der Erbfolge oder der Diplomatie. Diese Hinweise im Auge zu behalten, kann entscheidend f黵 Erfolg oder Misserfolg der Dynastie sein ?Missachtung nur auf eigene Gefahr!;;Alertas. Estos iconos redondos muestran cosas importantes que requieren tu atenci髇. Por ejemplo, pueden estar relacionados con la sucesi髇 o la diplomacia. La atenci髇 que les prestes puede cambiar tu fortuna. gn髍alos bajo tu responsabilidad!;;;;;;;;;x
;#tut_1a_3;Provinces owned by religious holders, like bishops, will only give you money if their opinions of you are higher than their opinion of the Pope. Otherwise the money goes to him. Vassals other than bishops will always give you money, but you will get more if they like you.;;L?ndereien, die im Besitz des Klerus (z. B. von Bisch?fen) sind, leisten nur dann Abgaben, wenn die Meinung, die sie von ihrem Herrscher haben, h?her ist als ihre Meinung vom Kirchenoberhaupt. Andernfalls geht das Geld an das Oberhaupt ihrer Kirche. Vasallen leisten immer Abgaben an ihren Herrn, allerdings richtet sich der Betrag nach ihrer Meinung vom Fürsten.;;Las provincias pertenecientes a propietarios religiosos, como los obispos, solo te darán dinero si su opinión acerca de ti es mejor que su opinión acerca del Papa. De lo contrario, le entregarán el dinero a él. Los vasallos que no sean obispos siempre te pagarán a ti, pero te pagarán más si les gustas.;;;;;;;;;x;
tut_2a_2;统治者无法单独治理一个国家.你可以依靠五种类型的顾问帮助你.第一种是外交总管，他将在外交领域帮助你.此外你还可以雇佣军事总管.作为一个贵族，财政总管是必须的，他将负责你的经济.间谍总管则能保护你远离国内与国外的阴谋.最后宫廷牧师将是你的精神导师.;Un dirigeant ne dirige pas seul. Vous b閚閒iciez de l'aide de cinq types de conseillers. Le premier est le chancelier, qui vous conseille en diplomatie. Puis vous avez le mar閏hal, votre expert militaire. L'intendant est en charge de votre 閏onomie. Le ma顃re-espion travaille ?votre s閏urit? ainsi qu'aux intrigues ext閞ieures. Quant au chapelain, il est votre guide en toute chose spirituel. ;Die Macht liegt nicht alleine beim Herrscher. Als Hilfe k鰊nen f黱f verschiedene Berater besch鋐tigt werden. Der [Root.GetChancellorName] hilft seinem F黵sten auf dem diplomatischen Parkett. Der Marschall ist f黵 milit鋜ische Angelegenheiten zust鋘dig. Der K鋗merer k黰mert sich um die Finanzen des Hofes. Der Spionageminister ist f黵 die innere Sicherheit zust鋘dig, 黚ernimmt aber auch Spezialauftr鋑e nach Au遝n. Der Geistliche ist mit den Fragen des Seelenheils des F黵sten betraut.;;Un gobernante no gobierna en solitario. Tienes acceso a cinco tipos de consejeros que te ayudar醤. El primer consejero es el Canciller, que asiste a tu gobernante en el campo diplom醫ico. Luego tienes al Mariscal, experto militar residente, y al [Root.GetTreasurerName], encargado de la econom韆. El Maestro de Esp韆s es responsable de mantenerte a salvo de las conspiraciones tanto internas como externas, mientras que el Capell醤 es tu gu韆 espiritual.;;;;;;;;;x
tut_2a_3;这些重臣可以为你执行任务，例如外交总管可以为你伪造外国土地的宣称权，财政总管则可以为你征收更多的税金.这些都会对你的家族有好处！此外，他们能增加你的属性.;Ces vassaux peuvent effectuer des missions pour vous. Le chancelier, par exemple, peut cr閑r des revendications sur des terres 閠rang鑢es, tandis que l'intendant peut lever un imp魌, tout cela au profit de votre dynastie? Ils ajoutent 間alement leurs comp閠ences aux v魌res.;Diese Untergebenen k鰊nen verschiedene Auftr鋑e von Euch erhalten. So kann der [Root.GetChancellorName] beispielsweise Dokumente f鋖schen, aus denen sich ein Herrschaftsanspruch auf einen Titel ableiten l鋝st, w鋒rend der K鋗merer das Steueraufkommen und damit die Einnahmen des Hofes erh鰄en kann. Au遝rdem werden ihre Werte auf die Werte des Herrschers addiert.;;Estos vasallos pueden llevar a cabo misiones para ti. El canciller puede, por ejemplo, elevar reclamaciones sobre territorios extranjeros, mientras que el [Root.GetTreasurerName] puede reforzar los impuestos, odo en beneficio de tu dinast韆! Sus estad韘ticas se agregan a las tuyas.;;;;;;;;;x
tut_3a_2;继承法将决定着你接下来要扮演的角色以及能够继承的领地.一开始最常见的是分封继承法，长子继承你的主要头衔，其他孩子分割剩下的.;Les lois de succession d閠erminent qui vous allez jouer, et ce dont ils h閞iteront. En g閚閞al pour commencer, votre fils a頽?h閞ite de la plupart de vos titres, tandis que vos autres fils obtiennent chacun une part. Ce syst鑝e s'appelle le partage salique.;Die Erbfolge entscheidet dar黚er, wer als n鋍hster Herrscher den Thron besteigt (und zum F黵sten wird, dessen Schicksal Sie bestimmen). Die h鋟figste Erbfolgeregelung teilt dem 鋖testen Sohn den Gro遲eil des Besitzes zu, wobei die j黱geren Br黡er auch einen kleineren Anteil erhalten. Diese Form der Erbfolge wird (engl.) Gavelkind genannt.;;Las leyes de sucesi髇 determinan como qui閚 jugar醩 a continuaci髇 y qu?heredar醩. La opci髇 m醩 com鷑 es que tu hijo mayor herede la mayor parte de tus t韙ulos, mientras que tus hijos menores recibir醤 una parte. Este tipo de herencia se denomina partitiva.;;;;;;;;;x
;#tut_4a_4;To get started, right click your half-brother, Earl Miles of Atholl. You will find him at the bottom left of the family tab, under the header 'siblings'. You will see two icons. The left one will take you to his character screen. The right one is for diplomacy actions though, so click that. (The portrait you see here is just an example, not the actual Earl.);;Als ersten Schritt klicken Sie bitte auf den Stiefbruder Ihres Herrschers, Graf Miles von Atholl. Sie finden ihn unten links im Familienbildschirm, unter der überschrift ?Verwandte‘. Hier werden Sie zwei Icons sehen. Das linke Icon bringt Sie zum Charakterbildschirm,  das rechte wird für diplomatische Aktionen verwendet. W?hlen Sie bitte das rechte Icon (Diplomatie) aus. (Das hier angezeigte Bild hat nur Beispielfunktion und zeigt nicht den tats?chlichen Grafen.);;Para comenzar, haz clic sobre tu hermanastro, Earl Miles de Atholl, con el botón derecho. Le encontrarás en la parte inferior izquierda de la pesta?a Familia, bajo el encabezado 'hermanos'. Verás dos iconos: el de la izquierda te llevará a la pantalla de su personaje, mientras que el de la derecha ofrece acciones diplomáticas. Haz clic en este último. (El retrato que aquí ves es solo un ejemplo, no es el Conde.);;;;;;;;;x;
;######################################################################;;;;;;;;;;;;;;x;
;#tut_1b_3;To prevent this from happening, make sure you keep under your demesne limit by handing out landed titles to your vassals. Click the realm view to continue.;;Um dies zu verhindern, müssen Sie darauf achten, dass das zur Familiendom?ne geh?rende Land nicht zu gro? wird, indem Sie es als Lehen an Ihre Vassalen vergeben. Zum Fortsetzen bitte auf ?Reichsansicht‘ klicken.;;Para evitar que esto suceda, asegúrate de que no excedes tu límite de dominios cuando repartas títulos de propiedad a tus vasallos. Haz clic en la vista del reino para continuar.;;;;;;;;;x;
;#tut_1b_4;Realm View;;Reichsansicht;;Vista del Reino;;;;;;;;;x;
;#tut_1b_4;Settlements;;Siedlungen;;Asentamientos;;;;;;;;;x;
;#tut_1b_4;Now, click a province to continue.;;Klicken Sie zum Fortsetzen bitte auf eine Provinz.;;Ahora haz clic sobre una provincia para continuar.;;;;;;;;;x;
;#tut_1b_4;Settlements;;Siedlungen;;Asentamientos;;;;;;;;;x;
;######################################################################;;;;;;;;;;;;;;x;
tut_4a_2;外交就是指角色之间的互动.你可以发动战争也可以将孩子送过去抚养.现在找出一些你可以进行外交的角色，点击他们的人物肖像进行操作.;La diplomatie est l'ensemble des interactions entre personnages, par exemple une d閏laration de guerre, ou bien l'envoi d'un enfant quelque part pour parfaire son 閐ucation. ?pr閟ent, cliquez sur le portrait du dirigeant pour voir une liste de personnages pouvant accomplir des actions diplomatiques.;Unter Diplomatie versteht man die Interaktion zwischen den Charakteren. So k鰊nen Kriege erkl鋜t oder Spr鰏slinge als Knappen in andere Familien gegeben werden. Um Charaktere zu finden, mit den diplomatische Aktionen m鰃lich sind, k鰊nen Sie auf das Portr鋞 Ihres Herrschers klicken.;;Llamamos diplomacia a las interacciones que se dan entre los personajes. Puede tratarse de provocar una guerra o de enviar a un menor a recibir educaci髇 en el extranjero. Si quieres conocer a algunos de los personajes sobre los que puedes emplear distintas opciones diplom醫icas, haz clic en el retrato del l韉er para continuar.;;;;;;;;;x
;#tut_4a_4;To get started, right click your brother, Earl Máel Muire of Atholl. You will see two icons. The left one will take you to his character screen. The right one is for diplomacy related actions though, so click that. (The portrait you see here is just an example, no the actual Earl.);;Als ersten Schritt klicken Sie bitte auf den Bruder Ihres Herrschers, Graf Máel Muire von Atholl. Hier werden Sie zwei Icons sehen. Das linke Icon bringt Sie zum Charakterbildschirm, das rechte wird für diplomatische Aktionen verwendet. W?hlen Sie bitte das rechte Icon (Diplomatie) aus. (Das hier angezeigte Bild hat nur Beispielfunktion und zeigt nicht den tats?chlichen Grafen.);;Para comenzar, haz clic con el botón derecho sobre tu hermano, el Conde Máel Muire de Atholl. Aparecerán dos iconos. Con el de la izquierda accedes a la pantalla de su personaje. Con el de la derecha en cambio puedes realizar acciones diplomáticas, así que haz clic en él (el retrato que aquí ves es solo un ejemplo, no es el Conde.);;;;;;;;;x;
;#tut_4c_9;The first one, Mathilde, is a duchess of Toscana, duchess of Spoleto and heir to the county of Firenze. Not too shabby, let's go with her. Click her portrait to continue.;;Die erste hei?t Mathilde und ist die Herzogin der Toskana, Herzogin von Spoleto und Erbe der Grafschaft Florenz. Das ist schon mal gar nicht so übel, deswegen werden wir sie auch prompt ausw?hlen. Zum Forsetzen klicken Sie bitte auf ihr Portr?t.;;La primera es Mathilde, una duquesa de la Toscana, duquesa de Spoleto y heredera al condado de Florencia. No pinta demasiado mal, vamos a por ella. Haz clic en su retrato para continuar.;;;;;;;;;x;
;######################################################################;;;;;;;;;;;;;;x;
tut_5a_9;现在，让我们从封臣处征兵. 如果你即将开始战争,你可以征召全部的兵力. 而在这个教程中，我们只需要一部分兵力就足够了.现在你可以点击法夫伯爵头像右侧的动员私人部队按钮，动员他的部队.;Allons percevoir une contribution de la part d'un vassal. Si vous alliez en guerre, vous voudriez probablement percevoir toutes les contributions possibles en utilisant le bouton situ?plus haut. Pour cet exercice, nous n'aurons pas besoin de beaucoup. Allons demander une contribution personnelle au comte de Fife.;Lassen Sie uns au遝rdem ein Kontingent Wehrf鋒iger von einem Ihrer Vasallen anfordern. Sollte es wirklich zum Krieg kommen, wird es wahrscheinlich erforderlich sein, alle verf黦baren Kr鋐te zu den Waffen zu rufen, was sich 黚er den Button im oberen Bereich bewerkstelligen l鋝st. F黵 unser derzeitiges Vorhaben reicht jedoch schon ein kleines Kontingent, deshalb fordern Sie also jetzt bitte das Kontingent des Grafen von Fife an.;;En esta ocasi髇 impondremos la leva militar a uno de los vasallos. En caso de guerra, probablemente tambi閚 te interesar韆 aumentar todas las levas disponibles utilizando el bot髇 situado cerca de la parte superior. Pero para este ejercicio solo necesitamos unos cuantos, as?que aumenta la leva personal del Conde de Fife.;;;;;;;;;x
tut_5a_11;为了将这些部队聚集在一个地方，点击第二支部队的图标，然后右击第一支部队所在的省份，就可以将这些部队聚集到同一个地方.然后取消暂停.;Pour rassembler plusieurs unit閟 en un m阭e endroit, s閘ectionnez les nouvelles unit閟 en cliquant sur leur bouclier, puis d閜lacez-les vers la premi鑢e troupe en faisant un clic droit sur la province. Enlever la pause pour continuer.;Um die Truppen alle an einem Ort zu versammeln, m黶sen Sie die neuen Truppen per Klick auf ihren Schild ausw鋒len und sie durch Rechtsklick zu den bereits wartenden K鋗pfern schicken. Zum Fortsetzen bitte die Pause deaktivieren.;;Para reunirlos a todos en un mismo sitio, selecciona las tropas nuevas haciendo clic en su escudo y despl醶alas hasta la posici髇 de la primera tropa haciendo clic con el bot髇 derecho en la provincia. Cancela la pausa para continuar.;;;;;;;;;x
tut_5a_12;合并;Fusionner;Zusammenfassen;;Unir;;;;;;;;;x
;#tut_5a_13; As soon as the second troop arrives, select both of them by clicking on one side and dragging a box around them. You'll first need to close the army details screen to see them both. Now you have a merge button over the info screen for the two armies. Click that to create one bigger army. ;;Sobald die zweite Truppe angekommen ist (am 21. September), w?hlen Sie bitte s?mtliche Truppen durch Ziehen einer Auswahlbox aus. Um beide Truppen auf dem Bildschirm sehen zu k?nnen, müssen Sie aber zun?chst das detaillierte Truppenfenster schlie?en. Nun erscheint ein Zusammenfassen-Button oberhalb des Info-Fensters. Damit lassen sich die Truppen zu einer gr??eren Armee zusammenfassen. ;;En cuanto llegue la segunda tropa  (el 21 de septiembre), selecciona ambas haciendo clic en uno de los costados y arrastrando el ratón para crear un recuadro que las abarque. Para ver las tropas primero tendrás que cerrar la pantalla de detalles del ejército. Ahora aparece un botón de fusión encima de la pantalla informativa de los dos ejércitos. Haz clic en él para crear un ejército más numeroso. ;;;;;;;;;x;
tut_5a_14;舰队;Flotte;Flotte;;Flota;;;;;;;;;x
tut_5a_15;我们当然也有海军，点开军事界面.;Vous avez 間alement acc鑣 ?des navires. Cliquez sur l'onglet Arm閑;Auch Schiffe k鰊nen eingesetzt werden. Klicken Sie auf den Reiter 侻ilit鋜?;;Tambi閚 disponemos de nav韔s. Haz clic en la pesta馻 militar.;;;;;;;;;x
;#tut_5a_16;To the right you can see a tab named Fleets. Click that and select to raise your personal fleet.;;Rechts sehen Sie nun eine Schaltfl?che zur Erstellung Ihrer pers?nlichen Flottenverb?nde. ;;A la derecha puedes ver una pesta?a que sirve para crear flotas. Haz clic en ella y haz la selección adecuada para incrementar tu flota personal.;;;;;;;;;x;
tut_5a_17;要将士兵运到船上吗?;Monter ?bord?;An Bord gehen?;;緼 las naves?;;;;;;;;;x
tut_5a_18;选择你的部队，在最顶部你会发现一个登船的按钮，点击它就可以将你的部队运到船上. ;Pour faire monter vos troupes ?bord de vos navires, s閘ectionnez votre arm閑 et utilisez le bouton Embarquer qui se trouve dans la barre sup閞ieure.;Um Ihre Truppen auf Schiffe zu laden, w鋒len Sie bitte zuerst die Armee. Im oberen Teil erscheint daraufhin ein 侫n Bord gehen?Button ;;Si quieres embarcar a tus tropas en los nav韔s, selecciona el ej閞cito y aparecer?un bot髇 de embarque en la barra superior.;;;;;;;;;x
tut_5a_19;现在这个选项是灰色的，如果你想知道原因，点击你的船只察看.;Actuellement, ce bouton est gris? Pour comprendre pourquoi, cliquez sur vos navires.;Momentan ist dieser Button allerdings noch ausgegraut. Wenn Sie wissen m鯿hten warum, m黶sen Sie die Schiffe anw鋒len.;;Ahora mismo el bot髇 est?gris. Para saber el motivo, haz clic sobre tus naves.;;;;;;;;;x
tut_5a_20;船只;Navires;Schiffe;;Nav韔s;;;;;;;;;x
;#tut_5a_21;You have the organization bar, the disband unit button and the split (create new unit) button. Then you have information on the number of ships, and towards the bottom we have the load capacity. This is how many troops will fit on the ships in this fleet. 300 is unfortunately a smaller number than the number of men in your current army, so select the army again. ;;Hier finden Sie eine Option zum Ver?ndern der Truppe, einen Button zur Truppenaufl?sung sowie einen Button zum Aufteilen (und Neuerstellen) einer Einheit. Au?erdem werden Ihnen Angaben über die Anzahl der Schiffe und im unteren Bereich auch über die Ladekapazit?t Ihrer Flotte gemacht. Diese gibt Aufschluss darüber, wie viele Soldaten auf die Schiffe geladen werden k?nnen. Dummerweise ist 300 zu wenig für Ihre Armee, Sie müssen Ihre Armee also noch einmal anw?hlen und aufteilen. ;;Puedes utilizar la barra de organización, el botón de descartar unidad y el botón de dividir (crear una nueva unidad). También dispones de información sobre la cantidad de naves, y cerca de la parte inferior puedes consultar la capacidad de carga. Aquí se muestra la cantidad de tropas que pueden albergar las embarcaciones de esa flota. Desgraciadamente, 300 es una cantidad inferior al número de soldados que componen tu ejército actual, así que vuelve a seleccionar el ejército.;;;;;;;;;x;
tut_5a_22;分离部队;Diviser vos troupes;Truppen aufteilen;;Dividir las tropas;;;;;;;;;x
;#tut_5a_23;Click the button to create a new unit. Click the transfer button on one of the troops to move it. ;;Klicken Sie auf den Button, um eine neue Einheit zu erstellen. Klicken Sie auf den ?Transfer‘-Button, um die Truppen zu verschieben. ;;Haz clic en este botón para crear una nueva unidad. Haz clic en el botón trasladar en una de las tropas para desplazarla.;;;;;;;;;x;
tut_5a_24;将士兵运到船上;Monter ?bord;An Bord gehen;;Embarcar en las naves;;;;;;;;;x
;#tut_5a_25;Now select one of the troops. The embark button is blue and useable, so click it. Ships move exactly like armies, so move this fleet to the neighboring sea province to the north, Moray Firth, to continue. Unpause after placing the move order and increase the speed to maximum to hasten the process.;;W?hlen Sie nun eine Armee aus. Der ?An Bord gehen‘-Button ist nun blau und kann angew?hlt werden. Schiffe werden genauso wie Landarmeen bewegt. Schicken Sie Ihre Flotte bitte nun nach Norden, in den Kartenabschnitt Moray Firth. Deaktivieren Sie, nachdem die Zielprovinz ausgew?hlt ist, die Pausefunktion und erh?hen Sie die Spielgeschwindigkeit auf das Maximum, um den Prozess zu beschleunigen.;;Ahora selecciona una de las tropas. El botón se vuelve azul porque se ha activado, haz clic sobre él. Para desplazar los navíos se hace exactamente lo mismo que con los ejércitos, así que conduce la flota a la provincia marina más cercana, Moray Firth, situada más al norte. Cancela la pausa después de enviar la orden de desplazamiento y aumenta la velocidad al máximo para acelerar el proceso.;;;;;;;;;x;
tut_5a_26;下船;Quitter le navire;Von Bord gehen;;Fuera de las Naves;;;;;;;;;x
tut_5a_27;当你的舰队到达之后，在莫雷登陆你的部队.;D鑣 que vos navires arrivent, d閎arquez vos troupes dans la province de Moray.;Lassen Sie uns nun, sobald die Schiffe angekommen sind, die Truppen wieder an Land, in die Provinz Moray bringen.;;Tan pronto como lleguen tus nav韔s, desembarquemos las tropas en la provincia de Moray.;;;;;;;;;x
tut_5a_28;登陆;D閎arquement;Anlanden;;Desembarco;;;;;;;;;x
tut_5a_29;确定你的舰队已经被选择，然后点击右上方的按钮选择部队.现在你可以点击莫雷让你的部队向岸上登陆. Now you can click on Moray to have the troops go ashore there.;V閞ifiez que les navires sont s閘ectionn閟, puis cliquez sur l'onglet en haut ?droite pour s閘ectionner l'arm閑. Vous pouvez maintenant cliquer sur Moray pour y faire d閎arquer vos troupes.;躡erpr黤en Sie, ob die Schiffe angew鋒lt sind, und klicken Sie dann auf den Reiter rechts oben, um die Armee auszuw鋒len. Klicken Sie nun auf Moray, um die Armee dort landen zu lassen.;;Aseg鷕ate de que los nav韔s est醤 seleccionados y despu閟 haz clic en la pesta馻 situada en la parte superior derecha para seleccionar el ej閞cito. Ahora puedes hacer clic en Moray para que las tropas desembarquen all?;;;;;;;;;x
;######################################################################;;;;;;;;;;;;;;x;
tut_menu_6;战争;Guerre;Krieg;;Guerra;;;;;;;;;x
tut_menu_6_description;学习关于宣称权，宣战理由，战争结果以及战争得分的相关知识;Apprenez-en plus sur les revendications, les casus belli, les cons閝uences de la paix, et le score de guerre;Alles 黚er Herrschaftsanspr點he, Casus Belli, Friedensvertr鋑e und die Kriegswertung.;;Informaci髇 sobre reivindicaciones, casus bellis, resultados de paz y puntuaciones de guerra;;;;;;;;;x
tut_menu_5;军队和作战;Arm閑 et Combat;Milit鋜 und Schlachten;;Militar y combate;;;;;;;;;x
tut_menu_5_description;学习关于部队，征召，雇佣兵，战斗与围城的相关知识;Apprenez-en plus sur les unit閟, les contributions, les mercenaires, les batailles et les si鑗es;Alles 黚er Einheiten, Wehrkontingente, S鰈dner, Schlachten und Belagerungen;;Informaci髇 sobre unidades, levas, mercenarios, batallas y asedios;;;;;;;;;x
;######################################################################;;;;;;;;;;;;;;x;
;#tut_6a_6;Innse Gall to the east of Ross seems like a good target. It would be a nice addition to our border, plus his maximum numbers of levy is not very impressive. Click on the province.;;Unser Ziel hei?t Innse Gall an der Nordwestküste von Schottland. Erstens würde der Landstrich gut zu unseren Grenzen passen und zweitens ist die Zahl der Wehrf?higen dort nicht sonderlich hoch. Klicken Sie die Provinz bitte an.;;Innse Gall, situado al este de Ross, parece ser un buen objetivo. Sería una buena incorporación a nuestras fronteras, y además su capacidad de leva máxima no es muy impresionante. Haz clic en la provincia.;;;;;;;;;x;
tut_6a_8;在检查过郡的状况后，打开宫廷界面。;Apr鑣 avoir analys?les statistiques du comt? ouvrez le menu du Conseil.;Schauen Sie sich die Provinzinformationen kurz an und 鰂fnen Sie dann den Ratsbildschirm.;;Echa un vistazo a las estad韘ticas de la provincia y despu閟 abre la pantalla de consejo.;;;;;;;;;x
;#tut_6a_10;Now let's send our chancellor out on a secret mission to fabricate claims. Click the fabricate claims button, then click on S?royar to place the chancellor there.;;Nun werden wir unseren Kanzler beauftragen, einen Herrschaftsanspruch für unseren Herrscher zu konstruieren. Klicken Sie auf den Button mit der Aufschrift ?Anspruch fabrizieren‘ und klicken Sie anschlie?end auf S?royar, um den Kanzler dorthin zu schicken.;;Enviemos ahora a nuestro canciller en una misión secreta para sembrar falsas reivindicaciones. Haz clic en el botón fraguar reivindicaciones, y después haz clic en S?royar para establecer al canciller en esa provincia.;;;;;;;;;x;
tut_6a_10a;任务完成;Travail effectu?Auftrag ausgef黨rt;;Misi髇 cumplida;;;;;;;;;x
tut_6a_10b;现在跳出了一个事件。它说你现在拥有一个宣称权，意味着你可以通过战争获得这个头衔。阅读这个事件，然后点击"要求宣称权"来继续。;Vous avez eu une fen阾re d'avertissement? vous revendiquez d閟ormais ce comt?et vous pouvez lui d閏larer la guerre. Lisez l'avertissement, puis cliquez sur Appuyer la revendication pour continuer.;Nun erscheint ein Ereignis-Hinweis. Dort hei遲 es, dass Ihr Herrscher nun einen 俽echtm溥igen Anspruch?auf diesen Landstrich hat, was nichts anderes bedeutet, als dass wir nun Krieg um diese Provinz f黨ren d黵fen. Lesen Sie den Hinweis und klicken Sie dann auf 侫nspruch forcieren? ;;Acaba de aparecer un mensaje de evento emergente. Te informan que ya tienes motivos para reclamar contra la provincia, lo cual significa que puedes entablar una guerra. Cuando acabes de leer el mensaje haz clic en 'Formular la reclamaci髇' para continuar.;;;;;;;;;x
